lad,SHEF_A_CODE,reports,unique_users,average_per_user
E07000089,A1,3,3,1.0
E07000243,A1,25,7,3.5714285714285716
E09000003,A1,31,31,1.0
E09000006,A1,44,43,1.0232558139534884
E07000243,A16,1,1,1.0
E09000006,A16,20,20,1.0
E07000178,A17,1,1,1.0
E07000179,A17,5,5,1.0
E07000180,A17,3,3,1.0
E07000181,A17,3,3,1.0
E09000003,A2,44,41,1.0731707317073171
E07000180,A20,1,1,1.0
E07000243,A20,15,4,3.75
E09000003,A20,7,4,1.75
E09000006,A22,313,217,1.4423963133640554
E09000023,A22,1,1,1.0
E07000177,A24,4,4,1.0
E07000178,A24,5,4,1.25
E07000179,A24,4,3,1.3333333333333333
E07000180,A24,5,5,1.0
E07000181,A24,3,3,1.0
E07000243,A24,6,5,1.2
E09000006,A27,1,1,1.0
E07000243,A28,8,2,4.0
E09000003,A28,1,1,1.0
E07000089,A29,11,11,1.0
E07000180,A29,2,2,1.0
E07000243,A29,94,14,6.714285714285714
E09000003,A29,96,90,1.0666666666666667
E07000180,A32,2,2,1.0
E09000003,A32,47,44,1.0681818181818181
E07000243,A33,7,6,1.1666666666666667
E09000003,A33,8,7,1.1428571428571428
E09000006,A33,61,19,3.210526315789474
E07000177,A34,7,7,1.0
E07000178,A34,3,3,1.0
E07000179,A34,10,9,1.1111111111111112
E07000180,A34,11,10,1.1
E07000181,A34,5,5,1.0
E07000243,A34,3,3,1.0
E09000006,A34,37,31,1.1935483870967742
E07000089,A41,4,4,1.0
E07000177,A41,9,8,1.125
E07000178,A41,1,1,1.0
E07000179,A41,9,8,1.125
E07000180,A41,10,7,1.4285714285714286
E07000181,A41,10,9,1.1111111111111112
E07000243,A41,1,1,1.0
E09000006,A47,121,38,3.1842105263157894
E07000177,A48,1,1,1.0
E07000179,A48,2,2,1.0
E07000180,A48,5,5,1.0
E07000181,A48,3,3,1.0
E09000003,A48,11,10,1.1
E09000006,A52,28,28,1.0
E09000006,A53,28,22,1.2727272727272727
E07000089,A54,9,8,1.125
E07000177,A54,2,2,1.0
E07000178,A54,1,1,1.0
E07000179,A54,2,2,1.0
E07000243,A54,14,12,1.1666666666666667
E09000003,A55,40,39,1.0256410256410255
E09000006,A55,122,119,1.0252100840336134
E07000089,A56,3,3,1.0
E07000177,A56,2,2,1.0
E07000178,A56,2,2,1.0
E07000179,A56,2,2,1.0
E07000181,A56,1,1,1.0
E07000089,A57,8,8,1.0
E07000177,A57,8,7,1.1428571428571428
E07000178,A57,6,6,1.0
E07000179,A57,14,14,1.0
E07000180,A57,8,7,1.1428571428571428
E07000181,A57,8,7,1.1428571428571428
E07000243,A57,2,2,1.0
E09000003,A57,89,80,1.1125
E09000006,A57,60,51,1.1764705882352942
E07000089,A60,1,1,1.0
E07000177,A60,21,19,1.105263157894737
E07000178,A60,4,4,1.0
E07000179,A60,21,21,1.0
E07000180,A60,16,13,1.2307692307692308
E07000181,A60,15,13,1.1538461538461537
E09000003,A60,33,30,1.1
E07000178,A61,1,1,1.0
E07000179,A61,1,1,1.0
E07000180,A61,1,1,1.0
E09000006,A63,4,4,1.0
E07000179,A66,1,1,1.0
E07000180,A66,2,2,1.0
E07000177,A67,1,1,1.0
E07000179,A67,4,4,1.0
E07000180,A67,1,1,1.0
E07000181,A67,1,1,1.0
E07000177,A69,4,4,1.0
E07000178,A69,2,2,1.0
E07000179,A69,3,3,1.0
E07000180,A69,7,4,1.75
E07000181,A69,5,5,1.0
E09000006,A69,76,65,1.1692307692307693
E09000003,A70,10,9,1.1111111111111112
E07000089,A73,2,2,1.0
E09000006,A78,6,6,1.0
E07000089,A79,3,3,1.0
E07000179,A79,2,2,1.0
E07000181,A79,1,1,1.0
E07000243,A79,40,9,4.444444444444445
E09000006,A79,151,83,1.819277108433735
E07000177,A8,11,9,1.2222222222222223
E07000178,A8,13,7,1.8571428571428572
E07000179,A8,5,4,1.25
E07000180,A8,2,2,1.0
E07000181,A8,4,4,1.0
E09000003,A8,12,12,1.0
E09000006,A8,33,28,1.1785714285714286
E07000089,A81,7,7,1.0
E07000177,A81,4,4,1.0
E07000178,A81,1,1,1.0
E07000179,A81,4,4,1.0
E07000181,A81,6,5,1.2
E07000243,A81,2,2,1.0
E09000003,A81,21,17,1.2352941176470589
E09000006,A81,112,96,1.1666666666666667
E07000178,A82,1,1,1.0
E07000179,A82,1,1,1.0
E07000180,A82,1,1,1.0
E07000181,A82,1,1,1.0
E07000177,A83,4,4,1.0
E07000178,A83,2,2,1.0
E07000179,A83,2,2,1.0
E07000180,A83,1,1,1.0
E09000003,A83,8,7,1.1428571428571428
E09000006,A83,17,11,1.5454545454545454
E07000177,A86,1,1,1.0
E07000178,A86,1,1,1.0
E07000179,A86,1,1,1.0
E07000180,A86,4,4,1.0
E07000181,A86,1,1,1.0
E07000179,A9,1,1,1.0
E07000179,A92,3,3,1.0
