lad,SHEF_A_CODE,reports,unique_users,average_per_user
E07000064,A1,1,1,1.0
E07000089,A1,11,11,1.0
E07000165,A1,12,12,1.0
E07000177,A1,3,2,1.5
E07000178,A1,1,1,1.0
E07000179,A1,2,1,2.0
E07000180,A1,2,2,1.0
E07000181,A1,1,1,1.0
E07000243,A1,87,37,2.3513513513513513
E09000006,A1,127,120,1.0583333333333333
E09000011,A1,68,55,1.2363636363636363
E07000222,A12,3,3,1.0
E07000243,A12,1,1,1.0
E07000243,A16,10,3,3.3333333333333335
E09000006,A16,39,37,1.054054054054054
E09000011,A16,18,18,1.0
E07000064,A17,2,2,1.0
E07000177,A17,6,5,1.2
E07000178,A17,3,3,1.0
E07000179,A17,9,9,1.0
E07000180,A17,3,2,1.5
E07000181,A17,4,4,1.0
E07000165,A20,2,2,1.0
E07000181,A20,1,1,1.0
E07000243,A20,20,6,3.3333333333333335
E09000011,A20,23,16,1.4375
E09000006,A22,341,265,1.2867924528301886
E09000023,A22,1,1,1.0
E07000061,A24,1,1,1.0
E07000064,A24,9,8,1.125
E07000065,A24,3,2,1.5
E07000165,A24,1,1,1.0
E07000177,A24,10,9,1.1111111111111112
E07000178,A24,18,11,1.6363636363636365
E07000179,A24,12,8,1.5
E07000180,A24,12,8,1.5
E07000181,A24,12,7,1.7142857142857142
E07000218,A24,1,1,1.0
E07000219,A24,3,3,1.0
E07000221,A24,4,4,1.0
E07000222,A24,5,5,1.0
E07000243,A24,1,1,1.0
E09000011,A24,2,2,1.0
E07000061,A25,1,1,1.0
E07000177,A25,1,1,1.0
E07000218,A26,9,9,1.0
E07000219,A26,11,11,1.0
E07000220,A26,3,3,1.0
E07000221,A26,21,17,1.2352941176470589
E07000222,A26,8,8,1.0
E09000006,A27,3,3,1.0
E07000089,A28,1,1,1.0
E07000165,A28,1,1,1.0
E07000178,A28,1,1,1.0
E07000181,A28,1,1,1.0
E07000221,A28,1,1,1.0
E07000243,A28,1,1,1.0
E09000011,A28,2,2,1.0
E07000064,A29,14,12,1.1666666666666667
E07000065,A29,1,1,1.0
E07000089,A29,15,14,1.0714285714285714
E07000165,A29,4,4,1.0
E07000179,A29,5,4,1.25
E07000180,A29,1,1,1.0
E07000221,A29,2,1,2.0
E07000243,A29,172,34,5.0588235294117645
E09000011,A29,158,121,1.3057851239669422
E07000177,A32,1,1,1.0
E07000178,A32,1,1,1.0
E07000179,A32,2,2,1.0
E07000180,A32,4,2,2.0
E07000181,A32,2,2,1.0
E07000064,A33,1,1,1.0
E07000089,A33,2,2,1.0
E07000165,A33,1,1,1.0
E07000178,A33,3,3,1.0
E07000179,A33,1,1,1.0
E07000243,A33,5,3,1.6666666666666667
E09000006,A33,35,26,1.3461538461538463
E09000011,A33,7,5,1.4
E07000062,A34,1,1,1.0
E07000063,A34,6,4,1.5
E07000064,A34,3,3,1.0
E07000065,A34,5,3,1.6666666666666667
E07000177,A34,126,83,1.5180722891566265
E07000178,A34,22,18,1.2222222222222223
E07000179,A34,165,101,1.6336633663366336
E07000180,A34,123,83,1.4819277108433735
E07000181,A34,96,78,1.2307692307692308
E07000218,A34,1,1,1.0
E07000221,A34,1,1,1.0
E07000243,A34,6,6,1.0
E09000006,A34,159,116,1.3706896551724137
E09000011,A34,4,3,1.3333333333333333
E07000177,A39,4,2,2.0
E07000178,A39,4,3,1.3333333333333333
E07000179,A39,4,3,1.3333333333333333
E07000180,A39,2,2,1.0
E07000181,A39,3,3,1.0
E07000218,A40,9,8,1.125
E07000219,A40,9,8,1.125
E07000220,A40,4,4,1.0
E07000221,A40,10,10,1.0
E07000222,A40,6,6,1.0
E07000061,A41,1,1,1.0
E07000064,A41,7,6,1.1666666666666667
E07000065,A41,7,6,1.1666666666666667
E07000089,A41,10,10,1.0
E07000177,A41,20,16,1.25
E07000178,A41,11,10,1.1
E07000179,A41,30,21,1.4285714285714286
E07000180,A41,25,20,1.25
E07000181,A41,32,25,1.28
E07000243,A41,1,1,1.0
E09000011,A41,6,6,1.0
E07000064,A43,1,1,1.0
E09000006,A44,9,8,1.125
E09000006,A47,47,25,1.88
E07000062,A48,1,1,1.0
E07000063,A48,1,1,1.0
E07000064,A48,1,1,1.0
E07000177,A48,7,4,1.75
E07000178,A48,5,3,1.6666666666666667
E07000179,A48,5,5,1.0
E07000180,A48,4,4,1.0
E07000181,A48,4,2,2.0
E07000178,A5,2,2,1.0
E07000218,A52,4,4,1.0
E07000219,A52,4,4,1.0
E07000220,A52,1,1,1.0
E07000221,A52,8,7,1.1428571428571428
E07000222,A52,14,14,1.0
E09000006,A52,35,33,1.0606060606060606
E07000062,A53,1,1,1.0
E07000064,A53,1,1,1.0
E07000165,A53,2,2,1.0
E07000177,A53,2,2,1.0
E07000179,A53,1,1,1.0
E07000180,A53,2,2,1.0
E07000181,A53,2,2,1.0
E07000219,A53,1,1,1.0
E07000221,A53,5,3,1.6666666666666667
E09000006,A53,40,39,1.0256410256410255
E09000011,A53,13,13,1.0
E07000061,A54,2,2,1.0
E07000062,A54,1,1,1.0
E07000063,A54,3,3,1.0
E07000064,A54,14,13,1.0769230769230769
E07000065,A54,1,1,1.0
E07000089,A54,9,9,1.0
E07000165,A54,5,5,1.0
E07000177,A54,9,6,1.5
E07000178,A54,6,4,1.5
E07000179,A54,13,7,1.8571428571428572
E07000180,A54,11,8,1.375
E07000181,A54,6,4,1.5
E07000218,A54,6,6,1.0
E07000219,A54,9,9,1.0
E07000220,A54,4,4,1.0
E07000221,A54,7,7,1.0
E07000222,A54,18,16,1.125
E07000243,A54,24,19,1.263157894736842
E09000011,A54,12,12,1.0
S12000041,A54,2,2,1.0
E09000006,A55,239,203,1.1773399014778325
E07000063,A56,1,1,1.0
E07000064,A56,1,1,1.0
E07000089,A56,2,2,1.0
E07000165,A56,3,3,1.0
E07000178,A56,5,3,1.6666666666666667
E07000181,A56,3,3,1.0
E07000219,A56,1,1,1.0
E07000221,A56,1,1,1.0
E09000011,A56,15,11,1.3636363636363635
E07000061,A57,1,1,1.0
E07000063,A57,4,4,1.0
E07000064,A57,14,8,1.75
E07000089,A57,23,21,1.0952380952380953
E07000177,A57,30,16,1.875
E07000178,A57,14,12,1.1666666666666667
E07000179,A57,51,23,2.217391304347826
E07000180,A57,46,24,1.9166666666666667
E07000181,A57,20,11,1.8181818181818181
E07000243,A57,2,2,1.0
E09000006,A57,91,88,1.0340909090909092
E09000011,A57,16,15,1.0666666666666667
E07000061,A60,6,4,1.5
E07000062,A60,1,1,1.0
E07000063,A60,1,1,1.0
E07000064,A60,14,11,1.2727272727272727
E07000065,A60,7,7,1.0
E07000089,A60,10,10,1.0
E07000177,A60,41,34,1.2058823529411764
E07000178,A60,31,22,1.4090909090909092
E07000179,A60,63,50,1.26
E07000180,A60,40,32,1.25
E07000181,A60,64,55,1.1636363636363636
E07000218,A60,14,10,1.4
E07000219,A60,9,8,1.125
E07000220,A60,12,11,1.0909090909090908
E07000221,A60,19,15,1.2666666666666666
E07000222,A60,21,17,1.2352941176470589
E09000011,A60,1,1,1.0
E07000177,A61,1,1,1.0
E07000179,A61,1,1,1.0
E07000181,A61,2,2,1.0
E07000064,A63,1,1,1.0
E07000178,A63,1,1,1.0
E07000180,A63,1,1,1.0
E07000062,A66,6,6,1.0
E07000063,A66,5,3,1.6666666666666667
E07000064,A66,4,4,1.0
E07000065,A66,3,3,1.0
