lad,SHEF_A_CODE,reports,unique_users,average_per_user
E06000022,A1,43,36,1.1944444444444444
E06000031,A1,23,22,1.0454545454545454
E06000046,A1,80,34,2.3529411764705883
E06000060,A1,24,23,1.0434782608695652
E07000089,A1,17,17,1.0
E07000179,A1,5,5,1.0
E07000180,A1,2,2,1.0
E07000219,A1,1,1,1.0
E07000243,A1,2,2,1.0
E09000004,A1,117,100,1.17
E09000006,A1,110,108,1.0185185185185186
E09000011,A1,81,69,1.173913043478261
E09000012,A1,4,3,1.3333333333333333
E09000018,A1,32,22,1.4545454545454546
E09000033,A1,63,20,3.15
E06000017,A11,2,2,1.0
E06000049,A11,32,1,32.0
E06000060,A11,26,25,1.04
E07000136,A11,3,2,1.5
E07000137,A11,2,1,2.0
E07000138,A11,2,2,1.0
E07000139,A11,2,2,1.0
E07000140,A11,1,1,1.0
E07000142,A11,3,3,1.0
E06000022,A12,2,2,1.0
E06000031,A12,3,3,1.0
E06000046,A12,2,1,2.0
E07000152,A12,2,2,1.0
E07000154,A12,2,2,1.0
E07000178,A12,1,1,1.0
E07000221,A12,1,1,1.0
E07000222,A12,1,1,1.0
E09000004,A12,2,2,1.0
E09000006,A12,1,1,1.0
E06000022,A16,25,22,1.1363636363636365
E06000046,A16,35,4,8.75
E07000033,A16,1,1,1.0
E09000004,A16,43,40,1.075
E09000011,A16,23,23,1.0
E09000018,A16,10,8,1.25
E09000033,A16,10,3,3.3333333333333335
E06000022,A17,9,8,1.125
E06000046,A17,13,1,13.0
E07000150,A17,1,1,1.0
E07000151,A17,2,2,1.0
E07000153,A17,1,1,1.0
E07000156,A17,1,1,1.0
E09000018,A17,18,13,1.3846153846153846
E06000022,A2,81,60,1.35
E06000022,A20,4,4,1.0
E06000031,A20,2,2,1.0
E06000046,A20,17,5,3.4
E07000089,A20,7,6,1.1666666666666667
E07000178,A20,1,1,1.0
E07000179,A20,2,2,1.0
E07000222,A20,1,1,1.0
E07000243,A20,3,3,1.0
E09000011,A20,8,8,1.0
E09000018,A20,12,10,1.2
E09000033,A20,15,2,7.5
E06000046,A21,13,4,3.25
E06000022,A23,3,3,1.0
E07000141,A23,1,1,1.0
E06000022,A24,33,19,1.736842105263158
E06000031,A24,108,100,1.08
E06000046,A24,135,15,9.0
E06000060,A24,274,231,1.1861471861471862
E07000136,A24,2,2,1.0
E07000137,A24,12,9,1.3333333333333333
E07000139,A24,4,3,1.3333333333333333
E07000140,A24,5,3,1.6666666666666667
E07000141,A24,6,6,1.0
E07000142,A24,7,5,1.4
E07000150,A24,3,3,1.0
E07000151,A24,5,4,1.25
E07000152,A24,6,6,1.0
E07000153,A24,3,2,1.5
E07000154,A24,13,11,1.1818181818181819
E07000155,A24,10,6,1.6666666666666667
E07000156,A24,1,1,1.0
E07000177,A24,43,35,1.2285714285714286
E07000178,A24,16,15,1.0666666666666667
E07000179,A24,34,30,1.1333333333333333
E07000180,A24,38,36,1.0555555555555556
E07000181,A24,39,34,1.1470588235294117
E07000218,A24,5,5,1.0
E07000219,A24,3,3,1.0
E07000220,A24,6,6,1.0
E07000221,A24,10,9,1.1111111111111112
E07000222,A24,26,25,1.04
E07000242,A24,2,2,1.0
E07000243,A24,4,4,1.0
E09000004,A24,9,8,1.125
E09000011,A24,10,9,1.1111111111111112
E09000018,A24,79,76,1.0394736842105263
E09000033,A24,14,8,1.75
E06000046,A25,5,1,5.0
