lad,SHEF_A_CODE,reports,unique_users,average_per_user
E07000089,A1,7,7,1.0
E07000165,A1,13,13,1.0
E07000177,A1,2,2,1.0
E07000178,A1,3,3,1.0
E07000180,A1,2,2,1.0
E07000181,A1,2,2,1.0
E07000243,A1,78,34,2.2941176470588234
E09000006,A1,123,109,1.128440366972477
E09000011,A1,70,52,1.3461538461538463
E07000243,A16,4,3,1.3333333333333333
E09000006,A16,27,27,1.0
E09000011,A16,20,20,1.0
E07000177,A17,1,1,1.0
E07000179,A17,5,5,1.0
E07000180,A17,1,1,1.0
E07000181,A17,3,3,1.0
E07000243,A19,2,1,2.0
E07000165,A20,3,3,1.0
E07000243,A20,11,5,2.2
E09000011,A20,11,10,1.1
E07000165,A21,1,1,1.0
E09000006,A22,287,216,1.3287037037037037
E07000165,A24,2,2,1.0
E07000177,A24,4,4,1.0
E07000178,A24,2,2,1.0
E07000179,A24,10,8,1.25
E07000180,A24,6,6,1.0
E07000181,A24,8,8,1.0
E07000220,A24,1,1,1.0
E07000221,A24,1,1,1.0
E07000222,A24,4,4,1.0
E07000243,A24,1,1,1.0
E09000011,A24,2,2,1.0
E07000177,A25,1,1,1.0
E07000178,A25,1,1,1.0
E07000180,A25,1,1,1.0
E07000218,A26,2,2,1.0
E07000220,A26,1,1,1.0
E07000221,A26,7,7,1.0
E07000222,A26,2,2,1.0
E09000006,A27,1,1,1.0
E07000177,A28,2,2,1.0
E07000179,A28,1,1,1.0
E09000011,A28,2,2,1.0
E07000089,A29,27,22,1.2272727272727273
E07000165,A29,8,7,1.1428571428571428
E07000179,A29,4,4,1.0
E07000181,A29,1,1,1.0
E07000222,A29,1,1,1.0
E07000243,A29,149,35,4.257142857142857
E09000011,A29,162,119,1.361344537815126
E06000023,A32,62,35,1.7714285714285714
E07000177,A32,1,1,1.0
E07000178,A32,4,4,1.0
E07000179,A32,2,2,1.0
E07000180,A32,2,2,1.0
E07000177,A33,1,1,1.0
E07000179,A33,1,1,1.0
E07000243,A33,7,2,3.5
E09000006,A33,33,23,1.434782608695652
E09000011,A33,5,4,1.25
E07000177,A34,15,8,1.875
E07000178,A34,3,3,1.0
E07000179,A34,6,6,1.0
E07000180,A34,13,12,1.0833333333333333
E07000181,A34,3,3,1.0
E07000222,A34,1,1,1.0
E07000243,A34,1,1,1.0
E09000006,A34,10,9,1.1111111111111112
E06000023,A36,1,1,1.0
E06000023,A39,38,22,1.7272727272727273
E07000179,A39,2,2,1.0
E07000218,A40,1,1,1.0
E07000219,A40,4,3,1.3333333333333333
E07000220,A40,4,3,1.3333333333333333
E07000221,A40,2,2,1.0
E07000222,A40,3,3,1.0
E07000089,A41,3,3,1.0
E07000177,A41,6,6,1.0
E07000178,A41,8,8,1.0
E07000179,A41,12,11,1.0909090909090908
E07000180,A41,9,9,1.0
E07000181,A41,2,2,1.0
E07000221,A41,1,1,1.0
E07000243,A41,1,1,1.0
E09000011,A41,4,4,1.0
E09000006,A44,13,9,1.4444444444444444
E09000006,A47,42,25,1.68
E07000177,A48,4,4,1.0
E07000178,A48,4,4,1.0
E07000179,A48,2,2,1.0
E07000180,A48,5,5,1.0
E07000181,A48,4,4,1.0
E06000023,A52,115,87,1.3218390804597702
E07000218,A52,6,5,1.2
E07000219,A52,8,3,2.6666666666666665
E07000221,A52,6,6,1.0
E07000222,A52,7,7,1.0
E09000006,A52,36,31,1.1612903225806452
E07000165,A53,1,1,1.0
E07000177,A53,2,1,2.0
E07000222,A53,1,1,1.0
E09000006,A53,25,25,1.0
E09000011,A53,4,3,1.3333333333333333
S12000041,A53,2,1,2.0
E07000089,A54,16,15,1.0666666666666667
E07000165,A54,6,6,1.0
E07000177,A54,5,5,1.0
E07000178,A54,6,6,1.0
E07000179,A54,3,3,1.0
E07000180,A54,3,3,1.0
E07000181,A54,3,3,1.0
E07000218,A54,8,8,1.0
E07000219,A54,11,11,1.0
E07000220,A54,4,4,1.0
E07000221,A54,23,22,1.0454545454545454
E07000222,A54,18,15,1.2
E07000243,A54,19,12,1.5833333333333333
E09000011,A54,20,20,1.0
S12000041,A54,3,2,1.5
E09000006,A55,109,104,1.0480769230769231
E07000089,A56,5,4,1.25
E07000165,A56,4,4,1.0
E07000178,A56,5,5,1.0
E07000180,A56,1,1,1.0
E07000181,A56,2,2,1.0
E07000219,A56,2,2,1.0
E07000221,A56,1,1,1.0
E07000222,A56,1,1,1.0
E09000011,A56,6,6,1.0
E06000023,A57,67,45,1.488888888888889
E07000089,A57,6,6,1.0
E07000177,A57,9,6,1.5
E07000178,A57,4,4,1.0
E07000179,A57,13,13,1.0
E07000180,A57,17,17,1.0
E07000181,A57,16,14,1.1428571428571428
E07000243,A57,1,1,1.0
E09000006,A57,81,80,1.0125
E09000011,A57,12,12,1.0
S12000041,A57,1,1,1.0
E07000089,A60,19,2,9.5
E07000177,A60,24,21,1.1428571428571428
E07000178,A60,10,8,1.25
E07000179,A60,43,31,1.3870967741935485
E07000180,A60,16,12,1.3333333333333333
E07000181,A60,21,21,1.0
E07000218,A60,4,2,2.0
E07000219,A60,14,11,1.2727272727272727
E07000220,A60,10,8,1.25
E07000221,A60,20,17,1.1764705882352942
E07000222,A60,16,16,1.0
E07000243,A60,1,1,1.0
E09000011,A60,1,1,1.0
E07000177,A61,2,2,1.0
E07000180,A61,1,1,1.0
E06000023,A65,8,6,1.3333333333333333
E07000179,A66,1,1,1.0
E07000218,A66,3,3,1.0
E07000219,A66,3,2,1.5
E07000220,A66,1,1,1.0
E07000221,A66,18,15,1.2
E07000222,A66,3,3,1.0
E07000177,A67,3,2,1.5
E07000178,A67,6,6,1.0
E07000179,A67,6,6,1.0
E07000180,A67,3,3,1.0
E07000181,A67,10,7,1.4285714285714286
E07000218,A67,1,1,1.0
E07000219,A67,1,1,1.0
E07000220,A67,1,1,1.0
E07000221,A67,5,5,1.0
E07000222,A67,3,3,1.0
E06000023,A69,50,31,1.6129032258064515
E07000177,A69,6,6,1.0
E07000178,A69,1,1,1.0
E07000179,A69,8,8,1.0
E07000180,A69,8,6,1.3333333333333333
E07000181,A69,3,2,1.5
E09000006,A69,101,87,1.160919540229885
E07000219,A70,1,1,1.0
