lad,SHEF_A_CODE,reports,unique_users,average_per_user
E06000045,A20,4,4,1.0
E09000003,A22,6,5,1.2
E09000003,A24,1,1,1.0
E09000003,A28,4,1,4.0
E06000045,A29,15,14,1.0714285714285714
E06000045,A33,6,5,1.2
E09000003,A37,2,2,1.0
E06000045,A41,9,9,1.0
E06000045,A47,1,1,1.0
E09000003,A47,1,1,1.0
E06000045,A54,8,8,1.0
E06000045,A55,2,2,1.0
E09000003,A56,3,3,1.0
E06000045,A57,8,8,1.0
E06000045,A60,7,7,1.0
E09000003,A71,53,45,1.1777777777777778
E06000045,A79,3,3,1.0
E09000003,A79,5,5,1.0
E09000003,A8,1,1,1.0
E09000003,A80,4,2,2.0
E09000003,A81,31,27,1.1481481481481481
E06000045,A83,2,2,1.0
E09000003,A83,1,1,1.0
E09000003,A86,2,2,1.0
