lad,SHEF_A_CODE,reports,unique_users,average_per_user
E07000180,A1,2,2,1.0
E07000194,A1,1,1,1.0
E07000243,A1,14,8,1.75
E09000006,A1,53,51,1.0392156862745099
E06000045,A12,1,1,1.0
E06000045,A16,1,1,1.0
E07000243,A16,3,3,1.0
E09000006,A16,36,36,1.0
E07000177,A17,11,9,1.2222222222222223
E07000178,A17,1,1,1.0
E07000179,A17,7,7,1.0
E07000180,A17,4,4,1.0
E07000181,A17,1,1,1.0
E07000243,A19,1,1,1.0
E06000045,A2,1,1,1.0
E09000003,A2,55,52,1.0576923076923077
E06000045,A20,9,8,1.125
E07000177,A20,1,1,1.0
E07000194,A20,4,3,1.3333333333333333
E07000243,A20,27,5,5.4
E09000003,A20,9,9,1.0
E09000006,A22,224,180,1.2444444444444445
E07000177,A24,3,3,1.0
E07000178,A24,2,2,1.0
E07000179,A24,6,4,1.5
E07000180,A24,3,3,1.0
E07000181,A24,2,2,1.0
E07000194,A24,1,1,1.0
E07000177,A25,1,1,1.0
E07000179,A25,2,2,1.0
E07000243,A28,3,1,3.0
E09000003,A28,1,1,1.0
E06000045,A29,20,18,1.1111111111111112
E07000177,A29,3,1,3.0
E07000179,A29,1,1,1.0
E07000181,A29,2,1,2.0
E07000194,A29,3,2,1.5
E07000243,A29,100,20,5.0
E09000003,A29,118,93,1.2688172043010753
E07000178,A32,1,1,1.0
E07000181,A32,1,1,1.0
E09000003,A32,74,71,1.0422535211267605
E06000045,A33,3,3,1.0
E07000243,A33,3,3,1.0
E09000003,A33,10,8,1.25
E09000006,A33,37,26,1.4230769230769231
E06000045,A34,2,2,1.0
E07000177,A34,6,6,1.0
E07000178,A34,1,1,1.0
E07000179,A34,3,3,1.0
E07000180,A34,2,2,1.0
E09000006,A34,7,6,1.1666666666666667
E07000177,A39,2,1,2.0
E07000179,A39,4,4,1.0
E07000180,A39,4,4,1.0
E07000181,A39,3,3,1.0
E06000045,A4,1,1,1.0
E06000045,A41,47,39,1.205128205128205
E07000177,A41,7,6,1.1666666666666667
E07000178,A41,3,3,1.0
