lad,SHEF_A_CODE,reports,unique_users,average_per_user
E07000089,A1,14,13,1.0769230769230769
E07000178,A1,7,7,1.0
E07000179,A1,1,1,1.0
E07000180,A1,2,2,1.0
E07000181,A1,1,1,1.0
E07000222,A1,1,1,1.0
E07000242,A1,3,3,1.0
E07000243,A1,51,30,1.7
E09000006,A1,103,101,1.0198019801980198
E09000011,A1,59,54,1.0925925925925926
E07000178,A12,2,2,1.0
E07000243,A16,2,2,1.0
E09000006,A16,33,33,1.0
E09000011,A16,7,7,1.0
E07000243,A19,5,5,1.0
E07000089,A20,2,2,1.0
E07000179,A20,2,2,1.0
E07000181,A20,2,2,1.0
E07000219,A20,1,1,1.0
E07000242,A20,3,3,1.0
E07000243,A20,16,7,2.2857142857142856
E09000011,A20,27,25,1.08
E09000006,A22,279,236,1.1822033898305084
E07000177,A24,13,13,1.0
E07000178,A24,7,7,1.0
E07000179,A24,7,7,1.0
E07000180,A24,11,7,1.5714285714285714
E07000181,A24,9,9,1.0
E07000221,A24,2,2,1.0
E07000222,A24,1,1,1.0
E09000011,A24,3,3,1.0
E07000218,A26,11,8,1.375
E07000219,A26,6,5,1.2
E07000220,A26,12,11,1.0909090909090908
E07000221,A26,22,21,1.0476190476190477
E07000222,A26,16,16,1.0
E09000006,A27,1,1,1.0
E07000089,A28,1,1,1.0
E07000177,A28,2,2,1.0
E07000181,A28,1,1,1.0
E07000242,A28,1,1,1.0
E07000243,A28,1,1,1.0
E07000089,A29,25,21,1.1904761904761905
E07000177,A29,3,3,1.0
E07000178,A29,2,2,1.0
E07000179,A29,3,3,1.0
E07000180,A29,4,4,1.0
E07000181,A29,4,3,1.3333333333333333
E07000219,A29,1,1,1.0
E07000221,A29,2,1,2.0
E07000242,A29,14,14,1.0
E07000243,A29,148,46,3.217391304347826
E09000011,A29,77,63,1.2222222222222223
E06000023,A32,32,18,1.7777777777777777
E07000177,A32,2,2,1.0
E07000178,A32,2,2,1.0
E07000179,A32,2,2,1.0
E07000180,A32,2,2,1.0
E07000181,A32,2,2,1.0
E07000089,A33,2,2,1.0
E07000243,A33,3,2,1.5
E09000006,A33,37,24,1.5416666666666667
E09000011,A33,3,3,1.0
E07000177,A34,18,13,1.3846153846153846
E07000178,A34,3,3,1.0
E07000179,A34,8,8,1.0
E07000180,A34,5,4,1.25
E07000181,A34,3,3,1.0
E07000243,A34,1,1,1.0
E09000006,A34,2,2,1.0
E06000023,A36,60,49,1.2244897959183674
E06000023,A39,78,59,1.3220338983050848
E07000178,A39,3,3,1.0
E07000218,A40,10,5,2.0
E07000219,A40,8,6,1.3333333333333333
E07000220,A40,1,1,1.0
E07000221,A40,11,7,1.5714285714285714
E07000222,A40,9,8,1.125
E07000089,A41,8,8,1.0
E07000177,A41,37,34,1.088235294117647
E07000178,A41,28,16,1.75
E07000179,A41,54,44,1.2272727272727273
E07000180,A41,47,40,1.175
E07000181,A41,39,33,1.1818181818181819
E07000222,A41,1,1,1.0
E07000243,A41,1,1,1.0
E09000011,A41,4,4,1.0
E07000178,A43,2,2,1.0
E09000006,A44,6,6,1.0
E07000242,A47,2,2,1.0
E09000006,A47,30,23,1.3043478260869565
E07000178,A48,7,7,1.0
E06000023,A52,51,41,1.2439024390243902
E07000218,A52,3,3,1.0
E07000219,A52,5,5,1.0
E07000220,A52,5,5,1.0
E07000221,A52,7,7,1.0
E07000222,A52,7,7,1.0
E09000006,A52,37,34,1.088235294117647
E07000178,A53,1,1,1.0
E07000181,A53,1,1,1.0
E07000220,A53,1,1,1.0
E09000006,A53,19,16,1.1875
E09000011,A53,6,4,1.5
E07000089,A54,9,9,1.0
E07000177,A54,29,24,1.2083333333333333
E07000178,A54,16,15,1.0666666666666667
E07000179,A54,36,33,1.0909090909090908
E07000180,A54,33,32,1.03125
E07000181,A54,26,23,1.1304347826086956
E07000218,A54,8,8,1.0
E07000219,A54,14,4,3.5
E07000220,A54,10,10,1.0
E07000221,A54,7,7,1.0
E07000222,A54,19,18,1.0555555555555556
E07000242,A54,3,3,1.0
E07000243,A54,14,11,1.2727272727272727
E09000011,A54,13,12,1.0833333333333333
E09000006,A55,78,76,1.0263157894736843
E07000089,A56,2,2,1.0
E07000178,A56,1,1,1.0
E07000181,A56,5,5,1.0
E07000218,A56,1,1,1.0
E07000219,A56,3,3,1.0
E07000222,A56,2,2,1.0
E09000011,A56,12,10,1.2
E06000023,A57,67,55,1.2181818181818183
E07000089,A57,3,3,1.0
E07000177,A57,48,19,2.526315789473684
E07000178,A57,84,14,6.0
E07000179,A57,72,27,2.6666666666666665
E07000180,A57,50,19,2.6315789473684212
E07000181,A57,28,15,1.8666666666666667
E07000242,A57,1,1,1.0
E07000243,A57,1,1,1.0
E09000006,A57,101,90,1.1222222222222222
E09000011,A57,7,7,1.0
E07000079,A60,1,1,1.0
E07000089,A60,9,9,1.0
E07000177,A60,1235,295,4.186440677966102
E07000178,A60,324,93,3.4838709677419355
E07000179,A60,1832,260,7.046153846153846
E07000180,A60,759,185,4.102702702702703
E07000181,A60,1234,236,5.228813559322034
E07000218,A60,5,4,1.25
E07000219,A60,11,7,1.5714285714285714
E07000220,A60,6,3,2.0
E07000221,A60,2,2,1.0
E07000222,A60,8,7,1.1428571428571428
E07000243,A60,4,4,1.0
E09000011,A60,4,4,1.0
E07000177,A63,1,1,1.0
E07000178,A63,1,1,1.0
E07000179,A63,1,1,1.0
E07000181,A63,1,1,1.0
E06000023,A65,3,3,1.0
E07000221,A66,1,1,1.0
E07000222,A66,2,2,1.0
E07000218,A67,2,2,1.0
E07000219,A67,2,2,1.0
E07000220,A67,2,2,1.0
E07000221,A67,1,1,1.0
E07000222,A67,6,5,1.2
E06000023,A69,205,140,1.4642857142857142
E07000178,A69,5,5,1.0
E09000006,A69,333,217,1.5345622119815667
E07000177,A70,8,8,1.0
E07000179,A70,7,5,1.4
E07000180,A70,13,10,1.3
E07000181,A70,5,5,1.0
E07000218,A70,1,1,1.0
E07000219,A70,3,3,1.0
E07000220,A70,1,1,1.0
E07000221,A70,3,3,1.0
E07000222,A70,2,2,1.0
E07000089,A73,14,14,1.0
E07000177,A73,1,1,1.0
E07000179,A73,1,1,1.0
E07000180,A73,8,7,1.1428571428571428
E07000181,A73,1,1,1.0
E07000219,A73,1,1,1.0
E09000011,A73,40,34,1.1764705882352942
E07000219,A77,1,1,1.0
E09000006,A78,10,10,1.0
E07000089,A79,2,2,1.0
E07000178,A79,1,1,1.0
E07000179,A79,2,2,1.0
E07000181,A79,3,3,1.0
E07000218,A79,1,1,1.0
E07000219,A79,1,1,1.0
E07000222,A79,1,1,1.0
E07000243,A79,69,16,4.3125
E09000006,A79,165,103,1.6019417475728155
E09000011,A79,21,21,1.0
E07000177,A8,111,35,3.1714285714285713
E07000178,A8,52,16,3.25
E07000179,A8,99,51,1.9411764705882353
E07000180,A8,55,32,1.71875
E07000181,A8,66,41,1.6097560975609757
E09000006,A8,50,45,1.1111111111111112
E09000011,A8,3,3,1.0
E06000023,A80,6,5,1.2
E07000089,A81,2,2,1.0
E07000177,A81,36,33,1.0909090909090908
E07000178,A81,25,21,1.1904761904761905
E07000179,A81,34,33,1.0303030303030303
E07000180,A81,38,34,1.1176470588235294
E07000181,A81,16,14,1.1428571428571428
E07000218,A81,3,1,3.0
E07000221,A81,2,2,1.0
E07000222,A81,2,2,1.0
E07000242,A81,2,2,1.0
E07000243,A81,3,2,1.5
E09000006,A81,123,105,1.1714285714285715
E06000023,A82,2,2,1.0
E07000219,A82,1,1,1.0
E07000222,A82,1,1,1.0
E06000023,A83,8,8,1.0
E07000089,A83,4,2,2.0
E07000177,A83,26,25,1.04
E07000178,A83,30,22,1.3636363636363635
E07000179,A83,28,18,1.5555555555555556
E07000180,A83,26,22,1.1818181818181819
E07000181,A83,17,12,1.4166666666666667
E07000218,A83,5,4,1.25
E07000219,A83,2,2,1.0
E07000220,A83,1,1,1.0
E07000221,A83,9,9,1.0
E07000222,A83,3,2,1.5
E07000243,A83,1,1,1.0
E09000006,A83,41,32,1.28125
E09000011,A83,4,3,1.3333333333333333
E07000177,A86,4,4,1.0
E07000178,A86,2,2,1.0
E07000179,A86,6,6,1.0
E07000180,A86,1,1,1.0
E07000181,A86,2,2,1.0
E07000218,A86,1,1,1.0
E07000218,A87,2,2,1.0
E07000219,A87,2,2,1.0
E07000220,A87,1,1,1.0
E07000221,A87,1,1,1.0
E07000222,A87,8,8,1.0
E07000242,A88,1,1,1.0
E07000243,A88,1,1,1.0
E06000023,A9,1,1,1.0
E07000177,A9,1,1,1.0
E07000180,A9,1,1,1.0
E06000023,A92,17,13,1.3076923076923077
