lad,SHEF_A_CODE,reports,unique_users,average_per_user
E06000017,A1,2,2,1.0
E06000022,A1,27,22,1.2272727272727273
E06000031,A1,31,31,1.0
E06000046,A1,78,36,2.1666666666666665
E06000060,A1,28,26,1.0769230769230769
E07000089,A1,14,13,1.0769230769230769
E07000177,A1,1,1,1.0
E07000178,A1,1,1,1.0
E07000180,A1,2,2,1.0
E07000181,A1,1,1,1.0
E07000219,A1,1,1,1.0
E07000222,A1,1,1,1.0
E07000243,A1,36,23,1.565217391304348
E09000004,A1,111,103,1.0776699029126213
E09000006,A1,105,102,1.0294117647058822
E09000011,A1,69,63,1.0952380952380953
E09000012,A1,2,2,1.0
E09000018,A1,21,19,1.105263157894737
E09000033,A1,46,11,4.181818181818182
E06000017,A11,2,2,1.0
E06000049,A11,32,1,32.0
E06000060,A11,27,26,1.0384615384615385
E07000136,A11,1,1,1.0
E07000137,A11,3,2,1.5
E07000138,A11,3,3,1.0
E07000139,A11,3,2,1.5
E07000140,A11,6,4,1.5
E07000141,A11,3,1,3.0
E06000022,A12,5,5,1.0
E06000031,A12,3,3,1.0
E06000046,A12,3,1,3.0
E07000154,A12,1,1,1.0
E07000178,A12,1,1,1.0
E07000222,A12,1,1,1.0
E07000243,A12,1,1,1.0
E09000004,A12,1,1,1.0
E09000006,A12,2,2,1.0
E06000022,A16,22,18,1.2222222222222223
E06000046,A16,45,5,9.0
E07000243,A16,1,1,1.0
E09000004,A16,61,52,1.1730769230769231
E09000011,A16,32,31,1.032258064516129
E09000018,A16,11,7,1.5714285714285714
E09000033,A16,10,4,2.5
E06000018,A17,1,1,1.0
E06000022,A17,3,3,1.0
E06000046,A17,15,1,15.0
E07000151,A17,1,1,1.0
E07000153,A17,1,1,1.0
E07000180,A17,1,1,1.0
E07000222,A17,1,1,1.0
E09000018,A17,18,15,1.2
E07000243,A19,2,2,1.0
E06000022,A2,90,54,1.6666666666666667
E06000022,A20,7,5,1.4
E06000031,A20,1,1,1.0
E06000046,A20,13,4,3.25
E06000060,A20,4,4,1.0
E07000089,A20,3,3,1.0
E07000177,A20,1,1,1.0
E07000180,A20,2,2,1.0
E07000222,A20,1,1,1.0
E07000243,A20,5,2,2.5
E09000011,A20,4,4,1.0
E09000018,A20,9,8,1.125
E09000033,A20,30,6,5.0
E06000046,A21,7,2,3.5
E07000089,A21,1,1,1.0
E06000022,A23,9,6,1.5
E06000022,A24,8,7,1.1428571428571428
E06000031,A24,31,31,1.0
E06000046,A24,176,17,10.352941176470589
E06000060,A24,227,191,1.1884816753926701
E07000136,A24,2,1,2.0
E07000137,A24,7,5,1.4
E07000138,A24,7,3,2.3333333333333335
E07000139,A24,3,2,1.5
E07000140,A24,12,1,12.0
E07000141,A24,7,5,1.4
E07000142,A24,4,3,1.3333333333333333
E07000151,A24,3,3,1.0
E07000152,A24,5,3,1.6666666666666667
E07000153,A24,2,1,2.0
E07000154,A24,1,1,1.0
E07000155,A24,2,2,1.0
