lad,SHEF_A_CODE,reports,unique_users,average_per_user
E07000089,A1,12,12,1.0
E07000179,A1,2,2,1.0
E07000181,A1,2,2,1.0
E07000243,A1,87,36,2.4166666666666665
E09000006,A1,122,113,1.079646017699115
E09000011,A1,97,78,1.2435897435897436
E07000178,A12,1,1,1.0
E07000221,A12,2,1,2.0
E07000243,A16,4,4,1.0
E09000006,A16,41,39,1.0512820512820513
E09000011,A16,10,10,1.0
E07000177,A17,3,3,1.0
E07000178,A17,1,1,1.0
E07000179,A17,2,2,1.0
E07000180,A17,2,2,1.0
E07000181,A17,4,4,1.0
E07000243,A19,1,1,1.0
E07000089,A20,1,1,1.0
E07000181,A20,1,1,1.0
E07000243,A20,6,2,3.0
E09000011,A20,5,4,1.25
E09000006,A22,272,228,1.1929824561403508
E07000177,A24,23,23,1.0
E07000178,A24,3,3,1.0
E07000179,A24,12,11,1.0909090909090908
E07000180,A24,15,13,1.1538461538461537
E07000181,A24,9,9,1.0
E07000219,A24,7,7,1.0
E07000220,A24,7,4,1.75
E07000221,A24,3,3,1.0
E07000222,A24,4,4,1.0
E07000243,A24,3,3,1.0
E09000011,A24,6,6,1.0
E07000179,A25,1,1,1.0
E07000218,A26,3,3,1.0
E07000219,A26,2,2,1.0
E07000220,A26,2,2,1.0
E07000221,A26,3,3,1.0
E09000006,A27,2,2,1.0
E07000178,A28,1,1,1.0
E07000181,A28,1,1,1.0
E07000243,A28,4,2,2.0
E07000089,A29,21,19,1.105263157894737
E07000177,A29,4,4,1.0
E07000179,A29,2,1,2.0
E07000180,A29,2,2,1.0
E07000181,A29,2,2,1.0
E07000218,A29,1,1,1.0
E07000221,A29,1,1,1.0
E07000222,A29,2,2,1.0
E07000243,A29,192,49,3.9183673469387754
E09000011,A29,91,69,1.318840579710145
E06000023,A32,46,36,1.2777777777777777
E07000177,A32,1,1,1.0
E07000178,A32,2,2,1.0
E07000179,A32,1,1,1.0
E07000180,A32,3,3,1.0
E07000181,A32,1,1,1.0
E07000181,A33,1,1,1.0
E07000243,A33,6,3,2.0
E09000006,A33,25,21,1.1904761904761905
E09000011,A33,5,3,1.6666666666666667
E07000177,A34,31,28,1.1071428571428572
E07000178,A34,13,12,1.0833333333333333
E07000179,A34,43,37,1.162162162162162
E07000180,A34,20,19,1.0526315789473684
E07000181,A34,20,15,1.3333333333333333
E07000243,A34,4,4,1.0
E09000006,A34,72,58,1.2413793103448276
E06000023,A39,49,46,1.065217391304348
E07000179,A39,2,2,1.0
E07000180,A39,2,2,1.0
E07000181,A39,2,2,1.0
E07000218,A40,1,1,1.0
E07000219,A40,2,2,1.0
E07000221,A40,4,4,1.0
E07000222,A40,5,3,1.6666666666666667
E07000089,A41,1,1,1.0
E07000177,A41,10,10,1.0
E07000178,A41,9,8,1.125
E07000179,A41,7,7,1.0
E07000180,A41,6,6,1.0
E07000181,A41,5,5,1.0
E07000243,A41,1,1,1.0
E09000011,A41,4,4,1.0
E09000006,A44,12,11,1.0909090909090908
E09000006,A47,42,25,1.68
E07000177,A48,3,3,1.0
E07000178,A48,2,2,1.0
E07000179,A48,3,3,1.0
E07000180,A48,1,1,1.0
E07000178,A5,1,1,1.0
E06000023,A52,180,130,1.3846153846153846
E07000218,A52,1,1,1.0
E07000220,A52,2,2,1.0
E07000221,A52,6,6,1.0
E07000222,A52,4,4,1.0
E09000006,A52,44,42,1.0476190476190477
E07000177,A53,3,3,1.0
E07000179,A53,1,1,1.0
E07000219,A53,1,1,1.0
E09000006,A53,36,31,1.1612903225806452
E09000011,A53,13,10,1.3
E07000089,A54,9,9,1.0
E07000177,A54,4,4,1.0
E07000178,A54,14,13,1.0769230769230769
E07000179,A54,9,9,1.0
E07000180,A54,8,7,1.1428571428571428
E07000181,A54,4,3,1.3333333333333333
E07000218,A54,4,4,1.0
E07000219,A54,5,4,1.25
E07000220,A54,7,6,1.1666666666666667
E07000221,A54,18,14,1.2857142857142858
E07000222,A54,12,12,1.0
E07000243,A54,28,22,1.2727272727272727
E09000011,A54,31,30,1.0333333333333334
E09000006,A55,271,247,1.097165991902834
E07000089,A56,1,1,1.0
E07000181,A56,1,1,1.0
E07000220,A56,2,2,1.0
E07000222,A56,1,1,1.0
E09000011,A56,8,8,1.0
E06000023,A57,91,68,1.338235294117647
E07000089,A57,13,13,1.0
E07000177,A57,14,13,1.0769230769230769
E07000178,A57,5,5,1.0
E07000179,A57,20,18,1.1111111111111112
E07000180,A57,14,14,1.0
E07000181,A57,12,11,1.0909090909090908
E07000243,A57,2,2,1.0
E09000006,A57,83,75,1.1066666666666667
E09000011,A57,7,7,1.0
S12000041,A57,1,1,1.0
E07000089,A60,6,6,1.0
E07000177,A60,24,22,1.0909090909090908
E07000178,A60,18,13,1.3846153846153846
E07000179,A60,33,30,1.1
E07000180,A60,26,25,1.04
E07000181,A60,61,36,1.6944444444444444
E07000218,A60,1,1,1.0
E07000219,A60,1,1,1.0
E07000220,A60,2,2,1.0
E07000221,A60,3,2,1.5
