lad,SHEF_A_CODE,reports,unique_users,average_per_user
E06000017,A1,1,1,1.0
E06000022,A1,27,23,1.173913043478261
E06000031,A1,24,22,1.0909090909090908
E06000046,A1,49,29,1.6896551724137931
E06000060,A1,22,21,1.0476190476190477
E07000089,A1,12,12,1.0
E07000177,A1,2,2,1.0
E07000178,A1,2,2,1.0
E07000180,A1,1,1,1.0
E07000243,A1,21,13,1.6153846153846154
E09000004,A1,64,55,1.1636363636363636
E09000006,A1,64,62,1.032258064516129
E09000011,A1,49,46,1.065217391304348
E09000018,A1,20,18,1.1111111111111112
E09000033,A1,53,13,4.076923076923077
E06000049,A11,16,1,16.0
E06000060,A11,12,12,1.0
E07000137,A11,1,1,1.0
E07000139,A11,1,1,1.0
E07000140,A11,1,1,1.0
E07000141,A11,1,1,1.0
E06000022,A12,3,3,1.0
E06000031,A12,2,2,1.0
E06000046,A12,1,1,1.0
E07000178,A12,1,1,1.0
E07000221,A12,1,1,1.0
E09000004,A12,1,1,1.0
E09000006,A12,3,3,1.0
E06000022,A16,19,17,1.1176470588235294
E06000031,A16,1,1,1.0
E06000046,A16,28,2,14.0
E07000155,A16,1,1,1.0
E07000243,A16,4,3,1.3333333333333333
E09000004,A16,24,22,1.0909090909090908
E09000011,A16,22,20,1.1
E09000018,A16,7,7,1.0
E09000033,A16,7,3,2.3333333333333335
E06000022,A17,5,5,1.0
E06000046,A17,8,1,8.0
E07000180,A17,1,1,1.0
E09000018,A17,16,8,2.0
E07000243,A19,3,3,1.0
E06000022,A2,68,52,1.3076923076923077
E06000022,A20,3,2,1.5
E06000031,A20,1,1,1.0
E06000046,A20,7,3,2.3333333333333335
E07000089,A20,2,2,1.0
E07000243,A20,4,3,1.3333333333333333
E09000011,A20,7,7,1.0
E09000018,A20,3,2,1.5
E09000033,A20,18,5,3.6
E06000046,A21,14,5,2.8
E07000089,A21,1,1,1.0
E06000022,A23,3,3,1.0
E06000022,A24,6,5,1.2
E06000031,A24,45,43,1.0465116279069768
E06000046,A24,100,12,8.333333333333334
E06000060,A24,173,157,1.1019108280254777
E07000136,A24,2,2,1.0
E07000137,A24,6,4,1.5
E07000138,A24,2,1,2.0
E07000139,A24,2,2,1.0
E07000140,A24,3,1,3.0
E07000141,A24,2,2,1.0
E07000142,A24,1,1,1.0
E07000152,A24,2,2,1.0
E07000153,A24,4,2,2.0
E07000154,A24,4,4,1.0
E07000155,A24,4,4,1.0
E07000156,A24,2,2,1.0
E07000177,A24,41,34,1.2058823529411764
E07000178,A24,8,6,1.3333333333333333
E07000179,A24,30,23,1.3043478260869565
E07000180,A24,21,20,1.05
E07000181,A24,19,18,1.0555555555555556
E07000218,A24,2,2,1.0
E07000219,A24,8,8,1.0
E07000221,A24,7,7,1.0
E07000222,A24,18,17,1.0588235294117647
E07000243,A24,71,4,17.75
E09000004,A24,4,4,1.0
E09000006,A24,2,2,1.0
E09000011,A24,11,10,1.1
E09000018,A24,73,66,1.106060606060606
E09000033,A24,13,2,6.5
E06000046,A25,1,1,1.0
E09000004,A25,2,2,1.0
E06000023,A26,5,5,1.0
E06000046,A26,2,1,2.0
E06000049,A26,20,1,20.0
E06000060,A26,2,2,1.0
E07000136,A26,2,2,1.0
E07000137,A26,2,2,1.0
E07000141,A26,1,1,1.0
E07000142,A26,2,2,1.0
E07000156,A26,1,1,1.0
E07000220,A26,2,2,1.0
E07000221,A26,1,1,1.0
E07000222,A26,4,4,1.0
E09000033,A26,4,3,1.3333333333333333
E06000060,A28,4,3,1.3333333333333333
E07000136,A28,1,1,1.0
E07000141,A28,1,1,1.0
E07000177,A28,1,1,1.0
E07000243,A28,3,3,1.0
E09000004,A28,1,1,1.0
E06000022,A29,180,108,1.6666666666666667
E06000031,A29,11,8,1.375
E06000046,A29,82,13,6.3076923076923075
E06000060,A29,362,306,1.1830065359477124
E07000089,A29,30,29,1.0344827586206897
E07000177,A29,2,2,1.0
E07000178,A29,6,4,1.5
E07000179,A29,5,5,1.0
E07000180,A29,9,9,1.0
E07000219,A29,2,2,1.0
E07000221,A29,1,1,1.0
E07000243,A29,132,53,2.490566037735849
E09000011,A29,144,107,1.3457943925233644
E09000018,A29,1073,173,6.202312138728324
E09000033,A29,367,50,7.34
E09000004,A30,16,16,1.0
E07000151,A31,5,4,1.25
E07000152,A31,3,3,1.0
E07000154,A31,1,1,1.0
E07000155,A31,13,7,1.8571428571428572
E07000156,A31,1,1,1.0
E06000023,A32,18,13,1.3846153846153846
E07000180,A32,1,1,1.0
E09000004,A32,14,12,1.1666666666666667
E09000006,A32,1,1,1.0
E09000018,A32,28,25,1.12
E06000022,A33,24,14,1.7142857142857142
E06000031,A33,2,1,2.0
E06000046,A33,4,3,1.3333333333333333
E06000060,A33,1,1,1.0
E07000180,A33,1,1,1.0
E07000221,A33,1,1,1.0
E07000222,A33,1,1,1.0
E07000243,A33,2,2,1.0
E09000004,A33,4,4,1.0
E09000006,A33,60,15,4.0
E09000011,A33,4,4,1.0
E09000018,A33,51,13,3.923076923076923
E09000033,A33,74,11,6.7272727272727275
E06000017,A34,1,1,1.0
E06000022,A34,21,21,1.0
E06000046,A34,37,6,6.166666666666667
E06000049,A34,64,1,64.0
E06000060,A34,48,45,1.0666666666666667
E07000136,A34,1,1,1.0
E07000137,A34,1,1,1.0
E07000138,A34,1,1,1.0
E07000139,A34,1,1,1.0
E07000141,A34,1,1,1.0
E07000152,A34,3,3,1.0
E07000153,A34,3,2,1.5
E07000154,A34,7,7,1.0
E07000155,A34,3,3,1.0
E07000156,A34,3,3,1.0
E07000177,A34,38,35,1.0857142857142856
E07000178,A34,13,13,1.0
E07000179,A34,15,14,1.0714285714285714
E07000180,A34,26,23,1.1304347826086956
E07000181,A34,19,17,1.1176470588235294
E07000218,A34,2,2,1.0
E07000219,A34,1,1,1.0
E07000220,A34,1,1,1.0
E07000222,A34,3,3,1.0
E07000242,A34,1,1,1.0
E07000243,A34,41,18,2.2777777777777777
E09000004,A34,28,26,1.0769230769230769
E09000018,A34,31,25,1.24
E09000033,A35,4,3,1.3333333333333333
E06000022,A36,1,1,1.0
E07000141,A36,1,1,1.0
E07000155,A36,1,1,1.0
E06000023,A39,43,35,1.2285714285714286
E06000031,A39,2,2,1.0
E06000046,A39,7,2,3.5
E06000049,A39,76,1,76.0
E07000177,A39,2,1,2.0
E07000178,A39,2,2,1.0
E07000179,A39,8,5,1.6
E07000180,A39,1,1,1.0
E09000004,A39,1,1,1.0
E06000022,A4,4,4,1.0
E06000031,A4,1,1,1.0
E09000018,A4,4,2,2.0
E07000218,A40,4,4,1.0
E07000219,A40,5,5,1.0
E07000221,A40,9,9,1.0
E07000222,A40,5,5,1.0
E09000018,A40,3,3,1.0
E06000046,A41,2,1,2.0
E07000089,A41,1,1,1.0
E07000177,A41,8,6,1.3333333333333333
E07000179,A41,8,7,1.1428571428571428
E07000180,A41,8,8,1.0
E07000181,A41,8,8,1.0
E07000221,A41,1,1,1.0
E07000242,A41,1,1,1.0
E07000243,A41,1,1,1.0
E09000011,A41,4,4,1.0
E07000181,A43,1,1,1.0
E09000018,A44,5,4,1.25
E06000022,A47,109,48,2.2708333333333335
E06000046,A47,49,6,8.166666666666666
E06000049,A47,7,1,7.0
E07000143,A47,1,1,1.0
E09000004,A47,22,20,1.1
E09000018,A47,43,18,2.388888888888889
E09000033,A47,112,18,6.222222222222222
E06000017,A48,2,2,1.0
E06000046,A48,20,7,2.857142857142857
E07000136,A48,5,3,1.6666666666666667
E07000137,A48,7,5,1.4
E07000138,A48,4,4,1.0
E07000139,A48,3,3,1.0
E07000140,A48,4,2,2.0
E07000141,A48,7,5,1.4
E07000142,A48,4,1,4.0
E07000152,A48,2,1,2.0
E07000153,A48,1,1,1.0
