lad,SHEF_A_CODE,reports,unique_users,average_per_user
E07000089,A1,146,141,1.0354609929078014
E07000177,A1,24,22,1.0909090909090908
E07000178,A1,21,20,1.05
E07000179,A1,29,29,1.0
E07000180,A1,16,14,1.1428571428571428
E07000181,A1,14,14,1.0
E07000219,A1,1,1,1.0
E07000220,A1,5,4,1.25
E07000222,A1,3,3,1.0
E07000242,A1,10,10,1.0
E07000243,A1,931,308,3.022727272727273
E09000006,A1,1407,1228,1.1457654723127035
E09000011,A1,856,658,1.3009118541033435
E07000178,A12,7,7,1.0
E07000219,A12,2,1,2.0
E07000221,A12,3,2,1.5
E07000222,A12,1,1,1.0
E07000243,A12,10,6,1.6666666666666667
E07000243,A16,55,21,2.619047619047619
E09000006,A16,480,445,1.0786516853932584
E09000011,A16,118,116,1.0172413793103448
E07000177,A17,54,52,1.0384615384615385
E07000178,A17,14,14,1.0
E07000179,A17,46,43,1.069767441860465
E07000180,A17,37,37,1.0
E07000181,A17,32,30,1.0666666666666667
E07000243,A19,41,10,4.1
E07000089,A20,13,11,1.1818181818181819
E07000177,A20,5,3,1.6666666666666667
E07000178,A20,3,3,1.0
E07000179,A20,1,1,1.0
E07000180,A20,4,4,1.0
E07000181,A20,6,4,1.5
E07000219,A20,1,1,1.0
E07000222,A20,1,1,1.0
E07000242,A20,6,4,1.5
E07000243,A20,150,37,4.054054054054054
E09000011,A20,134,107,1.2523364485981308
S12000041,A20,6,6,1.0
E09000006,A22,3230,1846,1.7497291440953413
E07000177,A24,189,153,1.2352941176470589
E07000178,A24,58,53,1.0943396226415094
E07000179,A24,158,131,1.2061068702290076
E07000180,A24,157,124,1.2661290322580645
E07000181,A24,126,108,1.1666666666666667
E07000218,A24,9,7,1.2857142857142858
E07000219,A24,32,29,1.103448275862069
E07000220,A24,36,25,1.44
E07000221,A24,29,28,1.0357142857142858
E07000222,A24,44,40,1.1
E07000242,A24,3,3,1.0
E07000243,A24,27,23,1.173913043478261
E09000011,A24,41,39,1.0512820512820513
S12000041,A24,3,3,1.0
E07000177,A25,4,4,1.0
E07000178,A25,2,2,1.0
E07000179,A25,8,7,1.1428571428571428
E07000180,A25,10,9,1.1111111111111112
E07000181,A25,5,5,1.0
E07000218,A26,24,21,1.1428571428571428
E07000219,A26,26,21,1.2380952380952381
E07000220,A26,22,19,1.1578947368421053
E07000221,A26,66,60,1.1
E07000222,A26,38,35,1.0857142857142856
E09000006,A27,13,12,1.0833333333333333
E07000089,A28,5,5,1.0
E07000177,A28,3,3,1.0
E07000178,A28,3,3,1.0
E07000179,A28,1,1,1.0
E07000180,A28,3,3,1.0
E07000181,A28,3,2,1.5
E07000220,A28,2,2,1.0
E07000221,A28,1,1,1.0
E07000222,A28,2,2,1.0
E07000242,A28,1,1,1.0
E07000243,A28,24,7,3.4285714285714284
E09000011,A28,4,4,1.0
E07000089,A29,277,201,1.3781094527363185
E07000177,A29,30,19,1.5789473684210527
E07000178,A29,12,11,1.0909090909090908
E07000179,A29,49,39,1.2564102564102564
E07000180,A29,30,27,1.1111111111111112
E07000181,A29,15,15,1.0
E07000218,A29,5,5,1.0
E07000219,A29,1,1,1.0
E07000220,A29,5,4,1.25
E07000221,A29,9,8,1.125
E07000222,A29,6,6,1.0
E07000242,A29,39,35,1.1142857142857143
E07000243,A29,2054,311,6.604501607717042
E09000011,A29,1344,715,1.8797202797202797
E06000023,A32,364,214,1.7009345794392523
E07000177,A32,45,42,1.0714285714285714
E07000178,A32,53,47,1.127659574468085
E07000179,A32,42,36,1.1666666666666667
E07000180,A32,22,20,1.1
E07000181,A32,32,28,1.1428571428571428
E07000089,A33,13,10,1.3
E07000177,A33,1,1,1.0
E07000178,A33,12,10,1.2
E07000179,A33,4,4,1.0
E07000180,A33,4,4,1.0
E07000181,A33,4,4,1.0
E07000218,A33,2,2,1.0
E07000219,A33,2,2,1.0
E07000242,A33,1,1,1.0
E07000243,A33,78,34,2.2941176470588234
E09000006,A33,437,191,2.287958115183246
E09000011,A33,83,74,1.1216216216216217
E07000177,A34,211,160,1.31875
E07000178,A34,96,72,1.3333333333333333
E07000179,A34,296,213,1.3896713615023475
E07000180,A34,235,177,1.3276836158192091
E07000181,A34,139,101,1.3762376237623761
E07000218,A34,8,4,2.0
E07000219,A34,1,1,1.0
E07000220,A34,1,1,1.0
E07000221,A34,3,3,1.0
E07000222,A34,6,6,1.0
E07000243,A34,23,21,1.0952380952380953
E09000006,A34,340,210,1.619047619047619
E06000023,A36,16,11,1.4545454545454546
E06000023,A39,585,425,1.3764705882352941
E07000177,A39,16,12,1.3333333333333333
E07000178,A39,7,6,1.1666666666666667
E07000179,A39,42,21,2.0
E07000180,A39,15,14,1.0714285714285714
E07000181,A39,18,18,1.0
E07000218,A40,26,21,1.2380952380952381
E07000219,A40,37,14,2.642857142857143
E07000220,A40,37,32,1.15625
E07000221,A40,50,45,1.1111111111111112
E07000222,A40,50,38,1.3157894736842106
E07000089,A41,51,49,1.0408163265306123
E07000177,A41,177,142,1.2464788732394365
E07000178,A41,105,89,1.1797752808988764
E07000179,A41,249,195,1.2769230769230768
E07000180,A41,174,140,1.2428571428571429
E07000181,A41,178,117,1.5213675213675213
E07000218,A41,1,1,1.0
E07000220,A41,2,2,1.0
E07000221,A41,2,2,1.0
E07000222,A41,1,1,1.0
E07000242,A41,1,1,1.0
E07000243,A41,21,16,1.3125
E09000011,A41,49,40,1.225
S12000041,A41,2,2,1.0
E07000177,A43,3,3,1.0
E07000178,A43,9,9,1.0
E07000179,A43,9,9,1.0
E07000180,A43,1,1,1.0
E07000181,A43,7,7,1.0
E09000006,A44,306,225,1.36
E09000006,A47,560,202,2.772277227722772
E07000177,A48,35,33,1.0606060606060606
E07000178,A48,53,44,1.2045454545454546
E07000179,A48,45,41,1.0975609756097562
E07000180,A48,34,28,1.2142857142857142
E07000181,A48,43,39,1.1025641025641026
E07000178,A5,2,2,1.0
E06000023,A52,1115,764,1.4594240837696335
E07000218,A52,34,26,1.3076923076923077
E07000219,A52,45,25,1.8
E07000220,A52,26,23,1.1304347826086956
E07000221,A52,79,73,1.082191780821918
E07000222,A52,55,51,1.0784313725490196
E09000006,A52,477,406,1.1748768472906403
E07000177,A53,5,5,1.0
E07000178,A53,4,4,1.0
E07000179,A53,4,4,1.0
E07000180,A53,1,1,1.0
E07000181,A53,2,2,1.0
E07000219,A53,2,2,1.0
E07000220,A53,2,2,1.0
E07000221,A53,3,3,1.0
E07000222,A53,3,3,1.0
E07000242,A53,1,1,1.0
E09000006,A53,274,223,1.2286995515695067
E09000011,A53,115,79,1.4556962025316456
S12000041,A53,4,4,1.0
E07000089,A54,131,112,1.1696428571428572
E07000165,A54,1,1,1.0
E07000177,A54,141,113,1.247787610619469
E07000178,A54,116,96,1.2083333333333333
E07000179,A54,165,134,1.2313432835820894
E07000180,A54,160,127,1.2598425196850394
E07000181,A54,119,91,1.3076923076923077
E07000218,A54,77,71,1.0845070422535212
E07000219,A54,98,65,1.5076923076923077
E07000220,A54,80,70,1.1428571428571428
E07000221,A54,157,137,1.145985401459854
E07000222,A54,144,130,1.1076923076923078
E07000242,A54,8,8,1.0
E07000243,A54,273,143,1.9090909090909092
E09000011,A54,262,236,1.1101694915254237
S12000041,A54,4,4,1.0
E09000006,A55,1560,1231,1.2672623883021934
E07000089,A56,34,30,1.1333333333333333
E07000178,A56,5,5,1.0
E07000179,A56,3,3,1.0
E07000180,A56,6,5,1.2
E07000181,A56,30,30,1.0
E07000218,A56,5,5,1.0
E07000219,A56,8,8,1.0
E07000220,A56,9,9,1.0
E07000221,A56,6,6,1.0
E07000222,A56,18,18,1.0
E07000242,A56,6,5,1.2
E09000011,A56,169,103,1.6407766990291262
S12000041,A56,3,2,1.5
E06000023,A57,827,569,1.453427065026362
E07000089,A57,80,68,1.1764705882352942
E07000177,A57,244,158,1.5443037974683544
E07000178,A57,669,135,4.955555555555556
E07000179,A57,504,228,2.210526315789474
E07000180,A57,292,172,1.697674418604651
E07000181,A57,234,143,1.6363636363636365
E07000242,A57,10,10,1.0
E07000243,A57,37,35,1.0571428571428572
E09000006,A57,950,760,1.25
E09000011,A57,135,115,1.173913043478261
S12000041,A57,5,4,1.25
E07000089,A60,105,88,1.1931818181818181
E07000177,A60,1696,513,3.3060428849902532
