lad,SHEF_A_CODE,reports,unique_users,average_per_user
E06000022,A1,48,33,1.4545454545454546
E06000031,A1,24,23,1.0434782608695652
E06000046,A1,78,21,3.7142857142857144
E06000060,A1,28,27,1.037037037037037
E07000089,A1,11,10,1.1
E07000177,A1,1,1,1.0
E07000178,A1,1,1,1.0
E07000179,A1,6,6,1.0
E07000180,A1,2,2,1.0
E07000243,A1,22,17,1.2941176470588236
E09000004,A1,77,72,1.0694444444444444
E09000006,A1,97,94,1.0319148936170213
E09000011,A1,60,49,1.2244897959183674
E09000018,A1,14,12,1.1666666666666667
E09000033,A1,41,14,2.9285714285714284
E06000017,A11,1,1,1.0
E06000049,A11,32,1,32.0
E06000060,A11,27,22,1.2272727272727273
E07000138,A11,2,2,1.0
E07000139,A11,5,3,1.6666666666666667
E07000140,A11,1,1,1.0
E07000141,A11,7,4,1.75
E07000142,A11,1,1,1.0
E06000022,A12,1,1,1.0
E06000031,A12,5,4,1.25
E06000046,A12,5,2,2.5
E07000222,A12,1,1,1.0
E09000006,A12,3,3,1.0
E06000022,A16,22,19,1.1578947368421053
E06000046,A16,53,8,6.625
E07000243,A16,6,4,1.5
E09000004,A16,34,32,1.0625
E09000011,A16,21,19,1.105263157894737
E09000018,A16,9,5,1.8
E09000033,A16,15,3,5.0
E06000022,A17,6,6,1.0
E06000046,A17,7,1,7.0
E07000151,A17,3,3,1.0
E07000153,A17,3,3,1.0
E07000155,A17,2,2,1.0
E07000156,A17,1,1,1.0
E09000018,A17,13,12,1.0833333333333333
E07000243,A19,3,1,3.0
E06000022,A2,78,60,1.3
E06000022,A20,9,6,1.5
E06000046,A20,13,4,3.25
E06000060,A20,2,2,1.0
E07000089,A20,9,7,1.2857142857142858
E07000243,A20,8,4,2.0
E09000011,A20,3,3,1.0
E09000018,A20,5,5,1.0
E09000033,A20,25,5,5.0
E06000046,A21,4,2,2.0
E07000089,A21,1,1,1.0
E06000022,A23,3,3,1.0
E07000137,A23,2,1,2.0
E06000022,A24,16,14,1.1428571428571428
E06000031,A24,50,50,1.0
E06000046,A24,122,15,8.133333333333333
E06000060,A24,242,206,1.174757281553398
E07000137,A24,8,2,4.0
E07000138,A24,1,1,1.0
