lad,SHEF_A_CODE,reports,unique_users,average_per_user
E06000017,A1,1,1,1.0
E06000022,A1,51,42,1.2142857142857142
E06000031,A1,36,27,1.3333333333333333
E06000046,A1,80,27,2.962962962962963
E06000060,A1,32,30,1.0666666666666667
E07000089,A1,16,16,1.0
E07000177,A1,1,1,1.0
E07000178,A1,2,2,1.0
E07000179,A1,2,2,1.0
E07000180,A1,2,2,1.0
E07000222,A1,1,1,1.0
E07000243,A1,2,2,1.0
E09000004,A1,95,89,1.0674157303370786
E09000006,A1,107,102,1.0490196078431373
E09000011,A1,64,57,1.1228070175438596
E09000012,A1,18,10,1.8
E09000018,A1,20,18,1.1111111111111112
E09000033,A1,69,19,3.6315789473684212
E06000017,A11,1,1,1.0
E06000049,A11,27,1,27.0
E06000060,A11,21,20,1.05
E07000136,A11,2,2,1.0
E07000137,A11,3,3,1.0
E07000138,A11,2,2,1.0
E07000139,A11,2,2,1.0
E07000140,A11,2,2,1.0
E07000141,A11,6,3,2.0
E07000142,A11,2,2,1.0
E06000022,A12,6,6,1.0
E06000031,A12,3,2,1.5
E06000046,A12,2,1,2.0
E07000154,A12,1,1,1.0
E09000004,A12,3,3,1.0
E09000006,A12,1,1,1.0
E09000011,A12,1,1,1.0
E06000022,A16,12,10,1.2
E06000046,A16,32,3,10.666666666666666
E07000032,A16,1,1,1.0
E07000036,A16,1,1,1.0
E09000004,A16,39,37,1.054054054054054
E09000011,A16,21,20,1.05
E09000018,A16,24,19,1.263157894736842
E09000033,A16,15,6,2.5
E06000022,A17,7,6,1.1666666666666667
E06000046,A17,9,1,9.0
E07000033,A17,1,1,1.0
E07000131,A17,1,1,1.0
E07000150,A17,1,1,1.0
E07000152,A17,3,3,1.0
E07000153,A17,1,1,1.0
E07000154,A17,1,1,1.0
E07000155,A17,8,4,2.0
E07000156,A17,1,1,1.0
E07000172,A17,1,1,1.0
E07000175,A17,1,1,1.0
E09000018,A17,19,15,1.2666666666666666
E06000022,A2,77,48,1.6041666666666667
E06000022,A20,12,9,1.3333333333333333
E06000046,A20,15,4,3.75
E06000060,A20,7,3,2.3333333333333335
E07000089,A20,4,3,1.3333333333333333
E07000177,A20,4,1,4.0
E07000180,A20,1,1,1.0
E07000222,A20,1,1,1.0
E07000243,A20,1,1,1.0
E09000011,A20,9,9,1.0
E09000018,A20,8,8,1.0
E09000033,A20,28,8,3.5
E06000046,A21,3,3,1.0
