lad,SHEF_A_CODE,reports,unique_users,average_per_user
E09000003,A15,1,1,1.0
E06000045,A20,2,2,1.0
E09000003,A22,11,9,1.2222222222222223
E09000003,A24,4,4,1.0
E06000045,A28,1,1,1.0
E09000003,A28,1,1,1.0
E06000045,A29,10,8,1.25
E06000045,A33,3,3,1.0
E06000045,A34,1,1,1.0
E09000003,A37,1,1,1.0
E06000045,A41,14,14,1.0
E06000045,A47,9,9,1.0
E06000045,A54,7,7,1.0
E06000045,A55,18,11,1.6363636363636365
E09000003,A56,3,3,1.0
E06000045,A57,15,11,1.3636363636363635
E06000045,A60,10,10,1.0
E09000003,A71,70,56,1.25
E06000045,A79,4,4,1.0
E09000003,A79,4,4,1.0
E09000003,A8,2,2,1.0
E09000003,A80,3,3,1.0
E09000003,A81,21,20,1.05
E06000045,A82,2,2,1.0
E06000045,A83,2,2,1.0
E09000003,A83,9,8,1.125
E09000003,A86,1,1,1.0
