lad,SHEF_A_CODE,reports,unique_users,average_per_user
E06000022,A1,48,43,1.1162790697674418
E07000089,A1,22,22,1.0
E07000177,A1,1,1,1.0
E07000178,A1,3,3,1.0
E07000179,A1,1,1,1.0
E07000180,A1,1,1,1.0
E07000181,A1,1,1,1.0
E07000243,A1,71,44,1.6136363636363635
E09000004,A1,107,91,1.1758241758241759
E09000006,A1,120,116,1.0344827586206897
E09000011,A1,73,66,1.106060606060606
E09000018,A1,91,1,91.0
E09000023,A1,1,1,1.0
E06000060,A11,21,21,1.0
E07000137,A11,2,1,2.0
E07000138,A11,2,2,1.0
E07000139,A11,7,2,3.5
E07000140,A11,6,4,1.5
E07000141,A11,8,2,4.0
E07000142,A11,3,3,1.0
E06000022,A12,9,9,1.0
E07000151,A12,1,1,1.0
E07000154,A12,1,1,1.0
E07000221,A12,2,2,1.0
E07000243,A12,1,1,1.0
E09000004,A12,1,1,1.0
E09000006,A12,8,8,1.0
E06000022,A16,42,28,1.5
E07000243,A16,9,4,2.25
E09000004,A16,44,37,1.1891891891891893
E09000011,A16,23,21,1.0952380952380953
E09000018,A16,16,1,16.0
E06000022,A17,8,7,1.1428571428571428
E07000151,A17,1,1,1.0
E07000154,A17,1,1,1.0
E09000018,A17,27,2,13.5
E07000243,A19,3,1,3.0
E06000022,A2,124,78,1.5897435897435896
E06000022,A20,8,8,1.0
E07000089,A20,1,1,1.0
E07000177,A20,1,1,1.0
E07000180,A20,1,1,1.0
E07000243,A20,8,4,2.0
E09000011,A20,5,4,1.25
E09000018,A20,23,1,23.0
E06000022,A23,9,7,1.2857142857142858
E07000136,A23,1,1,1.0
E06000022,A24,3,3,1.0
E06000060,A24,246,202,1.2178217821782178
E07000136,A24,1,1,1.0
E07000137,A24,9,5,1.8
E07000138,A24,3,2,1.5
E07000139,A24,7,4,1.75
E07000141,A24,4,3,1.3333333333333333
E07000142,A24,9,4,2.25
E07000150,A24,1,1,1.0
E07000151,A24,1,1,1.0
E07000152,A24,3,3,1.0
E07000153,A24,1,1,1.0
E07000154,A24,2,2,1.0
E07000155,A24,2,2,1.0
E07000177,A24,44,36,1.2222222222222223
E07000178,A24,13,11,1.1818181818181819
E07000179,A24,34,27,1.2592592592592593
E07000180,A24,39,33,1.1818181818181819
E07000181,A24,22,16,1.375
E07000219,A24,3,3,1.0
E07000220,A24,1,1,1.0
E07000221,A24,1,1,1.0
E07000222,A24,5,5,1.0
E07000243,A24,5,5,1.0
E09000011,A24,6,6,1.0
E09000018,A24,34,1,34.0
E06000060,A26,2,2,1.0
E07000137,A26,3,2,1.5
E07000138,A26,4,3,1.3333333333333333
E07000139,A26,5,4,1.25
E07000140,A26,5,1,5.0
E07000141,A26,4,1,4.0
E07000142,A26,19,9,2.111111111111111
E07000150,A26,1,1,1.0
E07000218,A26,5,5,1.0
E07000219,A26,9,9,1.0
E07000220,A26,4,4,1.0
E07000221,A26,5,5,1.0
E07000222,A26,3,3,1.0
E06000060,A28,9,5,1.8
E07000136,A28,1,1,1.0
E07000137,A28,2,1,2.0
E07000139,A28,1,1,1.0
E07000140,A28,1,1,1.0
E07000142,A28,3,2,1.5
E07000178,A28,1,1,1.0
E07000180,A28,1,1,1.0
E07000181,A28,3,1,3.0
E07000221,A28,1,1,1.0
E07000243,A28,3,2,1.5
E09000004,A28,5,5,1.0
E06000022,A29,172,117,1.4700854700854702
E06000060,A29,206,178,1.1573033707865168
E07000089,A29,24,23,1.0434782608695652
E07000177,A29,6,4,1.5
E07000178,A29,1,1,1.0
E07000179,A29,4,4,1.0
E07000180,A29,6,4,1.5
E07000181,A29,9,2,4.5
E07000221,A29,1,1,1.0
E07000222,A29,1,1,1.0
E07000243,A29,183,46,3.9782608695652173
E09000009,A29,1,1,1.0
E09000011,A29,171,130,1.3153846153846154
E09000018,A29,1459,6,243.16666666666666
E07000151,A31,5,4,1.25
E07000152,A31,1,1,1.0
E07000153,A31,1,1,1.0
E07000155,A31,5,5,1.0
E07000156,A31,3,2,1.5
E06000023,A32,54,36,1.5
E07000177,A32,2,2,1.0
E07000178,A32,1,1,1.0
E07000179,A32,2,2,1.0
E07000180,A32,6,5,1.2
E07000181,A32,1,1,1.0
E09000018,A32,31,1,31.0
E06000022,A33,14,10,1.4
E07000178,A33,1,1,1.0
E07000180,A33,2,2,1.0
E07000243,A33,2,2,1.0
E09000004,A33,7,6,1.1666666666666667
E09000006,A33,38,28,1.3571428571428572
E09000011,A33,7,7,1.0
E09000018,A33,39,2,19.5
E06000017,A34,2,2,1.0
E06000022,A34,16,15,1.0666666666666667
E06000060,A34,80,70,1.1428571428571428
E07000136,A34,4,3,1.3333333333333333
E07000139,A34,1,1,1.0
E07000140,A34,2,2,1.0
E07000141,A34,1,1,1.0
E07000150,A34,2,2,1.0
E07000151,A34,4,4,1.0
E07000152,A34,12,11,1.0909090909090908
E07000153,A34,8,8,1.0
E07000154,A34,13,13,1.0
E07000155,A34,11,9,1.2222222222222223
E07000156,A34,2,2,1.0
E07000177,A34,57,41,1.3902439024390243
E07000178,A34,14,11,1.2727272727272727
E07000179,A34,65,52,1.25
E07000180,A34,57,46,1.2391304347826086
E07000181,A34,57,45,1.2666666666666666
E07000218,A34,1,1,1.0
E07000219,A34,1,1,1.0
E07000243,A34,2,2,1.0
E09000018,A34,34,1,34.0
E06000023,A36,1,1,1.0
E07000137,A36,1,1,1.0
E06000023,A39,64,49,1.3061224489795917
E09000004,A39,7,7,1.0
E06000022,A4,11,9,1.2222222222222223
E09000018,A4,15,1,15.0
E07000218,A40,3,3,1.0
E07000219,A40,15,9,1.6666666666666667
E07000220,A40,2,2,1.0
E07000221,A40,6,6,1.0
E07000222,A40,8,8,1.0
E09000018,A40,6,1,6.0
E07000177,A41,29,21,1.380952380952381
E07000178,A41,25,21,1.1904761904761905
E07000179,A41,28,21,1.3333333333333333
E07000180,A41,44,35,1.2571428571428571
E07000181,A41,25,24,1.0416666666666667
E07000242,A41,2,2,1.0
E09000011,A41,8,8,1.0
E09000018,A44,9,2,4.5
E06000022,A47,140,64,2.1875
E09000018,A47,37,3,12.333333333333334
E06000017,A48,2,2,1.0
E07000136,A48,14,2,7.0
E07000137,A48,16,4,4.0
E07000138,A48,8,5,1.6
E07000139,A48,11,2,5.5
E07000140,A48,14,2,7.0
E07000141,A48,12,3,4.0
E07000142,A48,11,5,2.2
E07000150,A48,4,3,1.3333333333333333
E07000151,A48,2,2,1.0
E07000152,A48,1,1,1.0
E07000154,A48,6,4,1.5
E07000155,A48,1,1,1.0
E07000156,A48,1,1,1.0
E07000178,A48,8,8,1.0
E09000004,A48,17,14,1.2142857142857142
E09000018,A48,2,1,2.0
E09000018,A49,13,1,13.0
E07000138,A5,2,2,1.0
E07000139,A5,1,1,1.0
E07000178,A5,2,2,1.0
E06000022,A52,29,26,1.1153846153846154
E06000023,A52,200,148,1.3513513513513513
E07000136,A52,12,4,3.0
E07000137,A52,45,9,5.0
E07000138,A52,15,6,2.5
E07000139,A52,25,7,3.5714285714285716
E07000140,A52,16,5,3.2
E07000141,A52,29,10,2.9
E07000142,A52,23,8,2.875
E07000150,A52,3,3,1.0
E07000151,A52,16,12,1.3333333333333333
E07000152,A52,14,12,1.1666666666666667
E07000153,A52,9,8,1.125
E07000154,A52,26,26,1.0
E07000155,A52,12,12,1.0
E07000156,A52,9,7,1.2857142857142858
E07000218,A52,1,1,1.0
E07000219,A52,4,4,1.0
E07000220,A52,3,3,1.0
E07000221,A52,5,5,1.0
E07000222,A52,6,6,1.0
E09000004,A52,91,49,1.8571428571428572
