lsoa,SHEF_C_CODE,reports,unique_users,average_per_user
E01000240,C1,1,1,1.0
E01000329,C1,1,1,1.0
E01000331,C1,1,1,1.0
E01000332,C1,3,1,3.0
E01000333,C1,5,3,1.6666666666666667
E01000335,C1,3,2,1.5
E01000336,C1,2,2,1.0
E01000337,C1,5,1,5.0
E01000338,C1,2,2,1.0
E01000343,C1,1,1,1.0
E01000347,C1,1,1,1.0
E01000351,C1,1,1,1.0
E01000352,C1,2,2,1.0
E01000356,C1,1,1,1.0
E01000359,C1,2,2,1.0
E01000364,C1,1,1,1.0
E01000367,C1,2,2,1.0
E01000369,C1,1,1,1.0
E01000372,C1,2,2,1.0
E01000378,C1,1,1,1.0
E01000380,C1,1,1,1.0
E01000384,C1,1,1,1.0
E01000385,C1,1,1,1.0
E01000391,C1,1,1,1.0
E01000392,C1,1,1,1.0
E01000401,C1,1,1,1.0
E01000402,C1,7,3,2.3333333333333335
E01000403,C1,4,3,1.3333333333333333
E01000405,C1,2,1,2.0
E01000406,C1,3,2,1.5
E01000407,C1,1,1,1.0
E01000408,C1,6,3,2.0
E01000410,C1,1,1,1.0
E01000411,C1,1,1,1.0
E01000413,C1,1,1,1.0
E01000414,C1,7,4,1.75
E01000415,C1,1,1,1.0
E01000416,C1,9,4,2.25
E01000418,C1,2,2,1.0
E01000421,C1,1,1,1.0
E01000422,C1,1,1,1.0
E01000423,C1,1,1,1.0
E01000430,C1,2,1,2.0
E01000439,C1,2,2,1.0
E01000448,C1,1,1,1.0
E01000449,C1,1,1,1.0
E01000450,C1,1,1,1.0
E01000453,C1,1,1,1.0
E01000459,C1,1,1,1.0
E01000462,C1,2,2,1.0
E01000464,C1,4,2,2.0
E01000466,C1,1,1,1.0
E01000468,C1,1,1,1.0
E01000469,C1,1,1,1.0
E01000604,C1,1,1,1.0
E01000671,C1,1,1,1.0
E01001807,C1,2,2,1.0
E01001838,C1,1,1,1.0
E01002558,C1,1,1,1.0
E01002567,C1,1,1,1.0
E01002570,C1,1,1,1.0
E01002572,C1,3,1,3.0
E01002574,C1,2,2,1.0
E01002576,C1,1,1,1.0
E01002579,C1,1,1,1.0
E01002581,C1,1,1,1.0
E01002605,C1,1,1,1.0
E01002614,C1,1,1,1.0
E01002617,C1,1,1,1.0
E01002618,C1,1,1,1.0
E01002624,C1,1,1,1.0
E01002635,C1,1,1,1.0
E01002642,C1,1,1,1.0
E01002658,C1,2,2,1.0
E01002673,C1,1,1,1.0
E01002676,C1,1,1,1.0
E01002677,C1,1,1,1.0
E01002681,C1,1,1,1.0
E01002687,C1,1,1,1.0
E01002689,C1,1,1,1.0
E01002692,C1,1,1,1.0
E01003315,C1,1,1,1.0
E01013787,C1,3,2,1.5
E01013789,C1,3,2,1.5
E01013794,C1,2,2,1.0
E01013795,C1,2,2,1.0
E01013801,C1,1,1,1.0
E01013802,C1,1,1,1.0
E01013807,C1,1,1,1.0
E01013809,C1,3,3,1.0
E01014020,C1,1,1,1.0
E01014414,C1,1,1,1.0
E01014429,C1,1,1,1.0
E01014461,C1,1,1,1.0
E01014491,C1,1,1,1.0
E01014492,C1,1,1,1.0
E01014500,C1,1,1,1.0
E01014506,C1,2,2,1.0
E01014507,C1,1,1,1.0
E01014509,C1,1,1,1.0
E01014537,C1,1,1,1.0
E01014542,C1,1,1,1.0
E01014553,C1,1,1,1.0
E01014556,C1,1,1,1.0
E01014558,C1,1,1,1.0
E01014615,C1,1,1,1.0
E01014617,C1,1,1,1.0
E01014655,C1,3,3,1.0
E01014718,C1,1,1,1.0
E01015589,C1,1,1,1.0
E01015590,C1,1,1,1.0
E01015623,C1,1,1,1.0
E01015635,C1,1,1,1.0
E01015636,C1,1,1,1.0
E01015638,C1,1,1,1.0
E01015647,C1,1,1,1.0
E01015648,C1,1,1,1.0
E01015663,C1,1,1,1.0
E01015671,C1,1,1,1.0
