period,LSOA,SHEF_C,report_count,user_count,average
2016-11,95AA14W1,Road Safety & Defects,1,1,1.0
2016-11,95CC03W1,Environmental Health,1,1,1.0
2016-11,95FF01S2,Vehicles,1,1,1.0
2016-11,95GG06S2,Incivilities,1,1,1.0
2016-11,95GG06S3,Road Safety & Defects,1,1,1.0
2016-11,95GG12S1,Environmental Health,1,1,1.0
2016-11,95GG12S4,Road Safety & Defects,1,1,1.0
2016-11,95GG18S2,Road Safety & Defects,1,1,1.0
2016-11,95GG21S1,Road Safety & Defects,1,1,1.0
2016-11,95GG22S3,Road Safety & Defects,1,1,1.0
2016-11,95GG31S1,Road Safety & Defects,1,1,1.0
2016-11,95GG47S1,Vehicles,1,1,1.0
2016-11,95HH04S2,Road Safety & Defects,1,1,1.0
2016-11,95HH15W1,Vehicles,1,1,1.0
2016-11,95JJ17W1,Road Safety & Defects,1,1,1.0
2016-11,95KK03W1,Road Safety & Defects,1,1,1.0
2016-11,95LL04W1,Road Safety & Defects,1,1,1.0
2016-11,95LL09S1,Road Safety & Defects,1,1,1.0
2016-11,95MM13S2,Road Safety & Defects,1,1,1.0
2016-11,95MM18S2,Environmental Health,1,1,1.0
2016-11,95PP11W1,Road Safety & Defects,1,1,1.0
2016-11,95QQ02W1,Road Safety & Defects,1,1,1.0
2016-11,95SS21S1,Environmental Health,1,1,1.0
2016-11,95SS28W1,Road Safety & Defects,1,1,1.0
2016-11,95TT01W1,Road Safety & Defects,1,1,1.0
2016-11,95WW15S2,Road Safety & Defects,1,1,1.0
2016-11,95WW21S2,Other,1,1,1.0
2016-11,95XX21W1,Road Safety & Defects,2,2,1.0
2016-11,E01000010,Road Safety & Defects,2,2,1.0
2016-11,E01000014,Environmental Health,1,1,1.0
2016-11,E01000022,Environmental Disruptions,1,1,1.0
2016-11,E01000031,Road Safety & Defects,1,1,1.0
2016-11,E01000042,Vehicles,3,1,3.0
2016-11,E01000046,Environmental Disruptions,1,1,1.0
2016-11,E01000046,Road Safety & Defects,5,1,5.0
2016-11,E01000050,Road Safety & Defects,1,1,1.0
2016-11,E01000070,Environmental Health,1,1,1.0
2016-11,E01000071,Road Safety & Defects,1,1,1.0
2016-11,E01000072,Road Safety & Defects,1,1,1.0
2016-11,E01000073,Road Safety & Defects,1,1,1.0
2016-11,E01000074,Environmental Health,2,1,2.0
2016-11,E01000090,Road Safety & Defects,1,1,1.0
2016-11,E01000090,Vehicles,1,1,1.0
2016-11,E01000095,Road Safety & Defects,2,2,1.0
2016-11,E01000095,Vehicles,1,1,1.0
2016-11,E01000115,Road Safety & Defects,2,1,2.0
2016-11,E01000119,Environmental Health,2,2,1.0
2016-11,E01000121,Road Safety & Defects,1,1,1.0
2016-11,E01000123,Vehicles,1,1,1.0
2016-11,E01000127,Environmental Health,1,1,1.0
2016-11,E01000127,Vehicles,1,1,1.0
2016-11,E01000128,Environmental Health,1,1,1.0
2016-11,E01000128,Vehicles,3,3,1.0
2016-11,E01000132,Vehicles,1,1,1.0
2016-11,E01000136,Road Safety & Defects,1,1,1.0
2016-11,E01000137,Road Safety & Defects,1,1,1.0
2016-11,E01000139,Environmental Health,1,1,1.0
2016-11,E01000142,Environmental Health,1,1,1.0
