period,LSOA,SHEF_C,report_count,user_count,average
2015-1,95BB01S1,Road Safety & Defects,1,1,1.0
2015-1,95BB01S2,Public Space,1,1,1.0
2015-1,95BB01S2,Road Safety & Defects,1,1,1.0
2015-1,95BB11S2,Road Safety & Defects,3,1,3.0
2015-1,95BB12S2,Road Safety & Defects,2,1,2.0
2015-1,95BB21S2,Road Safety & Defects,1,1,1.0
2015-1,95DD03W1,Road Safety & Defects,1,1,1.0
2015-1,95FF09W1,Road Safety & Defects,1,1,1.0
2015-1,95GG01S3,Incivilities,1,1,1.0
2015-1,95GG01S3,Road Safety & Defects,1,1,1.0
2015-1,95GG14S2,Road Safety & Defects,1,1,1.0
2015-1,95GG22S2,Other,1,1,1.0
2015-1,95GG45S1,Road Safety & Defects,1,1,1.0
2015-1,95II06S1,Road Safety & Defects,2,1,2.0
2015-1,95II13W1,Road Safety & Defects,1,1,1.0
2015-1,95JJ13S1,Road Safety & Defects,1,1,1.0
2015-1,95LL05S1,Road Safety & Defects,1,1,1.0
2015-1,95LL14S1,Road Safety & Defects,1,1,1.0
2015-1,95PP10W1,Road Safety & Defects,2,1,2.0
2015-1,95PP21W1,Environmental Disruptions,1,1,1.0
2015-1,95PP21W1,Public Space,3,1,3.0
2015-1,95PP21W1,Road Safety & Defects,2,1,2.0
2015-1,95SS15S1,Road Safety & Defects,2,1,2.0
2015-1,95SS21S2,Road Safety & Defects,1,1,1.0
2015-1,95SS22S2,Road Safety & Defects,1,1,1.0
2015-1,95XX03S1,Environmental Health,1,1,1.0
2015-1,E01000001,Road Safety & Defects,1,1,1.0
2015-1,E01000005,Road Safety & Defects,3,2,1.5
2015-1,E01000040,Environmental Disruptions,1,1,1.0
2015-1,E01000043,Road Safety & Defects,1,1,1.0
2015-1,E01000049,Environmental Health,1,1,1.0
2015-1,E01000075,Road Safety & Defects,2,1,2.0
2015-1,E01000080,Environmental Health,1,1,1.0
2015-1,E01000103,Road Safety & Defects,1,1,1.0
2015-1,E01000116,Road Safety & Defects,2,2,1.0
2015-1,E01000120,Environmental Health,1,1,1.0
2015-1,E01000121,Environmental Health,1,1,1.0
2015-1,E01000131,Road Safety & Defects,1,1,1.0
2015-1,E01000135,Road Safety & Defects,1,1,1.0
2015-1,E01000141,Road Safety & Defects,1,1,1.0
2015-1,E01000148,Road Safety & Defects,1,1,1.0
2015-1,E01000150,Road Safety & Defects,1,1,1.0
2015-1,E01000152,Environmental Health,1,1,1.0
2015-1,E01000152,Road Safety & Defects,1,1,1.0
2015-1,E01000154,Road Safety & Defects,1,1,1.0
2015-1,E01000155,Environmental Health,4,3,1.3333333333333333
2015-1,E01000155,Road Safety & Defects,4,2,2.0
2015-1,E01000155,Vehicles,1,1,1.0
2015-1,E01000158,Environmental Health,1,1,1.0
2015-1,E01000160,Environmental Health,3,2,1.5
