lsoa,SHEF_C_CODE,reports,unique_users,average_per_user
E01026743,C1,1,1,1.0
E01002712,C2,1,1,1.0
E01002928,C2,1,1,1.0
E01004558,C2,1,1,1.0
E01004841,C2,1,1,1.0
E01004917,C2,1,1,1.0
E01005602,C2,1,1,1.0
E01007817,C2,1,1,1.0
E01008001,C2,1,1,1.0
E01009671,C2,1,1,1.0
E01012863,C2,1,1,1.0
E01013810,C2,1,1,1.0
E01013811,C2,1,1,1.0
E01014577,C2,1,1,1.0
E01015778,C2,1,1,1.0
E01016427,C2,1,1,1.0
E01017367,C2,1,1,1.0
E01017411,C2,1,1,1.0
E01017993,C2,2,1,2.0
E01019697,C2,1,1,1.0
E01020702,C2,1,1,1.0
E01021141,C2,1,1,1.0
E01023178,C2,1,1,1.0
E01023559,C2,1,1,1.0
E01024445,C2,1,1,1.0
E01024701,C2,1,1,1.0
E01025264,C2,1,1,1.0
E01026742,C2,1,1,1.0
E01028438,C2,1,1,1.0
E01028840,C2,1,1,1.0
E01030875,C2,1,1,1.0
E01030881,C2,1,1,1.0
E01032156,C2,1,1,1.0
E01033279,C2,1,1,1.0
S01007504,C2,1,1,1.0
S01007997,C2,2,1,2.0
S01008132,C2,1,1,1.0
S01008142,C2,1,1,1.0
S01008245,C2,1,1,1.0
S01008342,C2,1,1,1.0
S01008486,C2,1,1,1.0
S01008598,C2,1,1,1.0
S01009075,C2,1,1,1.0
S01009396,C2,1,1,1.0
S01009591,C2,1,1,1.0
S01010051,C2,1,1,1.0
S01011063,C2,1,1,1.0
S01013312,C2,1,1,1.0
W01001559,C2,1,1,1.0
W01001584,C2,2,1,2.0
W01001586,C2,1,1,1.0
E01000732,C3,1,1,1.0
E01000985,C3,1,1,1.0
E01001094,C3,1,1,1.0
E01001237,C3,1,1,1.0
E01001283,C3,1,1,1.0
E01001307,C3,1,1,1.0
E01001311,C3,1,1,1.0
E01001568,C3,1,1,1.0
E01001590,C3,1,1,1.0
E01001666,C3,2,1,2.0
E01001736,C3,1,1,1.0
E01001788,C3,1,1,1.0
E01001879,C3,1,1,1.0
E01002018,C3,1,1,1.0
E01002181,C3,1,1,1.0
E01002217,C3,1,1,1.0
E01002273,C3,1,1,1.0
E01002286,C3,1,1,1.0
E01002704,C3,4,1,4.0
E01002708,C3,1,1,1.0
E01002709,C3,2,1,2.0
E01002710,C3,1,1,1.0
E01002713,C3,1,1,1.0
E01002715,C3,1,1,1.0
E01002718,C3,1,1,1.0
E01002756,C3,1,1,1.0
E01003062,C3,1,1,1.0
E01003074,C3,1,1,1.0
E01003131,C3,1,1,1.0
E01003166,C3,1,1,1.0
E01003226,C3,1,1,1.0
E01003310,C3,1,1,1.0
E01003336,C3,1,1,1.0
E01003459,C3,1,1,1.0
E01003554,C3,1,1,1.0
E01003562,C3,2,1,2.0
E01003804,C3,1,1,1.0
E01003874,C3,1,1,1.0
E01004170,C3,1,1,1.0
E01004399,C3,1,1,1.0
E01004411,C3,1,1,1.0
E01004443,C3,1,1,1.0
E01004458,C3,1,1,1.0
E01004466,C3,1,1,1.0
E01004515,C3,1,1,1.0
E01004572,C3,1,1,1.0
E01004766,C3,1,1,1.0
E01004823,C3,1,1,1.0
E01004916,C3,1,1,1.0
E01005158,C3,2,2,1.0
E01005197,C3,1,1,1.0
E01005200,C3,2,1,2.0
E01005281,C3,1,1,1.0
E01005286,C3,2,1,2.0
E01005386,C3,1,1,1.0
E01005503,C3,1,1,1.0
E01005555,C3,1,1,1.0
E01005642,C3,1,1,1.0
E01005667,C3,1,1,1.0
E01005691,C3,1,1,1.0
E01005799,C3,1,1,1.0
E01005871,C3,1,1,1.0
E01005971,C3,2,1,2.0
E01006158,C3,1,1,1.0
E01006170,C3,1,1,1.0
E01006341,C3,1,1,1.0
E01006346,C3,1,1,1.0
E01006551,C3,1,1,1.0
E01006632,C3,1,1,1.0
E01007003,C3,1,1,1.0
E01007040,C3,1,1,1.0
E01007417,C3,1,1,1.0
E01007435,C3,1,1,1.0
E01007450,C3,1,1,1.0
E01007522,C3,1,1,1.0
E01007579,C3,8,1,8.0
E01007584,C3,1,1,1.0
E01007715,C3,1,1,1.0
E01007820,C3,1,1,1.0
E01007822,C3,1,1,1.0
E01007838,C3,1,1,1.0
E01007847,C3,1,1,1.0
E01007909,C3,2,2,1.0
E01007910,C3,1,1,1.0
E01008004,C3,1,1,1.0
E01008142,C3,1,1,1.0
E01008149,C3,1,1,1.0
E01008150,C3,1,1,1.0
E01008161,C3,1,1,1.0
E01008532,C3,1,1,1.0
E01008874,C3,1,1,1.0
E01008980,C3,1,1,1.0
E01009110,C3,1,1,1.0
E01009120,C3,1,1,1.0
E01009217,C3,1,1,1.0
E01009266,C3,1,1,1.0
E01009731,C3,1,1,1.0
E01009994,C3,1,1,1.0
E01010181,C3,1,1,1.0
E01010261,C3,1,1,1.0
E01010371,C3,1,1,1.0
E01010663,C3,1,1,1.0
E01011042,C3,1,1,1.0
E01011334,C3,1,1,1.0
E01011341,C3,1,1,1.0
E01011433,C3,1,1,1.0
E01011447,C3,1,1,1.0
E01011529,C3,1,1,1.0
E01011639,C3,1,1,1.0
E01011649,C3,1,1,1.0
E01011665,C3,1,1,1.0
E01011735,C3,1,1,1.0
E01012200,C3,1,1,1.0
E01012443,C3,1,1,1.0
E01013047,C3,1,1,1.0
E01013120,C3,1,1,1.0
E01013191,C3,1,1,1.0
E01013410,C3,1,1,1.0
E01013414,C3,1,1,1.0
E01013677,C3,1,1,1.0
E01013734,C3,1,1,1.0
E01013930,C3,2,2,1.0
E01014539,C3,1,1,1.0
E01014561,C3,1,1,1.0
E01014563,C3,2,2,1.0
E01014630,C3,2,1,2.0
E01015203,C3,1,1,1.0
E01015526,C3,1,1,1.0
E01015579,C3,1,1,1.0
E01015580,C3,1,1,1.0
E01015612,C3,2,1,2.0
E01015624,C3,1,1,1.0
E01015634,C3,1,1,1.0
E01015640,C3,1,1,1.0
E01015667,C3,1,1,1.0
E01015717,C3,1,1,1.0
E01015980,C3,1,1,1.0
E01016277,C3,1,1,1.0
E01016353,C3,1,1,1.0
E01016442,C3,1,1,1.0
E01016535,C3,1,1,1.0
E01016849,C3,1,1,1.0
E01016889,C3,1,1,1.0
E01016954,C3,1,1,1.0
E01017363,C3,1,1,1.0
E01017384,C3,1,1,1.0
E01017474,C3,1,1,1.0
E01017558,C3,1,1,1.0
E01017586,C3,13,1,13.0
E01017655,C3,1,1,1.0
E01017796,C3,1,1,1.0
E01017823,C3,2,1,2.0
E01017908,C3,1,1,1.0
E01017991,C3,1,1,1.0
E01018123,C3,1,1,1.0
E01018208,C3,1,1,1.0
E01018320,C3,1,1,1.0
E01018339,C3,1,1,1.0
E01018432,C3,1,1,1.0
E01018593,C3,1,1,1.0
E01018624,C3,1,1,1.0
E01018651,C3,1,1,1.0
E01019109,C3,5,2,2.5
E01019111,C3,1,1,1.0
E01019113,C3,1,1,1.0
E01019236,C3,1,1,1.0
E01019311,C3,1,1,1.0
E01019343,C3,1,1,1.0
E01019653,C3,2,1,2.0
E01019656,C3,3,1,3.0
E01019675,C3,1,1,1.0
E01019681,C3,1,1,1.0
E01019697,C3,2,1,2.0
E01019701,C3,1,1,1.0
E01019816,C3,1,1,1.0
E01019894,C3,2,1,2.0
E01019895,C3,1,1,1.0
E01019897,C3,6,1,6.0
E01020340,C3,1,1,1.0
E01020424,C3,1,1,1.0
E01020740,C3,2,1,2.0
E01020802,C3,1,1,1.0
E01020899,C3,1,1,1.0
E01020910,C3,1,1,1.0
E01021035,C3,1,1,1.0
E01021132,C3,1,1,1.0
E01021267,C3,1,1,1.0
E01021300,C3,1,1,1.0
E01022136,C3,1,1,1.0
E01022137,C3,1,1,1.0
E01022158,C3,1,1,1.0
E01022160,C3,1,1,1.0
E01023023,C3,1,1,1.0
E01023031,C3,1,1,1.0
E01023135,C3,1,1,1.0
E01023224,C3,2,1,2.0
E01023313,C3,1,1,1.0
E01023613,C3,1,1,1.0
E01023727,C3,1,1,1.0
E01024149,C3,1,1,1.0
E01024162,C3,1,1,1.0
E01024533,C3,1,1,1.0
E01024567,C3,1,1,1.0
E01024692,C3,1,1,1.0
E01024793,C3,1,1,1.0
E01024813,C3,1,1,1.0
E01024936,C3,1,1,1.0
E01024988,C3,1,1,1.0
E01025000,C3,1,1,1.0
E01025031,C3,1,1,1.0
E01025231,C3,1,1,1.0
E01025263,C3,1,1,1.0
E01025593,C3,1,1,1.0
E01025627,C3,1,1,1.0
E01025693,C3,1,1,1.0
E01025761,C3,1,1,1.0
E01026328,C3,1,1,1.0
E01026452,C3,1,1,1.0
E01026479,C3,2,1,2.0
E01026598,C3,1,1,1.0
E01026622,C3,1,1,1.0
E01026623,C3,1,1,1.0
E01026625,C3,4,1,4.0
E01026626,C3,2,1,2.0
E01026713,C3,2,1,2.0
E01026750,C3,1,1,1.0
E01026769,C3,1,1,1.0
E01026863,C3,1,1,1.0
E01026946,C3,1,1,1.0
E01027252,C3,1,1,1.0
E01027388,C3,1,1,1.0
E01027483,C3,1,1,1.0
E01027758,C3,1,1,1.0
E01027995,C3,1,1,1.0
E01028180,C3,1,1,1.0
E01028189,C3,1,1,1.0
E01028207,C3,1,1,1.0
E01028498,C3,1,1,1.0
E01028618,C3,1,1,1.0
E01028638,C3,1,1,1.0
E01028648,C3,1,1,1.0
E01028779,C3,1,1,1.0
E01029808,C3,1,1,1.0
E01029861,C3,1,1,1.0
E01030000,C3,1,1,1.0
E01030007,C3,1,1,1.0
E01030159,C3,1,1,1.0
E01030452,C3,1,1,1.0
E01030574,C3,1,1,1.0
E01030612,C3,1,1,1.0
E01030979,C3,1,1,1.0
E01031027,C3,1,1,1.0
E01031049,C3,2,2,1.0
E01031243,C3,1,1,1.0
E01031283,C3,1,1,1.0
E01031459,C3,1,1,1.0
E01031687,C3,3,2,1.5
E01031833,C3,1,1,1.0
E01031988,C3,1,1,1.0
E01032130,C3,1,1,1.0
E01032173,C3,1,1,1.0
E01032178,C3,1,1,1.0
E01032250,C3,1,1,1.0
E01032299,C3,1,1,1.0
E01032440,C3,1,1,1.0
E01032471,C3,2,1,2.0
E01032482,C3,1,1,1.0
E01032531,C3,1,1,1.0
E01032716,C3,1,1,1.0
E01032726,C3,1,1,1.0
E01032785,C3,2,2,1.0
E01032805,C3,1,1,1.0
E01032813,C3,1,1,1.0
E01032925,C3,1,1,1.0
E01032993,C3,1,1,1.0
E01033005,C3,1,1,1.0
E01033127,C3,2,1,2.0
E01033520,C3,1,1,1.0
E01033606,C3,1,1,1.0
E01033690,C3,1,1,1.0
E01033694,C3,1,1,1.0
E01033702,C3,1,1,1.0
E01033704,C3,1,1,1.0
S01006616,C3,1,1,1.0
S01006663,C3,1,1,1.0
S01007097,C3,1,1,1.0
S01007945,C3,1,1,1.0
S01007949,C3,1,1,1.0
S01008068,C3,1,1,1.0
S01008111,C3,1,1,1.0
S01008143,C3,1,1,1.0
S01008456,C3,2,1,2.0
S01008599,C3,1,1,1.0
S01008662,C3,1,1,1.0
S01008728,C3,1,1,1.0
S01008755,C3,1,1,1.0
S01008774,C3,1,1,1.0
S01008775,C3,1,1,1.0
S01008788,C3,1,1,1.0
S01008812,C3,1,1,1.0
S01008813,C3,1,1,1.0
S01008820,C3,1,1,1.0
S01008828,C3,1,1,1.0
S01008860,C3,1,1,1.0
S01008901,C3,1,1,1.0
S01008977,C3,1,1,1.0
S01009084,C3,1,1,1.0
S01009116,C3,1,1,1.0
S01009130,C3,1,1,1.0
S01009257,C3,1,1,1.0
S01009489,C3,1,1,1.0
S01009527,C3,1,1,1.0
S01009647,C3,1,1,1.0
S01009737,C3,1,1,1.0
S01009790,C3,1,1,1.0
S01009794,C3,1,1,1.0
S01009863,C3,1,1,1.0
S01009870,C3,1,1,1.0
S01009899,C3,1,1,1.0
S01009909,C3,1,1,1.0
S01010005,C3,1,1,1.0
S01010015,C3,1,1,1.0
S01010021,C3,1,1,1.0
S01010044,C3,1,1,1.0
S01010058,C3,1,1,1.0
S01010074,C3,1,1,1.0
S01010113,C3,1,1,1.0
S01010137,C3,1,1,1.0
S01010147,C3,1,1,1.0
S01010162,C3,1,1,1.0
S01010236,C3,1,1,1.0
S01010248,C3,1,1,1.0
S01010429,C3,1,1,1.0
S01010459,C3,1,1,1.0
S01010485,C3,1,1,1.0
S01010500,C3,1,1,1.0
S01010718,C3,1,1,1.0
S01010782,C3,1,1,1.0
S01010787,C3,2,2,1.0
S01010884,C3,1,1,1.0
S01010912,C3,1,1,1.0
S01010965,C3,1,1,1.0
S01011062,C3,1,1,1.0
S01011180,C3,2,1,2.0
S01011250,C3,1,1,1.0
S01011471,C3,1,1,1.0
S01011486,C3,1,1,1.0
S01011541,C3,1,1,1.0
S01011600,C3,1,1,1.0
S01011633,C3,1,1,1.0
S01011695,C3,1,1,1.0
S01011849,C3,1,1,1.0
S01011857,C3,1,1,1.0
S01011865,C3,1,1,1.0
S01012002,C3,1,1,1.0
S01012052,C3,1,1,1.0
S01012110,C3,1,1,1.0
S01012165,C3,1,1,1.0
S01012207,C3,1,1,1.0
S01012231,C3,1,1,1.0
S01012443,C3,1,1,1.0
S01012616,C3,1,1,1.0
S01012764,C3,1,1,1.0
S01012775,C3,1,1,1.0
S01012864,C3,1,1,1.0
S01012878,C3,1,1,1.0
S01012926,C3,1,1,1.0
S01013221,C3,1,1,1.0
S01013332,C3,1,1,1.0
S01013368,C3,1,1,1.0
W01000478,C3,1,1,1.0
W01000618,C3,1,1,1.0
W01000772,C3,1,1,1.0
W01001174,C3,1,1,1.0
W01001351,C3,1,1,1.0
W01001559,C3,2,1,2.0
W01001574,C3,1,1,1.0
E01000001,C4,1,1,1.0
E01000003,C4,1,1,1.0
E01000953,C4,1,1,1.0
E01001083,C4,1,1,1.0
E01001666,C4,3,1,3.0
E01001709,C4,1,1,1.0
E01002704,C4,5,1,5.0
E01002708,C4,2,1,2.0
E01002709,C4,1,1,1.0
E01002710,C4,2,1,2.0
E01002712,C4,1,1,1.0
E01002726,C4,1,1,1.0
E01003837,C4,1,1,1.0
E01004230,C4,1,1,1.0
E01004405,C4,1,1,1.0
E01004409,C4,1,1,1.0
E01004573,C4,2,1,2.0
E01007434,C4,1,1,1.0
E01007821,C4,1,1,1.0
E01007843,C4,1,1,1.0
E01007972,C4,1,1,1.0
E01008994,C4,1,1,1.0
E01009175,C4,1,1,1.0
E01009189,C4,4,1,4.0
E01009441,C4,1,1,1.0
E01011572,C4,1,1,1.0
E01012962,C4,1,1,1.0
