period,LSOA,SHEF_C,report_count,user_count,average
2017-3,95BB12S1,Road Safety & Defects,1,1,1.0
2017-3,95BB17S1,Road Safety & Defects,1,1,1.0
2017-3,95BB19S3,Road Safety & Defects,1,1,1.0
2017-3,95GG03S3,Other,1,1,1.0
2017-3,95GG12S1,Road Safety & Defects,1,1,1.0
2017-3,95GG12S2,Environmental Health,1,1,1.0
2017-3,95GG18S2,Road Safety & Defects,1,1,1.0
2017-3,95GG29S1,Other,1,1,1.0
2017-3,95GG45S3,Road Safety & Defects,1,1,1.0
2017-3,95II04S1,Road Safety & Defects,1,1,1.0
2017-3,95II13W1,Environmental Health,1,1,1.0
2017-3,95LL16S2,Road Safety & Defects,1,1,1.0
2017-3,95MM12S1,Environmental Health,5,1,5.0
2017-3,95NN03S1,Road Safety & Defects,1,1,1.0
2017-3,95PP10W1,Road Safety & Defects,3,2,1.5
2017-3,95PP21W1,Road Safety & Defects,7,2,3.5
2017-3,95SS03S1,Road Safety & Defects,2,1,2.0
2017-3,95SS08S1,Road Safety & Defects,1,1,1.0
2017-3,95SS15S2,Road Safety & Defects,1,1,1.0
2017-3,95WW04S1,Road Safety & Defects,1,1,1.0
2017-3,95XX05W1,Environmental Health,1,1,1.0
2017-3,95XX09S1,Incivilities,1,1,1.0
2017-3,95ZZ10W1,Road Safety & Defects,1,1,1.0
2017-3,E01000005,Road Safety & Defects,1,1,1.0
2017-3,E01000011,Road Safety & Defects,2,1,2.0
2017-3,E01000013,Vehicles,1,1,1.0
2017-3,E01000022,Environmental Health,1,1,1.0
2017-3,E01000022,Vehicles,1,1,1.0
2017-3,E01000024,Environmental Health,1,1,1.0
2017-3,E01000031,Environmental Health,1,1,1.0
2017-3,E01000032,Road Safety & Defects,1,1,1.0
2017-3,E01000035,Environmental Health,1,1,1.0
2017-3,E01000038,Road Safety & Defects,1,1,1.0
2017-3,E01000039,Road Safety & Defects,2,1,2.0
2017-3,E01000042,Environmental Health,1,1,1.0
2017-3,E01000042,Vehicles,2,1,2.0
2017-3,E01000043,Road Safety & Defects,1,1,1.0
2017-3,E01000045,Environmental Health,1,1,1.0
2017-3,E01000050,Environmental Health,1,1,1.0
2017-3,E01000053,Vehicles,1,1,1.0
2017-3,E01000056,Road Safety & Defects,2,1,2.0
2017-3,E01000065,Road Safety & Defects,1,1,1.0
2017-3,E01000068,Environmental Health,1,1,1.0
2017-3,E01000071,Environmental Health,1,1,1.0
2017-3,E01000072,Environmental Health,1,1,1.0
2017-3,E01000074,Environmental Disruptions,1,1,1.0
2017-3,E01000074,Environmental Health,4,1,4.0
2017-3,E01000074,Road Safety & Defects,3,1,3.0
