period,LSOA,SHEF_C,report_count,user_count,average
2015-10,95BB15S1,Road Safety & Defects,1,1,1.0
2015-10,95DD19S1,Road Safety & Defects,1,1,1.0
2015-10,95GG10S2,Incivilities,1,1,1.0
2015-10,95GG12S2,Other,1,1,1.0
2015-10,95GG34S3,Road Safety & Defects,1,1,1.0
2015-10,95GG49S2,Environmental Health,1,1,1.0
2015-10,95GG49S3,Environmental Disruptions,1,1,1.0
2015-10,95HH06S1,Road Safety & Defects,1,1,1.0
2015-10,95HH14W1,Road Safety & Defects,1,1,1.0
2015-10,95II03S2,Road Safety & Defects,1,1,1.0
2015-10,95II11W1,Road Safety & Defects,1,1,1.0
2015-10,95LL23W1,Road Safety & Defects,1,1,1.0
2015-10,95WW02S2,Road Safety & Defects,1,1,1.0
2015-10,95WW25W1,Environmental Health,1,1,1.0
2015-10,95XX18W1,Road Safety & Defects,1,1,1.0
2015-10,95YY01W1,Road Safety & Defects,1,1,1.0
2015-10,E01000010,Road Safety & Defects,1,1,1.0
2015-10,E01000022,Other,1,1,1.0
2015-10,E01000023,Vehicles,1,1,1.0
2015-10,E01000037,Abandoned Vehicles & Parking,1,1,1.0
2015-10,E01000060,Abandoned Vehicles & Parking,3,1,3.0
2015-10,E01000080,Road Safety & Defects,1,1,1.0
2015-10,E01000083,Other,1,1,1.0
2015-10,E01000115,Road Safety & Defects,3,1,3.0
2015-10,E01000116,Road Safety & Defects,2,2,1.0
2015-10,E01000121,Environmental Health,1,1,1.0
2015-10,E01000121,Road Safety & Defects,1,1,1.0
2015-10,E01000126,Environmental Health,2,1,2.0
2015-10,E01000127,Environmental Health,1,1,1.0
2015-10,E01000128,Environmental Disruptions,1,1,1.0
2015-10,E01000131,Environmental Health,1,1,1.0
2015-10,E01000134,Road Safety & Defects,1,1,1.0
2015-10,E01000136,Road Safety & Defects,1,1,1.0
2015-10,E01000138,Incivilities,2,1,2.0
2015-10,E01000138,Road Safety & Defects,1,1,1.0
2015-10,E01000139,Incivilities,2,1,2.0
2015-10,E01000139,Road Safety & Defects,1,1,1.0
2015-10,E01000140,Environmental Health,1,1,1.0
2015-10,E01000141,Environmental Health,2,2,1.0
2015-10,E01000142,Environmental Health,2,2,1.0
2015-10,E01000143,Road Safety & Defects,1,1,1.0
2015-10,E01000146,Road Safety & Defects,3,2,1.5
2015-10,E01000150,Environmental Health,2,2,1.0
2015-10,E01000150,Road Safety & Defects,3,1,3.0
2015-10,E01000153,Incivilities,1,1,1.0
2015-10,E01000158,Environmental Health,1,1,1.0
2015-10,E01000158,Road Safety & Defects,1,1,1.0
2015-10,E01000159,Environmental Health,1,1,1.0
2015-10,E01000159,Road Safety & Defects,1,1,1.0
2015-10,E01000160,Road Safety & Defects,1,1,1.0
2015-10,E01000161,Environmental Health,1,1,1.0
2015-10,E01000161,Road Safety & Defects,2,2,1.0
2015-10,E01000167,Road Safety & Defects,1,1,1.0
2015-10,E01000170,Incivilities,1,1,1.0
2015-10,E01000170,Vehicles,1,1,1.0
2015-10,E01000174,Environmental Health,1,1,1.0
2015-10,E01000174,Incivilities,1,1,1.0
2015-10,E01000174,Road Safety & Defects,1,1,1.0
2015-10,E01000176,Environmental Health,1,1,1.0
2015-10,E01000176,Incivilities,1,1,1.0
2015-10,E01000180,Environmental Health,1,1,1.0
2015-10,E01000181,Environmental Health,1,1,1.0
2015-10,E01000181,Road Safety & Defects,1,1,1.0
2015-10,E01000182,Environmental Disruptions,1,1,1.0
2015-10,E01000182,Environmental Health,2,1,2.0
2015-10,E01000184,Environmental Health,2,1,2.0
2015-10,E01000188,Road Safety & Defects,1,1,1.0
2015-10,E01000191,Environmental Health,1,1,1.0
2015-10,E01000192,Environmental Health,1,1,1.0
2015-10,E01000197,Vehicles,1,1,1.0
2015-10,E01000198,Incivilities,1,1,1.0
2015-10,E01000201,Incivilities,1,1,1.0
2015-10,E01000201,Road Safety & Defects,1,1,1.0
2015-10,E01000204,Road Safety & Defects,1,1,1.0
2015-10,E01000206,Environmental Health,1,1,1.0
2015-10,E01000206,Road Safety & Defects,1,1,1.0
2015-10,E01000208,Incivilities,1,1,1.0
2015-10,E01000210,Road Safety & Defects,1,1,1.0
2015-10,E01000211,Environmental Health,3,1,3.0
2015-10,E01000211,Road Safety & Defects,1,1,1.0
2015-10,E01000213,Road Safety & Defects,1,1,1.0
2015-10,E01000214,Road Safety & Defects,2,2,1.0
2015-10,E01000215,Incivilities,1,1,1.0
2015-10,E01000216,Environmental Health,1,1,1.0
2015-10,E01000219,Environmental Health,1,1,1.0
2015-10,E01000219,Incivilities,1,1,1.0
2015-10,E01000221,Incivilities,5,1,5.0
2015-10,E01000221,Road Safety & Defects,1,1,1.0
2015-10,E01000222,Environmental Health,1,1,1.0
2015-10,E01000222,Incivilities,1,1,1.0
2015-10,E01000223,Environmental Health,1,1,1.0
2015-10,E01000223,Incivilities,2,1,2.0
2015-10,E01000223,Road Safety & Defects,1,1,1.0
2015-10,E01000224,Environmental Health,6,3,2.0
2015-10,E01000224,Incivilities,1,1,1.0
2015-10,E01000225,Environmental Health,1,1,1.0
2015-10,E01000228,Road Safety & Defects,2,2,1.0
2015-10,E01000229,Environmental Health,1,1,1.0
2015-10,E01000231,Vehicles,1,1,1.0
2015-10,E01000232,Road Safety & Defects,2,2,1.0
2015-10,E01000233,Road Safety & Defects,1,1,1.0
2015-10,E01000234,Environmental Health,1,1,1.0
2015-10,E01000234,Road Safety & Defects,1,1,1.0
2015-10,E01000235,Road Safety & Defects,2,2,1.0
2015-10,E01000237,Incivilities,6,1,6.0
2015-10,E01000237,Road Safety & Defects,2,1,2.0
2015-10,E01000239,Incivilities,1,1,1.0
2015-10,E01000242,Incivilities,1,1,1.0
2015-10,E01000242,Road Safety & Defects,2,1,2.0
2015-10,E01000243,Incivilities,1,1,1.0
2015-10,E01000244,Environmental Health,1,1,1.0
2015-10,E01000244,Incivilities,3,1,3.0
2015-10,E01000244,Road Safety & Defects,3,2,1.5
2015-10,E01000245,Incivilities,1,1,1.0
2015-10,E01000246,Environmental Health,2,1,2.0
2015-10,E01000246,Road Safety & Defects,2,2,1.0
2015-10,E01000250,Incivilities,1,1,1.0
2015-10,E01000250,Road Safety & Defects,2,2,1.0
2015-10,E01000251,Road Safety & Defects,1,1,1.0
2015-10,E01000252,Environmental Health,1,1,1.0
2015-10,E01000252,Incivilities,1,1,1.0
2015-10,E01000254,Environmental Disruptions,1,1,1.0
2015-10,E01000255,Environmental Health,1,1,1.0
2015-10,E01000255,Road Safety & Defects,2,1,2.0
2015-10,E01000258,Environmental Disruptions,1,1,1.0
2015-10,E01000260,Environmental Health,3,2,1.5
2015-10,E01000261,Environmental Health,1,1,1.0
2015-10,E01000261,Road Safety & Defects,1,1,1.0
2015-10,E01000262,Road Safety & Defects,1,1,1.0
2015-10,E01000263,Road Safety & Defects,2,2,1.0
2015-10,E01000265,Road Safety & Defects,1,1,1.0
2015-10,E01000266,Road Safety & Defects,1,1,1.0
2015-10,E01000268,Incivilities,1,1,1.0
2015-10,E01000268,Road Safety & Defects,5,2,2.5
2015-10,E01000269,Vehicles,2,2,1.0
2015-10,E01000270,Incivilities,1,1,1.0
2015-10,E01000271,Road Safety & Defects,1,1,1.0
2015-10,E01000273,Incivilities,2,1,2.0
2015-10,E01000273,Road Safety & Defects,1,1,1.0
2015-10,E01000274,Road Safety & Defects,1,1,1.0
2015-10,E01000275,Road Safety & Defects,1,1,1.0
2015-10,E01000277,Road Safety & Defects,2,1,2.0
2015-10,E01000278,Incivilities,1,1,1.0
2015-10,E01000278,Road Safety & Defects,1,1,1.0
2015-10,E01000280,Road Safety & Defects,1,1,1.0
2015-10,E01000282,Incivilities,2,1,2.0
2015-10,E01000284,Environmental Health,1,1,1.0
2015-10,E01000289,Environmental Health,1,1,1.0
2015-10,E01000292,Road Safety & Defects,1,1,1.0
2015-10,E01000293,Incivilities,2,1,2.0
2015-10,E01000296,Environmental Health,1,1,1.0
2015-10,E01000296,Incivilities,3,1,3.0
2015-10,E01000297,Vehicles,1,1,1.0
