lsoa,SHEF_C_CODE,reports,unique_users,average_per_user
E01014033,C1,1,1,1.0
E01014393,C1,1,1,1.0
E01014411,C1,1,1,1.0
E01014447,C1,1,1,1.0
E01014519,C1,1,1,1.0
E01014540,C1,1,1,1.0
E01014552,C1,1,1,1.0
E01014649,C1,1,1,1.0
E01016263,C1,1,1,1.0
E01016295,C1,1,1,1.0
E01016302,C1,1,1,1.0
E01016308,C1,1,1,1.0
E01016330,C1,1,1,1.0
E01017239,C1,1,1,1.0
E01017469,C1,1,1,1.0
E01017832,C1,1,1,1.0
E01021006,C1,1,1,1.0
E01021019,C1,1,1,1.0
E01021022,C1,1,1,1.0
E01021084,C1,1,1,1.0
E01021093,C1,1,1,1.0
E01021118,C1,1,1,1.0
E01021125,C1,2,1,2.0
E01021159,C1,1,1,1.0
E01021164,C1,3,1,3.0
E01021173,C1,8,2,4.0
E01021197,C1,1,1,1.0
E01021217,C1,1,1,1.0
E01021225,C1,1,1,1.0
E01021622,C1,1,1,1.0
E01021926,C1,1,1,1.0
E01023567,C1,2,1,2.0
E01023800,C1,1,1,1.0
E01026067,C1,1,1,1.0
E01026102,C1,1,1,1.0
E01026134,C1,1,1,1.0
E01026178,C1,1,1,1.0
E01026186,C1,1,1,1.0
E01026268,C1,1,1,1.0
E01026283,C1,1,1,1.0
E01026343,C1,1,1,1.0
E01026444,C1,17,1,17.0
E01026593,C1,1,1,1.0
E01026594,C1,1,1,1.0
E01026653,C1,1,1,1.0
E01026701,C1,2,1,2.0
E01026702,C1,1,1,1.0
E01026733,C1,7,1,7.0
E01026739,C1,3,1,3.0
E01026741,C1,4,1,4.0
E01026762,C1,1,1,1.0
E01026778,C1,4,1,4.0
E01026872,C1,1,1,1.0
E01028424,C1,1,1,1.0
E01028732,C1,1,1,1.0
E01028735,C1,3,1,3.0
E01029015,C1,1,1,1.0
E01029950,C1,1,1,1.0
E01030727,C1,1,1,1.0
E01030763,C1,1,1,1.0
E01030997,C1,1,1,1.0
E01031007,C1,3,1,3.0
E01031011,C1,1,1,1.0
E01031027,C1,1,1,1.0
E01031031,C1,1,1,1.0
E01031064,C1,1,1,1.0
E01031101,C1,1,1,1.0
E01031129,C1,1,1,1.0
E01031183,C1,1,1,1.0
E01031186,C1,1,1,1.0
E01031193,C1,1,1,1.0
E01031208,C1,1,1,1.0
E01031210,C1,1,1,1.0
E01031213,C1,2,2,1.0
E01031224,C1,1,1,1.0
E01031256,C1,1,1,1.0
E01031297,C1,1,1,1.0
E01031319,C1,1,1,1.0
E01032753,C1,1,1,1.0
E01033078,C1,1,1,1.0
E01033255,C1,2,1,2.0
E01033352,C1,1,1,1.0
E01000182,C2,1,1,1.0
E01000204,C2,1,1,1.0
E01000235,C2,1,1,1.0
E01000238,C2,1,1,1.0
E01000262,C2,1,1,1.0
E01000305,C2,1,1,1.0
E01000362,C2,1,1,1.0
E01000428,C2,1,1,1.0
E01000646,C2,1,1,1.0
E01000655,C2,2,2,1.0
E01000658,C2,1,1,1.0
E01000666,C2,3,2,1.5
E01000667,C2,1,1,1.0
E01000678,C2,1,1,1.0
E01000686,C2,1,1,1.0
E01000692,C2,4,3,1.3333333333333333
E01000693,C2,1,1,1.0
E01000696,C2,1,1,1.0
E01000700,C2,1,1,1.0
E01000712,C2,1,1,1.0
E01000713,C2,1,1,1.0
E01000715,C2,1,1,1.0
E01000728,C2,1,1,1.0
E01000741,C2,1,1,1.0
E01000749,C2,1,1,1.0
E01000759,C2,1,1,1.0
E01000763,C2,1,1,1.0
E01000779,C2,2,2,1.0
E01000800,C2,1,1,1.0
E01000803,C2,1,1,1.0
E01000805,C2,1,1,1.0
E01000838,C2,1,1,1.0
E01001132,C2,1,1,1.0
E01001165,C2,1,1,1.0
E01001369,C2,1,1,1.0
E01001563,C2,1,1,1.0
E01001605,C2,2,1,2.0
E01001654,C2,1,1,1.0
E01001959,C2,1,1,1.0
E01002042,C2,1,1,1.0
E01002044,C2,1,1,1.0
E01002163,C2,1,1,1.0
E01002461,C2,1,1,1.0
E01002600,C2,1,1,1.0
E01003230,C2,1,1,1.0
E01003261,C2,1,1,1.0
E01003265,C2,1,1,1.0
E01003291,C2,1,1,1.0
E01003315,C2,1,1,1.0
E01003318,C2,1,1,1.0
E01003343,C2,1,1,1.0
E01003353,C2,1,1,1.0
E01003866,C2,1,1,1.0
E01003933,C2,1,1,1.0
E01004254,C2,1,1,1.0
E01004536,C2,1,1,1.0
E01006058,C2,1,1,1.0
E01006427,C2,1,1,1.0
E01006578,C2,2,1,2.0
E01006579,C2,1,1,1.0
E01006597,C2,1,1,1.0
E01006773,C2,1,1,1.0
E01006774,C2,1,1,1.0
E01007546,C2,1,1,1.0
E01007699,C2,1,1,1.0
E01007929,C2,1,1,1.0
E01008090,C2,1,1,1.0
E01008481,C2,1,1,1.0
E01008491,C2,1,1,1.0
E01008540,C2,1,1,1.0
E01008570,C2,1,1,1.0
E01008577,C2,1,1,1.0
E01008767,C2,1,1,1.0
E01009120,C2,1,1,1.0
E01009537,C2,1,1,1.0
E01009721,C2,1,1,1.0
E01010389,C2,1,1,1.0
E01011848,C2,1,1,1.0
E01012187,C2,1,1,1.0
E01012795,C2,1,1,1.0
E01013226,C2,1,1,1.0
E01013532,C2,1,1,1.0
E01014379,C2,1,1,1.0
E01014399,C2,1,1,1.0
E01014405,C2,1,1,1.0
E01014455,C2,1,1,1.0
E01014457,C2,1,1,1.0
E01014469,C2,1,1,1.0
E01014471,C2,1,1,1.0
E01014474,C2,1,1,1.0
E01014485,C2,1,1,1.0
E01014491,C2,1,1,1.0
E01014540,C2,3,2,1.5
E01014629,C2,1,1,1.0
E01014645,C2,1,1,1.0
E01014662,C2,1,1,1.0
E01014665,C2,1,1,1.0
E01014671,C2,1,1,1.0
E01014712,C2,1,1,1.0
E01014932,C2,1,1,1.0
E01014935,C2,1,1,1.0
E01015587,C2,1,1,1.0
E01016065,C2,1,1,1.0
E01016257,C2,1,1,1.0
E01016263,C2,1,1,1.0
E01016264,C2,1,1,1.0
E01016298,C2,1,1,1.0
E01016425,C2,1,1,1.0
E01016657,C2,1,1,1.0
E01016658,C2,1,1,1.0
E01016661,C2,1,1,1.0
E01016725,C2,1,1,1.0
E01016728,C2,1,1,1.0
E01017241,C2,1,1,1.0
E01017337,C2,1,1,1.0
E01017666,C2,1,1,1.0
E01017671,C2,1,1,1.0
E01017711,C2,1,1,1.0
E01017726,C2,1,1,1.0
E01017750,C2,1,1,1.0
E01017754,C2,1,1,1.0
E01017762,C2,1,1,1.0
E01017773,C2,1,1,1.0
E01017783,C2,1,1,1.0
E01017793,C2,1,1,1.0
E01017803,C2,2,2,1.0
E01017831,C2,1,1,1.0
E01017833,C2,1,1,1.0
E01017835,C2,2,2,1.0
E01017837,C2,1,1,1.0
E01017880,C2,2,2,1.0
E01017917,C2,1,1,1.0
E01017922,C2,1,1,1.0
E01017926,C2,1,1,1.0
E01017931,C2,1,1,1.0
E01017932,C2,1,1,1.0
E01017934,C2,1,1,1.0
E01017936,C2,1,1,1.0
E01018386,C2,1,1,1.0
E01018389,C2,1,1,1.0
E01018846,C2,1,1,1.0
E01018850,C2,1,1,1.0
E01018919,C2,1,1,1.0
E01019602,C2,1,1,1.0
E01019658,C2,1,1,1.0
E01019823,C2,1,1,1.0
E01020352,C2,1,1,1.0
E01020401,C2,1,1,1.0
E01021028,C2,1,1,1.0
E01021031,C2,1,1,1.0
E01021033,C2,1,1,1.0
E01021087,C2,1,1,1.0
E01021104,C2,1,1,1.0
E01021110,C2,1,1,1.0
E01021112,C2,1,1,1.0
E01021138,C2,1,1,1.0
E01021187,C2,1,1,1.0
E01021230,C2,1,1,1.0
E01021559,C2,1,1,1.0
E01021582,C2,1,1,1.0
E01022104,C2,1,1,1.0
E01022153,C2,1,1,1.0
E01022242,C2,1,1,1.0
E01022713,C2,1,1,1.0
E01022986,C2,1,1,1.0
E01022990,C2,1,1,1.0
E01022991,C2,2,1,2.0
E01023092,C2,1,1,1.0
E01023278,C2,2,1,2.0
E01023281,C2,1,1,1.0
E01023426,C2,1,1,1.0
E01023516,C2,1,1,1.0
E01023567,C2,2,1,2.0
E01023838,C2,1,1,1.0
E01023914,C2,1,1,1.0
E01024439,C2,1,1,1.0
E01024452,C2,1,1,1.0
E01024552,C2,1,1,1.0
E01024842,C2,1,1,1.0
E01025484,C2,1,1,1.0
E01025648,C2,1,1,1.0
E01025669,C2,1,1,1.0
E01026028,C2,1,1,1.0
E01026054,C2,1,1,1.0
E01026089,C2,1,1,1.0
