period,LSOA,SHEF_C,report_count,user_count,average
2017-11,95BB01S1,Road Safety & Defects,1,1,1.0
2017-11,95BB15S1,Vehicles,1,1,1.0
2017-11,95BB16S1,Road Safety & Defects,1,1,1.0
2017-11,95BB21S2,Road Safety & Defects,3,1,3.0
2017-11,95CC08W1,Road Safety & Defects,1,1,1.0
2017-11,95CC19W1,Road Safety & Defects,1,1,1.0
2017-11,95DD02S1,Road Safety & Defects,1,1,1.0
2017-11,95GG11S2,Environmental Disruptions,1,1,1.0
2017-11,95GG39S3,Environmental Health,3,2,1.5
2017-11,95GG41S2,Road Safety & Defects,1,1,1.0
2017-11,95GG50S1,Environmental Health,3,1,3.0
2017-11,95GG50S2,Environmental Health,1,1,1.0
2017-11,95GG50S3,Environmental Health,1,1,1.0
2017-11,95HH07W1,Vehicles,1,1,1.0
2017-11,95HH08W1,Environmental Health,1,1,1.0
2017-11,95HH08W1,Road Safety & Defects,1,1,1.0
2017-11,95II09S2,Road Safety & Defects,2,1,2.0
2017-11,95LL10S2,Road Safety & Defects,1,1,1.0
2017-11,95MM12S1,Environmental Health,1,1,1.0
2017-11,95NN14S2,Road Safety & Defects,1,1,1.0
2017-11,95OO08W1,Road Safety & Defects,1,1,1.0
2017-11,95SS01S2,Road Safety & Defects,1,1,1.0
2017-11,95SS24S2,Road Safety & Defects,1,1,1.0
2017-11,95TT03S1,Road Safety & Defects,1,1,1.0
2017-11,95TT14W1,Road Safety & Defects,1,1,1.0
2017-11,95WW17W1,Road Safety & Defects,1,1,1.0
2017-11,95WW20S2,Road Safety & Defects,1,1,1.0
2017-11,95XX23W1,Road Safety & Defects,1,1,1.0
2017-11,E01000001,Incivilities,1,1,1.0
2017-11,E01000010,Road Safety & Defects,1,1,1.0
2017-11,E01000022,Road Safety & Defects,1,1,1.0
2017-11,E01000025,Road Safety & Defects,2,2,1.0
2017-11,E01000029,Road Safety & Defects,1,1,1.0
2017-11,E01000042,Road Safety & Defects,2,1,2.0
2017-11,E01000061,Road Safety & Defects,1,1,1.0
2017-11,E01000068,Environmental Health,1,1,1.0
2017-11,E01000073,Road Safety & Defects,1,1,1.0
2017-11,E01000082,Vehicles,1,1,1.0
2017-11,E01000092,Environmental Disruptions,1,1,1.0
2017-11,E01000095,Environmental Health,2,2,1.0
2017-11,E01000095,Vehicles,1,1,1.0
2017-11,E01000096,Road Safety & Defects,1,1,1.0
2017-11,E01000111,Road Safety & Defects,1,1,1.0
2017-11,E01000112,Road Safety & Defects,1,1,1.0
2017-11,E01000113,Road Safety & Defects,1,1,1.0
2017-11,E01000118,Environmental Health,1,1,1.0
2017-11,E01000120,Road Safety & Defects,1,1,1.0
2017-11,E01000121,Road Safety & Defects,1,1,1.0
2017-11,E01000123,Environmental Disruptions,1,1,1.0
2017-11,E01000125,Environmental Health,1,1,1.0
2017-11,E01000126,Environmental Health,2,1,2.0
2017-11,E01000126,Road Safety & Defects,1,1,1.0
2017-11,E01000127,Incivilities,1,1,1.0
2017-11,E01000128,Environmental Health,3,1,3.0
2017-11,E01000129,Environmental Health,1,1,1.0
2017-11,E01000130,Vehicles,1,1,1.0
2017-11,E01000132,Environmental Disruptions,1,1,1.0
2017-11,E01000132,Environmental Health,3,2,1.5
2017-11,E01000133,Environmental Health,1,1,1.0
2017-11,E01000133,Road Safety & Defects,1,1,1.0
2017-11,E01000133,Vehicles,1,1,1.0
