period,LSOA,SHEF_C,report_count,user_count,average
2015,95BB01S1,Road Safety & Defects,1,1,1.0
2015,95BB01S2,Public Space,1,1,1.0
2015,95BB01S2,Road Safety & Defects,1,1,1.0
2015,95BB05S1,Other,1,1,1.0
2015,95BB07S1,Road Safety & Defects,1,1,1.0
2015,95BB07S2,Road Safety & Defects,1,1,1.0
2015,95BB10S1,Road Safety & Defects,4,1,4.0
2015,95BB11S2,Environmental Disruptions,1,1,1.0
2015,95BB11S2,Road Safety & Defects,5,2,2.5
2015,95BB12S2,Road Safety & Defects,5,1,5.0
2015,95BB15S1,Other,1,1,1.0
2015,95BB15S1,Road Safety & Defects,6,1,6.0
2015,95BB15S1,Vehicles,1,1,1.0
2015,95BB15S2,Road Safety & Defects,1,1,1.0
2015,95BB16S1,Road Safety & Defects,1,1,1.0
2015,95BB17S2,Road Safety & Defects,1,1,1.0
2015,95BB18S2,Road Safety & Defects,2,1,2.0
2015,95BB21S2,Road Safety & Defects,9,2,4.5
2015,95CC18W1,Public Space,1,1,1.0
2015,95DD03W1,Road Safety & Defects,1,1,1.0
2015,95DD19S1,Road Safety & Defects,1,1,1.0
2015,95DD24W1,Road Safety & Defects,1,1,1.0
2015,95FF05W1,Road Safety & Defects,1,1,1.0
2015,95FF09W1,Road Safety & Defects,1,1,1.0
2015,95GG01S3,Incivilities,1,1,1.0
2015,95GG01S3,Road Safety & Defects,1,1,1.0
2015,95GG07S2,Road Safety & Defects,1,1,1.0
2015,95GG09S3,Incivilities,1,1,1.0
2015,95GG09S3,Road Safety & Defects,1,1,1.0
2015,95GG10S2,Incivilities,1,1,1.0
2015,95GG11S3,Road Safety & Defects,1,1,1.0
2015,95GG12S2,Incivilities,1,1,1.0
2015,95GG12S2,Other,1,1,1.0
2015,95GG12S2,Public Space,1,1,1.0
2015,95GG12S3,Environmental Health,3,1,3.0
2015,95GG12S3,Other,2,1,2.0
2015,95GG12S3,Road Safety & Defects,1,1,1.0
2015,95GG13S3,Environmental Disruptions,1,1,1.0
2015,95GG13S3,Other,2,1,2.0
2015,95GG13S3,Road Safety & Defects,1,1,1.0
2015,95GG14S2,Road Safety & Defects,1,1,1.0
2015,95GG18S2,Road Safety & Defects,1,1,1.0
2015,95GG20S1,Road Safety & Defects,1,1,1.0
2015,95GG20S2,Road Safety & Defects,1,1,1.0
2015,95GG21S2,Environmental Health,1,1,1.0
2015,95GG22S1,Other,1,1,1.0
2015,95GG22S2,Other,1,1,1.0
2015,95GG32S1,Road Safety & Defects,1,1,1.0
2015,95GG33S3,Road Safety & Defects,1,1,1.0
2015,95GG34S2,Incivilities,1,1,1.0
2015,95GG34S2,Road Safety & Defects,1,1,1.0
2015,95GG34S3,Road Safety & Defects,1,1,1.0
2015,95GG36S2,Road Safety & Defects,2,2,1.0
