period,LSOA,SHEF_C,report_count,user_count,average
2015-6,95BB15S1,Road Safety & Defects,3,1,3.0
2015-6,95BB15S1,Vehicles,1,1,1.0
2015-6,95BB15S2,Road Safety & Defects,1,1,1.0
2015-6,95BB21S2,Road Safety & Defects,1,1,1.0
2015-6,95GG12S2,Public Space,1,1,1.0
2015-6,95GG18S2,Road Safety & Defects,1,1,1.0
2015-6,95JJ13S2,Road Safety & Defects,1,1,1.0
2015-6,95PP10W1,Road Safety & Defects,1,1,1.0
2015-6,95SS09S2,Environmental Health,1,1,1.0
2015-6,95SS11S2,Road Safety & Defects,1,1,1.0
2015-6,95WW05S2,Environmental Health,1,1,1.0
2015-6,95XX06S1,Vehicles,1,1,1.0
2015-6,95XX20S1,Environmental Disruptions,1,1,1.0
2015-6,95XX20S1,Environmental Health,1,1,1.0
2015-6,E01000003,Environmental Health,1,1,1.0
2015-6,E01000007,Vehicles,1,1,1.0
2015-6,E01000010,Road Safety & Defects,1,1,1.0
2015-6,E01000012,Environmental Health,1,1,1.0
2015-6,E01000012,Road Safety & Defects,1,1,1.0
2015-6,E01000023,Abandoned Vehicles & Parking,1,1,1.0
2015-6,E01000033,Abandoned Vehicles & Parking,1,1,1.0
2015-6,E01000040,Environmental Health,2,1,2.0
2015-6,E01000042,Environmental Health,1,1,1.0
2015-6,E01000045,Abandoned Vehicles & Parking,1,1,1.0
2015-6,E01000052,Environmental Health,1,1,1.0
2015-6,E01000052,Road Safety & Defects,1,1,1.0
2015-6,E01000066,Environmental Health,1,1,1.0
2015-6,E01000070,Environmental Health,1,1,1.0
2015-6,E01000071,Other,1,1,1.0
2015-6,E01000072,Road Safety & Defects,1,1,1.0
2015-6,E01000088,Environmental Health,1,1,1.0
2015-6,E01000095,Abandoned Vehicles & Parking,1,1,1.0
2015-6,E01000095,Road Safety & Defects,3,3,1.0
2015-6,E01000102,Environmental Health,2,1,2.0
2015-6,E01000115,Road Safety & Defects,2,1,2.0
2015-6,E01000117,Road Safety & Defects,1,1,1.0
2015-6,E01000121,Environmental Health,1,1,1.0
2015-6,E01000123,Environmental Disruptions,1,1,1.0
2015-6,E01000123,Environmental Health,1,1,1.0
2015-6,E01000123,Road Safety & Defects,1,1,1.0
2015-6,E01000124,Environmental Health,1,1,1.0
2015-6,E01000125,Environmental Health,1,1,1.0
2015-6,E01000126,Environmental Health,1,1,1.0
2015-6,E01000128,Environmental Disruptions,1,1,1.0
2015-6,E01000129,Environmental Health,1,1,1.0
2015-6,E01000129,Road Safety & Defects,1,1,1.0
2015-6,E01000132,Environmental Health,2,2,1.0
2015-6,E01000133,Environmental Health,1,1,1.0
2015-6,E01000135,Environmental Health,1,1,1.0
2015-6,E01000136,Environmental Health,1,1,1.0
2015-6,E01000141,Environmental Health,3,2,1.5
2015-6,E01000142,Environmental Health,1,1,1.0
2015-6,E01000144,Road Safety & Defects,1,1,1.0
2015-6,E01000146,Environmental Health,1,1,1.0
2015-6,E01000146,Road Safety & Defects,3,2,1.5
2015-6,E01000150,Environmental Health,5,1,5.0
2015-6,E01000150,Road Safety & Defects,1,1,1.0
2015-6,E01000151,Environmental Health,1,1,1.0
2015-6,E01000155,Environmental Health,1,1,1.0
2015-6,E01000155,Road Safety & Defects,1,1,1.0
2015-6,E01000156,Environmental Health,2,2,1.0
2015-6,E01000158,Environmental Health,1,1,1.0
2015-6,E01000159,Vehicles,1,1,1.0
