lsoa,SHEF_C_CODE,reports,unique_users,average_per_user
E01012695,C1,1,1,1.0
E01021923,C1,1,1,1.0
E01028441,C1,1,1,1.0
E01028506,C1,3,1,3.0
E01000293,C2,1,1,1.0
E01000697,C2,1,1,1.0
E01001425,C2,1,1,1.0
E01001755,C2,1,1,1.0
E01002022,C2,1,1,1.0
E01002088,C2,1,1,1.0
E01002116,C2,1,1,1.0
E01002187,C2,1,1,1.0
E01002283,C2,1,1,1.0
E01002743,C2,1,1,1.0
E01003002,C2,1,1,1.0
E01003798,C2,1,1,1.0
E01004426,C2,1,1,1.0
E01005317,C2,1,1,1.0
E01005706,C2,1,1,1.0
E01005949,C2,1,1,1.0
E01006104,C2,1,1,1.0
E01006181,C2,1,1,1.0
E01006221,C2,1,1,1.0
E01006567,C2,1,1,1.0
E01006684,C2,1,1,1.0
E01006712,C2,1,1,1.0
E01006891,C2,1,1,1.0
E01007268,C2,1,1,1.0
E01007315,C2,1,1,1.0
E01007479,C2,1,1,1.0
E01007687,C2,1,1,1.0
E01007746,C2,1,1,1.0
E01007748,C2,1,1,1.0
E01007865,C2,1,1,1.0
E01007918,C2,1,1,1.0
E01007919,C2,1,1,1.0
E01007956,C2,1,1,1.0
E01007971,C2,1,1,1.0
E01007980,C2,1,1,1.0
E01008041,C2,1,1,1.0
E01008052,C2,1,1,1.0
E01008093,C2,1,1,1.0
E01008140,C2,1,1,1.0
E01008323,C2,1,1,1.0
E01008411,C2,1,1,1.0
E01008541,C2,1,1,1.0
E01008561,C2,1,1,1.0
E01008772,C2,1,1,1.0
E01008951,C2,1,1,1.0
E01009208,C2,1,1,1.0
E01009234,C2,1,1,1.0
E01009241,C2,1,1,1.0
E01009289,C2,1,1,1.0
E01010009,C2,1,1,1.0
E01010511,C2,1,1,1.0
E01010552,C2,1,1,1.0
E01011199,C2,1,1,1.0
E01011873,C2,1,1,1.0
E01011896,C2,1,1,1.0
E01012124,C2,1,1,1.0
E01012235,C2,1,1,1.0
E01012884,C2,1,1,1.0
E01013361,C2,1,1,1.0
E01013362,C2,1,1,1.0
E01013384,C2,1,1,1.0
E01013539,C2,1,1,1.0
E01013544,C2,1,1,1.0
E01013551,C2,1,1,1.0
E01013692,C2,1,1,1.0
E01014046,C2,1,1,1.0
E01014148,C2,1,1,1.0
E01014333,C2,1,1,1.0
E01014482,C2,1,1,1.0
E01014716,C2,1,1,1.0
E01015130,C2,1,1,1.0
E01015337,C2,1,1,1.0
E01015609,C2,2,1,2.0
E01015643,C2,1,1,1.0
E01016412,C2,1,1,1.0
E01016788,C2,1,1,1.0
E01016804,C2,1,1,1.0
E01016936,C2,1,1,1.0
E01016996,C2,1,1,1.0
E01017406,C2,1,1,1.0
E01017488,C2,1,1,1.0
E01017555,C2,1,1,1.0
E01017594,C2,1,1,1.0
E01017618,C2,1,1,1.0
E01017661,C2,1,1,1.0
E01017805,C2,1,1,1.0
E01017814,C2,1,1,1.0
E01017971,C2,1,1,1.0
E01018000,C2,1,1,1.0
E01018232,C2,1,1,1.0
E01019032,C2,1,1,1.0
E01019203,C2,1,1,1.0
E01019366,C2,1,1,1.0
E01019632,C2,3,1,3.0
E01019704,C2,1,1,1.0
E01019705,C2,1,1,1.0
E01020206,C2,1,1,1.0
E01020584,C2,1,1,1.0
E01021042,C2,2,1,2.0
E01021572,C2,1,1,1.0
E01021983,C2,1,1,1.0
E01022166,C2,1,1,1.0
E01022180,C2,1,1,1.0
E01022436,C2,1,1,1.0
E01022766,C2,1,1,1.0
E01023243,C2,1,1,1.0
E01023251,C2,1,1,1.0
E01023382,C2,1,1,1.0
E01023383,C2,1,1,1.0
E01023500,C2,1,1,1.0
E01023528,C2,1,1,1.0
E01023552,C2,1,1,1.0
E01023610,C2,1,1,1.0
E01023663,C2,1,1,1.0
E01023669,C2,1,1,1.0
E01023728,C2,1,1,1.0
E01023771,C2,1,1,1.0
E01023849,C2,1,1,1.0
E01023883,C2,1,1,1.0
E01023993,C2,1,1,1.0
E01024348,C2,1,1,1.0
E01024514,C2,1,1,1.0
E01024649,C2,1,1,1.0
E01024945,C2,1,1,1.0
E01025681,C2,1,1,1.0
E01025727,C2,2,1,2.0
E01026089,C2,1,1,1.0
E01026321,C2,1,1,1.0
E01026509,C2,1,1,1.0
E01026524,C2,1,1,1.0
E01026712,C2,1,1,1.0
E01027687,C2,1,1,1.0
E01027907,C2,1,1,1.0
E01028282,C2,1,1,1.0
E01028556,C2,1,1,1.0
E01028781,C2,2,1,2.0
E01028840,C2,2,1,2.0
E01029996,C2,1,1,1.0
E01030092,C2,1,1,1.0
E01030238,C2,1,1,1.0
E01030561,C2,1,1,1.0
E01030748,C2,2,1,2.0
E01030893,C2,1,1,1.0
E01030961,C2,1,1,1.0
E01031074,C2,1,1,1.0
E01031445,C2,1,1,1.0
E01031471,C2,1,1,1.0
E01031687,C2,1,1,1.0
E01031873,C2,1,1,1.0
E01032108,C2,1,1,1.0
E01032583,C2,1,1,1.0
E01032911,C2,2,1,2.0
E01033244,C2,1,1,1.0
E01033280,C2,1,1,1.0
E01033286,C2,1,1,1.0
E01033288,C2,1,1,1.0
E01033314,C2,1,1,1.0
S01008360,C2,1,1,1.0
S01009105,C2,1,1,1.0
S01009164,C2,1,1,1.0
S01010235,C2,1,1,1.0
S01012034,C2,1,1,1.0
S01012914,C2,1,1,1.0
S01012933,C2,1,1,1.0
S01013068,C2,1,1,1.0
W01000407,C2,1,1,1.0
W01000439,C2,1,1,1.0
W01000605,C2,1,1,1.0
W01000613,C2,1,1,1.0
W01001267,C2,1,1,1.0
W01001284,C2,1,1,1.0
W01001525,C2,1,1,1.0
W01001557,C2,1,1,1.0
E01000046,C3,1,1,1.0
E01000069,C3,1,1,1.0
E01000141,C3,2,2,1.0
E01000401,C3,1,1,1.0
E01000490,C3,1,1,1.0
E01000869,C3,1,1,1.0
E01001109,C3,1,1,1.0
E01001111,C3,1,1,1.0
E01001125,C3,1,1,1.0
E01001178,C3,1,1,1.0
E01001244,C3,1,1,1.0
E01001253,C3,1,1,1.0
E01001283,C3,1,1,1.0
E01001376,C3,1,1,1.0
E01001642,C3,2,2,1.0
E01001671,C3,1,1,1.0
E01001734,C3,1,1,1.0
E01001893,C3,1,1,1.0
E01001910,C3,1,1,1.0
E01001971,C3,1,1,1.0
E01001988,C3,1,1,1.0
E01001990,C3,1,1,1.0
E01002043,C3,5,1,5.0
E01002064,C3,1,1,1.0
E01002065,C3,1,1,1.0
E01002073,C3,2,1,2.0
E01002569,C3,1,1,1.0
E01002612,C3,1,1,1.0
E01002669,C3,1,1,1.0
E01002681,C3,1,1,1.0
E01002711,C3,1,1,1.0
E01002748,C3,1,1,1.0
E01002855,C3,1,1,1.0
E01002908,C3,1,1,1.0
E01002955,C3,1,1,1.0
E01002989,C3,1,1,1.0
E01003000,C3,1,1,1.0
E01003001,C3,1,1,1.0
E01003014,C3,1,1,1.0
E01003071,C3,1,1,1.0
E01003074,C3,1,1,1.0
E01003116,C3,1,1,1.0
E01003122,C3,1,1,1.0
E01003129,C3,1,1,1.0
E01003131,C3,1,1,1.0
E01003148,C3,1,1,1.0
E01003210,C3,1,1,1.0
E01003230,C3,1,1,1.0
E01003255,C3,2,1,2.0
E01003265,C3,2,2,1.0
E01003284,C3,1,1,1.0
E01003335,C3,1,1,1.0
E01003361,C3,1,1,1.0
E01003398,C3,1,1,1.0
E01003407,C3,1,1,1.0
E01003473,C3,1,1,1.0
E01003474,C3,1,1,1.0
E01003513,C3,3,1,3.0
E01003514,C3,1,1,1.0
E01003564,C3,1,1,1.0
E01003617,C3,1,1,1.0
E01003673,C3,1,1,1.0
E01003756,C3,1,1,1.0
E01003826,C3,1,1,1.0
E01003845,C3,1,1,1.0
E01003902,C3,1,1,1.0
E01003940,C3,1,1,1.0
E01003953,C3,1,1,1.0
E01003987,C3,1,1,1.0
E01004005,C3,1,1,1.0
E01004007,C3,1,1,1.0
E01004218,C3,1,1,1.0
E01004219,C3,1,1,1.0
E01004300,C3,1,1,1.0
E01004315,C3,1,1,1.0
E01004379,C3,1,1,1.0
E01004422,C3,2,2,1.0
E01004429,C3,1,1,1.0
E01004445,C3,1,1,1.0
E01004464,C3,1,1,1.0
E01004466,C3,1,1,1.0
E01004470,C3,1,1,1.0
E01004495,C3,1,1,1.0
E01004534,C3,1,1,1.0
E01004536,C3,1,1,1.0
E01004551,C3,1,1,1.0
E01004569,C3,1,1,1.0
E01004571,C3,1,1,1.0
E01004609,C3,1,1,1.0
E01004699,C3,1,1,1.0
E01004767,C3,1,1,1.0
E01004919,C3,1,1,1.0
E01005126,C3,1,1,1.0
E01005185,C3,2,1,2.0
E01005199,C3,1,1,1.0
E01005221,C3,1,1,1.0
E01005271,C3,1,1,1.0
E01005282,C3,1,1,1.0
E01005325,C3,1,1,1.0
E01005477,C3,1,1,1.0
E01005480,C3,2,1,2.0
E01005515,C3,1,1,1.0
E01005603,C3,2,1,2.0
E01005675,C3,1,1,1.0
E01005687,C3,1,1,1.0
E01006060,C3,1,1,1.0
E01006068,C3,1,1,1.0
E01006108,C3,1,1,1.0
E01006270,C3,1,1,1.0
E01006293,C3,1,1,1.0
E01006295,C3,1,1,1.0
E01006544,C3,1,1,1.0
E01006739,C3,1,1,1.0
E01006754,C3,1,1,1.0
E01006781,C3,1,1,1.0
E01006782,C3,2,1,2.0
E01006790,C3,1,1,1.0
E01007009,C3,1,1,1.0
E01007013,C3,1,1,1.0
E01007146,C3,1,1,1.0
E01007147,C3,1,1,1.0
E01007319,C3,1,1,1.0
E01007409,C3,1,1,1.0
E01007430,C3,1,1,1.0
E01007496,C3,1,1,1.0
E01007535,C3,1,1,1.0
E01007620,C3,1,1,1.0
E01007715,C3,1,1,1.0
E01007790,C3,1,1,1.0
E01007881,C3,1,1,1.0
E01007883,C3,4,2,2.0
E01007905,C3,1,1,1.0
E01007940,C3,1,1,1.0
E01007944,C3,1,1,1.0
E01007958,C3,1,1,1.0
E01008004,C3,1,1,1.0
E01008093,C3,1,1,1.0
E01008095,C3,1,1,1.0
E01008115,C3,1,1,1.0
E01008123,C3,1,1,1.0
E01008164,C3,1,1,1.0
E01008403,C3,1,1,1.0
E01008540,C3,3,1,3.0
E01008569,C3,1,1,1.0
E01008730,C3,1,1,1.0
E01008736,C3,1,1,1.0
E01008924,C3,1,1,1.0
E01008940,C3,1,1,1.0
E01008953,C3,3,1,3.0
E01008980,C3,1,1,1.0
E01009099,C3,1,1,1.0
E01009159,C3,1,1,1.0
E01009162,C3,1,1,1.0
E01009178,C3,1,1,1.0
E01009296,C3,1,1,1.0
E01009338,C3,1,1,1.0
E01009352,C3,1,1,1.0
E01009484,C3,1,1,1.0
E01009486,C3,1,1,1.0
E01009490,C3,1,1,1.0
E01009734,C3,1,1,1.0
E01009767,C3,1,1,1.0
E01009791,C3,1,1,1.0
E01009836,C3,1,1,1.0
E01010095,C3,1,1,1.0
E01010148,C3,1,1,1.0
E01010249,C3,1,1,1.0
E01010251,C3,1,1,1.0
E01010272,C3,1,1,1.0
E01010294,C3,1,1,1.0
E01010302,C3,1,1,1.0
E01010404,C3,1,1,1.0
E01010470,C3,1,1,1.0
E01010512,C3,1,1,1.0
E01010671,C3,1,1,1.0
E01010679,C3,1,1,1.0
E01010755,C3,1,1,1.0
E01010759,C3,1,1,1.0
E01010796,C3,1,1,1.0
E01010907,C3,1,1,1.0
E01011123,C3,1,1,1.0
E01011402,C3,1,1,1.0
E01011409,C3,1,1,1.0
E01011522,C3,1,1,1.0
E01011729,C3,1,1,1.0
E01011850,C3,1,1,1.0
E01011890,C3,1,1,1.0
E01012037,C3,1,1,1.0
E01012092,C3,4,1,4.0
E01012165,C3,1,1,1.0
E01012178,C3,1,1,1.0
E01012253,C3,1,1,1.0
E01012398,C3,1,1,1.0
E01012568,C3,1,1,1.0
E01012635,C3,1,1,1.0
E01012681,C3,1,1,1.0
E01012751,C3,1,1,1.0
E01012785,C3,1,1,1.0
E01013057,C3,1,1,1.0
E01013227,C3,1,1,1.0
E01013595,C3,1,1,1.0
E01013646,C3,1,1,1.0
E01013733,C3,1,1,1.0
E01014044,C3,1,1,1.0
E01014046,C3,2,1,2.0
E01014152,C3,1,1,1.0
E01014191,C3,1,1,1.0
E01014207,C3,1,1,1.0
E01014262,C3,1,1,1.0
E01014335,C3,1,1,1.0
E01014360,C3,4,2,2.0
E01014448,C3,1,1,1.0
E01014565,C3,1,1,1.0
E01014567,C3,2,1,2.0
E01014593,C3,1,1,1.0
E01014599,C3,1,1,1.0
E01014752,C3,1,1,1.0
E01014819,C3,1,1,1.0
E01015170,C3,1,1,1.0
E01015177,C3,2,1,2.0
E01015208,C3,1,1,1.0
E01015275,C3,1,1,1.0
E01015282,C3,1,1,1.0
E01015379,C3,1,1,1.0
E01015490,C3,1,1,1.0
E01015621,C3,1,1,1.0
E01016046,C3,1,1,1.0
E01016116,C3,1,1,1.0
E01016361,C3,3,2,1.5
E01016369,C3,1,1,1.0
E01016485,C3,3,1,3.0
E01016760,C3,1,1,1.0
E01016768,C3,1,1,1.0
E01016772,C3,1,1,1.0
E01016812,C3,1,1,1.0
E01016896,C3,1,1,1.0
E01016917,C3,1,1,1.0
E01016945,C3,1,1,1.0
E01016954,C3,1,1,1.0
E01016991,C3,2,1,2.0
E01017029,C3,1,1,1.0
E01017165,C3,1,1,1.0
E01017225,C3,1,1,1.0
E01017267,C3,1,1,1.0
E01017364,C3,1,1,1.0
E01017467,C3,1,1,1.0
E01017536,C3,1,1,1.0
E01017578,C3,1,1,1.0
E01017717,C3,1,1,1.0
E01017804,C3,1,1,1.0
E01017806,C3,1,1,1.0
E01017808,C3,1,1,1.0
E01017809,C3,1,1,1.0
E01017814,C3,1,1,1.0
E01017827,C3,1,1,1.0
E01017833,C3,1,1,1.0
E01017834,C3,1,1,1.0
E01017987,C3,1,1,1.0
E01017988,C3,2,1,2.0
E01017999,C3,1,1,1.0
E01018000,C3,2,1,2.0
E01018233,C3,1,1,1.0
E01018260,C3,1,1,1.0
E01018306,C3,1,1,1.0
E01018335,C3,1,1,1.0
E01018488,C3,1,1,1.0
E01018577,C3,1,1,1.0
E01018807,C3,1,1,1.0
E01018961,C3,1,1,1.0
E01018988,C3,1,1,1.0
E01019078,C3,1,1,1.0
E01019175,C3,1,1,1.0
E01019215,C3,1,1,1.0
E01019268,C3,2,1,2.0
E01019384,C3,1,1,1.0
E01019609,C3,1,1,1.0
E01019650,C3,1,1,1.0
E01019682,C3,1,1,1.0
E01019919,C3,1,1,1.0
E01019994,C3,1,1,1.0
E01019995,C3,1,1,1.0
E01020018,C3,1,1,1.0
E01020088,C3,1,1,1.0
E01020095,C3,1,1,1.0
E01020103,C3,1,1,1.0
E01020112,C3,2,2,1.0
E01020114,C3,2,2,1.0
E01020124,C3,1,1,1.0
E01020133,C3,1,1,1.0
E01020240,C3,1,1,1.0
E01020247,C3,1,1,1.0
E01020275,C3,1,1,1.0
E01020346,C3,1,1,1.0
E01020453,C3,1,1,1.0
E01020910,C3,1,1,1.0
E01020984,C3,1,1,1.0
E01020985,C3,1,1,1.0
E01021042,C3,1,1,1.0
E01021611,C3,1,1,1.0
E01021715,C3,1,1,1.0
E01021737,C3,1,1,1.0
E01022005,C3,1,1,1.0
E01022105,C3,1,1,1.0
E01022116,C3,1,1,1.0
E01022119,C3,1,1,1.0
E01022139,C3,1,1,1.0
E01022158,C3,1,1,1.0
E01022549,C3,1,1,1.0
E01022576,C3,1,1,1.0
E01022603,C3,1,1,1.0
E01022604,C3,1,1,1.0
E01022620,C3,1,1,1.0
E01023154,C3,1,1,1.0
E01023223,C3,1,1,1.0
E01023229,C3,1,1,1.0
E01023236,C3,1,1,1.0
E01023342,C3,1,1,1.0
E01023428,C3,1,1,1.0
E01023485,C3,1,1,1.0
E01023571,C3,1,1,1.0
E01023669,C3,1,1,1.0
E01023681,C3,1,1,1.0
E01023682,C3,3,1,3.0
E01023690,C3,1,1,1.0
E01023722,C3,1,1,1.0
E01023727,C3,1,1,1.0
E01023741,C3,1,1,1.0
E01023761,C3,1,1,1.0
E01023832,C3,1,1,1.0
E01023850,C3,1,1,1.0
E01023915,C3,1,1,1.0
E01024036,C3,1,1,1.0
E01024149,C3,1,1,1.0
E01024433,C3,1,1,1.0
E01024668,C3,1,1,1.0
E01024671,C3,1,1,1.0
E01024677,C3,7,1,7.0
E01024678,C3,2,1,2.0
E01025000,C3,1,1,1.0
E01025136,C3,1,1,1.0
E01025227,C3,1,1,1.0
E01025290,C3,1,1,1.0
E01025294,C3,1,1,1.0
E01025546,C3,1,1,1.0
E01025722,C3,1,1,1.0
E01026004,C3,1,1,1.0
E01026159,C3,1,1,1.0
E01026519,C3,1,1,1.0
E01026625,C3,1,1,1.0
E01026632,C3,2,2,1.0
E01026640,C3,1,1,1.0
E01026762,C3,1,1,1.0
E01026824,C3,1,1,1.0
E01026881,C3,1,1,1.0
E01026891,C3,1,1,1.0
E01026916,C3,1,1,1.0
E01027247,C3,1,1,1.0
E01027414,C3,4,1,4.0
E01027415,C3,1,1,1.0
E01027790,C3,1,1,1.0
E01027870,C3,1,1,1.0
E01027998,C3,1,1,1.0
E01028110,C3,1,1,1.0
E01028301,C3,1,1,1.0
E01028633,C3,1,1,1.0
E01028703,C3,2,1,2.0
E01028930,C3,1,1,1.0
E01029130,C3,1,1,1.0
E01029379,C3,1,1,1.0
E01029384,C3,1,1,1.0
E01029518,C3,1,1,1.0
E01029576,C3,1,1,1.0
E01029820,C3,1,1,1.0
E01029903,C3,1,1,1.0
E01029930,C3,1,1,1.0
E01029937,C3,1,1,1.0
E01030234,C3,1,1,1.0
E01030662,C3,2,1,2.0
