lsoa,SHEF_C_CODE,reports,unique_users,average_per_user
E01002387,C1,1,1,1.0
E01028701,C1,1,1,1.0
E01032181,C1,1,1,1.0
S01007648,C1,1,1,1.0
E01000138,C2,1,1,1.0
E01000648,C2,1,1,1.0
E01000707,C2,1,1,1.0
E01000724,C2,1,1,1.0
E01000825,C2,1,1,1.0
E01000919,C2,1,1,1.0
E01000957,C2,1,1,1.0
E01001096,C2,1,1,1.0
E01001226,C2,1,1,1.0
E01001823,C2,1,1,1.0
E01002013,C2,1,1,1.0
E01003446,C2,1,1,1.0
E01003838,C2,1,1,1.0
E01003899,C2,1,1,1.0
E01004080,C2,1,1,1.0
E01004143,C2,1,1,1.0
E01004572,C2,1,1,1.0
E01004621,C2,1,1,1.0
E01005534,C2,1,1,1.0
E01005909,C2,1,1,1.0
E01006094,C2,1,1,1.0
E01006312,C2,1,1,1.0
E01006320,C2,1,1,1.0
E01006514,C2,1,1,1.0
E01006537,C2,1,1,1.0
E01006552,C2,1,1,1.0
E01007056,C2,1,1,1.0
E01007943,C2,1,1,1.0
E01008057,C2,2,1,2.0
E01008062,C2,1,1,1.0
E01008634,C2,1,1,1.0
E01008670,C2,1,1,1.0
E01008914,C2,1,1,1.0
E01008951,C2,1,1,1.0
E01009000,C2,1,1,1.0
E01009044,C2,1,1,1.0
E01009082,C2,1,1,1.0
E01009223,C2,2,1,2.0
E01009474,C2,1,1,1.0
E01009490,C2,1,1,1.0
E01009969,C2,1,1,1.0
E01010372,C2,2,2,1.0
E01011346,C2,2,1,2.0
E01011728,C2,1,1,1.0
E01012532,C2,1,1,1.0
E01012646,C2,1,1,1.0
E01013055,C2,1,1,1.0
E01013426,C2,1,1,1.0
E01014145,C2,1,1,1.0
E01014244,C2,1,1,1.0
E01014405,C2,1,1,1.0
E01014754,C2,1,1,1.0
E01014988,C2,1,1,1.0
E01015159,C2,1,1,1.0
E01015679,C2,1,1,1.0
E01016362,C2,1,1,1.0
E01016370,C2,1,1,1.0
E01016378,C2,1,1,1.0
E01016414,C2,1,1,1.0
E01016622,C2,1,1,1.0
E01016727,C2,1,1,1.0
E01017081,C2,1,1,1.0
E01017177,C2,2,1,2.0
E01017361,C2,1,1,1.0
E01019025,C2,1,1,1.0
E01019442,C2,1,1,1.0
E01019593,C2,1,1,1.0
E01019930,C2,1,1,1.0
E01020087,C2,4,1,4.0
E01020105,C2,1,1,1.0
E01020206,C2,1,1,1.0
E01020252,C2,2,1,2.0
E01020507,C2,1,1,1.0
E01021120,C2,1,1,1.0
E01022158,C2,1,1,1.0
E01022600,C2,1,1,1.0
E01022798,C2,1,1,1.0
E01022881,C2,1,1,1.0
E01023131,C2,1,1,1.0
E01023136,C2,1,1,1.0
E01023263,C2,1,1,1.0
E01023377,C2,2,1,2.0
E01023400,C2,1,1,1.0
E01023566,C2,2,2,1.0
E01023568,C2,1,1,1.0
E01023596,C2,1,1,1.0
E01023617,C2,1,1,1.0
E01023627,C2,1,1,1.0
E01023645,C2,1,1,1.0
E01024399,C2,2,2,1.0
E01024400,C2,1,1,1.0
E01024668,C2,1,1,1.0
E01025029,C2,1,1,1.0
E01026274,C2,1,1,1.0
E01026337,C2,1,1,1.0
E01026389,C2,1,1,1.0
E01026467,C2,1,1,1.0
E01026741,C2,1,1,1.0
E01027072,C2,1,1,1.0
E01027154,C2,1,1,1.0
E01027203,C2,1,1,1.0
E01028757,C2,1,1,1.0
E01028758,C2,1,1,1.0
E01028970,C2,1,1,1.0
E01029826,C2,1,1,1.0
E01030033,C2,1,1,1.0
E01030362,C2,1,1,1.0
E01030430,C2,2,1,2.0
E01030448,C2,1,1,1.0
E01031429,C2,1,1,1.0
E01031751,C2,1,1,1.0
E01032050,C2,1,1,1.0
E01032175,C2,1,1,1.0
E01032276,C2,1,1,1.0
E01032430,C2,1,1,1.0
E01032480,C2,1,1,1.0
E01032627,C2,1,1,1.0
E01032737,C2,1,1,1.0
E01032880,C2,1,1,1.0
E01033179,C2,1,1,1.0
E01033239,C2,1,1,1.0
E01033449,C2,1,1,1.0
E01033729,C2,1,1,1.0
S01006732,C2,1,1,1.0
S01006734,C2,1,1,1.0
S01008462,C2,1,1,1.0
S01009206,C2,1,1,1.0
S01009406,C2,1,1,1.0
S01012963,C2,1,1,1.0
W01001595,C2,1,1,1.0
W01001643,C2,1,1,1.0
E01000079,C3,1,1,1.0
E01000114,C3,1,1,1.0
E01000171,C3,2,2,1.0
E01000174,C3,2,1,2.0
E01000188,C3,1,1,1.0
E01000201,C3,2,1,2.0
E01000269,C3,1,1,1.0
E01000303,C3,1,1,1.0
E01000504,C3,1,1,1.0
E01000512,C3,1,1,1.0
E01000553,C3,4,2,2.0
E01000554,C3,2,1,2.0
E01000555,C3,1,1,1.0
E01000557,C3,2,1,2.0
E01000585,C3,1,1,1.0
E01000588,C3,1,1,1.0
E01000590,C3,1,1,1.0
E01000593,C3,1,1,1.0
E01000746,C3,1,1,1.0
E01000825,C3,1,1,1.0
E01000850,C3,2,2,1.0
E01000897,C3,1,1,1.0
E01000914,C3,1,1,1.0
E01000964,C3,1,1,1.0
E01001018,C3,1,1,1.0
E01001048,C3,1,1,1.0
E01001120,C3,1,1,1.0
E01001199,C3,1,1,1.0
E01001301,C3,1,1,1.0
E01001351,C3,1,1,1.0
E01001353,C3,1,1,1.0
E01001407,C3,1,1,1.0
E01001619,C3,1,1,1.0
E01001666,C3,1,1,1.0
E01001667,C3,1,1,1.0
E01001680,C3,1,1,1.0
E01001734,C3,1,1,1.0
E01001760,C3,3,1,3.0
E01001767,C3,1,1,1.0
E01001861,C3,1,1,1.0
E01001894,C3,1,1,1.0
E01001907,C3,1,1,1.0
E01002053,C3,1,1,1.0
E01002061,C3,1,1,1.0
E01002102,C3,3,1,3.0
E01002173,C3,1,1,1.0
E01002229,C3,1,1,1.0
E01002569,C3,1,1,1.0
E01002582,C3,1,1,1.0
E01002654,C3,1,1,1.0
E01002682,C3,1,1,1.0
E01002700,C3,1,1,1.0
E01002710,C3,1,1,1.0
E01002711,C3,1,1,1.0
E01002779,C3,2,2,1.0
E01002797,C3,1,1,1.0
E01002801,C3,1,1,1.0
E01002946,C3,1,1,1.0
E01002985,C3,1,1,1.0
E01003000,C3,1,1,1.0
E01003004,C3,1,1,1.0
E01003047,C3,1,1,1.0
E01003084,C3,1,1,1.0
E01003118,C3,2,1,2.0
E01003140,C3,1,1,1.0
E01003194,C3,1,1,1.0
E01003210,C3,1,1,1.0
E01003212,C3,1,1,1.0
E01003226,C3,1,1,1.0
E01003336,C3,1,1,1.0
E01003340,C3,1,1,1.0
E01003509,C3,1,1,1.0
E01003546,C3,1,1,1.0
E01003549,C3,1,1,1.0
E01003771,C3,1,1,1.0
E01003855,C3,1,1,1.0
E01004002,C3,2,1,2.0
E01004179,C3,1,1,1.0
E01004214,C3,1,1,1.0
E01004269,C3,4,1,4.0
E01004270,C3,2,1,2.0
E01004314,C3,1,1,1.0
E01004330,C3,3,1,3.0
E01004332,C3,1,1,1.0
E01004343,C3,1,1,1.0
E01004352,C3,1,1,1.0
E01004379,C3,1,1,1.0
E01004443,C3,1,1,1.0
E01004445,C3,1,1,1.0
E01004466,C3,1,1,1.0
E01004563,C3,1,1,1.0
E01004649,C3,1,1,1.0
E01004827,C3,1,1,1.0
E01004928,C3,1,1,1.0
E01005152,C3,1,1,1.0
E01005201,C3,1,1,1.0
E01005208,C3,1,1,1.0
E01005268,C3,1,1,1.0
E01005273,C3,7,1,7.0
E01005612,C3,1,1,1.0
E01005771,C3,1,1,1.0
E01005777,C3,1,1,1.0
E01006035,C3,1,1,1.0
E01006041,C3,1,1,1.0
E01006077,C3,1,1,1.0
E01006121,C3,1,1,1.0
E01006143,C3,1,1,1.0
E01006188,C3,1,1,1.0
E01006323,C3,1,1,1.0
E01006497,C3,1,1,1.0
E01006522,C3,1,1,1.0
E01006547,C3,1,1,1.0
E01006590,C3,1,1,1.0
E01006984,C3,1,1,1.0
E01007010,C3,1,1,1.0
E01007174,C3,1,1,1.0
E01007215,C3,1,1,1.0
E01007331,C3,1,1,1.0
E01007346,C3,3,1,3.0
E01007390,C3,1,1,1.0
E01007409,C3,1,1,1.0
E01007427,C3,1,1,1.0
E01007437,C3,1,1,1.0
E01007457,C3,2,1,2.0
E01007489,C3,2,2,1.0
E01007535,C3,1,1,1.0
E01007613,C3,1,1,1.0
E01007620,C3,1,1,1.0
E01007625,C3,1,1,1.0
E01007633,C3,1,1,1.0
E01007634,C3,1,1,1.0
E01007655,C3,1,1,1.0
E01007696,C3,2,1,2.0
E01007706,C3,1,1,1.0
E01007718,C3,2,1,2.0
E01007879,C3,1,1,1.0
E01007965,C3,1,1,1.0
E01007974,C3,1,1,1.0
E01007978,C3,1,1,1.0
E01008055,C3,1,1,1.0
E01008091,C3,1,1,1.0
E01008109,C3,1,1,1.0
E01008352,C3,2,2,1.0
E01008370,C3,1,1,1.0
E01008540,C3,1,1,1.0
E01008744,C3,1,1,1.0
E01008944,C3,1,1,1.0
E01008947,C3,1,1,1.0
E01008958,C3,3,1,3.0
E01008972,C3,1,1,1.0
E01009044,C3,1,1,1.0
E01009061,C3,1,1,1.0
E01009158,C3,1,1,1.0
E01009225,C3,1,1,1.0
