period,LSOA,SHEF_C,report_count,user_count,average
2017-1,95AA09W1,Vehicles,1,1,1.0
2017-1,95AA17W1,Road Safety & Defects,1,1,1.0
2017-1,95BB09S1,Road Safety & Defects,1,1,1.0
2017-1,95BB14S2,Road Safety & Defects,2,1,2.0
2017-1,95BB21S2,Road Safety & Defects,1,1,1.0
2017-1,95GG09S1,Road Safety & Defects,1,1,1.0
2017-1,95GG12S2,Environmental Health,1,1,1.0
2017-1,95GG18S2,Road Safety & Defects,1,1,1.0
2017-1,95GG26S2,Other,1,1,1.0
2017-1,95HH03W1,Environmental Health,1,1,1.0
2017-1,95II01S2,Road Safety & Defects,2,1,2.0
2017-1,95II11W1,Environmental Health,1,1,1.0
2017-1,95II11W1,Road Safety & Defects,1,1,1.0
2017-1,95II12W1,Road Safety & Defects,1,1,1.0
2017-1,95II22W1,Environmental Health,1,1,1.0
2017-1,95JJ17W1,Road Safety & Defects,2,1,2.0
2017-1,95KK03W1,Road Safety & Defects,1,1,1.0
2017-1,95LL11S1,Environmental Health,1,1,1.0
2017-1,95MM13S1,Road Safety & Defects,1,1,1.0
2017-1,95MM15S1,Road Safety & Defects,1,1,1.0
2017-1,95MM25S2,Environmental Health,1,1,1.0
2017-1,95NN06S1,Vehicles,1,1,1.0
2017-1,95PP10W1,Road Safety & Defects,2,1,2.0
2017-1,95QQ02W1,Vehicles,1,1,1.0
2017-1,95SS04S3,Road Safety & Defects,1,1,1.0
2017-1,95SS21S1,Environmental Health,1,1,1.0
2017-1,95VV05S2,Road Safety & Defects,1,1,1.0
2017-1,95VV10S1,Environmental Health,1,1,1.0
2017-1,95YY20W1,Environmental Health,1,1,1.0
2017-1,E01000001,Road Safety & Defects,1,1,1.0
2017-1,E01000005,Road Safety & Defects,2,2,1.0
2017-1,E01000030,Road Safety & Defects,2,2,1.0
2017-1,E01000038,Road Safety & Defects,1,1,1.0
2017-1,E01000042,Vehicles,2,1,2.0
2017-1,E01000050,Road Safety & Defects,2,1,2.0
2017-1,E01000053,Road Safety & Defects,2,2,1.0
2017-1,E01000056,Road Safety & Defects,1,1,1.0
2017-1,E01000074,Environmental Health,2,1,2.0
2017-1,E01000081,Road Safety & Defects,1,1,1.0
2017-1,E01000092,Road Safety & Defects,2,2,1.0
2017-1,E01000093,Vehicles,1,1,1.0
2017-1,E01000094,Environmental Health,1,1,1.0
2017-1,E01000095,Environmental Health,1,1,1.0
2017-1,E01000101,Road Safety & Defects,1,1,1.0
2017-1,E01000115,Road Safety & Defects,2,2,1.0
2017-1,E01000116,Road Safety & Defects,1,1,1.0
2017-1,E01000117,Environmental Health,2,2,1.0
2017-1,E01000117,Road Safety & Defects,1,1,1.0
2017-1,E01000118,Road Safety & Defects,2,2,1.0
2017-1,E01000123,Environmental Health,1,1,1.0
2017-1,E01000126,Environmental Health,2,1,2.0
2017-1,E01000127,Environmental Health,2,1,2.0
2017-1,E01000128,Environmental Health,2,2,1.0
2017-1,E01000128,Road Safety & Defects,1,1,1.0
2017-1,E01000131,Environmental Health,2,1,2.0
2017-1,E01000132,Environmental Health,5,1,5.0
2017-1,E01000132,Road Safety & Defects,1,1,1.0
2017-1,E01000132,Vehicles,5,2,2.5
2017-1,E01000133,Environmental Health,1,1,1.0
2017-1,E01000134,Environmental Health,1,1,1.0
2017-1,E01000135,Environmental Health,1,1,1.0
2017-1,E01000138,Road Safety & Defects,1,1,1.0
2017-1,E01000141,Environmental Health,1,1,1.0
2017-1,E01000144,Road Safety & Defects,1,1,1.0
2017-1,E01000147,Environmental Health,1,1,1.0
2017-1,E01000150,Environmental Health,3,1,3.0
2017-1,E01000150,Road Safety & Defects,1,1,1.0
2017-1,E01000155,Environmental Health,2,1,2.0
