lsoa,SHEF_C_CODE,reports,unique_users,average_per_user
E01000331,C1,1,1,1.0
E01000333,C1,1,1,1.0
E01000335,C1,1,1,1.0
E01000339,C1,2,1,2.0
E01000342,C1,1,1,1.0
E01000347,C1,1,1,1.0
E01000349,C1,2,2,1.0
E01000353,C1,1,1,1.0
E01000362,C1,1,1,1.0
E01000364,C1,1,1,1.0
E01000376,C1,1,1,1.0
E01000377,C1,1,1,1.0
E01000389,C1,1,1,1.0
E01000399,C1,1,1,1.0
E01000402,C1,2,2,1.0
E01000405,C1,4,1,4.0
E01000406,C1,1,1,1.0
E01000408,C1,2,2,1.0
E01000416,C1,3,3,1.0
E01000417,C1,2,2,1.0
E01000423,C1,1,1,1.0
E01000428,C1,1,1,1.0
E01000429,C1,3,1,3.0
E01000430,C1,3,1,3.0
E01000432,C1,1,1,1.0
E01000444,C1,1,1,1.0
E01000447,C1,1,1,1.0
E01000463,C1,1,1,1.0
E01000466,C1,1,1,1.0
E01000470,C1,1,1,1.0
E01001574,C1,1,1,1.0
E01001610,C1,1,1,1.0
E01002555,C1,1,1,1.0
E01002559,C1,2,2,1.0
E01002561,C1,1,1,1.0
E01002566,C1,1,1,1.0
E01002569,C1,1,1,1.0
E01002570,C1,1,1,1.0
E01002577,C1,1,1,1.0
E01002578,C1,1,1,1.0
E01002580,C1,1,1,1.0
E01002582,C1,1,1,1.0
E01002591,C1,2,2,1.0
E01002595,C1,1,1,1.0
E01002598,C1,1,1,1.0
E01002607,C1,1,1,1.0
E01002613,C1,1,1,1.0
E01002618,C1,3,2,1.5
E01002621,C1,1,1,1.0
E01002622,C1,1,1,1.0
E01002638,C1,1,1,1.0
E01002642,C1,1,1,1.0
E01002643,C1,1,1,1.0
E01002649,C1,1,1,1.0
E01002657,C1,1,1,1.0
E01002660,C1,1,1,1.0
E01002672,C1,1,1,1.0
E01002678,C1,1,1,1.0
E01002679,C1,1,1,1.0
E01002683,C1,1,1,1.0
E01002686,C1,1,1,1.0
E01002689,C1,2,2,1.0
E01003243,C1,1,1,1.0
E01003353,C1,1,1,1.0
E01012219,C1,1,1,1.0
E01013789,C1,1,1,1.0
E01013803,C1,1,1,1.0
E01014384,C1,1,1,1.0
E01014397,C1,2,1,2.0
E01014427,C1,1,1,1.0
E01014437,C1,1,1,1.0
E01014462,C1,1,1,1.0
E01014488,C1,1,1,1.0
E01014509,C1,1,1,1.0
E01014542,C1,1,1,1.0
E01014552,C1,4,2,2.0
E01014563,C1,1,1,1.0
E01014593,C1,1,1,1.0
E01014632,C1,1,1,1.0
E01014633,C1,1,1,1.0
E01014670,C1,1,1,1.0
E01014671,C1,1,1,1.0
E01014682,C1,1,1,1.0
E01015589,C1,1,1,1.0
E01015594,C1,2,1,2.0
E01015611,C1,1,1,1.0
E01015637,C1,3,2,1.5
E01015667,C1,1,1,1.0
E01015689,C1,1,1,1.0
E01016259,C1,1,1,1.0
E01016273,C1,1,1,1.0
E01016288,C1,1,1,1.0
E01016323,C1,1,1,1.0
E01017482,C1,1,1,1.0
E01017931,C1,1,1,1.0
E01019685,C1,1,1,1.0
E01020923,C1,1,1,1.0
E01020999,C1,1,1,1.0
E01021032,C1,2,2,1.0
E01021035,C1,1,1,1.0
E01021069,C1,1,1,1.0
E01021084,C1,1,1,1.0
E01021123,C1,1,1,1.0
E01021159,C1,1,1,1.0
E01021197,C1,1,1,1.0
E01021460,C1,1,1,1.0
E01021695,C1,1,1,1.0
E01022290,C1,1,1,1.0
E01022410,C1,1,1,1.0
E01022652,C1,1,1,1.0
E01022738,C1,1,1,1.0
E01023384,C1,1,1,1.0
E01023788,C1,1,1,1.0
E01026071,C1,1,1,1.0
E01026082,C1,1,1,1.0
E01026147,C1,1,1,1.0
E01026186,C1,1,1,1.0
E01026259,C1,1,1,1.0
E01026314,C1,1,1,1.0
E01026388,C1,1,1,1.0
E01026394,C1,1,1,1.0
E01026424,C1,1,1,1.0
E01026474,C1,1,1,1.0
E01026541,C1,1,1,1.0
E01026651,C1,1,1,1.0
E01026704,C1,1,1,1.0
E01026740,C1,6,1,6.0
E01026751,C1,1,1,1.0
E01026752,C1,3,1,3.0
E01026990,C1,1,1,1.0
E01027021,C1,1,1,1.0
E01027063,C1,1,1,1.0
E01027076,C1,1,1,1.0
E01027103,C1,1,1,1.0
E01027140,C1,1,1,1.0
E01027305,C1,1,1,1.0
E01027315,C1,1,1,1.0
E01027336,C1,1,1,1.0
E01028677,C1,1,1,1.0
E01029062,C1,1,1,1.0
E01030076,C1,1,1,1.0
E01030814,C1,2,1,2.0
E01030815,C1,2,1,2.0
E01031028,C1,1,1,1.0
E01031029,C1,1,1,1.0
E01031030,C1,1,1,1.0
E01031082,C1,1,1,1.0
E01031083,C1,1,1,1.0
E01031085,C1,1,1,1.0
E01031100,C1,1,1,1.0
E01031132,C1,1,1,1.0
E01031137,C1,1,1,1.0
E01031139,C1,1,1,1.0
E01031149,C1,1,1,1.0
E01031160,C1,1,1,1.0
E01031171,C1,2,1,2.0
E01031175,C1,1,1,1.0
E01031186,C1,1,1,1.0
E01031194,C1,2,2,1.0
E01031195,C1,1,1,1.0
E01031196,C1,1,1,1.0
E01031208,C1,1,1,1.0
E01031244,C1,1,1,1.0
E01031277,C1,1,1,1.0
E01031278,C1,1,1,1.0
E01031284,C1,1,1,1.0
E01031293,C1,1,1,1.0
E01031316,C1,1,1,1.0
E01032892,C1,1,1,1.0
E01033124,C1,1,1,1.0
E01033177,C1,1,1,1.0
E01033178,C1,1,1,1.0
E01033317,C1,1,1,1.0
E01033319,C1,1,1,1.0
E01033356,C1,1,1,1.0
E01033364,C1,1,1,1.0
E01000073,C2,1,1,1.0
E01000139,C2,1,1,1.0
E01000196,C2,1,1,1.0
E01000227,C2,2,1,2.0
E01000247,C2,1,1,1.0
E01000265,C2,1,1,1.0
E01000273,C2,1,1,1.0
E01000298,C2,1,1,1.0
E01000325,C2,1,1,1.0
E01000326,C2,1,1,1.0
E01000335,C2,1,1,1.0
E01000355,C2,1,1,1.0
E01000370,C2,1,1,1.0
E01000434,C2,1,1,1.0
