lsoa,SHEF_C_CODE,reports,unique_users,average_per_user
E01000645,C1,1,1,1.0
E01000647,C1,1,1,1.0
E01000651,C1,1,1,1.0
E01000656,C1,1,1,1.0
E01000657,C1,2,2,1.0
E01000659,C1,1,1,1.0
E01000665,C1,1,1,1.0
E01000668,C1,1,1,1.0
E01000673,C1,1,1,1.0
E01000674,C1,1,1,1.0
E01000676,C1,1,1,1.0
E01000677,C1,1,1,1.0
E01000682,C1,1,1,1.0
E01000691,C1,1,1,1.0
E01000706,C1,1,1,1.0
E01000714,C1,1,1,1.0
E01000715,C1,1,1,1.0
E01000720,C1,1,1,1.0
E01000722,C1,4,1,4.0
E01000726,C1,2,1,2.0
E01000730,C1,1,1,1.0
E01000736,C1,1,1,1.0
E01000738,C1,1,1,1.0
E01000766,C1,1,1,1.0
E01000780,C1,1,1,1.0
E01000785,C1,1,1,1.0
E01000787,C1,1,1,1.0
E01000799,C1,1,1,1.0
E01000800,C1,1,1,1.0
E01000803,C1,1,1,1.0
E01000806,C1,1,1,1.0
E01000811,C1,1,1,1.0
E01000822,C1,1,1,1.0
E01000824,C1,1,1,1.0
E01000831,C1,1,1,1.0
E01000835,C1,1,1,1.0
E01000840,C1,1,1,1.0
E01001572,C1,1,1,1.0
E01001595,C1,1,1,1.0
E01020988,C1,1,1,1.0
E01021033,C1,1,1,1.0
E01021035,C1,1,1,1.0
E01021045,C1,1,1,1.0
E01021051,C1,1,1,1.0
E01021081,C1,1,1,1.0
E01021090,C1,1,1,1.0
E01021093,C1,1,1,1.0
E01021104,C1,1,1,1.0
E01021116,C1,2,2,1.0
E01021138,C1,1,1,1.0
E01021143,C1,1,1,1.0
E01021144,C1,1,1,1.0
E01021154,C1,1,1,1.0
E01021170,C1,1,1,1.0
E01021174,C1,1,1,1.0
E01021177,C1,1,1,1.0
E01021180,C1,1,1,1.0
E01021188,C1,2,1,2.0
E01021203,C1,1,1,1.0
E01021220,C1,1,1,1.0
E01021231,C1,1,1,1.0
E01021234,C1,1,1,1.0
E01022862,C1,1,1,1.0
E01023771,C1,1,1,1.0
E01028486,C1,1,1,1.0
E01028624,C1,1,1,1.0
E01028658,C1,1,1,1.0
E01028679,C1,1,1,1.0
E01028721,C1,1,1,1.0
E01028729,C1,1,1,1.0
E01028757,C1,1,1,1.0
E01028759,C1,1,1,1.0
E01028763,C1,1,1,1.0
E01028807,C1,1,1,1.0
E01028818,C1,2,2,1.0
E01031026,C1,1,1,1.0
E01031028,C1,1,1,1.0
E01031038,C1,1,1,1.0
E01031047,C1,1,1,1.0
E01031064,C1,1,1,1.0
E01031088,C1,1,1,1.0
E01031103,C1,1,1,1.0
E01031108,C1,2,2,1.0
E01031130,C1,1,1,1.0
E01031148,C1,1,1,1.0
E01031149,C1,1,1,1.0
E01031158,C1,1,1,1.0
E01031159,C1,1,1,1.0
E01031179,C1,1,1,1.0
E01031184,C1,1,1,1.0
E01031191,C1,1,1,1.0
E01031193,C1,1,1,1.0
E01031194,C1,1,1,1.0
E01031196,C1,2,2,1.0
E01031199,C1,4,3,1.3333333333333333
E01031208,C1,1,1,1.0
E01031209,C1,3,1,3.0
E01031217,C1,1,1,1.0
E01031222,C1,1,1,1.0
E01031224,C1,6,3,2.0
E01031234,C1,1,1,1.0
E01031238,C1,2,2,1.0
E01031239,C1,1,1,1.0
E01031252,C1,1,1,1.0
E01031254,C1,1,1,1.0
E01031257,C1,1,1,1.0
E01031260,C1,3,3,1.0
E01031261,C1,1,1,1.0
E01031266,C1,1,1,1.0
E01031267,C1,1,1,1.0
E01031276,C1,1,1,1.0
E01031279,C1,1,1,1.0
E01031280,C1,1,1,1.0
E01031281,C1,1,1,1.0
E01031284,C1,1,1,1.0
E01031287,C1,1,1,1.0
E01031294,C1,1,1,1.0
E01031299,C1,1,1,1.0
E01031301,C1,1,1,1.0
E01031308,C1,1,1,1.0
E01031314,C1,1,1,1.0
E01031322,C1,1,1,1.0
E01031332,C1,1,1,1.0
E01031336,C1,3,3,1.0
E01031337,C1,1,1,1.0
E01032951,C1,1,1,1.0
E01033253,C1,1,1,1.0
E01000645,C2,1,1,1.0
E01000647,C2,1,1,1.0
E01000649,C2,1,1,1.0
E01000651,C2,1,1,1.0
E01000655,C2,1,1,1.0
E01000656,C2,1,1,1.0
E01000661,C2,2,1,2.0
E01000662,C2,5,2,2.5
E01000663,C2,3,1,3.0
E01000664,C2,3,1,3.0
E01000665,C2,6,3,2.0
E01000666,C2,4,2,2.0
E01000667,C2,3,1,3.0
E01000668,C2,4,1,4.0
E01000669,C2,1,1,1.0
E01000670,C2,2,2,1.0
E01000671,C2,1,1,1.0
E01000672,C2,2,2,1.0
E01000674,C2,1,1,1.0
E01000675,C2,2,2,1.0
E01000677,C2,1,1,1.0
E01000680,C2,2,2,1.0
E01000682,C2,1,1,1.0
E01000685,C2,4,4,1.0
E01000686,C2,1,1,1.0
E01000687,C2,1,1,1.0
E01000689,C2,2,2,1.0
E01000691,C2,5,3,1.6666666666666667
E01000693,C2,1,1,1.0
E01000694,C2,1,1,1.0
E01000699,C2,1,1,1.0
E01000701,C2,2,2,1.0
E01000705,C2,1,1,1.0
E01000706,C2,1,1,1.0
E01000707,C2,1,1,1.0
E01000708,C2,1,1,1.0
E01000710,C2,1,1,1.0
E01000712,C2,1,1,1.0
E01000714,C2,2,2,1.0
E01000715,C2,1,1,1.0
E01000717,C2,1,1,1.0
E01000719,C2,1,1,1.0
E01000720,C2,3,3,1.0
E01000721,C2,1,1,1.0
E01000724,C2,1,1,1.0
E01000725,C2,2,2,1.0
E01000726,C2,2,2,1.0
E01000728,C2,1,1,1.0
E01000734,C2,3,2,1.5
E01000736,C2,1,1,1.0
E01000740,C2,1,1,1.0
E01000742,C2,2,2,1.0
E01000743,C2,1,1,1.0
E01000744,C2,1,1,1.0
E01000746,C2,1,1,1.0
E01000747,C2,1,1,1.0
E01000748,C2,1,1,1.0
E01000749,C2,1,1,1.0
E01000751,C2,1,1,1.0
E01000753,C2,1,1,1.0
E01000755,C2,2,2,1.0
E01000756,C2,1,1,1.0
E01000758,C2,2,2,1.0
E01000759,C2,2,2,1.0
E01000760,C2,3,2,1.5
E01000770,C2,2,2,1.0
E01000771,C2,2,2,1.0
E01000772,C2,1,1,1.0
E01000773,C2,1,1,1.0
E01000775,C2,2,2,1.0
E01000777,C2,2,2,1.0
E01000779,C2,2,2,1.0
E01000784,C2,1,1,1.0
E01000787,C2,1,1,1.0
E01000791,C2,1,1,1.0
E01000799,C2,1,1,1.0
E01000804,C2,1,1,1.0
E01000806,C2,1,1,1.0
E01000807,C2,1,1,1.0
E01000808,C2,1,1,1.0
E01000812,C2,1,1,1.0
E01000814,C2,3,2,1.5
E01000828,C2,3,3,1.0
E01000830,C2,1,1,1.0
E01000832,C2,1,1,1.0
E01000834,C2,2,2,1.0
E01000835,C2,1,1,1.0
E01000836,C2,1,1,1.0
E01000837,C2,1,1,1.0
E01001706,C2,1,1,1.0
E01020940,C2,1,1,1.0
E01020949,C2,1,1,1.0
E01020957,C2,1,1,1.0
E01020980,C2,1,1,1.0
E01020986,C2,1,1,1.0
E01021011,C2,1,1,1.0
E01021014,C2,1,1,1.0
E01021031,C2,1,1,1.0
E01021033,C2,1,1,1.0
E01021035,C2,1,1,1.0
E01021040,C2,1,1,1.0
E01021068,C2,1,1,1.0
E01021070,C2,1,1,1.0
E01021084,C2,1,1,1.0
E01021085,C2,1,1,1.0
E01021086,C2,1,1,1.0
E01021095,C2,1,1,1.0
E01021101,C2,2,2,1.0
E01021104,C2,1,1,1.0
E01021110,C2,1,1,1.0
E01021116,C2,1,1,1.0
E01021138,C2,1,1,1.0
E01021144,C2,1,1,1.0
E01021149,C2,1,1,1.0
E01021151,C2,1,1,1.0
E01021171,C2,2,1,2.0
E01021180,C2,1,1,1.0
E01021181,C2,1,1,1.0
E01021192,C2,1,1,1.0
E01021199,C2,1,1,1.0
E01021202,C2,2,1,2.0
E01021209,C2,1,1,1.0
E01021217,C2,1,1,1.0
E01021231,C2,1,1,1.0
E01022857,C2,1,1,1.0
E01027709,C2,1,1,1.0
E01028428,C2,1,1,1.0
E01028429,C2,1,1,1.0
E01028465,C2,1,1,1.0
E01028477,C2,2,2,1.0
E01028486,C2,1,1,1.0
E01028521,C2,1,1,1.0
E01028536,C2,1,1,1.0
E01028541,C2,1,1,1.0
E01028581,C2,1,1,1.0
E01028605,C2,1,1,1.0
E01028613,C2,1,1,1.0
E01028625,C2,1,1,1.0
E01028647,C2,1,1,1.0
E01028649,C2,1,1,1.0
E01028650,C2,1,1,1.0
E01028658,C2,2,2,1.0
E01028660,C2,1,1,1.0
