lsoa,SHEF_C_CODE,reports,unique_users,average_per_user
E01000119,C2,1,1,1.0
E01000162,C2,1,1,1.0
E01000179,C2,1,1,1.0
E01000184,C2,2,2,1.0
E01000192,C2,2,2,1.0
E01000196,C2,1,1,1.0
E01000211,C2,1,1,1.0
E01000224,C2,1,1,1.0
E01000246,C2,1,1,1.0
E01000254,C2,1,1,1.0
E01000264,C2,1,1,1.0
E01000266,C2,1,1,1.0
E01000267,C2,1,1,1.0
E01000269,C2,1,1,1.0
E01000275,C2,1,1,1.0
E01000282,C2,1,1,1.0
E01000283,C2,1,1,1.0
E01000291,C2,1,1,1.0
E01000306,C2,1,1,1.0
E01000309,C2,1,1,1.0
E01000313,C2,1,1,1.0
E01000314,C2,2,1,2.0
E01000315,C2,1,1,1.0
E01017140,C2,1,1,1.0
E01017185,C2,1,1,1.0
E01017190,C2,1,1,1.0
E01017197,C2,1,1,1.0
E01017216,C2,1,1,1.0
E01017227,C2,2,1,2.0
E01017244,C2,1,1,1.0
E01017263,C2,2,1,2.0
E01000126,C3,1,1,1.0
E01000150,C3,2,1,2.0
E01000161,C3,1,1,1.0
E01000177,C3,1,1,1.0
E01000185,C3,1,1,1.0
E01000192,C3,1,1,1.0
E01000196,C3,1,1,1.0
E01000199,C3,1,1,1.0
E01000200,C3,2,1,2.0
E01000204,C3,1,1,1.0
E01000221,C3,1,1,1.0
E01000229,C3,1,1,1.0
E01000237,C3,1,1,1.0
E01000239,C3,1,1,1.0
E01000243,C3,1,1,1.0
E01000245,C3,1,1,1.0
E01000248,C3,1,1,1.0
E01000249,C3,1,1,1.0
E01000250,C3,1,1,1.0
E01000257,C3,1,1,1.0
E01000303,C3,1,1,1.0
E01000305,C3,2,1,2.0
E01000306,C3,12,1,12.0
E01000309,C3,4,1,4.0
E01000310,C3,1,1,1.0
E01000313,C3,1,1,1.0
E01000314,C3,1,1,1.0
E01017158,C3,1,1,1.0
E01017164,C3,1,1,1.0
E01017180,C3,1,1,1.0
E01017181,C3,1,1,1.0
E01017189,C3,1,1,1.0
E01017191,C3,1,1,1.0
E01017192,C3,1,1,1.0
E01017193,C3,1,1,1.0
E01017194,C3,2,1,2.0
E01017197,C3,3,1,3.0
E01017202,C3,1,1,1.0
E01017205,C3,1,1,1.0
E01017206,C3,2,2,1.0
E01017212,C3,1,1,1.0
E01017213,C3,2,2,1.0
E01017228,C3,2,2,1.0
E01017233,C3,1,1,1.0
E01017234,C3,1,1,1.0
E01017235,C3,2,2,1.0
E01017246,C3,1,1,1.0
E01017247,C3,1,1,1.0
E01017248,C3,1,1,1.0
E01017261,C3,1,1,1.0
E01017263,C3,1,1,1.0
E01017267,C3,1,1,1.0
E01017276,C3,1,1,1.0
E01029479,C3,1,1,1.0
E01029507,C3,1,1,1.0
E01032745,C3,1,1,1.0
E01000133,C4,1,1,1.0
E01000142,C4,1,1,1.0
E01000145,C4,2,1,2.0
E01000148,C4,1,1,1.0
E01000161,C4,1,1,1.0
E01000197,C4,1,1,1.0
E01000219,C4,1,1,1.0
E01000221,C4,2,1,2.0
E01000237,C4,1,1,1.0
E01000243,C4,4,1,4.0
E01000245,C4,1,1,1.0
E01000256,C4,3,1,3.0
E01000260,C4,1,1,1.0
E01000262,C4,1,1,1.0
E01000267,C4,1,1,1.0
E01000280,C4,1,1,1.0
E01000281,C4,1,1,1.0
E01000282,C4,1,1,1.0
E01000291,C4,1,1,1.0
E01000296,C4,4,1,4.0
E01000301,C4,1,1,1.0
E01000305,C4,2,1,2.0
E01000306,C4,3,1,3.0
E01000307,C4,3,1,3.0
E01000309,C4,6,1,6.0
E01000310,C4,5,1,5.0
E01000311,C4,1,1,1.0
E01000314,C4,1,1,1.0
E01000316,C4,1,1,1.0
E01017140,C4,1,1,1.0
E01017195,C4,1,1,1.0
E01017200,C4,1,1,1.0
E01017231,C4,1,1,1.0
E01017276,C4,1,1,1.0
E01017140,C5,1,1,1.0
E01017151,C5,1,1,1.0
E01017160,C5,1,1,1.0
E01017201,C5,1,1,1.0
E01017220,C5,1,1,1.0
E01017228,C5,1,1,1.0
E01000122,C7,1,1,1.0
E01000123,C7,1,1,1.0
E01000125,C7,1,1,1.0
E01000129,C7,1,1,1.0
E01000130,C7,2,2,1.0
E01000131,C7,3,3,1.0
E01000135,C7,1,1,1.0
E01000138,C7,1,1,1.0
E01000139,C7,1,1,1.0
E01000145,C7,1,1,1.0
E01000148,C7,1,1,1.0
E01000152,C7,1,1,1.0
E01000153,C7,1,1,1.0
E01000155,C7,2,2,1.0
E01000161,C7,1,1,1.0
E01000162,C7,1,1,1.0
E01000164,C7,1,1,1.0
E01000170,C7,2,2,1.0
E01000173,C7,1,1,1.0
E01000175,C7,1,1,1.0
E01000176,C7,1,1,1.0
E01000178,C7,1,1,1.0
E01000180,C7,1,1,1.0
E01000181,C7,1,1,1.0
E01000186,C7,1,1,1.0
E01000190,C7,2,2,1.0
E01000191,C7,1,1,1.0
E01000193,C7,2,2,1.0
E01000194,C7,1,1,1.0
E01000196,C7,4,2,2.0
E01000197,C7,1,1,1.0
E01000198,C7,1,1,1.0
E01000199,C7,1,1,1.0
E01000200,C7,2,2,1.0
E01000201,C7,3,3,1.0
E01000202,C7,4,1,4.0
E01000204,C7,1,1,1.0
E01000206,C7,1,1,1.0
E01000207,C7,2,2,1.0
E01000209,C7,1,1,1.0
E01000210,C7,1,1,1.0
E01000212,C7,1,1,1.0
E01000213,C7,1,1,1.0
E01000214,C7,1,1,1.0
E01000215,C7,1,1,1.0
E01000216,C7,1,1,1.0
E01000217,C7,1,1,1.0
E01000220,C7,1,1,1.0
E01000223,C7,4,1,4.0
E01000226,C7,1,1,1.0
