lsoa,SHEF_C_CODE,reports,unique_users,average_per_user
E01000327,C1,3,3,1.0
E01000329,C1,2,1,2.0
E01000331,C1,3,2,1.5
E01000333,C1,2,2,1.0
E01000335,C1,2,2,1.0
E01000336,C1,3,2,1.5
E01000337,C1,2,2,1.0
E01000339,C1,2,2,1.0
E01000341,C1,2,1,2.0
E01000343,C1,2,2,1.0
E01000344,C1,2,2,1.0
E01000346,C1,1,1,1.0
E01000347,C1,1,1,1.0
E01000348,C1,1,1,1.0
E01000349,C1,1,1,1.0
E01000350,C1,1,1,1.0
E01000352,C1,1,1,1.0
E01000353,C1,4,4,1.0
E01000354,C1,1,1,1.0
E01000356,C1,1,1,1.0
E01000357,C1,1,1,1.0
E01000359,C1,1,1,1.0
E01000360,C1,1,1,1.0
E01000362,C1,1,1,1.0
E01000363,C1,1,1,1.0
E01000364,C1,1,1,1.0
E01000367,C1,2,2,1.0
E01000368,C1,2,2,1.0
E01000369,C1,1,1,1.0
E01000373,C1,1,1,1.0
E01000374,C1,3,3,1.0
E01000375,C1,1,1,1.0
E01000376,C1,1,1,1.0
E01000377,C1,1,1,1.0
E01000378,C1,1,1,1.0
E01000380,C1,3,2,1.5
E01000381,C1,2,2,1.0
E01000382,C1,2,2,1.0
E01000390,C1,3,3,1.0
E01000395,C1,2,2,1.0
E01000399,C1,1,1,1.0
E01000401,C1,3,2,1.5
E01000403,C1,1,1,1.0
E01000406,C1,2,2,1.0
E01000408,C1,1,1,1.0
E01000410,C1,1,1,1.0
E01000412,C1,1,1,1.0
E01000413,C1,2,1,2.0
E01000414,C1,1,1,1.0
E01000416,C1,1,1,1.0
E01000417,C1,2,2,1.0
E01000419,C1,1,1,1.0
E01000420,C1,2,2,1.0
E01000421,C1,1,1,1.0
E01000423,C1,1,1,1.0
E01000426,C1,1,1,1.0
E01000427,C1,1,1,1.0
E01000429,C1,2,2,1.0
E01000431,C1,2,2,1.0
E01000432,C1,1,1,1.0
E01000433,C1,1,1,1.0
E01000435,C1,2,2,1.0
E01000436,C1,1,1,1.0
E01000438,C1,1,1,1.0
E01000441,C1,1,1,1.0
E01000443,C1,1,1,1.0
E01000444,C1,5,5,1.0
E01000445,C1,1,1,1.0
E01000446,C1,1,1,1.0
E01000447,C1,2,2,1.0
E01000448,C1,1,1,1.0
E01000449,C1,2,2,1.0
E01000451,C1,2,2,1.0
E01000456,C1,2,2,1.0
E01000458,C1,1,1,1.0
E01000459,C1,2,2,1.0
E01000461,C1,1,1,1.0
E01000462,C1,4,4,1.0
E01000466,C1,1,1,1.0
E01002557,C1,2,2,1.0
E01002559,C1,1,1,1.0
E01002560,C1,1,1,1.0
E01002563,C1,1,1,1.0
E01002564,C1,3,3,1.0
E01002569,C1,2,2,1.0
E01002571,C1,2,2,1.0
E01002572,C1,1,1,1.0
E01002575,C1,2,2,1.0
E01002581,C1,1,1,1.0
E01002584,C1,1,1,1.0
E01002586,C1,2,1,2.0
E01002591,C1,1,1,1.0
E01002593,C1,1,1,1.0
E01002601,C1,1,1,1.0
E01002609,C1,2,2,1.0
E01002610,C1,1,1,1.0
E01002612,C1,2,2,1.0
E01002618,C1,1,1,1.0
E01002620,C1,1,1,1.0
E01002621,C1,1,1,1.0
E01002626,C1,2,2,1.0
E01002635,C1,1,1,1.0
E01002639,C1,1,1,1.0
E01002640,C1,1,1,1.0
E01002642,C1,5,5,1.0
E01002645,C1,3,3,1.0
E01002646,C1,1,1,1.0
E01002648,C1,4,2,2.0
E01002650,C1,1,1,1.0
E01002653,C1,1,1,1.0
E01002654,C1,1,1,1.0
E01002661,C1,1,1,1.0
E01002665,C1,1,1,1.0
E01002667,C1,1,1,1.0
E01002668,C1,1,1,1.0
