period,LSOA,SHEF_C_CODE,report_count,user_count,average
2016-5,E01000645,C2,1,1,1.0
2016-5,E01000645,C7,1,1,1.0
2016-5,E01000645,C8,1,1,1.0
2016-5,E01000646,C2,1,1,1.0
2016-5,E01000646,C3,1,1,1.0
2016-5,E01000647,C2,1,1,1.0
2016-5,E01000647,C8,1,1,1.0
2016-5,E01000648,C3,2,2,1.0
2016-5,E01000649,C2,1,1,1.0
2016-5,E01000649,C3,2,2,1.0
2016-5,E01000649,C7,1,1,1.0
2016-5,E01000650,C2,3,3,1.0
2016-5,E01000652,C2,3,3,1.0
2016-5,E01000652,C3,2,2,1.0
2016-5,E01000652,C7,2,2,1.0
2016-5,E01000652,C8,1,1,1.0
2016-5,E01000654,C2,1,1,1.0
2016-5,E01000654,C3,2,2,1.0
2016-5,E01000654,C7,1,1,1.0
2016-5,E01000654,C8,1,1,1.0
2016-5,E01000655,C2,1,1,1.0
2016-5,E01000655,C3,2,2,1.0
2016-5,E01000655,C8,1,1,1.0
2016-5,E01000656,C3,7,6,1.1666666666666667
2016-5,E01000656,C7,5,3,1.6666666666666667
2016-5,E01000657,C3,3,3,1.0
2016-5,E01000657,C7,5,4,1.25
2016-5,E01000658,C2,3,2,1.5
2016-5,E01000658,C3,1,1,1.0
2016-5,E01000658,C7,2,2,1.0
2016-5,E01000658,C8,2,2,1.0
2016-5,E01000659,C2,1,1,1.0
2016-5,E01000659,C3,1,1,1.0
2016-5,E01000659,C7,3,3,1.0
2016-5,E01000659,C8,1,1,1.0
2016-5,E01000661,C2,1,1,1.0
2016-5,E01000661,C3,19,3,6.333333333333333
2016-5,E01000661,C4,1,1,1.0
2016-5,E01000661,C7,1,1,1.0
2016-5,E01000662,C2,5,2,2.5
2016-5,E01000662,C3,4,1,4.0
2016-5,E01000662,C4,2,1,2.0
2016-5,E01000662,C7,5,3,1.6666666666666667
2016-5,E01000663,C2,4,3,1.3333333333333333
2016-5,E01000663,C7,2,2,1.0
2016-5,E01000664,C2,7,4,1.75
2016-5,E01000664,C3,3,2,1.5
2016-5,E01000665,C1,1,1,1.0
2016-5,E01000665,C2,2,2,1.0
2016-5,E01000665,C3,12,1,12.0
2016-5,E01000665,C7,2,2,1.0
2016-5,E01000666,C2,1,1,1.0
2016-5,E01000666,C3,12,1,12.0
2016-5,E01000666,C4,1,1,1.0
2016-5,E01000666,C7,2,1,2.0
2016-5,E01000667,C2,4,4,1.0
2016-5,E01000667,C7,1,1,1.0
2016-5,E01000668,C2,7,4,1.75
2016-5,E01000668,C3,17,4,4.25
2016-5,E01000669,C1,1,1,1.0
2016-5,E01000669,C2,2,1,2.0
2016-5,E01000669,C3,5,1,5.0
2016-5,E01000669,C5,1,1,1.0
2016-5,E01000669,C7,1,1,1.0
2016-5,E01000669,C8,1,1,1.0
2016-5,E01000670,C2,1,1,1.0
2016-5,E01000670,C3,4,4,1.0
2016-5,E01000670,C4,1,1,1.0
2016-5,E01000670,C5,1,1,1.0
2016-5,E01000670,C7,2,2,1.0
2016-5,E01000671,C2,1,1,1.0
2016-5,E01000671,C3,10,5,2.0
2016-5,E01000671,C7,1,1,1.0
2016-5,E01000672,C3,2,2,1.0
2016-5,E01000673,C2,1,1,1.0
2016-5,E01000673,C3,3,3,1.0
2016-5,E01000673,C8,1,1,1.0
2016-5,E01000674,C3,5,3,1.6666666666666667
2016-5,E01000674,C4,2,1,2.0
2016-5,E01000674,C7,1,1,1.0
2016-5,E01000675,C2,3,3,1.0
2016-5,E01000675,C3,10,3,3.3333333333333335
2016-5,E01000675,C7,3,3,1.0
2016-5,E01000676,C2,2,2,1.0
2016-5,E01000676,C3,11,2,5.5
2016-5,E01000676,C4,1,1,1.0
2016-5,E01000676,C7,1,1,1.0
2016-5,E01000677,C2,2,2,1.0
2016-5,E01000677,C3,5,5,1.0
2016-5,E01000677,C4,1,1,1.0
2016-5,E01000678,C2,2,2,1.0
2016-5,E01000678,C3,1,1,1.0
2016-5,E01000678,C7,2,2,1.0
2016-5,E01000679,C3,1,1,1.0
2016-5,E01000679,C7,2,2,1.0
2016-5,E01000680,C1,1,1,1.0
2016-5,E01000680,C2,3,3,1.0
2016-5,E01000680,C3,6,5,1.2
2016-5,E01000680,C7,4,4,1.0
2016-5,E01000681,C2,1,1,1.0
2016-5,E01000681,C3,1,1,1.0
2016-5,E01000681,C7,1,1,1.0
2016-5,E01000681,C8,2,2,1.0
2016-5,E01000682,C2,2,2,1.0
2016-5,E01000682,C7,3,3,1.0
2016-5,E01000683,C1,1,1,1.0
2016-5,E01000683,C2,2,2,1.0
2016-5,E01000683,C3,6,5,1.2
2016-5,E01000683,C7,2,2,1.0
2016-5,E01000683,C8,1,1,1.0
2016-5,E01000684,C1,1,1,1.0
2016-5,E01000684,C2,4,2,2.0
2016-5,E01000684,C3,1,1,1.0
2016-5,E01000685,C2,3,3,1.0
2016-5,E01000685,C3,4,4,1.0
2016-5,E01000685,C7,3,3,1.0
2016-5,E01000686,C2,1,1,1.0
2016-5,E01000686,C3,5,5,1.0
2016-5,E01000686,C7,1,1,1.0
2016-5,E01000687,C3,1,1,1.0
2016-5,E01000687,C7,1,1,1.0
2016-5,E01000688,C2,2,2,1.0
2016-5,E01000688,C7,1,1,1.0
2016-5,E01000688,C8,1,1,1.0
2016-5,E01000689,C3,1,1,1.0
2016-5,E01000689,C7,1,1,1.0
2016-5,E01000689,C8,1,1,1.0
2016-5,E01000690,C2,1,1,1.0
2016-5,E01000690,C3,3,3,1.0
2016-5,E01000690,C7,1,1,1.0
2016-5,E01000691,C2,3,2,1.5
2016-5,E01000691,C3,2,2,1.0
2016-5,E01000691,C7,4,4,1.0
2016-5,E01000691,C8,1,1,1.0
2016-5,E01000692,C1,1,1,1.0
2016-5,E01000692,C3,3,3,1.0
2016-5,E01000692,C7,3,2,1.5
2016-5,E01000693,C7,2,2,1.0
2016-5,E01000694,C2,1,1,1.0
2016-5,E01000694,C7,1,1,1.0
2016-5,E01000696,C2,2,2,1.0
2016-5,E01000696,C3,2,1,2.0
2016-5,E01000696,C7,3,2,1.5
2016-5,E01000697,C2,1,1,1.0
2016-5,E01000697,C3,1,1,1.0
2016-5,E01000697,C7,1,1,1.0
2016-5,E01000698,C2,2,2,1.0
2016-5,E01000698,C3,6,6,1.0
2016-5,E01000698,C8,1,1,1.0
2016-5,E01000699,C2,1,1,1.0
2016-5,E01000699,C3,8,7,1.1428571428571428
2016-5,E01000699,C4,1,1,1.0
2016-5,E01000699,C7,1,1,1.0
2016-5,E01000700,C2,1,1,1.0
2016-5,E01000700,C3,3,2,1.5
2016-5,E01000700,C8,1,1,1.0
2016-5,E01000701,C1,1,1,1.0
2016-5,E01000701,C3,2,2,1.0
2016-5,E01000702,C2,2,2,1.0
2016-5,E01000702,C3,5,4,1.25
2016-5,E01000702,C7,3,3,1.0
2016-5,E01000703,C3,5,4,1.25
2016-5,E01000703,C7,6,6,1.0
2016-5,E01000703,C8,1,1,1.0
2016-5,E01000704,C2,1,1,1.0
2016-5,E01000704,C3,6,6,1.0
2016-5,E01000704,C4,1,1,1.0
2016-5,E01000704,C8,1,1,1.0
2016-5,E01000705,C2,1,1,1.0
2016-5,E01000705,C3,5,4,1.25
2016-5,E01000705,C8,1,1,1.0
2016-5,E01000706,C1,1,1,1.0
2016-5,E01000706,C3,4,4,1.0
2016-5,E01000706,C7,1,1,1.0
2016-5,E01000706,C8,1,1,1.0
2016-5,E01000707,C2,3,3,1.0
2016-5,E01000707,C3,1,1,1.0
2016-5,E01000708,C2,4,4,1.0
2016-5,E01000708,C3,1,1,1.0
2016-5,E01000708,C8,2,1,2.0
2016-5,E01000709,C2,1,1,1.0
2016-5,E01000709,C3,2,2,1.0
2016-5,E01000710,C2,3,2,1.5
2016-5,E01000710,C3,4,4,1.0
2016-5,E01000711,C2,1,1,1.0
2016-5,E01000711,C3,1,1,1.0
2016-5,E01000711,C7,1,1,1.0
2016-5,E01000711,C8,1,1,1.0
2016-5,E01000712,C2,1,1,1.0
2016-5,E01000712,C8,3,3,1.0
2016-5,E01000713,C7,1,1,1.0
2016-5,E01000713,C8,2,2,1.0
2016-5,E01000714,C2,1,1,1.0
2016-5,E01000714,C4,1,1,1.0
2016-5,E01000714,C7,1,1,1.0
2016-5,E01000715,C2,3,3,1.0
2016-5,E01000715,C3,1,1,1.0
2016-5,E01000715,C8,4,4,1.0
2016-5,E01000716,C1,1,1,1.0
2016-5,E01000716,C2,1,1,1.0
2016-5,E01000716,C3,1,1,1.0
2016-5,E01000716,C7,2,2,1.0
2016-5,E01000717,C2,1,1,1.0
2016-5,E01000717,C3,2,2,1.0
2016-5,E01000717,C7,1,1,1.0
2016-5,E01000718,C3,3,3,1.0
2016-5,E01000718,C8,2,1,2.0
2016-5,E01000719,C2,2,1,2.0
2016-5,E01000719,C3,9,3,3.0
2016-5,E01000719,C7,1,1,1.0
2016-5,E01000719,C8,1,1,1.0
2016-5,E01000720,C3,8,6,1.3333333333333333
2016-5,E01000720,C7,4,3,1.3333333333333333
2016-5,E01000721,C2,2,2,1.0
2016-5,E01000721,C3,7,6,1.1666666666666667
