lsoa,SHEF_C_CODE,reports,unique_users,average_per_user
E01000325,C1,1,1,1.0
E01000326,C1,1,1,1.0
E01000328,C1,2,2,1.0
E01000329,C1,1,1,1.0
E01000330,C1,2,2,1.0
E01000331,C1,1,1,1.0
E01000332,C1,2,2,1.0
E01000333,C1,4,4,1.0
E01000335,C1,5,5,1.0
E01000336,C1,3,2,1.5
E01000337,C1,2,2,1.0
E01000338,C1,3,3,1.0
E01000343,C1,1,1,1.0
E01000344,C1,2,2,1.0
E01000345,C1,1,1,1.0
E01000347,C1,3,3,1.0
E01000350,C1,2,1,2.0
E01000351,C1,1,1,1.0
E01000352,C1,1,1,1.0
E01000353,C1,1,1,1.0
E01000355,C1,1,1,1.0
E01000356,C1,3,3,1.0
E01000357,C1,1,1,1.0
E01000358,C1,1,1,1.0
E01000359,C1,1,1,1.0
E01000360,C1,3,2,1.5
E01000361,C1,1,1,1.0
E01000363,C1,2,2,1.0
E01000364,C1,3,3,1.0
E01000365,C1,2,2,1.0
E01000366,C1,1,1,1.0
E01000367,C1,3,3,1.0
E01000368,C1,1,1,1.0
E01000371,C1,3,3,1.0
E01000377,C1,2,2,1.0
E01000380,C1,2,2,1.0
E01000381,C1,2,2,1.0
E01000383,C1,1,1,1.0
E01000385,C1,1,1,1.0
E01000386,C1,1,1,1.0
E01000387,C1,1,1,1.0
E01000390,C1,1,1,1.0
E01000391,C1,3,3,1.0
E01000394,C1,1,1,1.0
E01000396,C1,1,1,1.0
E01000399,C1,3,3,1.0
E01000400,C1,1,1,1.0
E01000401,C1,2,2,1.0
E01000402,C1,2,2,1.0
E01000403,C1,3,3,1.0
E01000404,C1,3,1,3.0
E01000405,C1,2,2,1.0
E01000406,C1,2,2,1.0
E01000407,C1,1,1,1.0
E01000408,C1,3,3,1.0
E01000414,C1,1,1,1.0
E01000415,C1,1,1,1.0
E01000416,C1,1,1,1.0
E01000420,C1,2,2,1.0
E01000426,C1,3,3,1.0
E01000427,C1,1,1,1.0
E01000428,C1,1,1,1.0
E01000430,C1,8,6,1.3333333333333333
E01000432,C1,1,1,1.0
E01000433,C1,1,1,1.0
E01000434,C1,1,1,1.0
E01000435,C1,2,2,1.0
E01000436,C1,1,1,1.0
E01000437,C1,1,1,1.0
E01000438,C1,1,1,1.0
E01000441,C1,1,1,1.0
E01000442,C1,1,1,1.0
E01000445,C1,2,2,1.0
E01000446,C1,1,1,1.0
E01000447,C1,1,1,1.0
E01000448,C1,1,1,1.0
E01000449,C1,1,1,1.0
E01000450,C1,3,3,1.0
E01000454,C1,1,1,1.0
E01000455,C1,3,3,1.0
E01000457,C1,2,2,1.0
E01000458,C1,1,1,1.0
E01000459,C1,2,2,1.0
E01000460,C1,3,3,1.0
E01000461,C1,1,1,1.0
E01000462,C1,1,1,1.0
E01000464,C1,3,1,3.0
E01000467,C1,1,1,1.0
E01000468,C1,2,1,2.0
E01000469,C1,1,1,1.0
E01000470,C1,1,1,1.0
E01000667,C1,1,1,1.0
E01000751,C1,1,1,1.0
E01002557,C1,2,2,1.0
E01002563,C1,1,1,1.0
E01002571,C1,1,1,1.0
E01002579,C1,1,1,1.0
E01002589,C1,1,1,1.0
E01002591,C1,1,1,1.0
E01002592,C1,1,1,1.0
E01002601,C1,1,1,1.0
E01002612,C1,1,1,1.0
E01002614,C1,1,1,1.0
E01002619,C1,1,1,1.0
E01002634,C1,1,1,1.0
E01002642,C1,2,2,1.0
E01002645,C1,1,1,1.0
E01002646,C1,1,1,1.0
E01002647,C1,1,1,1.0
E01002648,C1,5,1,5.0
E01002650,C1,1,1,1.0
E01002654,C1,1,1,1.0
E01002665,C1,1,1,1.0
E01002666,C1,1,1,1.0
E01002669,C1,2,1,2.0
E01002670,C1,1,1,1.0
E01002676,C1,1,1,1.0
E01002677,C1,2,2,1.0
E01002679,C1,1,1,1.0
E01002686,C1,1,1,1.0
E01002687,C1,1,1,1.0
E01002691,C1,1,1,1.0
E01002692,C1,1,1,1.0
E01013790,C1,1,1,1.0
E01013791,C1,1,1,1.0
E01013795,C1,1,1,1.0
E01013806,C1,1,1,1.0
E01014382,C1,1,1,1.0
E01014426,C1,1,1,1.0
E01014452,C1,1,1,1.0
E01014486,C1,1,1,1.0
E01014488,C1,1,1,1.0
E01014489,C1,1,1,1.0
E01014495,C1,1,1,1.0
E01014498,C1,2,1,2.0
E01014504,C1,1,1,1.0
E01014520,C1,1,1,1.0
E01014538,C1,1,1,1.0
E01014549,C1,1,1,1.0
E01014565,C1,1,1,1.0
E01014568,C1,1,1,1.0
E01014577,C1,1,1,1.0
E01014588,C1,1,1,1.0
E01014590,C1,1,1,1.0
E01014596,C1,1,1,1.0
E01014601,C1,1,1,1.0
E01014605,C1,2,2,1.0
E01014608,C1,1,1,1.0
E01014609,C1,1,1,1.0
E01014622,C1,1,1,1.0
E01014639,C1,1,1,1.0
E01014643,C1,1,1,1.0
E01014664,C1,1,1,1.0
E01014668,C1,1,1,1.0
E01014677,C1,1,1,1.0
E01014684,C1,1,1,1.0
E01014691,C1,1,1,1.0
E01014695,C1,2,1,2.0
E01014698,C1,2,1,2.0
E01014716,C1,1,1,1.0
E01014725,C1,1,1,1.0
E01014727,C1,1,1,1.0
E01015589,C1,1,1,1.0
E01015594,C1,1,1,1.0
E01015609,C1,1,1,1.0
E01015621,C1,1,1,1.0
E01015623,C1,1,1,1.0
E01015630,C1,1,1,1.0
E01015632,C1,1,1,1.0
E01015639,C1,1,1,1.0
E01015640,C1,1,1,1.0
E01015641,C1,1,1,1.0
E01015646,C1,1,1,1.0
E01015653,C1,2,1,2.0
E01015656,C1,1,1,1.0
E01015658,C1,1,1,1.0
E01015661,C1,1,1,1.0
E01015669,C1,1,1,1.0
E01015677,C1,1,1,1.0
E01015683,C1,1,1,1.0
E01015686,C1,1,1,1.0
E01015690,C1,1,1,1.0
E01017290,C1,1,1,1.0
E01017302,C1,1,1,1.0
E01017307,C1,1,1,1.0
E01017731,C1,1,1,1.0
E01023759,C1,1,1,1.0
E01023778,C1,1,1,1.0
E01023787,C1,1,1,1.0
E01023789,C1,1,1,1.0
E01026016,C1,1,1,1.0
E01026025,C1,1,1,1.0
E01026045,C1,1,1,1.0
E01026051,C1,1,1,1.0
E01026065,C1,1,1,1.0
E01026071,C1,1,1,1.0
E01026075,C1,1,1,1.0
E01026089,C1,1,1,1.0
E01026102,C1,1,1,1.0
E01026104,C1,1,1,1.0
E01026105,C1,1,1,1.0
E01026108,C1,1,1,1.0
E01026130,C1,1,1,1.0
