lsoa,SHEF_C_CODE,reports,unique_users,average_per_user
E01000649,C1,1,1,1.0
E01000687,C1,1,1,1.0
E01000696,C1,1,1,1.0
E01000697,C1,1,1,1.0
E01000749,C1,1,1,1.0
E01000764,C1,1,1,1.0
E01000771,C1,1,1,1.0
E01000783,C1,1,1,1.0
E01000790,C1,1,1,1.0
E01000792,C1,1,1,1.0
E01000802,C1,1,1,1.0
E01000813,C1,2,1,2.0
E01000829,C1,3,2,1.5
E01000184,C2,1,1,1.0
E01000206,C2,1,1,1.0
E01000221,C2,1,1,1.0
E01000233,C2,1,1,1.0
E01000243,C2,1,1,1.0
E01000274,C2,1,1,1.0
E01000276,C2,1,1,1.0
E01000647,C2,1,1,1.0
E01000652,C2,2,1,2.0
E01000666,C2,1,1,1.0
E01000668,C2,1,1,1.0
E01000672,C2,2,2,1.0
E01000677,C2,2,2,1.0
E01000688,C2,1,1,1.0
E01000691,C2,1,1,1.0
E01000694,C2,1,1,1.0
E01000716,C2,1,1,1.0
E01000720,C2,1,1,1.0
E01000734,C2,2,1,2.0
E01000751,C2,1,1,1.0
E01000753,C2,1,1,1.0
E01000761,C2,1,1,1.0
E01000770,C2,1,1,1.0
E01000782,C2,1,1,1.0
E01000788,C2,2,2,1.0
E01000790,C2,1,1,1.0
E01000812,C2,2,1,2.0
E01000813,C2,1,1,1.0
E01000823,C2,2,1,2.0
E01000825,C2,1,1,1.0
E01000826,C2,1,1,1.0
E01000829,C2,1,1,1.0
E01000831,C2,1,1,1.0
E01000832,C2,1,1,1.0
E01000841,C2,1,1,1.0
E01017142,C2,2,2,1.0
E01017144,C2,1,1,1.0
E01017151,C2,2,2,1.0
E01017180,C2,1,1,1.0
E01017194,C2,1,1,1.0
E01017214,C2,2,2,1.0
E01017219,C2,1,1,1.0
E01017239,C2,1,1,1.0
E01017252,C2,1,1,1.0
E01000123,C3,2,2,1.0
E01000125,C3,1,1,1.0
E01000126,C3,1,1,1.0
E01000127,C3,5,3,1.6666666666666667
E01000129,C3,1,1,1.0
E01000132,C3,2,1,2.0
E01000133,C3,2,1,2.0
E01000134,C3,1,1,1.0
E01000138,C3,1,1,1.0
E01000139,C3,2,2,1.0
E01000141,C3,1,1,1.0
E01000148,C3,1,1,1.0
E01000152,C3,2,1,2.0
E01000153,C3,1,1,1.0
E01000157,C3,1,1,1.0
E01000158,C3,1,1,1.0
E01000159,C3,1,1,1.0
E01000160,C3,1,1,1.0
E01000167,C3,1,1,1.0
E01000169,C3,2,2,1.0
E01000171,C3,1,1,1.0
E01000174,C3,1,1,1.0
E01000175,C3,1,1,1.0
E01000177,C3,2,2,1.0
E01000181,C3,1,1,1.0
E01000183,C3,2,2,1.0
E01000186,C3,1,1,1.0
E01000187,C3,1,1,1.0
E01000192,C3,1,1,1.0
E01000194,C3,1,1,1.0
E01000195,C3,2,2,1.0
E01000196,C3,2,2,1.0
E01000197,C3,1,1,1.0
E01000198,C3,1,1,1.0
E01000202,C3,1,1,1.0
E01000203,C3,2,2,1.0
E01000204,C3,1,1,1.0
E01000205,C3,1,1,1.0
E01000207,C3,1,1,1.0
E01000208,C3,1,1,1.0
E01000215,C3,1,1,1.0
E01000219,C3,1,1,1.0
E01000221,C3,2,2,1.0
E01000223,C3,1,1,1.0
E01000224,C3,1,1,1.0
E01000232,C3,1,1,1.0
E01000237,C3,2,2,1.0
E01000239,C3,1,1,1.0
E01000242,C3,1,1,1.0
E01000245,C3,2,2,1.0
E01000253,C3,1,1,1.0
E01000254,C3,2,2,1.0
E01000256,C3,1,1,1.0
E01000260,C3,1,1,1.0
E01000262,C3,1,1,1.0
E01000263,C3,2,2,1.0
E01000266,C3,1,1,1.0
E01000279,C3,1,1,1.0
E01000281,C3,1,1,1.0
E01000284,C3,1,1,1.0
E01000285,C3,1,1,1.0
E01000288,C3,1,1,1.0
E01000289,C3,1,1,1.0
E01000294,C3,2,2,1.0
E01000298,C3,2,2,1.0
E01000300,C3,1,1,1.0
E01000301,C3,1,1,1.0
E01000303,C3,2,2,1.0
E01000304,C3,2,2,1.0
E01000305,C3,6,1,6.0
E01000306,C3,28,1,28.0
E01000307,C3,5,2,2.5
E01000309,C3,2,2,1.0
E01000310,C3,2,2,1.0
E01000311,C3,1,1,1.0
E01000313,C3,1,1,1.0
E01000314,C3,3,1,3.0
E01000320,C3,1,1,1.0
E01000321,C3,1,1,1.0
E01000323,C3,2,2,1.0
E01000648,C3,1,1,1.0
E01000651,C3,2,2,1.0
E01000653,C3,1,1,1.0
E01000654,C3,1,1,1.0
E01000656,C3,2,2,1.0
E01000658,C3,1,1,1.0
E01000668,C3,2,2,1.0
E01000674,C3,1,1,1.0
E01000675,C3,1,1,1.0
E01000676,C3,1,1,1.0
E01000677,C3,1,1,1.0
E01000678,C3,1,1,1.0
E01000679,C3,1,1,1.0
E01000680,C3,4,4,1.0
E01000682,C3,1,1,1.0
E01000683,C3,1,1,1.0
E01000684,C3,1,1,1.0
E01000685,C3,2,2,1.0
E01000686,C3,2,2,1.0
E01000687,C3,2,2,1.0
E01000688,C3,1,1,1.0
E01000689,C3,1,1,1.0
E01000690,C3,1,1,1.0
E01000691,C3,1,1,1.0
E01000692,C3,1,1,1.0
E01000693,C3,1,1,1.0
E01000696,C3,1,1,1.0
E01000697,C3,1,1,1.0
E01000699,C3,5,3,1.6666666666666667
E01000700,C3,1,1,1.0
E01000701,C3,1,1,1.0
E01000703,C3,1,1,1.0
E01000705,C3,1,1,1.0
E01000706,C3,2,1,2.0
E01000707,C3,2,2,1.0
E01000710,C3,1,1,1.0
E01000711,C3,1,1,1.0
E01000712,C3,1,1,1.0
E01000713,C3,1,1,1.0
E01000714,C3,2,2,1.0
E01000715,C3,1,1,1.0
E01000716,C3,2,2,1.0
E01000719,C3,3,2,1.5
E01000720,C3,5,4,1.25
E01000722,C3,3,2,1.5
E01000725,C3,2,2,1.0
E01000727,C3,1,1,1.0
E01000728,C3,1,1,1.0
E01000729,C3,1,1,1.0
E01000730,C3,2,2,1.0
E01000731,C3,1,1,1.0
E01000733,C3,2,2,1.0
E01000734,C3,1,1,1.0
E01000736,C3,1,1,1.0
E01000738,C3,1,1,1.0
E01000739,C3,2,1,2.0
E01000740,C3,1,1,1.0
E01000741,C3,1,1,1.0
E01000742,C3,4,4,1.0
E01000743,C3,2,2,1.0
E01000745,C3,1,1,1.0
E01000746,C3,2,1,2.0
E01000747,C3,3,3,1.0
E01000748,C3,2,2,1.0
E01000749,C3,1,1,1.0
E01000750,C3,1,1,1.0
E01000753,C3,1,1,1.0
E01000758,C3,4,4,1.0
E01000759,C3,1,1,1.0
E01000760,C3,2,2,1.0
E01000765,C3,4,3,1.3333333333333333
E01000769,C3,3,3,1.0
E01000770,C3,3,3,1.0
E01000771,C3,2,2,1.0
E01000774,C3,1,1,1.0
E01000778,C3,1,1,1.0
E01000780,C3,2,1,2.0
E01000783,C3,2,2,1.0
E01000785,C3,1,1,1.0
E01000786,C3,1,1,1.0
E01000789,C3,1,1,1.0
E01000790,C3,4,3,1.3333333333333333
E01000791,C3,1,1,1.0
E01000792,C3,1,1,1.0
E01000794,C3,2,2,1.0
E01000797,C3,3,3,1.0
E01000798,C3,1,1,1.0
E01000799,C3,1,1,1.0
E01000800,C3,1,1,1.0
E01000801,C3,1,1,1.0
E01000802,C3,4,3,1.3333333333333333
E01000803,C3,1,1,1.0
E01000804,C3,1,1,1.0
E01000805,C3,2,2,1.0
E01000806,C3,1,1,1.0
E01000809,C3,1,1,1.0
E01000812,C3,1,1,1.0
E01000813,C3,4,2,2.0
E01000814,C3,1,1,1.0
E01000816,C3,2,2,1.0
E01000819,C3,4,4,1.0
E01000822,C3,2,2,1.0
E01000824,C3,1,1,1.0
E01000827,C3,2,2,1.0
E01000828,C3,1,1,1.0
E01000829,C3,1,1,1.0
E01000832,C3,1,1,1.0
E01000835,C3,1,1,1.0
E01000839,C3,1,1,1.0
E01000840,C3,2,2,1.0
E01000841,C3,1,1,1.0
E01017138,C3,1,1,1.0
E01017139,C3,1,1,1.0
E01017142,C3,1,1,1.0
E01017150,C3,1,1,1.0
E01017151,C3,1,1,1.0
E01017174,C3,1,1,1.0
E01017175,C3,2,1,2.0
E01017178,C3,2,2,1.0
E01017181,C3,1,1,1.0
E01017187,C3,1,1,1.0
E01017192,C3,1,1,1.0
E01017193,C3,1,1,1.0
E01017194,C3,1,1,1.0
E01017195,C3,1,1,1.0
E01017197,C3,1,1,1.0
E01017199,C3,1,1,1.0
E01017211,C3,1,1,1.0
E01017214,C3,1,1,1.0
E01017216,C3,2,1,2.0
E01017218,C3,1,1,1.0
E01017234,C3,1,1,1.0
E01017249,C3,1,1,1.0
E01017250,C3,1,1,1.0
E01017253,C3,2,1,2.0
E01017275,C3,1,1,1.0
E01023750,C3,1,1,1.0
E01023752,C3,4,1,4.0
E01023754,C3,1,1,1.0
E01023755,C3,2,1,2.0
E01023756,C3,4,1,4.0
E01023757,C3,1,1,1.0
E01023758,C3,3,2,1.5
E01023759,C3,4,3,1.3333333333333333
E01023760,C3,10,3,3.3333333333333335
E01023762,C3,1,1,1.0
E01023765,C3,2,1,2.0
E01023766,C3,3,1,3.0
E01023769,C3,2,2,1.0
E01023771,C3,1,1,1.0
E01023773,C3,1,1,1.0
E01023774,C3,4,1,4.0
E01023775,C3,1,1,1.0
