lsoa,SHEF_C_CODE,reports,unique_users,average_per_user
E01000673,C1,1,1,1.0
E01000676,C1,1,1,1.0
E01000687,C1,1,1,1.0
E01000690,C1,1,1,1.0
E01000694,C1,1,1,1.0
E01000704,C1,1,1,1.0
E01000719,C1,1,1,1.0
E01000720,C1,1,1,1.0
E01000725,C1,1,1,1.0
E01000732,C1,1,1,1.0
E01000745,C1,1,1,1.0
E01000749,C1,1,1,1.0
E01000751,C1,1,1,1.0
E01000759,C1,2,2,1.0
E01000767,C1,1,1,1.0
E01000772,C1,1,1,1.0
E01000775,C1,1,1,1.0
E01000797,C1,2,2,1.0
E01000802,C1,1,1,1.0
E01000818,C1,1,1,1.0
E01000827,C1,1,1,1.0
E01017215,C1,1,1,1.0
E01000117,C2,1,1,1.0
E01000122,C2,1,1,1.0
E01000157,C2,1,1,1.0
E01000172,C2,1,1,1.0
E01000174,C2,1,1,1.0
E01000186,C2,1,1,1.0
E01000193,C2,1,1,1.0
E01000211,C2,1,1,1.0
E01000214,C2,1,1,1.0
E01000231,C2,1,1,1.0
E01000248,C2,2,2,1.0
E01000249,C2,1,1,1.0
E01000250,C2,1,1,1.0
E01000253,C2,1,1,1.0
E01000260,C2,1,1,1.0
E01000263,C2,1,1,1.0
E01000270,C2,2,1,2.0
E01000276,C2,1,1,1.0
E01000290,C2,1,1,1.0
E01000298,C2,1,1,1.0
E01000321,C2,1,1,1.0
E01000645,C2,1,1,1.0
E01000647,C2,2,2,1.0
E01000650,C2,1,1,1.0
E01000652,C2,2,2,1.0
E01000654,C2,3,3,1.0
E01000655,C2,1,1,1.0
E01000661,C2,1,1,1.0
E01000669,C2,1,1,1.0
E01000671,C2,1,1,1.0
E01000675,C2,2,2,1.0
E01000679,C2,1,1,1.0
E01000682,C2,1,1,1.0
E01000683,C2,2,1,2.0
E01000685,C2,1,1,1.0
E01000687,C2,1,1,1.0
E01000689,C2,1,1,1.0
E01000691,C2,1,1,1.0
E01000696,C2,2,2,1.0
E01000703,C2,1,1,1.0
E01000709,C2,1,1,1.0
E01000712,C2,1,1,1.0
E01000729,C2,1,1,1.0
E01000733,C2,1,1,1.0
E01000735,C2,1,1,1.0
E01000742,C2,1,1,1.0
E01000745,C2,2,2,1.0
E01000749,C2,2,2,1.0
E01000753,C2,1,1,1.0
E01000756,C2,1,1,1.0
E01000758,C2,1,1,1.0
E01000767,C2,1,1,1.0
E01000770,C2,1,1,1.0
E01000771,C2,2,2,1.0
E01000774,C2,1,1,1.0
E01000775,C2,1,1,1.0
E01000781,C2,1,1,1.0
E01000784,C2,1,1,1.0
E01000786,C2,2,2,1.0
E01000788,C2,2,2,1.0
E01000791,C2,1,1,1.0
E01000792,C2,1,1,1.0
E01000793,C2,1,1,1.0
E01000797,C2,2,2,1.0
E01000800,C2,1,1,1.0
E01000802,C2,1,1,1.0
E01000806,C2,1,1,1.0
E01000807,C2,1,1,1.0
E01000812,C2,1,1,1.0
E01000823,C2,1,1,1.0
E01000835,C2,1,1,1.0
E01000837,C2,2,1,2.0
E01017142,C2,1,1,1.0
E01017150,C2,1,1,1.0
E01017164,C2,1,1,1.0
E01017181,C2,1,1,1.0
E01017190,C2,1,1,1.0
E01017194,C2,1,1,1.0
E01017195,C2,1,1,1.0
E01017232,C2,1,1,1.0
E01017255,C2,1,1,1.0
E01017260,C2,1,1,1.0
E01017261,C2,3,1,3.0
E01017264,C2,1,1,1.0
E01017265,C2,1,1,1.0
E01017271,C2,1,1,1.0
E01017274,C2,1,1,1.0
E01029479,C2,1,1,1.0
E01000123,C3,1,1,1.0
E01000124,C3,1,1,1.0
E01000127,C3,4,2,2.0
E01000129,C3,1,1,1.0
E01000134,C3,1,1,1.0
E01000135,C3,1,1,1.0
E01000138,C3,1,1,1.0
E01000139,C3,1,1,1.0
E01000142,C3,2,1,2.0
E01000144,C3,2,2,1.0
E01000146,C3,3,3,1.0
E01000148,C3,1,1,1.0
E01000156,C3,1,1,1.0
E01000159,C3,1,1,1.0
E01000168,C3,2,1,2.0
E01000170,C3,2,2,1.0
E01000171,C3,1,1,1.0
E01000175,C3,1,1,1.0
E01000176,C3,2,1,2.0
E01000182,C3,3,2,1.5
E01000188,C3,1,1,1.0
E01000190,C3,1,1,1.0
E01000197,C3,1,1,1.0
E01000198,C3,3,2,1.5
E01000200,C3,1,1,1.0
E01000203,C3,2,2,1.0
E01000204,C3,1,1,1.0
E01000208,C3,1,1,1.0
E01000209,C3,1,1,1.0
E01000211,C3,1,1,1.0
E01000217,C3,1,1,1.0
E01000220,C3,1,1,1.0
E01000221,C3,1,1,1.0
E01000222,C3,1,1,1.0
E01000223,C3,1,1,1.0
E01000228,C3,2,2,1.0
E01000229,C3,1,1,1.0
E01000238,C3,1,1,1.0
E01000239,C3,1,1,1.0
E01000244,C3,1,1,1.0
E01000245,C3,1,1,1.0
E01000246,C3,1,1,1.0
E01000249,C3,2,2,1.0
E01000250,C3,1,1,1.0
E01000251,C3,3,3,1.0
E01000257,C3,1,1,1.0
E01000258,C3,1,1,1.0
E01000261,C3,1,1,1.0
E01000264,C3,1,1,1.0
E01000265,C3,2,2,1.0
E01000279,C3,1,1,1.0
E01000280,C3,1,1,1.0
E01000281,C3,1,1,1.0
E01000284,C3,1,1,1.0
E01000289,C3,1,1,1.0
E01000295,C3,1,1,1.0
E01000296,C3,2,2,1.0
E01000297,C3,1,1,1.0
E01000298,C3,1,1,1.0
E01000299,C3,2,2,1.0
E01000306,C3,10,2,5.0
E01000307,C3,4,3,1.3333333333333333
E01000309,C3,2,1,2.0
E01000310,C3,3,3,1.0
E01000311,C3,1,1,1.0
E01000314,C3,1,1,1.0
E01000315,C3,1,1,1.0
E01000316,C3,1,1,1.0
E01000317,C3,1,1,1.0
E01000320,C3,1,1,1.0
E01000321,C3,1,1,1.0
E01000323,C3,2,1,2.0
E01000324,C3,1,1,1.0
E01000645,C3,5,5,1.0
E01000646,C3,1,1,1.0
E01000648,C3,1,1,1.0
E01000649,C3,3,3,1.0
E01000652,C3,1,1,1.0
E01000656,C3,1,1,1.0
E01000657,C3,1,1,1.0
E01000661,C3,1,1,1.0
E01000663,C3,1,1,1.0
E01000664,C3,1,1,1.0
E01000665,C3,1,1,1.0
E01000666,C3,1,1,1.0
E01000670,C3,1,1,1.0
E01000672,C3,1,1,1.0
E01000673,C3,2,2,1.0
E01000676,C3,5,5,1.0
E01000678,C3,1,1,1.0
E01000679,C3,1,1,1.0
E01000680,C3,5,4,1.25
E01000683,C3,1,1,1.0
E01000686,C3,1,1,1.0
E01000687,C3,1,1,1.0
E01000691,C3,1,1,1.0
E01000692,C3,1,1,1.0
E01000697,C3,1,1,1.0
E01000699,C3,1,1,1.0
E01000700,C3,1,1,1.0
E01000702,C3,1,1,1.0
E01000704,C3,1,1,1.0
E01000705,C3,2,1,2.0
E01000707,C3,1,1,1.0
E01000709,C3,1,1,1.0
E01000711,C3,3,3,1.0
E01000714,C3,5,3,1.6666666666666667
E01000715,C3,2,2,1.0
E01000716,C3,1,1,1.0
E01000717,C3,1,1,1.0
E01000719,C3,4,4,1.0
E01000720,C3,6,6,1.0
E01000721,C3,1,1,1.0
E01000722,C3,5,5,1.0
E01000725,C3,1,1,1.0
E01000728,C3,2,2,1.0
E01000729,C3,2,1,2.0
E01000730,C3,2,1,2.0
E01000735,C3,1,1,1.0
E01000737,C3,2,1,2.0
E01000738,C3,2,2,1.0
E01000741,C3,1,1,1.0
E01000743,C3,1,1,1.0
E01000744,C3,1,1,1.0
E01000745,C3,1,1,1.0
E01000749,C3,6,5,1.2
E01000751,C3,1,1,1.0
E01000752,C3,1,1,1.0
E01000753,C3,2,2,1.0
E01000754,C3,1,1,1.0
