lsoa,SHEF_C_CODE,reports,unique_users,average_per_user
E01000653,C1,1,1,1.0
E01000657,C1,1,1,1.0
E01000663,C1,1,1,1.0
E01000682,C1,1,1,1.0
E01000694,C1,1,1,1.0
E01000699,C1,1,1,1.0
E01000708,C1,1,1,1.0
E01000727,C1,1,1,1.0
E01000730,C1,1,1,1.0
E01000737,C1,1,1,1.0
E01000741,C1,1,1,1.0
E01000748,C1,1,1,1.0
E01000749,C1,1,1,1.0
E01000751,C1,2,2,1.0
E01000753,C1,1,1,1.0
E01000755,C1,1,1,1.0
E01000756,C1,2,1,2.0
E01000768,C1,1,1,1.0
E01000774,C1,1,1,1.0
E01000792,C1,2,2,1.0
E01000802,C1,1,1,1.0
E01000814,C1,1,1,1.0
E01000826,C1,1,1,1.0
E01000837,C1,1,1,1.0
E01000840,C1,1,1,1.0
E01020919,C1,1,1,1.0
E01020921,C1,1,1,1.0
E01020923,C1,1,1,1.0
E01020926,C1,1,1,1.0
E01020946,C1,1,1,1.0
E01020951,C1,1,1,1.0
E01020967,C1,1,1,1.0
E01020997,C1,1,1,1.0
E01021013,C1,1,1,1.0
E01021015,C1,1,1,1.0
E01021017,C1,1,1,1.0
E01021020,C1,1,1,1.0
E01021026,C1,2,1,2.0
E01021032,C1,1,1,1.0
E01021034,C1,1,1,1.0
E01021035,C1,1,1,1.0
E01021042,C1,1,1,1.0
E01021043,C1,1,1,1.0
E01021051,C1,1,1,1.0
E01021054,C1,1,1,1.0
E01021057,C1,1,1,1.0
E01021084,C1,1,1,1.0
E01021085,C1,1,1,1.0
E01021087,C1,1,1,1.0
E01021089,C1,1,1,1.0
E01021090,C1,1,1,1.0
E01021103,C1,1,1,1.0
E01021113,C1,1,1,1.0
E01021123,C1,2,2,1.0
E01021129,C1,2,2,1.0
E01021135,C1,1,1,1.0
E01021147,C1,1,1,1.0
E01021156,C1,1,1,1.0
E01021164,C1,1,1,1.0
E01021166,C1,1,1,1.0
E01021170,C1,1,1,1.0
E01021171,C1,1,1,1.0
E01021174,C1,2,2,1.0
E01021175,C1,1,1,1.0
E01021177,C1,1,1,1.0
E01021185,C1,1,1,1.0
E01021201,C1,1,1,1.0
E01021217,C1,1,1,1.0
E01021226,C1,1,1,1.0
E01022891,C1,1,1,1.0
E01023783,C1,2,1,2.0
E01028466,C1,1,1,1.0
E01028510,C1,1,1,1.0
E01028521,C1,1,1,1.0
E01028522,C1,1,1,1.0
E01028529,C1,1,1,1.0
E01028531,C1,2,2,1.0
E01028573,C1,1,1,1.0
E01028594,C1,1,1,1.0
E01028630,C1,1,1,1.0
E01028700,C1,1,1,1.0
E01028710,C1,1,1,1.0
E01028725,C1,1,1,1.0
E01028748,C1,1,1,1.0
E01028754,C1,1,1,1.0
E01028757,C1,2,2,1.0
E01028781,C1,1,1,1.0
E01028824,C1,1,1,1.0
E01031015,C1,1,1,1.0
E01031018,C1,1,1,1.0
E01031023,C1,5,5,1.0
E01031024,C1,2,2,1.0
E01031027,C1,2,2,1.0
E01031035,C1,1,1,1.0
E01031069,C1,3,2,1.5
E01031077,C1,1,1,1.0
E01031097,C1,1,1,1.0
E01031108,C1,1,1,1.0
E01031149,C1,1,1,1.0
E01031159,C1,2,2,1.0
E01031162,C1,1,1,1.0
E01031166,C1,3,3,1.0
E01031168,C1,1,1,1.0
E01031172,C1,1,1,1.0
E01031182,C1,1,1,1.0
E01031183,C1,1,1,1.0
E01031184,C1,1,1,1.0
E01031185,C1,1,1,1.0
E01031187,C1,2,2,1.0
E01031194,C1,1,1,1.0
E01031196,C1,1,1,1.0
E01031197,C1,2,2,1.0
E01031199,C1,2,2,1.0
E01031205,C1,3,1,3.0
E01031208,C1,2,2,1.0
E01031213,C1,1,1,1.0
E01031218,C1,4,4,1.0
E01031223,C1,1,1,1.0
E01031224,C1,1,1,1.0
E01031228,C1,1,1,1.0
E01031230,C1,2,2,1.0
E01031234,C1,1,1,1.0
E01031237,C1,1,1,1.0
E01031238,C1,1,1,1.0
E01031243,C1,1,1,1.0
E01031247,C1,2,2,1.0
E01031248,C1,1,1,1.0
E01031252,C1,1,1,1.0
E01031257,C1,1,1,1.0
E01031268,C1,2,2,1.0
E01031274,C1,1,1,1.0
E01031282,C1,2,2,1.0
E01031284,C1,1,1,1.0
E01031297,C1,1,1,1.0
E01031301,C1,1,1,1.0
E01031307,C1,1,1,1.0
E01031308,C1,1,1,1.0
E01031309,C1,1,1,1.0
E01031310,C1,1,1,1.0
E01031322,C1,1,1,1.0
E01031324,C1,1,1,1.0
E01031329,C1,1,1,1.0
E01031331,C1,1,1,1.0
E01032568,C1,1,1,1.0
E01033256,C1,1,1,1.0
E01000652,C2,2,2,1.0
E01000654,C2,1,1,1.0
E01000655,C2,1,1,1.0
E01000656,C2,2,2,1.0
E01000661,C2,2,2,1.0
E01000666,C2,1,1,1.0
E01000667,C2,1,1,1.0
E01000670,C2,1,1,1.0
E01000676,C2,2,1,2.0
E01000678,C2,1,1,1.0
E01000680,C2,3,3,1.0
E01000684,C2,1,1,1.0
E01000685,C2,1,1,1.0
E01000687,C2,1,1,1.0
E01000688,C2,3,2,1.5
E01000689,C2,1,1,1.0
E01000691,C2,1,1,1.0
E01000693,C2,1,1,1.0
E01000695,C2,2,2,1.0
E01000696,C2,2,2,1.0
E01000703,C2,1,1,1.0
E01000704,C2,1,1,1.0
E01000706,C2,1,1,1.0
E01000712,C2,2,2,1.0
E01000714,C2,1,1,1.0
E01000715,C2,1,1,1.0
E01000716,C2,1,1,1.0
E01000720,C2,1,1,1.0
E01000725,C2,1,1,1.0
E01000728,C2,1,1,1.0
E01000729,C2,3,3,1.0
E01000733,C2,1,1,1.0
E01000740,C2,2,2,1.0
E01000742,C2,1,1,1.0
E01000746,C2,1,1,1.0
E01000747,C2,1,1,1.0
E01000750,C2,1,1,1.0
E01000752,C2,3,3,1.0
E01000753,C2,1,1,1.0
E01000754,C2,1,1,1.0
E01000755,C2,1,1,1.0
E01000757,C2,2,1,2.0
E01000760,C2,1,1,1.0
E01000763,C2,2,2,1.0
E01000764,C2,1,1,1.0
E01000771,C2,3,3,1.0
E01000774,C2,1,1,1.0
E01000775,C2,3,3,1.0
E01000780,C2,1,1,1.0
E01000785,C2,1,1,1.0
E01000786,C2,1,1,1.0
E01000788,C2,1,1,1.0
E01000790,C2,1,1,1.0
E01000791,C2,1,1,1.0
E01000793,C2,1,1,1.0
E01000797,C2,1,1,1.0
E01000800,C2,1,1,1.0
E01000801,C2,1,1,1.0
E01000802,C2,2,2,1.0
E01000803,C2,1,1,1.0
E01000805,C2,1,1,1.0
E01000810,C2,2,1,2.0
E01000813,C2,1,1,1.0
E01000814,C2,1,1,1.0
E01000823,C2,1,1,1.0
E01000825,C2,1,1,1.0
E01000829,C2,1,1,1.0
E01000830,C2,1,1,1.0
E01000836,C2,1,1,1.0
E01000838,C2,1,1,1.0
E01000839,C2,1,1,1.0
E01000841,C2,2,2,1.0
E01020912,C2,1,1,1.0
E01020926,C2,1,1,1.0
E01020971,C2,1,1,1.0
E01020975,C2,1,1,1.0
E01020989,C2,1,1,1.0
E01020996,C2,2,2,1.0
E01021023,C2,1,1,1.0
E01021026,C2,2,2,1.0
E01021032,C2,1,1,1.0
E01021036,C2,2,2,1.0
E01021041,C2,1,1,1.0
E01021060,C2,1,1,1.0
E01021061,C2,1,1,1.0
E01021066,C2,1,1,1.0
E01021075,C2,1,1,1.0
E01021077,C2,1,1,1.0
E01021084,C2,1,1,1.0
E01021085,C2,2,1,2.0
E01021086,C2,1,1,1.0
E01021089,C2,2,1,2.0
E01021096,C2,2,2,1.0
E01021100,C2,2,2,1.0
E01021104,C2,1,1,1.0
E01021109,C2,2,2,1.0
E01021116,C2,1,1,1.0
E01021125,C2,1,1,1.0
E01021134,C2,1,1,1.0
E01021140,C2,1,1,1.0
E01021141,C2,2,1,2.0
E01021144,C2,1,1,1.0
E01021147,C2,1,1,1.0
E01021162,C2,1,1,1.0
E01021168,C2,2,2,1.0
E01021170,C2,1,1,1.0
E01021171,C2,1,1,1.0
E01021172,C2,2,1,2.0
E01021192,C2,1,1,1.0
E01021209,C2,1,1,1.0
E01021210,C2,1,1,1.0
E01021218,C2,1,1,1.0
