period,LSOA,SHEF_C_CODE,report_count,user_count,average
2015-2,E01000115,C7,3,1,3.0
2015-2,E01000116,C7,2,2,1.0
2015-2,E01000117,C3,2,2,1.0
2015-2,E01000118,C7,1,1,1.0
2015-2,E01000119,C3,1,1,1.0
2015-2,E01000119,C7,5,5,1.0
2015-2,E01000120,C7,2,2,1.0
2015-2,E01000121,C7,2,1,2.0
2015-2,E01000122,C7,3,2,1.5
2015-2,E01000123,C3,1,1,1.0
2015-2,E01000123,C8,1,1,1.0
2015-2,E01000124,C3,1,1,1.0
2015-2,E01000124,C7,1,1,1.0
2015-2,E01000125,C3,1,1,1.0
2015-2,E01000125,C7,3,3,1.0
2015-2,E01000125,C8,1,1,1.0
2015-2,E01000126,C3,2,2,1.0
2015-2,E01000126,C4,1,1,1.0
2015-2,E01000127,C7,2,1,2.0
2015-2,E01000128,C8,1,1,1.0
2015-2,E01000129,C3,1,1,1.0
2015-2,E01000129,C7,3,3,1.0
2015-2,E01000131,C3,2,2,1.0
2015-2,E01000131,C7,1,1,1.0
2015-2,E01000131,C8,1,1,1.0
2015-2,E01000132,C3,1,1,1.0
2015-2,E01000132,C4,1,1,1.0
2015-2,E01000132,C7,1,1,1.0
2015-2,E01000134,C7,1,1,1.0
2015-2,E01000134,C8,1,1,1.0
2015-2,E01000135,C3,2,2,1.0
2015-2,E01000135,C7,2,2,1.0
2015-2,E01000137,C4,1,1,1.0
2015-2,E01000138,C3,1,1,1.0
2015-2,E01000138,C7,5,4,1.25
2015-2,E01000139,C7,1,1,1.0
2015-2,E01000140,C3,3,2,1.5
2015-2,E01000140,C4,1,1,1.0
2015-2,E01000140,C7,3,2,1.5
2015-2,E01000141,C3,1,1,1.0
2015-2,E01000141,C7,5,5,1.0
2015-2,E01000142,C3,3,3,1.0
2015-2,E01000143,C7,2,2,1.0
2015-2,E01000144,C3,4,4,1.0
2015-2,E01000144,C7,2,2,1.0
2015-2,E01000145,C7,3,3,1.0
2015-2,E01000145,C8,1,1,1.0
2015-2,E01000146,C3,4,3,1.3333333333333333
2015-2,E01000146,C7,2,1,2.0
2015-2,E01000147,C3,1,1,1.0
2015-2,E01000147,C7,1,1,1.0
2015-2,E01000148,C3,1,1,1.0
2015-2,E01000150,C3,1,1,1.0
2015-2,E01000150,C7,1,1,1.0
2015-2,E01000152,C7,1,1,1.0
2015-2,E01000154,C7,1,1,1.0
2015-2,E01000155,C3,1,1,1.0
2015-2,E01000156,C3,1,1,1.0
2015-2,E01000156,C7,2,2,1.0
2015-2,E01000157,C3,1,1,1.0
2015-2,E01000158,C3,3,2,1.5
2015-2,E01000159,C3,1,1,1.0
2015-2,E01000159,C7,2,2,1.0
2015-2,E01000160,C3,1,1,1.0
2015-2,E01000161,C3,1,1,1.0
2015-2,E01000161,C8,1,1,1.0
2015-2,E01000162,C7,1,1,1.0
2015-2,E01000163,C7,1,1,1.0
2015-2,E01000164,C2,1,1,1.0
2015-2,E01000164,C3,3,3,1.0
2015-2,E01000164,C4,1,1,1.0
2015-2,E01000164,C7,1,1,1.0
2015-2,E01000164,C8,1,1,1.0
2015-2,E01000165,C3,1,1,1.0
2015-2,E01000166,C3,1,1,1.0
2015-2,E01000167,C4,1,1,1.0
2015-2,E01000168,C8,1,1,1.0
2015-2,E01000169,C7,6,4,1.5
2015-2,E01000170,C7,1,1,1.0
2015-2,E01000170,C8,1,1,1.0
2015-2,E01000171,C2,1,1,1.0
2015-2,E01000171,C3,1,1,1.0
2015-2,E01000171,C7,2,2,1.0
2015-2,E01000172,C3,1,1,1.0
2015-2,E01000173,C7,2,2,1.0
2015-2,E01000174,C2,2,2,1.0
2015-2,E01000174,C3,1,1,1.0
2015-2,E01000174,C7,4,3,1.3333333333333333
