lsoa,reports,unique_users,average_per_user
E01000115,2,2,1.0
E01000116,2,2,1.0
E01000117,1,1,1.0
E01000118,2,2,1.0
E01000119,3,3,1.0
E01000120,2,2,1.0
E01000121,2,2,1.0
E01000123,2,2,1.0
E01000124,2,2,1.0
E01000125,4,4,1.0
E01000126,4,4,1.0
E01000128,3,2,1.5
E01000129,1,1,1.0
E01000130,4,3,1.3333333333333333
E01000131,4,4,1.0
E01000132,1,1,1.0
E01000135,3,3,1.0
E01000136,2,2,1.0
E01000137,2,2,1.0
E01000139,6,5,1.2
E01000140,4,3,1.3333333333333333
E01000141,5,5,1.0
E01000142,4,3,1.3333333333333333
E01000143,2,2,1.0
E01000144,3,3,1.0
E01000145,5,4,1.25
E01000146,3,3,1.0
E01000147,2,2,1.0
E01000148,5,4,1.25
E01000150,6,4,1.5
E01000152,1,1,1.0
E01000153,1,1,1.0
E01000154,1,1,1.0
E01000155,3,3,1.0
E01000156,2,2,1.0
E01000157,2,2,1.0
E01000158,1,1,1.0
E01000159,8,5,1.6
E01000160,5,5,1.0
E01000161,1,1,1.0
E01000162,3,3,1.0
E01000164,4,4,1.0
E01000165,1,1,1.0
E01000167,3,2,1.5
E01000168,3,3,1.0
E01000169,1,1,1.0
E01000171,1,1,1.0
E01000172,2,2,1.0
E01000173,3,3,1.0
E01000174,3,2,1.5
E01000176,2,2,1.0
E01000177,8,8,1.0
E01000178,4,3,1.3333333333333333
E01000179,2,2,1.0
E01000180,1,1,1.0
E01000181,7,6,1.1666666666666667
E01000182,4,4,1.0
E01000183,4,3,1.3333333333333333
E01000184,2,2,1.0
E01000186,2,2,1.0
E01000188,2,2,1.0
E01000190,4,3,1.3333333333333333
E01000191,2,2,1.0
E01000192,7,6,1.1666666666666667
E01000193,3,3,1.0
E01000194,1,1,1.0
E01000195,1,1,1.0
E01000196,1,1,1.0
E01000197,4,4,1.0
E01000198,4,4,1.0
E01000201,1,1,1.0
E01000203,1,1,1.0
E01000204,4,3,1.3333333333333333
E01000205,16,5,3.2
E01000206,7,7,1.0
E01000207,2,2,1.0
E01000208,5,4,1.25
E01000209,4,4,1.0
E01000210,6,6,1.0
E01000211,3,3,1.0
E01000212,3,3,1.0
E01000214,4,4,1.0
E01000215,2,2,1.0
E01000216,1,1,1.0
E01000217,4,3,1.3333333333333333
E01000219,3,3,1.0
E01000221,2,2,1.0
E01000222,3,3,1.0
E01000223,4,2,2.0
E01000224,5,4,1.25
E01000225,2,1,2.0
E01000226,2,2,1.0
E01000227,4,4,1.0
E01000228,2,2,1.0
E01000229,3,3,1.0
E01000230,1,1,1.0
E01000231,4,3,1.3333333333333333
E01000233,4,4,1.0
E01000234,2,2,1.0
E01000235,1,1,1.0
E01000236,1,1,1.0
E01000237,2,2,1.0
E01000238,3,3,1.0
E01000239,3,3,1.0
E01000240,3,3,1.0
E01000241,2,1,2.0
E01000242,5,3,1.6666666666666667
E01000243,3,3,1.0
E01000244,2,2,1.0
E01000246,3,2,1.5
E01000247,1,1,1.0
E01000248,6,5,1.2
E01000249,1,1,1.0
E01000250,12,10,1.2
E01000251,4,3,1.3333333333333333
E01000252,1,1,1.0
E01000253,5,4,1.25
E01000254,2,1,2.0
E01000255,7,6,1.1666666666666667
E01000256,1,1,1.0
E01000257,5,4,1.25
E01000258,2,2,1.0
E01000259,5,4,1.25
E01000260,4,4,1.0
E01000261,1,1,1.0
E01000262,2,2,1.0
E01000263,8,5,1.6
E01000264,5,4,1.25
E01000265,2,2,1.0
E01000266,4,4,1.0
E01000267,2,2,1.0
E01000268,7,6,1.1666666666666667
E01000269,1,1,1.0
E01000270,1,1,1.0
E01000271,3,3,1.0
E01000272,1,1,1.0
E01000273,2,2,1.0
E01000274,4,4,1.0
E01000275,2,2,1.0
E01000277,3,3,1.0
