lsoa,reports,unique_users,average_per_user
E01000115,10,6,1.6666666666666667
E01000116,11,10,1.1
E01000117,8,6,1.3333333333333333
E01000118,9,9,1.0
E01000119,12,9,1.3333333333333333
E01000120,3,2,1.5
E01000121,4,3,1.3333333333333333
E01000122,9,7,1.2857142857142858
E01000123,11,6,1.8333333333333333
E01000124,10,10,1.0
E01000125,17,12,1.4166666666666667
E01000126,6,6,1.0
E01000127,3,2,1.5
E01000128,12,10,1.2
E01000129,17,13,1.3076923076923077
E01000130,4,2,2.0
E01000131,9,9,1.0
E01000132,20,5,4.0
E01000133,3,3,1.0
E01000134,7,6,1.1666666666666667
E01000135,16,15,1.0666666666666667
E01000136,5,5,1.0
E01000137,6,5,1.2
E01000138,14,8,1.75
E01000139,11,8,1.375
E01000140,18,12,1.5
E01000141,21,16,1.3125
E01000142,14,8,1.75
E01000143,3,3,1.0
E01000144,31,22,1.4090909090909092
E01000145,12,6,2.0
E01000146,28,13,2.1538461538461537
E01000147,9,6,1.5
E01000148,6,6,1.0
E01000150,6,5,1.2
E01000151,2,2,1.0
E01000152,2,2,1.0
E01000153,3,2,1.5
E01000154,2,2,1.0
E01000155,6,4,1.5
E01000156,10,10,1.0
E01000157,12,9,1.3333333333333333
E01000158,12,10,1.2
E01000159,5,5,1.0
E01000160,7,5,1.4
E01000161,7,7,1.0
E01000162,5,5,1.0
E01000163,8,7,1.1428571428571428
E01000164,14,12,1.1666666666666667
E01000165,4,3,1.3333333333333333
E01000166,7,7,1.0
E01000167,8,7,1.1428571428571428
E01000168,8,5,1.6
E01000169,8,6,1.3333333333333333
E01000170,15,6,2.5
E01000171,19,12,1.5833333333333333
E01000172,5,5,1.0
E01000173,17,14,1.2142857142857142
E01000174,14,11,1.2727272727272727
E01000175,6,5,1.2
E01000176,7,6,1.1666666666666667
E01000177,20,16,1.25
E01000178,8,8,1.0
E01000179,4,4,1.0
E01000180,10,10,1.0
E01000181,18,14,1.2857142857142858
E01000182,8,7,1.1428571428571428
E01000183,12,9,1.3333333333333333
E01000184,5,5,1.0
E01000185,4,4,1.0
E01000186,8,7,1.1428571428571428
E01000187,8,8,1.0
E01000188,14,10,1.4
E01000189,9,8,1.125
E01000190,4,4,1.0
E01000191,12,12,1.0
E01000192,13,12,1.0833333333333333
E01000193,15,14,1.0714285714285714
E01000194,18,5,3.6
E01000195,13,7,1.8571428571428572
E01000196,22,17,1.2941176470588236
E01000197,12,7,1.7142857142857142
E01000198,8,8,1.0
E01000199,9,6,1.5
E01000200,2,2,1.0
E01000201,10,9,1.1111111111111112
E01000202,7,5,1.4
E01000203,4,4,1.0
E01000204,10,9,1.1111111111111112
E01000205,19,14,1.3571428571428572
E01000206,8,6,1.3333333333333333
E01000207,12,11,1.0909090909090908
E01000208,10,9,1.1111111111111112
E01000209,13,12,1.0833333333333333
E01000210,15,13,1.1538461538461537
E01000211,28,26,1.0769230769230769
E01000212,6,6,1.0
E01000213,3,3,1.0
E01000214,13,8,1.625
E01000215,7,5,1.4
E01000216,6,6,1.0
E01000217,17,11,1.5454545454545454
E01000218,4,3,1.3333333333333333
E01000219,9,8,1.125
E01000220,4,3,1.3333333333333333
E01000221,14,11,1.2727272727272727
E01000222,19,12,1.5833333333333333
E01000223,36,18,2.0
E01000224,44,15,2.933333333333333
E01000225,6,6,1.0
E01000226,2,2,1.0
E01000227,9,9,1.0
E01000228,22,16,1.375
E01000229,11,6,1.8333333333333333
E01000230,6,6,1.0
E01000231,2,2,1.0
E01000232,4,4,1.0
E01000233,10,9,1.1111111111111112
E01000234,7,7,1.0
E01000235,8,8,1.0
E01000236,14,12,1.1666666666666667
E01000237,27,18,1.5
E01000238,24,14,1.7142857142857142
E01000239,10,8,1.25
E01000240,11,10,1.1
E01000241,10,9,1.1111111111111112
E01000242,11,10,1.1
E01000243,10,9,1.1111111111111112
E01000244,15,12,1.25
E01000245,9,8,1.125
E01000246,15,10,1.5
E01000247,5,5,1.0
E01000248,14,9,1.5555555555555556
E01000249,12,11,1.0909090909090908
E01000250,12,11,1.0909090909090908
E01000251,11,10,1.1
E01000252,11,8,1.375
E01000253,12,11,1.0909090909090908
E01000254,10,8,1.25
E01000255,5,5,1.0
E01000256,11,8,1.375
E01000257,10,10,1.0
E01000258,15,12,1.25
E01000259,16,10,1.6
E01000260,25,20,1.25
E01000261,12,8,1.5
E01000262,12,9,1.3333333333333333
E01000263,8,7,1.1428571428571428
E01000264,17,13,1.3076923076923077
E01000265,5,5,1.0
E01000266,17,13,1.3076923076923077
E01000267,6,5,1.2
E01000268,17,14,1.2142857142857142
E01000269,12,11,1.0909090909090908
E01000270,3,3,1.0
E01000271,12,11,1.0909090909090908
E01000272,10,7,1.4285714285714286
E01000273,12,11,1.0909090909090908
E01000274,4,4,1.0
E01000275,3,3,1.0
E01000276,4,4,1.0
E01000277,6,4,1.5
E01000278,4,3,1.3333333333333333
E01000279,14,10,1.4
E01000280,21,12,1.75
E01000281,5,4,1.25
E01000282,14,10,1.4
E01000283,7,7,1.0
E01000284,7,3,2.3333333333333335
E01000285,8,7,1.1428571428571428
E01000286,20,10,2.0
E01000287,9,9,1.0
E01000288,12,11,1.0909090909090908
E01000289,5,5,1.0
E01000290,13,12,1.0833333333333333
E01000291,8,8,1.0
E01000292,14,12,1.1666666666666667
E01000293,17,13,1.3076923076923077
E01000294,14,13,1.0769230769230769
E01000295,6,6,1.0
E01000296,17,14,1.2142857142857142
E01000297,8,7,1.1428571428571428
E01000298,14,13,1.0769230769230769
E01000299,11,5,2.2
E01000300,11,9,1.2222222222222223
E01000301,10,7,1.4285714285714286
E01000302,12,9,1.3333333333333333
E01000303,17,14,1.2142857142857142
E01000304,9,7,1.2857142857142858
E01000305,15,4,3.75
E01000306,10,7,1.4285714285714286
E01000307,26,10,2.6
E01000308,6,6,1.0
E01000309,22,10,2.2
E01000310,24,9,2.6666666666666665
E01000311,8,6,1.3333333333333333
E01000312,3,3,1.0
E01000313,12,6,2.0
E01000314,17,7,2.4285714285714284
E01000315,11,9,1.2222222222222223
E01000316,12,12,1.0
E01000317,9,7,1.2857142857142858
E01000318,7,7,1.0
E01000319,11,11,1.0
E01000320,8,7,1.1428571428571428
E01000321,7,7,1.0
E01000322,9,9,1.0
E01000323,22,18,1.2222222222222223
E01000324,6,6,1.0
E01000513,1,1,1.0
E01000516,1,1,1.0
E01000556,1,1,1.0
E01000645,62,48,1.2916666666666667
E01000646,55,42,1.3095238095238095
E01000647,45,38,1.1842105263157894
E01000648,92,57,1.6140350877192982
E01000649,52,40,1.3
E01000650,60,49,1.2244897959183674
E01000651,59,46,1.2826086956521738
E01000652,56,41,1.3658536585365855
