period,LAD,SHEF_B,report_count,user_count,average
2015-1,E06000001,Highways Enquiries,2,2,1.0
2015-1,E06000001,Street Lights,2,2,1.0
2015-1,E06000002,Dog Fouling,1,1,1.0
2015-1,E06000002,Other,3,3,1.0
2015-1,E06000002,Rubbish,2,2,1.0
2015-1,E06000002,Street Lights,3,3,1.0
2015-1,E06000003,Highways Enquiries,1,1,1.0
2015-1,E06000003,Parking,2,2,1.0
2015-1,E06000004,Highways Enquiries,1,1,1.0
2015-1,E06000004,Other,1,1,1.0
2015-1,E06000004,Parking,1,1,1.0
2015-1,E06000004,Pavement /Footway Defects,2,2,1.0
2015-1,E06000004,Road Surface Defects,3,3,1.0
2015-1,E06000004,Rubbish,2,2,1.0
2015-1,E06000004,Street Lights,11,11,1.0
2015-1,E06000005,Highways Enquiries,1,1,1.0
2015-1,E06000005,Incivilities,1,1,1.0
2015-1,E06000005,Other,1,1,1.0
2015-1,E06000005,Road Surface Defects,1,1,1.0
2015-1,E06000005,Rubbish,1,1,1.0
2015-1,E06000005,Street Lights,1,1,1.0
2015-1,E06000006,Highways Enquiries,4,2,2.0
2015-1,E06000006,Incivilities,1,1,1.0
2015-1,E06000006,Other,1,1,1.0
2015-1,E06000006,Overgrown/Fallen Veg/Trees,3,2,1.5
2015-1,E06000006,Rubbish,4,4,1.0
2015-1,E06000007,Dog Fouling,2,2,1.0
2015-1,E06000007,Highways Enquiries,9,7,1.2857142857142858
2015-1,E06000007,Open Spaces/Parks,2,2,1.0
2015-1,E06000007,Other,3,3,1.0
2015-1,E06000007,Overgrown/Fallen Veg/Trees,1,1,1.0
2015-1,E06000007,Parking,2,2,1.0
2015-1,E06000007,Pavement /Footway Defects,8,7,1.1428571428571428
2015-1,E06000007,Road Safety,3,3,1.0
2015-1,E06000007,Road Surface Defects,13,7,1.8571428571428572
2015-1,E06000007,Rubbish,4,4,1.0
2015-1,E06000007,Street Furniture,2,2,1.0
2015-1,E06000007,Street Lights,8,6,1.3333333333333333
2015-1,E06000008,Abandoned Vehicles,1,1,1.0
2015-1,E06000008,Highways Enquiries,5,5,1.0
2015-1,E06000008,Other,1,1,1.0
2015-1,E06000008,Road Safety,1,1,1.0
2015-1,E06000008,Road Surface Defects,3,2,1.5
2015-1,E06000008,Rubbish,17,7,2.4285714285714284
2015-1,E06000008,Street Lights,4,4,1.0
2015-1,E06000009,Abandoned Vehicles,1,1,1.0
2015-1,E06000009,Highways Enquiries,6,4,1.5
2015-1,E06000009,Other,1,1,1.0
2015-1,E06000009,Parking,1,1,1.0
2015-1,E06000009,Pavement /Footway Defects,2,2,1.0
2015-1,E06000009,Road Safety,1,1,1.0
