period,LAD,SHEF_B,report_count,user_count,average
2015-11,E06000001,Pavement /Footway Defects,2,2,1.0
2015-11,E06000001,Road Surface Defects,1,1,1.0
2015-11,E06000001,Rubbish,6,1,6.0
2015-11,E06000001,Street Lights,3,3,1.0
2015-11,E06000002,Road Safety,1,1,1.0
2015-11,E06000002,Rubbish,1,1,1.0
2015-11,E06000002,Street Lights,4,3,1.3333333333333333
2015-11,E06000003,Other,1,1,1.0
2015-11,E06000003,Rubbish,2,1,2.0
2015-11,E06000004,Abandoned Vehicles,1,1,1.0
2015-11,E06000004,Dog Fouling,1,1,1.0
2015-11,E06000004,Highways Enquiries,4,4,1.0
2015-11,E06000004,Other,1,1,1.0
2015-11,E06000004,Parking,1,1,1.0
2015-11,E06000004,Pavement /Footway Defects,1,1,1.0
2015-11,E06000004,Road Safety,3,1,3.0
2015-11,E06000004,Road Surface Defects,1,1,1.0
2015-11,E06000004,Rubbish,3,3,1.0
2015-11,E06000004,Street Lights,10,8,1.25
2015-11,E06000005,Abandoned Vehicles,1,1,1.0
2015-11,E06000005,Other,2,1,2.0
2015-11,E06000005,Pavement /Footway Defects,2,2,1.0
2015-11,E06000005,Road Safety,1,1,1.0
2015-11,E06000005,Road Surface Defects,1,1,1.0
2015-11,E06000005,Rubbish,6,2,3.0
2015-11,E06000005,Street Lights,3,3,1.0
2015-11,E06000006,Abandoned Vehicles,1,1,1.0
2015-11,E06000006,Bus Stops Damage,1,1,1.0
2015-11,E06000006,Highways Enquiries,1,1,1.0
2015-11,E06000006,Open Spaces/Parks,1,1,1.0
2015-11,E06000006,Pavement /Footway Defects,1,1,1.0
2015-11,E06000006,Rubbish,2,2,1.0
2015-11,E06000006,Street Lights,1,1,1.0
2015-11,E06000007,Highways Enquiries,5,4,1.25
2015-11,E06000007,Other,3,2,1.5
2015-11,E06000007,Parking,3,3,1.0
2015-11,E06000007,Pavement /Footway Defects,3,3,1.0
2015-11,E06000007,Road Safety,2,2,1.0
2015-11,E06000007,Rubbish,1,1,1.0
2015-11,E06000007,Street Lights,5,4,1.25
2015-11,E06000008,Abandoned Vehicles,1,1,1.0
2015-11,E06000008,Bus Stops Damage,1,1,1.0
2015-11,E06000008,Highways Enquiries,5,5,1.0
2015-11,E06000008,Other,1,1,1.0
2015-11,E06000008,Overgrown/Fallen Veg/Trees,1,1,1.0
2015-11,E06000008,Parking,2,2,1.0
2015-11,E06000008,Pavement /Footway Defects,5,5,1.0
2015-11,E06000008,Road Surface Defects,2,2,1.0
2015-11,E06000008,Rubbish,10,8,1.25
2015-11,E06000008,Street Lights,4,4,1.0
2015-11,E06000009,Abandoned Vehicles,1,1,1.0
2015-11,E06000009,Dog Fouling,1,1,1.0
2015-11,E06000009,Highways Enquiries,8,4,2.0
2015-11,E06000009,Other,5,4,1.25
2015-11,E06000009,Parking,2,2,1.0
2015-11,E06000009,Pavement /Footway Defects,2,2,1.0
2015-11,E06000009,Road Safety,1,1,1.0
2015-11,E06000009,Road Surface Defects,1,1,1.0
2015-11,E06000009,Rubbish,4,4,1.0
2015-11,E06000009,Street Lights,1,1,1.0
2015-11,E06000010,,1,1,1.0
2015-11,E06000010,Abandoned Vehicles,1,1,1.0
2015-11,E06000010,Bin Replacement,1,1,1.0
2015-11,E06000010,Bus Stops Damage,1,1,1.0
2015-11,E06000010,Highways Enquiries,2,2,1.0
2015-11,E06000010,Incivilities,12,1,12.0
2015-11,E06000010,Other,1,1,1.0
2015-11,E06000010,Parking,1,1,1.0
2015-11,E06000010,Road Safety,3,3,1.0
2015-11,E06000010,Road Surface Defects,5,4,1.25
2015-11,E06000010,Rubbish,12,6,2.0
2015-11,E06000010,Street Lights,56,3,18.666666666666668
2015-11,E06000011,Drainage,4,1,4.0
2015-11,E06000011,Highways Enquiries,1,1,1.0
2015-11,E06000011,Incivilities,3,1,3.0
2015-11,E06000011,Other,2,2,1.0
2015-11,E06000011,Parking,1,1,1.0
2015-11,E06000011,Pavement /Footway Defects,1,1,1.0
2015-11,E06000011,Road Safety,11,1,11.0
2015-11,E06000011,Road Surface Defects,2,2,1.0
2015-11,E06000011,Rubbish,6,4,1.5
2015-11,E06000011,Street Lights,47,5,9.4
2015-11,E06000012,Parking,1,1,1.0
2015-11,E06000012,Road Safety,2,2,1.0
2015-11,E06000012,Rubbish,4,2,2.0
2015-11,E06000012,Street Lights,1,1,1.0
2015-11,E06000013,Highways Enquiries,2,2,1.0
2015-11,E06000013,Other,2,2,1.0
2015-11,E06000013,Road Safety,2,2,1.0
2015-11,E06000013,Rubbish,8,3,2.6666666666666665
2015-11,E06000013,Street Lights,8,2,4.0
2015-11,E06000014,Bus Stops Damage,1,1,1.0
2015-11,E06000014,Highways Enquiries,7,2,3.5
2015-11,E06000014,Incivilities,5,2,2.5
2015-11,E06000014,Open Spaces/Parks,2,1,2.0
2015-11,E06000014,Other,5,2,2.5
2015-11,E06000014,Pavement /Footway Defects,1,1,1.0
2015-11,E06000014,Road Safety,4,3,1.3333333333333333
2015-11,E06000014,Rubbish,8,3,2.6666666666666665
2015-11,E06000014,Street Lights,9,6,1.5
2015-11,E06000015,Highways Enquiries,3,3,1.0
2015-11,E06000015,Overgrown/Fallen Veg/Trees,3,3,1.0
2015-11,E06000015,Pavement /Footway Defects,2,2,1.0
2015-11,E06000015,Road Surface Defects,2,2,1.0
2015-11,E06000015,Rubbish,1,1,1.0
2015-11,E06000015,Street Lights,2,2,1.0
2015-11,E06000016,Abandoned Vehicles,2,2,1.0
2015-11,E06000016,Bus Stops Damage,1,1,1.0
2015-11,E06000016,Dog Fouling,1,1,1.0
2015-11,E06000016,Highways Enquiries,1,1,1.0
2015-11,E06000016,Incivilities,1,1,1.0
2015-11,E06000016,Other,1,1,1.0
2015-11,E06000016,Overgrown/Fallen Veg/Trees,1,1,1.0
2015-11,E06000016,Pavement /Footway Defects,1,1,1.0
2015-11,E06000016,Rubbish,2,2,1.0
2015-11,E06000016,Street Lights,3,1,3.0
2015-11,E06000017,Highways Enquiries,1,1,1.0
2015-11,E06000017,Overgrown/Fallen Veg/Trees,1,1,1.0
2015-11,E06000017,Pavement /Footway Defects,1,1,1.0
2015-11,E06000017,Road Surface Defects,2,2,1.0
2015-11,E06000017,Rubbish,1,1,1.0
2015-11,E06000018,Highways Enquiries,2,2,1.0
2015-11,E06000018,Incivilities,1,1,1.0
2015-11,E06000018,Open Spaces/Parks,1,1,1.0
2015-11,E06000018,Other,2,2,1.0
2015-11,E06000018,Overgrown/Fallen Veg/Trees,1,1,1.0
2015-11,E06000018,Parking,1,1,1.0
2015-11,E06000018,Pavement /Footway Defects,3,2,1.5
2015-11,E06000018,Road Safety,2,2,1.0
2015-11,E06000018,Road Surface Defects,1,1,1.0
2015-11,E06000018,Rubbish,10,7,1.4285714285714286
2015-11,E06000018,Street Furniture,1,1,1.0
2015-11,E06000018,Street Lights,1,1,1.0
2015-11,E06000019,Highways Enquiries,1,1,1.0
2015-11,E06000019,Overgrown/Fallen Veg/Trees,1,1,1.0
2015-11,E06000019,Road Surface Defects,2,2,1.0
2015-11,E06000019,Rubbish,2,1,2.0
2015-11,E06000019,Street Lights,2,2,1.0
2015-11,E06000020,Abandoned Vehicles,1,1,1.0
2015-11,E06000020,Highways Enquiries,1,1,1.0
2015-11,E06000020,Overgrown/Fallen Veg/Trees,1,1,1.0
2015-11,E06000020,Pavement /Footway Defects,1,1,1.0
2015-11,E06000020,Rubbish,1,1,1.0
2015-11,E06000020,Street Lights,2,2,1.0
2015-11,E06000021,Bus Stops Damage,1,1,1.0
2015-11,E06000021,Highways Enquiries,5,5,1.0
2015-11,E06000021,Incivilities,1,1,1.0
2015-11,E06000021,Other,1,1,1.0
2015-11,E06000021,Overgrown/Fallen Veg/Trees,1,1,1.0
2015-11,E06000021,Pavement /Footway Defects,1,1,1.0
2015-11,E06000021,Road Safety,1,1,1.0
2015-11,E06000021,Road Surface Defects,1,1,1.0
2015-11,E06000021,Rubbish,1,1,1.0
2015-11,E06000022,Abandoned Vehicles,1,1,1.0
2015-11,E06000022,Highways Enquiries,1,1,1.0
2015-11,E06000022,Parking,1,1,1.0
2015-11,E06000022,Pavement /Footway Defects,3,3,1.0
2015-11,E06000022,Road Safety,1,1,1.0
2015-11,E06000022,Road Surface Defects,3,3,1.0
2015-11,E06000022,Rubbish,1,1,1.0
2015-11,E06000022,Street Lights,1,1,1.0
2015-11,E06000023,Abandoned Vehicles,2,2,1.0
2015-11,E06000023,Dog Fouling,2,2,1.0
2015-11,E06000023,Highways Enquiries,1,1,1.0
2015-11,E06000023,Incivilities,1,1,1.0
2015-11,E06000023,Open Spaces/Parks,1,1,1.0
2015-11,E06000023,Other,7,7,1.0
2015-11,E06000023,Overgrown/Fallen Veg/Trees,3,3,1.0
2015-11,E06000023,Parking,7,7,1.0
2015-11,E06000023,Pavement /Footway Defects,10,9,1.1111111111111112
2015-11,E06000023,Road Safety,5,5,1.0
2015-11,E06000023,Road Surface Defects,3,3,1.0
2015-11,E06000023,Rubbish,32,23,1.391304347826087
2015-11,E06000023,Street Lights,12,9,1.3333333333333333
2015-11,E06000024,Open Spaces/Parks,1,1,1.0
2015-11,E06000024,Parking,1,1,1.0
2015-11,E06000024,Pavement /Footway Defects,1,1,1.0
2015-11,E06000024,Road Surface Defects,6,6,1.0
2015-11,E06000024,Rubbish,4,2,2.0
2015-11,E06000024,Street Lights,5,4,1.25
2015-11,E06000025,Highways Enquiries,3,3,1.0
2015-11,E06000025,Open Spaces/Parks,1,1,1.0
2015-11,E06000025,Other,6,4,1.5
2015-11,E06000025,Overgrown/Fallen Veg/Trees,1,1,1.0
2015-11,E06000025,Parking,2,2,1.0
2015-11,E06000025,Pavement /Footway Defects,9,6,1.5
2015-11,E06000025,Road Safety,2,2,1.0
2015-11,E06000025,Road Surface Defects,4,4,1.0
2015-11,E06000025,Rubbish,5,5,1.0
2015-11,E06000025,Street Lights,6,4,1.5
2015-11,E06000026,Abandoned Vehicles,2,2,1.0
2015-11,E06000026,Dog Fouling,1,1,1.0
2015-11,E06000026,Highways Enquiries,1,1,1.0
2015-11,E06000026,Open Spaces/Parks,1,1,1.0
2015-11,E06000026,Other,1,1,1.0
2015-11,E06000026,Overgrown/Fallen Veg/Trees,1,1,1.0
2015-11,E06000026,Pavement /Footway Defects,1,1,1.0
2015-11,E06000026,Road Safety,1,1,1.0
2015-11,E06000026,Road Surface Defects,1,1,1.0
2015-11,E06000026,Rubbish,4,3,1.3333333333333333
2015-11,E06000027,Highways Enquiries,1,1,1.0
2015-11,E06000027,Other,2,1,2.0
2015-11,E06000027,Road Surface Defects,2,2,1.0
2015-11,E06000027,Street Lights,3,2,1.5
2015-11,E06000028,Abandoned Vehicles,1,1,1.0
2015-11,E06000028,Bus Stops Damage,1,1,1.0
2015-11,E06000028,Highways Enquiries,1,1,1.0
2015-11,E06000028,Overgrown/Fallen Veg/Trees,3,3,1.0
2015-11,E06000028,Parking,2,2,1.0
2015-11,E06000028,Pavement /Footway Defects,1,1,1.0
2015-11,E06000028,Road Safety,2,2,1.0
2015-11,E06000028,Road Surface Defects,3,3,1.0
2015-11,E06000028,Rubbish,3,3,1.0
2015-11,E06000028,Street Lights,3,2,1.5
2015-11,E06000029,Other,2,2,1.0
2015-11,E06000029,Pavement /Footway Defects,1,1,1.0
2015-11,E06000029,Public Toilets,1,1,1.0
2015-11,E06000029,Rubbish,1,1,1.0
2015-11,E06000029,Street Lights,4,2,2.0
2015-11,E06000030,Abandoned Vehicles,1,1,1.0
2015-11,E06000030,Highways Enquiries,3,3,1.0
