period,LAD,SHEF_B,report_count,user_count,average
2015-9,E06000001,Other,1,1,1.0
2015-9,E06000001,Rubbish,4,1,4.0
2015-9,E06000001,Street Lights,1,1,1.0
2015-9,E06000002,Abandoned Vehicles,1,1,1.0
2015-9,E06000002,Other,3,3,1.0
2015-9,E06000002,Pavement /Footway Defects,2,1,2.0
2015-9,E06000002,Rubbish,1,1,1.0
2015-9,E06000003,Parking,1,1,1.0
2015-9,E06000003,Rubbish,4,4,1.0
2015-9,E06000003,Street Lights,1,1,1.0
2015-9,E06000004,Bus Stops Damage,3,3,1.0
2015-9,E06000004,Highways Enquiries,2,2,1.0
2015-9,E06000004,Other,1,1,1.0
2015-9,E06000004,Parking,4,4,1.0
2015-9,E06000004,Pavement /Footway Defects,7,4,1.75
2015-9,E06000004,Road Safety,1,1,1.0
2015-9,E06000004,Road Surface Defects,2,2,1.0
2015-9,E06000004,Rubbish,3,3,1.0
2015-9,E06000004,Street Furniture,1,1,1.0
2015-9,E06000004,Street Lights,10,10,1.0
2015-9,E06000005,Highways Enquiries,1,1,1.0
2015-9,E06000005,Incivilities,1,1,1.0
2015-9,E06000005,Pavement /Footway Defects,5,3,1.6666666666666667
2015-9,E06000005,Rubbish,4,4,1.0
2015-9,E06000005,Street Lights,2,2,1.0
2015-9,E06000006,Highways Enquiries,3,3,1.0
2015-9,E06000006,Parking,2,2,1.0
2015-9,E06000006,Pavement /Footway Defects,3,3,1.0
2015-9,E06000006,Road Surface Defects,1,1,1.0
2015-9,E06000006,Street Lights,1,1,1.0
2015-9,E06000007,Highways Enquiries,1,1,1.0
2015-9,E06000007,Open Spaces/Parks,1,1,1.0
2015-9,E06000007,Other,3,3,1.0
2015-9,E06000007,Overgrown/Fallen Veg/Trees,2,2,1.0
2015-9,E06000007,Parking,1,1,1.0
2015-9,E06000007,Pavement /Footway Defects,1,1,1.0
2015-9,E06000007,Road Surface Defects,1,1,1.0
2015-9,E06000007,Rubbish,4,3,1.3333333333333333
2015-9,E06000008,Abandoned Vehicles,2,2,1.0
2015-9,E06000008,Bus Stops Damage,1,1,1.0
2015-9,E06000008,Highways Enquiries,5,5,1.0
2015-9,E06000008,Other,2,2,1.0
2015-9,E06000008,Pavement /Footway Defects,2,2,1.0
2015-9,E06000008,Road Safety,1,1,1.0
2015-9,E06000008,Road Surface Defects,1,1,1.0
2015-9,E06000008,Rubbish,19,7,2.7142857142857144
2015-9,E06000008,Street Lights,4,2,2.0
2015-9,E06000009,Highways Enquiries,1,1,1.0
2015-9,E06000009,Other,3,2,1.5
2015-9,E06000009,Overgrown/Fallen Veg/Trees,1,1,1.0
2015-9,E06000009,Pavement /Footway Defects,3,3,1.0
2015-9,E06000009,Rubbish,4,4,1.0
2015-9,E06000009,Street Lights,2,2,1.0
2015-9,E06000010,Bus Stops Damage,1,1,1.0
2015-9,E06000010,Drainage,2,2,1.0
2015-9,E06000010,Highways Enquiries,1,1,1.0
2015-9,E06000010,Incivilities,3,1,3.0
2015-9,E06000010,Overgrown/Fallen Veg/Trees,1,1,1.0
2015-9,E06000010,Parking,4,3,1.3333333333333333
2015-9,E06000010,Pavement /Footway Defects,3,3,1.0
2015-9,E06000010,Road Safety,1,1,1.0
2015-9,E06000010,Road Surface Defects,4,4,1.0
2015-9,E06000010,Rubbish,15,8,1.875
2015-9,E06000010,Street Lights,15,2,7.5
2015-9,E06000011,Bus Stops Damage,1,1,1.0
2015-9,E06000011,Drainage,10,2,5.0
2015-9,E06000011,Open Spaces/Parks,2,2,1.0
2015-9,E06000011,Other,10,9,1.1111111111111112
2015-9,E06000011,Pavement /Footway Defects,2,2,1.0
2015-9,E06000011,Right of Way,7,2,3.5
2015-9,E06000011,Road Safety,6,3,2.0
2015-9,E06000011,Road Surface Defects,2,2,1.0
2015-9,E06000011,Rubbish,9,5,1.8
2015-9,E06000011,Street Lights,15,3,5.0
2015-9,E06000012,Abandoned Vehicles,1,1,1.0
2015-9,E06000012,Other,2,2,1.0
2015-9,E06000012,Pavement /Footway Defects,1,1,1.0
2015-9,E06000012,Road Surface Defects,1,1,1.0
2015-9,E06000012,Rubbish,4,3,1.3333333333333333
2015-9,E06000013,Incivilities,1,1,1.0
2015-9,E06000013,Overgrown/Fallen Veg/Trees,1,1,1.0
2015-9,E06000013,Pavement /Footway Defects,1,1,1.0
2015-9,E06000013,Road Surface Defects,3,1,3.0
2015-9,E06000013,Rubbish,10,2,5.0
2015-9,E06000013,Street Lights,10,2,5.0
2015-9,E06000014,Dog Fouling,1,1,1.0
2015-9,E06000014,Highways Enquiries,10,5,2.0
2015-9,E06000014,Incivilities,4,1,4.0
2015-9,E06000014,Open Spaces/Parks,1,1,1.0
2015-9,E06000014,Other,3,1,3.0
2015-9,E06000014,Parking,1,1,1.0
2015-9,E06000014,Pavement /Footway Defects,12,4,3.0
2015-9,E06000014,Road Safety,1,1,1.0
2015-9,E06000014,Road Surface Defects,3,3,1.0
2015-9,E06000014,Rubbish,23,3,7.666666666666667
2015-9,E06000014,Street Lights,2,2,1.0
2015-9,E06000015,Parking,1,1,1.0
2015-9,E06000015,Road Safety,1,1,1.0
2015-9,E06000015,Road Surface Defects,1,1,1.0
2015-9,E06000015,Rubbish,1,1,1.0
2015-9,E06000016,Other,2,2,1.0
2015-9,E06000016,Parking,1,1,1.0
2015-9,E06000016,Pavement /Footway Defects,1,1,1.0
2015-9,E06000016,Road Safety,1,1,1.0
2015-9,E06000016,Road Surface Defects,2,2,1.0
2015-9,E06000016,Rubbish,4,4,1.0
2015-9,E06000016,Street Lights,1,1,1.0
2015-9,E06000017,Highways Enquiries,1,1,1.0
2015-9,E06000017,Incivilities,1,1,1.0
2015-9,E06000017,Other,1,1,1.0
2015-9,E06000017,Overgrown/Fallen Veg/Trees,1,1,1.0
2015-9,E06000017,Parking,2,2,1.0
2015-9,E06000017,Pavement /Footway Defects,1,1,1.0
2015-9,E06000017,Road Surface Defects,17,2,8.5
2015-9,E06000017,Street Lights,1,1,1.0
2015-9,E06000018,Abandoned Vehicles,1,1,1.0
2015-9,E06000018,Dog Fouling,1,1,1.0
2015-9,E06000018,Highways Enquiries,5,4,1.25
2015-9,E06000018,Incivilities,8,3,2.6666666666666665
2015-9,E06000018,Other,5,5,1.0
2015-9,E06000018,Overgrown/Fallen Veg/Trees,1,1,1.0
2015-9,E06000018,Parking,2,2,1.0
2015-9,E06000018,Pavement /Footway Defects,3,3,1.0
2015-9,E06000018,Road Surface Defects,1,1,1.0
2015-9,E06000018,Rubbish,7,6,1.1666666666666667
2015-9,E06000019,Highways Enquiries,3,2,1.5
2015-9,E06000019,Other,1,1,1.0
2015-9,E06000019,Overgrown/Fallen Veg/Trees,1,1,1.0
2015-9,E06000019,Parking,1,1,1.0
2015-9,E06000019,Pavement /Footway Defects,2,1,2.0
2015-9,E06000019,Right of Way,1,1,1.0
2015-9,E06000019,Road Safety,2,2,1.0
2015-9,E06000019,Road Surface Defects,6,4,1.5
2015-9,E06000019,Rubbish,2,2,1.0
2015-9,E06000020,Abandoned Vehicles,1,1,1.0
2015-9,E06000020,Dog Fouling,1,1,1.0
2015-9,E06000020,Highways Enquiries,3,2,1.5
2015-9,E06000020,Incivilities,1,1,1.0
2015-9,E06000020,Open Spaces/Parks,1,1,1.0
2015-9,E06000020,Other,1,1,1.0
2015-9,E06000020,Overgrown/Fallen Veg/Trees,1,1,1.0
2015-9,E06000020,Parking,1,1,1.0
2015-9,E06000020,Pavement /Footway Defects,3,3,1.0
2015-9,E06000020,Rubbish,2,1,2.0
2015-9,E06000020,Street Furniture,1,1,1.0
2015-9,E06000020,Street Lights,1,1,1.0
2015-9,E06000021,Dog Fouling,1,1,1.0
2015-9,E06000021,Highways Enquiries,1,1,1.0
2015-9,E06000021,Open Spaces/Parks,1,1,1.0
2015-9,E06000021,Other,2,2,1.0
2015-9,E06000021,Overgrown/Fallen Veg/Trees,1,1,1.0
2015-9,E06000021,Parking,2,2,1.0
2015-9,E06000021,Pavement /Footway Defects,3,3,1.0
2015-9,E06000021,Road Safety,1,1,1.0
2015-9,E06000021,Rubbish,3,3,1.0
2015-9,E06000022,Highways Enquiries,3,3,1.0
2015-9,E06000022,Other,1,1,1.0
2015-9,E06000022,Pavement /Footway Defects,2,2,1.0
2015-9,E06000022,Road Safety,4,2,2.0
2015-9,E06000022,Rubbish,3,2,1.5
2015-9,E06000023,Abandoned Vehicles,10,9,1.1111111111111112
2015-9,E06000023,Dog Fouling,2,2,1.0
2015-9,E06000023,Highways Enquiries,8,8,1.0
2015-9,E06000023,Incivilities,1,1,1.0
2015-9,E06000023,Open Spaces/Parks,3,3,1.0
2015-9,E06000023,Other,1,1,1.0
2015-9,E06000023,Parking,5,4,1.25
2015-9,E06000023,Pavement /Footway Defects,10,7,1.4285714285714286
2015-9,E06000023,Road Safety,1,1,1.0
2015-9,E06000023,Road Surface Defects,4,4,1.0
2015-9,E06000023,Rubbish,29,24,1.2083333333333333
2015-9,E06000023,Street Lights,5,4,1.25
2015-9,E06000024,Highways Enquiries,1,1,1.0
2015-9,E06000024,Parking,1,1,1.0
2015-9,E06000024,Road Safety,1,1,1.0
2015-9,E06000024,Road Surface Defects,2,2,1.0
2015-9,E06000024,Rubbish,1,1,1.0
2015-9,E06000024,Street Lights,2,2,1.0
2015-9,E06000025,Abandoned Vehicles,1,1,1.0
2015-9,E06000025,Dog Fouling,1,1,1.0
2015-9,E06000025,Highways Enquiries,5,4,1.25
2015-9,E06000025,Incivilities,2,2,1.0
2015-9,E06000025,Open Spaces/Parks,1,1,1.0
2015-9,E06000025,Other,2,2,1.0
2015-9,E06000025,Overgrown/Fallen Veg/Trees,2,2,1.0
2015-9,E06000025,Pavement /Footway Defects,4,4,1.0
2015-9,E06000025,Rubbish,4,4,1.0
2015-9,E06000026,Abandoned Vehicles,1,1,1.0
2015-9,E06000026,Incivilities,1,1,1.0
2015-9,E06000026,Open Spaces/Parks,1,1,1.0
2015-9,E06000026,Overgrown/Fallen Veg/Trees,1,1,1.0
2015-9,E06000026,Parking,5,5,1.0
2015-9,E06000026,Road Safety,1,1,1.0
2015-9,E06000026,Road Surface Defects,3,3,1.0
2015-9,E06000026,Rubbish,4,4,1.0
2015-9,E06000027,Abandoned Vehicles,1,1,1.0
2015-9,E06000027,Highways Enquiries,3,3,1.0
2015-9,E06000027,Incivilities,2,1,2.0
2015-9,E06000027,Pavement /Footway Defects,2,2,1.0
2015-9,E06000027,Street Lights,1,1,1.0
2015-9,E06000028,Abandoned Vehicles,1,1,1.0
2015-9,E06000028,Dog Fouling,1,1,1.0
2015-9,E06000028,Highways Enquiries,4,4,1.0
2015-9,E06000028,Open Spaces/Parks,1,1,1.0
2015-9,E06000028,Other,1,1,1.0
2015-9,E06000028,Parking,1,1,1.0
2015-9,E06000028,Pavement /Footway Defects,5,4,1.25
2015-9,E06000028,Road Surface Defects,6,4,1.5
2015-9,E06000028,Rubbish,1,1,1.0
2015-9,E06000028,Street Lights,7,1,7.0
2015-9,E06000029,Highways Enquiries,2,2,1.0
2015-9,E06000029,Overgrown/Fallen Veg/Trees,1,1,1.0
2015-9,E06000029,Pavement /Footway Defects,2,2,1.0
2015-9,E06000029,Road Safety,1,1,1.0
2015-9,E06000030,Abandoned Vehicles,2,2,1.0
2015-9,E06000030,Bus Stops Damage,1,1,1.0
2015-9,E06000030,Highways Enquiries,5,5,1.0
2015-9,E06000030,Open Spaces/Parks,2,2,1.0
2015-9,E06000030,Other,1,1,1.0
2015-9,E06000030,Parking,1,1,1.0
2015-9,E06000030,Road Safety,1,1,1.0
2015-9,E06000030,Road Surface Defects,3,3,1.0
2015-9,E06000030,Rubbish,3,3,1.0
2015-9,E06000030,Street Lights,1,1,1.0
2015-9,E06000031,Abandoned Vehicles,5,5,1.0
2015-9,E06000031,Highways Enquiries,6,3,2.0
2015-9,E06000031,Incivilities,4,3,1.3333333333333333
2015-9,E06000031,Other,2,2,1.0
2015-9,E06000031,Overgrown/Fallen Veg/Trees,1,1,1.0
2015-9,E06000031,Parking,6,3,2.0
2015-9,E06000031,Pavement /Footway Defects,2,2,1.0
2015-9,E06000031,Road Safety,1,1,1.0
2015-9,E06000031,Rubbish,8,8,1.0
2015-9,E06000031,Street Lights,8,2,4.0
2015-9,E06000032,Abandoned Vehicles,3,3,1.0
2015-9,E06000032,Bus Stops Damage,1,1,1.0
2015-9,E06000032,Highways Enquiries,4,3,1.3333333333333333
2015-9,E06000032,Other,3,2,1.5
2015-9,E06000032,Parking,3,3,1.0
2015-9,E06000032,Pavement /Footway Defects,3,3,1.0
2015-9,E06000032,Road Surface Defects,1,1,1.0
2015-9,E06000032,Rubbish,27,7,3.857142857142857
2015-9,E06000032,Street Lights,1,1,1.0
2015-9,E06000033,Open Spaces/Parks,1,1,1.0
2015-9,E06000033,Other,7,6,1.1666666666666667
2015-9,E06000033,Overgrown/Fallen Veg/Trees,1,1,1.0
2015-9,E06000033,Parking,1,1,1.0
2015-9,E06000033,Rubbish,6,4,1.5
2015-9,E06000034,Abandoned Vehicles,1,1,1.0
2015-9,E06000034,Highways Enquiries,7,5,1.4
2015-9,E06000034,Incivilities,1,1,1.0
2015-9,E06000034,Open Spaces/Parks,1,1,1.0
2015-9,E06000034,Other,4,1,4.0
2015-9,E06000034,Overgrown/Fallen Veg/Trees,2,1,2.0
2015-9,E06000034,Pavement /Footway Defects,1,1,1.0
2015-9,E06000034,Road Safety,3,2,1.5
2015-9,E06000034,Road Surface Defects,6,4,1.5
2015-9,E06000034,Rubbish,6,4,1.5
2015-9,E06000034,Street Lights,12,4,3.0
2015-9,E06000035,Abandoned Vehicles,3,3,1.0
2015-9,E06000035,Dog Fouling,2,2,1.0
2015-9,E06000035,Highways Enquiries,2,2,1.0
2015-9,E06000035,Open Spaces/Parks,1,1,1.0
2015-9,E06000035,Other,2,2,1.0
2015-9,E06000035,Parking,3,3,1.0
2015-9,E06000035,Pavement /Footway Defects,2,2,1.0
2015-9,E06000035,Road Safety,1,1,1.0
2015-9,E06000035,Road Surface Defects,1,1,1.0
2015-9,E06000035,Rubbish,7,5,1.4
2015-9,E06000035,Street Lights,2,1,2.0
2015-9,E06000036,Highways Enquiries,3,2,1.5
2015-9,E06000036,Open Spaces/Parks,1,1,1.0
2015-9,E06000036,Parking,4,4,1.0
2015-9,E06000036,Rubbish,3,3,1.0
2015-9,E06000036,Street Lights,7,7,1.0
2015-9,E06000037,,1,1,1.0
2015-9,E06000037,Right of Way,5,4,1.25
2015-9,E06000037,Road Safety,6,6,1.0
2015-9,E06000037,Road Surface Defects,4,3,1.3333333333333333
2015-9,E06000037,Street Lights,1,1,1.0
2015-9,E06000038,Highways Enquiries,2,2,1.0
2015-9,E06000038,Open Spaces/Parks,1,1,1.0
2015-9,E06000038,Other,5,4,1.25
2015-9,E06000038,Overgrown/Fallen Veg/Trees,3,2,1.5
2015-9,E06000038,Pavement /Footway Defects,3,3,1.0
2015-9,E06000038,Road Safety,4,3,1.3333333333333333
2015-9,E06000038,Road Surface Defects,2,2,1.0
2015-9,E06000038,Rubbish,6,5,1.2
2015-9,E06000038,Street Furniture,1,1,1.0
2015-9,E06000038,Street Lights,1,1,1.0
2015-9,E06000039,Abandoned Vehicles,1,1,1.0
2015-9,E06000039,Bus Stops Damage,2,1,2.0
2015-9,E06000039,Highways Enquiries,1,1,1.0
2015-9,E06000039,Incivilities,1,1,1.0
2015-9,E06000039,Open Spaces/Parks,1,1,1.0
2015-9,E06000039,Other,1,1,1.0
2015-9,E06000039,Parking,1,1,1.0
2015-9,E06000039,Pavement /Footway Defects,1,1,1.0
2015-9,E06000039,Road Safety,1,1,1.0
2015-9,E06000039,Road Surface Defects,3,3,1.0
2015-9,E06000039,Rubbish,3,3,1.0
2015-9,E06000039,Street Lights,2,2,1.0
2015-9,E06000040,Abandoned Vehicles,1,1,1.0
2015-9,E06000040,Highways Enquiries,1,1,1.0
2015-9,E06000040,Other,4,4,1.0
2015-9,E06000040,Overgrown/Fallen Veg/Trees,1,1,1.0
2015-9,E06000040,Pavement /Footway Defects,3,3,1.0
2015-9,E06000040,Rubbish,2,2,1.0
2015-9,E06000040,Street Lights,1,1,1.0
2015-9,E06000041,Abandoned Vehicles,1,1,1.0
2015-9,E06000041,Highways Enquiries,5,4,1.25
2015-9,E06000041,Incivilities,3,1,3.0
2015-9,E06000041,Open Spaces/Parks,1,1,1.0
2015-9,E06000041,Overgrown/Fallen Veg/Trees,3,3,1.0
2015-9,E06000041,Pavement /Footway Defects,5,5,1.0
2015-9,E06000041,Public Toilets,1,1,1.0
2015-9,E06000041,Road Safety,2,2,1.0
2015-9,E06000041,Road Surface Defects,2,2,1.0
2015-9,E06000041,Rubbish,9,5,1.8
2015-9,E06000041,Street Lights,2,2,1.0
2015-9,E06000042,Abandoned Vehicles,1,1,1.0
2015-9,E06000042,Highways Enquiries,3,3,1.0
2015-9,E06000042,Other,1,1,1.0
2015-9,E06000042,Overgrown/Fallen Veg/Trees,1,1,1.0
2015-9,E06000042,Pavement /Footway Defects,2,2,1.0
2015-9,E06000042,Road Surface Defects,2,2,1.0
2015-9,E06000042,Rubbish,5,5,1.0
2015-9,E06000042,Street Lights,6,6,1.0
2015-9,E06000043,Drainage,1,1,1.0
2015-9,E06000043,Incivilities,4,2,2.0
2015-9,E06000043,Other,9,9,1.0
2015-9,E06000043,Overgrown/Fallen Veg/Trees,2,2,1.0
2015-9,E06000043,Parking,2,2,1.0
2015-9,E06000043,Road Safety,2,2,1.0
2015-9,E06000043,Road Surface Defects,2,2,1.0
2015-9,E06000043,Rubbish,4,4,1.0
2015-9,E06000043,Street Lights,6,5,1.2
2015-9,E06000044,Dog Fouling,1,1,1.0
2015-9,E06000044,Other,2,2,1.0
2015-9,E06000044,Parking,1,1,1.0
2015-9,E06000044,Pavement /Footway Defects,2,2,1.0
2015-9,E06000044,Road Safety,3,2,1.5
2015-9,E06000044,Rubbish,2,2,1.0
2015-9,E06000045,Dog Fouling,1,1,1.0
2015-9,E06000045,Highways Enquiries,10,8,1.25
2015-9,E06000045,Incivilities,1,1,1.0
2015-9,E06000045,Other,15,12,1.25
2015-9,E06000045,Overgrown/Fallen Veg/Trees,3,3,1.0
