period,LAD,SHEF_B_CODE,report_count,user_count,average
2011-6,E09000003,B1,1,1,1.0
2011-6,E09000003,B13,3,3,1.0
2011-6,E09000003,B14,1,1,1.0
2011-6,E09000003,B15,1,1,1.0
2011-6,E09000003,B16,4,4,1.0
2011-6,E09000003,B17,3,3,1.0
2011-6,E09000003,B18,3,3,1.0
2011-6,E09000003,B19,25,18,1.3888888888888888
2011-6,E09000003,B24,5,4,1.25
2011-6,E09000003,B25,45,36,1.25
2011-6,E09000003,B26,13,10,1.3
2011-6,E09000003,B27,2,2,1.0
2011-6,E09000003,B28,9,8,1.125
2011-6,E09000003,B5,1,1,1.0
2011-6,E09000003,B7,2,2,1.0
