lad,SHEF_B_CODE,reports,unique_users,average_per_user
E09000003,B11,2,2,1.0
E06000045,B13,9,9,1.0
E06000045,B14,6,5,1.2
E09000003,B14,4,1,4.0
E06000045,B16,8,8,1.0
E06000045,B17,2,2,1.0
E09000003,B17,1,1,1.0
E09000003,B18,3,3,1.0
E06000045,B19,8,8,1.0
E06000045,B24,2,2,1.0
E09000003,B24,3,3,1.0
E06000045,B25,7,7,1.0
E09000003,B25,53,45,1.1777777777777778
E06000045,B26,19,17,1.1176470588235294
E09000003,B26,12,11,1.0909090909090908
E09000003,B27,4,2,2.0
E09000003,B28,31,27,1.1481481481481481
E06000045,B6,4,4,1.0
E09000003,B7,1,1,1.0
