lad,SHEF_B_CODE,reports,unique_users,average_per_user
E09000003,B1,1,1,1.0
E09000003,B11,15,15,1.0
E06000045,B13,17,13,1.3076923076923077
E09000003,B14,14,2,7.0
E06000045,B16,8,8,1.0
E06000045,B17,1,1,1.0
E09000003,B17,2,2,1.0
E09000003,B18,4,4,1.0
E06000045,B19,8,7,1.1428571428571428
E06000045,B24,4,4,1.0
E09000003,B24,6,5,1.2
E06000045,B25,22,17,1.2941176470588236
E09000003,B25,51,39,1.3076923076923077
E06000045,B26,31,21,1.4761904761904763
E09000003,B26,29,14,2.0714285714285716
E09000003,B27,8,6,1.3333333333333333
E09000003,B28,20,19,1.0526315789473684
E09000003,B5,3,3,1.0
E06000045,B6,10,8,1.25
E09000003,B7,5,2,2.5
