lsoa,SHEF_B_CODE,reports,unique_users,average_per_user
E01000326,B1,2,2,1.0
E01000328,B1,1,1,1.0
E01000330,B1,1,1,1.0
E01000331,B1,1,1,1.0
E01000333,B1,1,1,1.0
E01000337,B1,2,2,1.0
E01000338,B1,1,1,1.0
E01000339,B1,3,3,1.0
E01000345,B1,1,1,1.0
E01000346,B1,1,1,1.0
E01000348,B1,1,1,1.0
E01000349,B1,1,1,1.0
E01000350,B1,3,3,1.0
E01000353,B1,2,2,1.0
E01000354,B1,2,2,1.0
E01000360,B1,1,1,1.0
E01000364,B1,2,2,1.0
E01000367,B1,1,1,1.0
E01000368,B1,2,2,1.0
E01000374,B1,2,2,1.0
E01000376,B1,3,3,1.0
E01000377,B1,2,2,1.0
E01000381,B1,1,1,1.0
E01000382,B1,2,2,1.0
E01000383,B1,1,1,1.0
E01000385,B1,1,1,1.0
E01000386,B1,1,1,1.0
E01000388,B1,2,2,1.0
E01000390,B1,1,1,1.0
E01000391,B1,1,1,1.0
E01000392,B1,1,1,1.0
E01000395,B1,1,1,1.0
E01000396,B1,3,2,1.5
E01000398,B1,1,1,1.0
E01000401,B1,1,1,1.0
E01000402,B1,1,1,1.0
E01000403,B1,1,1,1.0
E01000404,B1,2,2,1.0
E01000408,B1,1,1,1.0
E01000412,B1,2,2,1.0
E01000415,B1,1,1,1.0
E01000420,B1,1,1,1.0
E01000421,B1,1,1,1.0
E01000426,B1,1,1,1.0
E01000427,B1,1,1,1.0
E01000429,B1,1,1,1.0
E01000432,B1,2,2,1.0
E01000433,B1,1,1,1.0
E01000436,B1,1,1,1.0
E01000437,B1,2,2,1.0
E01000438,B1,1,1,1.0
E01000439,B1,1,1,1.0
E01000441,B1,2,2,1.0
E01000442,B1,4,3,1.3333333333333333
E01000443,B1,1,1,1.0
E01000444,B1,1,1,1.0
E01000445,B1,1,1,1.0
E01000448,B1,1,1,1.0
E01000452,B1,1,1,1.0
E01000454,B1,3,2,1.5
E01000456,B1,1,1,1.0
E01000458,B1,1,1,1.0
E01000462,B1,2,2,1.0
E01000464,B1,1,1,1.0
E01000465,B1,2,2,1.0
E01000469,B1,1,1,1.0
E01000646,B1,2,2,1.0
E01000654,B1,1,1,1.0
E01000655,B1,1,1,1.0
E01000657,B1,1,1,1.0
E01000659,B1,1,1,1.0
E01000661,B1,2,2,1.0
E01000670,B1,1,1,1.0
E01000673,B1,2,2,1.0
E01000677,B1,1,1,1.0
E01000678,B1,1,1,1.0
E01000679,B1,1,1,1.0
E01000680,B1,1,1,1.0
E01000681,B1,1,1,1.0
E01000683,B1,3,3,1.0
E01000685,B1,1,1,1.0
E01000686,B1,2,2,1.0
E01000687,B1,1,1,1.0
E01000691,B1,1,1,1.0
E01000692,B1,1,1,1.0
E01000696,B1,3,3,1.0
E01000699,B1,1,1,1.0
E01000701,B1,1,1,1.0
E01000702,B1,1,1,1.0
E01000704,B1,1,1,1.0
E01000708,B1,1,1,1.0
E01000714,B1,1,1,1.0
E01000715,B1,1,1,1.0
E01000717,B1,2,2,1.0
E01000718,B1,1,1,1.0
E01000721,B1,1,1,1.0
E01000722,B1,1,1,1.0
E01000726,B1,1,1,1.0
E01000727,B1,2,2,1.0
E01000732,B1,1,1,1.0
E01000733,B1,2,2,1.0
E01000734,B1,1,1,1.0
E01000735,B1,1,1,1.0
