lsoa,SHEF_B_CODE,reports,unique_users,average_per_user
E01000645,B1,3,3,1.0
E01000647,B1,1,1,1.0
E01000648,B1,1,1,1.0
E01000651,B1,2,2,1.0
E01000653,B1,2,2,1.0
E01000655,B1,1,1,1.0
E01000664,B1,1,1,1.0
E01000665,B1,2,2,1.0
E01000666,B1,1,1,1.0
E01000667,B1,4,4,1.0
E01000668,B1,1,1,1.0
E01000676,B1,1,1,1.0
E01000677,B1,1,1,1.0
E01000679,B1,1,1,1.0
E01000682,B1,1,1,1.0
E01000686,B1,1,1,1.0
E01000690,B1,1,1,1.0
E01000692,B1,1,1,1.0
E01000700,B1,1,1,1.0
E01000701,B1,1,1,1.0
E01000704,B1,1,1,1.0
E01000706,B1,2,2,1.0
E01000710,B1,1,1,1.0
E01000713,B1,2,2,1.0
E01000714,B1,1,1,1.0
E01000715,B1,2,2,1.0
E01000718,B1,2,2,1.0
E01000719,B1,1,1,1.0
E01000720,B1,1,1,1.0
E01000721,B1,1,1,1.0
E01000726,B1,1,1,1.0
E01000727,B1,4,2,2.0
E01000729,B1,1,1,1.0
E01000730,B1,2,1,2.0
E01000733,B1,2,2,1.0
E01000734,B1,2,2,1.0
E01000736,B1,1,1,1.0
E01000737,B1,1,1,1.0
E01000738,B1,3,3,1.0
E01000742,B1,2,2,1.0
E01000743,B1,1,1,1.0
E01000744,B1,1,1,1.0
E01000750,B1,2,1,2.0
E01000752,B1,1,1,1.0
E01000763,B1,2,2,1.0
E01000765,B1,3,3,1.0
E01000767,B1,2,2,1.0
E01000770,B1,2,2,1.0
E01000775,B1,1,1,1.0
E01000780,B1,1,1,1.0
E01000784,B1,1,1,1.0
E01000785,B1,1,1,1.0
E01000786,B1,2,2,1.0
E01000789,B1,3,3,1.0
E01000794,B1,1,1,1.0
E01000798,B1,1,1,1.0
E01000799,B1,4,4,1.0
E01000800,B1,1,1,1.0
E01000801,B1,1,1,1.0
E01000802,B1,1,1,1.0
E01000804,B1,3,3,1.0
E01000806,B1,1,1,1.0
E01000807,B1,1,1,1.0
E01000808,B1,1,1,1.0
E01000809,B1,2,2,1.0
E01000810,B1,1,1,1.0
E01000813,B1,1,1,1.0
E01000814,B1,2,2,1.0
E01000816,B1,1,1,1.0
E01000818,B1,1,1,1.0
E01000820,B1,1,1,1.0
E01000822,B1,3,2,1.5
E01000827,B1,2,2,1.0
E01000831,B1,1,1,1.0
E01000835,B1,1,1,1.0
E01000837,B1,2,2,1.0
E01000838,B1,1,1,1.0
E01000839,B1,1,1,1.0
E01000840,B1,1,1,1.0
E01000841,B1,1,1,1.0
E01001572,B1,1,1,1.0
E01001573,B1,1,1,1.0
E01001577,B1,2,2,1.0
E01001579,B1,1,1,1.0
E01001582,B1,1,1,1.0
E01001583,B1,1,1,1.0
E01001585,B1,1,1,1.0
E01001587,B1,1,1,1.0
E01001589,B1,1,1,1.0
E01001592,B1,2,2,1.0
E01001600,B1,1,1,1.0
E01001604,B1,1,1,1.0
E01001606,B1,2,1,2.0
E01001608,B1,1,1,1.0
E01001610,B1,1,1,1.0
