lsoa,SHEF_B_CODE,reports,unique_users,average_per_user
E01000327,B1,1,1,1.0
E01000335,B1,1,1,1.0
E01000338,B1,2,2,1.0
E01000341,B1,1,1,1.0
E01000343,B1,2,2,1.0
E01000348,B1,1,1,1.0
E01000349,B1,2,2,1.0
E01000354,B1,1,1,1.0
E01000357,B1,2,2,1.0
E01000359,B1,2,2,1.0
E01000360,B1,1,1,1.0
E01000369,B1,1,1,1.0
E01000371,B1,3,2,1.5
E01000372,B1,1,1,1.0
E01000374,B1,1,1,1.0
E01000376,B1,1,1,1.0
E01000377,B1,1,1,1.0
E01000379,B1,2,2,1.0
E01000380,B1,2,2,1.0
E01000381,B1,1,1,1.0
E01000382,B1,1,1,1.0
E01000383,B1,1,1,1.0
E01000384,B1,1,1,1.0
E01000385,B1,1,1,1.0
E01000392,B1,2,1,2.0
E01000393,B1,1,1,1.0
E01000396,B1,1,1,1.0
E01000398,B1,1,1,1.0
E01000402,B1,4,3,1.3333333333333333
E01000405,B1,1,1,1.0
E01000406,B1,1,1,1.0
E01000407,B1,1,1,1.0
E01000408,B1,1,1,1.0
E01000410,B1,1,1,1.0
E01000414,B1,1,1,1.0
E01000415,B1,2,2,1.0
E01000417,B1,1,1,1.0
E01000419,B1,1,1,1.0
E01000420,B1,1,1,1.0
E01000427,B1,1,1,1.0
E01000429,B1,1,1,1.0
E01000430,B1,2,2,1.0
E01000433,B1,1,1,1.0
E01000435,B1,2,2,1.0
E01000439,B1,1,1,1.0
E01000441,B1,2,1,2.0
E01000442,B1,1,1,1.0
E01000443,B1,1,1,1.0
E01000444,B1,1,1,1.0
E01000445,B1,1,1,1.0
E01000447,B1,2,2,1.0
E01000455,B1,2,2,1.0
E01000457,B1,1,1,1.0
E01000458,B1,1,1,1.0
E01000464,B1,1,1,1.0
E01000465,B1,2,2,1.0
E01000466,B1,2,2,1.0
E01000468,B1,1,1,1.0
E01000649,B1,2,2,1.0
E01000653,B1,1,1,1.0
E01000655,B1,1,1,1.0
E01000656,B1,2,2,1.0
E01000657,B1,1,1,1.0
E01000663,B1,1,1,1.0
E01000665,B1,1,1,1.0
E01000668,B1,1,1,1.0
E01000669,B1,1,1,1.0
E01000672,B1,1,1,1.0
E01000673,B1,1,1,1.0
E01000677,B1,2,1,2.0
E01000678,B1,2,2,1.0
E01000680,B1,3,3,1.0
E01000681,B1,1,1,1.0
E01000682,B1,3,3,1.0
E01000683,B1,1,1,1.0
E01000686,B1,1,1,1.0
E01000687,B1,3,3,1.0
E01000689,B1,1,1,1.0
E01000690,B1,1,1,1.0
