lsoa,SHEF_B_CODE,reports,unique_users,average_per_user
E01000200,B1,1,1,1.0
E01000236,B1,1,1,1.0
E01000269,B1,1,1,1.0
E01000123,B13,1,1,1.0
E01000142,B13,1,1,1.0
E01000165,B13,1,1,1.0
E01000183,B13,1,1,1.0
E01000192,B13,1,1,1.0
E01000215,B13,2,2,1.0
E01000232,B13,1,1,1.0
E01000258,B13,1,1,1.0
E01000294,B13,1,1,1.0
E01000319,B13,1,1,1.0
E01000175,B14,1,1,1.0
E01000271,B14,1,1,1.0
W01001876,B14,1,1,1.0
E01000118,B15,1,1,1.0
E01000142,B15,1,1,1.0
E01000203,B15,1,1,1.0
E01000123,B16,1,1,1.0
E01000136,B16,1,1,1.0
E01000165,B16,1,1,1.0
E01000176,B16,1,1,1.0
E01000214,B16,1,1,1.0
E01000234,B16,1,1,1.0
E01000251,B16,1,1,1.0
E01000264,B16,1,1,1.0
E01000267,B16,1,1,1.0
E01000279,B16,1,1,1.0
E01011654,B16,1,1,1.0
E01000117,B17,1,1,1.0
E01000158,B17,1,1,1.0
E01000173,B18,1,1,1.0
E01000249,B18,1,1,1.0
E01000297,B18,1,1,1.0
E01000119,B19,1,1,1.0
E01000123,B19,2,1,2.0
E01000131,B19,1,1,1.0
E01000140,B19,2,1,2.0
E01000142,B19,1,1,1.0
E01000146,B19,1,1,1.0
E01000159,B19,1,1,1.0
E01000162,B19,1,1,1.0
E01000173,B19,1,1,1.0
E01000176,B19,1,1,1.0
E01000183,B19,1,1,1.0
E01000185,B19,1,1,1.0
E01000191,B19,1,1,1.0
E01000192,B19,1,1,1.0
E01000205,B19,2,2,1.0
E01000215,B19,1,1,1.0
E01000233,B19,1,1,1.0
E01000240,B19,1,1,1.0
E01000260,B19,2,1,2.0
E01000263,B19,1,1,1.0
E01000273,B19,1,1,1.0
E01000278,B19,1,1,1.0
E01000281,B19,1,1,1.0
E01000282,B19,1,1,1.0
E01000293,B19,1,1,1.0
E01000313,B19,1,1,1.0
E01000144,B24,1,1,1.0
E01000174,B24,1,1,1.0
E01000183,B24,1,1,1.0
E01000305,B24,1,1,1.0
E01000307,B24,1,1,1.0
E01000118,B25,1,1,1.0
E01000123,B25,1,1,1.0
E01000136,B25,1,1,1.0
E01000148,B25,1,1,1.0
E01000192,B25,1,1,1.0
E01000199,B25,1,1,1.0
E01000212,B25,1,1,1.0
E01000233,B25,1,1,1.0
E01000235,B25,1,1,1.0
E01000255,B25,1,1,1.0
E01000258,B25,1,1,1.0
E01000286,B25,1,1,1.0
E01000301,B25,1,1,1.0
E01000302,B25,1,1,1.0
E01000307,B25,2,2,1.0
S01008661,B25,1,1,1.0
W01001812,B25,1,1,1.0
W01001871,B25,1,1,1.0
E01000142,B26,1,1,1.0
W01001871,B26,1,1,1.0
W01001944,B26,1,1,1.0
E01000144,B28,1,1,1.0
E01000165,B28,1,1,1.0
E01000182,B28,1,1,1.0
E01000193,B28,1,1,1.0
E01000194,B28,1,1,1.0
E01000208,B28,1,1,1.0
E01000224,B28,1,1,1.0
E01000232,B28,1,1,1.0
E01000257,B28,1,1,1.0
E01000262,B28,1,1,1.0
E01000279,B28,1,1,1.0
E01000285,B28,1,1,1.0
E01000293,B28,1,1,1.0
E01000312,B28,1,1,1.0
S01008677,B28,1,1,1.0
S01008682,B28,1,1,1.0
E01000125,B6,1,1,1.0
