lsoa,SHEF_B_CODE,reports,unique_users,average_per_user
E01000646,B1,1,1,1.0
E01000652,B1,1,1,1.0
E01000654,B1,1,1,1.0
E01000659,B1,1,1,1.0
E01000664,B1,2,2,1.0
E01000666,B1,2,2,1.0
E01000668,B1,2,2,1.0
E01000671,B1,2,2,1.0
E01000672,B1,1,1,1.0
E01000673,B1,3,3,1.0
E01000676,B1,1,1,1.0
E01000677,B1,1,1,1.0
E01000680,B1,1,1,1.0
E01000685,B1,1,1,1.0
E01000687,B1,2,2,1.0
E01000688,B1,1,1,1.0
E01000689,B1,1,1,1.0
E01000690,B1,1,1,1.0
E01000692,B1,1,1,1.0
E01000693,B1,1,1,1.0
E01000695,B1,1,1,1.0
E01000696,B1,2,2,1.0
E01000700,B1,1,1,1.0
E01000701,B1,1,1,1.0
E01000707,B1,1,1,1.0
E01000711,B1,1,1,1.0
E01000713,B1,2,2,1.0
E01000716,B1,1,1,1.0
E01000723,B1,1,1,1.0
E01000726,B1,1,1,1.0
E01000727,B1,1,1,1.0
E01000729,B1,2,2,1.0
E01000733,B1,2,2,1.0
E01000735,B1,2,2,1.0
E01000736,B1,1,1,1.0
E01000737,B1,1,1,1.0
E01000739,B1,1,1,1.0
E01000740,B1,2,2,1.0
E01000749,B1,1,1,1.0
E01000750,B1,1,1,1.0
E01000752,B1,1,1,1.0
E01000754,B1,1,1,1.0
E01000760,B1,1,1,1.0
E01000765,B1,1,1,1.0
E01000768,B1,1,1,1.0
E01000770,B1,1,1,1.0
E01000771,B1,1,1,1.0
E01000772,B1,1,1,1.0
E01000775,B1,1,1,1.0
E01000777,B1,1,1,1.0
E01000780,B1,1,1,1.0
E01000781,B1,1,1,1.0
E01000783,B1,2,2,1.0
E01000784,B1,1,1,1.0
E01000787,B1,3,3,1.0
E01000789,B1,1,1,1.0
E01000797,B1,2,2,1.0
E01000800,B1,2,1,2.0
E01000801,B1,2,2,1.0
E01000803,B1,2,2,1.0
E01000804,B1,1,1,1.0
E01000808,B1,1,1,1.0
E01000811,B1,1,1,1.0
E01000812,B1,1,1,1.0
E01000816,B1,1,1,1.0
E01000818,B1,3,3,1.0
E01000819,B1,1,1,1.0
E01000820,B1,1,1,1.0
E01000823,B1,2,2,1.0
E01000824,B1,1,1,1.0
E01000827,B1,2,2,1.0
E01000831,B1,1,1,1.0
E01000833,B1,1,1,1.0
E01000834,B1,1,1,1.0
E01000838,B1,1,1,1.0
E01000839,B1,1,1,1.0
E01000840,B1,2,2,1.0
E01000841,B1,2,2,1.0
E01001578,B1,1,1,1.0
E01001579,B1,1,1,1.0
E01001580,B1,1,1,1.0
E01001582,B1,1,1,1.0
E01001584,B1,1,1,1.0
E01001585,B1,2,2,1.0
E01001588,B1,2,2,1.0
E01001589,B1,2,1,2.0
E01001596,B1,1,1,1.0
E01001599,B1,1,1,1.0
E01001610,B1,1,1,1.0
E01001613,B1,1,1,1.0
E01001614,B1,1,1,1.0
E01001615,B1,1,1,1.0
E01001620,B1,1,1,1.0
E01001623,B1,2,2,1.0
E01001635,B1,3,3,1.0
E01001636,B1,1,1,1.0
E01001642,B1,1,1,1.0
E01001644,B1,1,1,1.0
E01001646,B1,2,2,1.0
E01001649,B1,1,1,1.0
E01001652,B1,1,1,1.0
E01001653,B1,1,1,1.0
E01001654,B1,1,1,1.0
E01001655,B1,1,1,1.0
E01001657,B1,1,1,1.0
E01001658,B1,1,1,1.0
E01001665,B1,1,1,1.0
E01001667,B1,1,1,1.0
E01001668,B1,1,1,1.0
E01001676,B1,1,1,1.0
E01001680,B1,1,1,1.0
E01001682,B1,1,1,1.0
E01001683,B1,1,1,1.0
E01001686,B1,2,1,2.0
E01001694,B1,1,1,1.0
E01001702,B1,1,1,1.0
E01001709,B1,1,1,1.0
E01001711,B1,1,1,1.0
E01001712,B1,1,1,1.0
E01022856,B1,1,1,1.0
E01022861,B1,1,1,1.0
E01022872,B1,1,1,1.0
E01022879,B1,2,2,1.0
E01022887,B1,1,1,1.0
E01022890,B1,1,1,1.0
E01022892,B1,1,1,1.0
E01022898,B1,1,1,1.0
E01023479,B1,1,1,1.0
E01023750,B1,6,4,1.5
E01023751,B1,1,1,1.0
E01023756,B1,7,7,1.0
E01023757,B1,2,2,1.0
E01023760,B1,1,1,1.0
E01023762,B1,1,1,1.0
E01023763,B1,1,1,1.0
E01023765,B1,1,1,1.0
E01023766,B1,3,2,1.5
E01023768,B1,3,2,1.5
E01023769,B1,2,2,1.0
E01023770,B1,2,2,1.0
E01023771,B1,1,1,1.0
E01023774,B1,2,2,1.0
E01023775,B1,1,1,1.0
E01023776,B1,3,3,1.0
E01023778,B1,3,2,1.5
E01023781,B1,1,1,1.0
E01023782,B1,1,1,1.0
E01023783,B1,4,2,2.0
E01023784,B1,1,1,1.0
E01023785,B1,2,2,1.0
E01023786,B1,2,1,2.0
E01023787,B1,1,1,1.0
E01023788,B1,8,4,2.0
E01023790,B1,2,2,1.0
E01023791,B1,1,1,1.0
E01023792,B1,1,1,1.0
E01023795,B1,1,1,1.0
E01023797,B1,1,1,1.0
E01023798,B1,1,1,1.0
E01023799,B1,1,1,1.0
E01028477,B1,1,1,1.0
E01028560,B1,1,1,1.0
E01028582,B1,1,1,1.0
E01028616,B1,1,1,1.0
E01028698,B1,1,1,1.0
E01028726,B1,1,1,1.0
E01028801,B1,1,1,1.0
E01032567,B1,3,2,1.5
E01032568,B1,2,2,1.0
E01032941,B1,1,1,1.0
E01033726,B1,3,2,1.5
E01033730,B1,1,1,1.0
E01033737,B1,1,1,1.0
E01033738,B1,1,1,1.0
E01033740,B1,2,2,1.0
E01033741,B1,2,2,1.0
