lsoa,SHEF_B_CODE,reports,unique_users,average_per_user
E01000649,B1,1,1,1.0
E01000650,B1,2,2,1.0
E01000651,B1,1,1,1.0
E01000653,B1,1,1,1.0
E01000655,B1,1,1,1.0
E01000657,B1,1,1,1.0
E01000666,B1,2,2,1.0
E01000668,B1,2,2,1.0
E01000672,B1,1,1,1.0
E01000674,B1,1,1,1.0
E01000675,B1,1,1,1.0
E01000681,B1,1,1,1.0
E01000684,B1,1,1,1.0
E01000685,B1,1,1,1.0
E01000686,B1,1,1,1.0
E01000693,B1,1,1,1.0
E01000694,B1,1,1,1.0
E01000695,B1,1,1,1.0
E01000696,B1,1,1,1.0
E01000700,B1,1,1,1.0
E01000708,B1,1,1,1.0
E01000712,B1,2,2,1.0
E01000713,B1,4,4,1.0
E01000718,B1,1,1,1.0
E01000720,B1,2,2,1.0
E01000721,B1,2,2,1.0
E01000722,B1,1,1,1.0
E01000724,B1,2,2,1.0
E01000725,B1,1,1,1.0
E01000727,B1,2,2,1.0
E01000730,B1,3,2,1.5
E01000731,B1,1,1,1.0
E01000738,B1,1,1,1.0
E01000740,B1,3,3,1.0
E01000741,B1,2,1,2.0
E01000743,B1,3,3,1.0
E01000747,B1,2,1,2.0
E01000762,B1,2,2,1.0
E01000763,B1,1,1,1.0
E01000765,B1,1,1,1.0
E01000766,B1,1,1,1.0
E01000767,B1,1,1,1.0
E01000770,B1,1,1,1.0
E01000771,B1,1,1,1.0
E01000773,B1,1,1,1.0
E01000775,B1,1,1,1.0
E01000777,B1,2,2,1.0
E01000784,B1,2,2,1.0
E01000786,B1,2,1,2.0
E01000797,B1,2,2,1.0
E01000799,B1,1,1,1.0
E01000802,B1,1,1,1.0
E01000807,B1,1,1,1.0
E01000810,B1,1,1,1.0
E01000811,B1,1,1,1.0
E01000813,B1,1,1,1.0
E01000815,B1,1,1,1.0
E01000822,B1,2,2,1.0
E01000827,B1,1,1,1.0
E01000829,B1,1,1,1.0
E01000832,B1,1,1,1.0
E01000838,B1,1,1,1.0
E01000841,B1,1,1,1.0
E01020968,B1,1,1,1.0
E01021080,B1,1,1,1.0
E01021138,B1,1,1,1.0
E01021155,B1,1,1,1.0
E01021183,B1,1,1,1.0
E01021186,B1,1,1,1.0
E01021203,B1,1,1,1.0
E01021206,B1,1,1,1.0
E01021231,B1,3,2,1.5
E01022847,B1,1,1,1.0
E01022860,B1,2,2,1.0
E01022871,B1,1,1,1.0
E01022876,B1,1,1,1.0
E01022884,B1,1,1,1.0
E01022890,B1,1,1,1.0
E01022894,B1,1,1,1.0
E01022896,B1,2,2,1.0
E01023750,B1,5,2,2.5
E01023751,B1,7,3,2.3333333333333335
E01023752,B1,2,2,1.0
E01023753,B1,1,1,1.0
E01023754,B1,2,2,1.0
E01023757,B1,3,3,1.0
E01023758,B1,3,1,3.0
E01023759,B1,2,1,2.0
E01023761,B1,3,2,1.5
E01023762,B1,3,3,1.0
E01023763,B1,1,1,1.0
E01023766,B1,1,1,1.0
E01023769,B1,2,2,1.0
E01023771,B1,2,2,1.0
E01023772,B1,2,2,1.0
E01023774,B1,1,1,1.0
E01023776,B1,1,1,1.0
E01023780,B1,1,1,1.0
E01023781,B1,3,3,1.0
E01023782,B1,1,1,1.0
E01023786,B1,1,1,1.0
E01023788,B1,1,1,1.0
E01023789,B1,3,3,1.0
E01023794,B1,1,1,1.0
E01023798,B1,1,1,1.0
E01023801,B1,4,2,2.0
E01027638,B1,1,1,1.0
E01027653,B1,1,1,1.0
E01027671,B1,1,1,1.0
E01027683,B1,1,1,1.0
E01027695,B1,1,1,1.0
E01027700,B1,2,2,1.0
E01027729,B1,1,1,1.0
E01028441,B1,1,1,1.0
E01028462,B1,1,1,1.0
E01028692,B1,1,1,1.0
