period,LSOA,SHEF_B_CODE,report_count,user_count,average
2017-7,E01000645,B17,4,4,1.0
2017-7,E01000645,B19,1,1,1.0
2017-7,E01000645,B23,1,1,1.0
2017-7,E01000645,B26,2,2,1.0
2017-7,E01000645,B28,1,1,1.0
2017-7,E01000646,B1,2,2,1.0
2017-7,E01000646,B17,2,2,1.0
2017-7,E01000646,B19,1,1,1.0
2017-7,E01000646,B26,1,1,1.0
2017-7,E01000647,B1,1,1,1.0
2017-7,E01000647,B17,1,1,1.0
2017-7,E01000647,B19,1,1,1.0
2017-7,E01000647,B23,1,1,1.0
2017-7,E01000647,B25,1,1,1.0
2017-7,E01000647,B26,1,1,1.0
2017-7,E01000648,B1,1,1,1.0
2017-7,E01000648,B17,2,2,1.0
2017-7,E01000648,B26,2,2,1.0
2017-7,E01000649,B1,1,1,1.0
2017-7,E01000649,B17,1,1,1.0
2017-7,E01000649,B19,1,1,1.0
2017-7,E01000649,B23,1,1,1.0
2017-7,E01000649,B28,1,1,1.0
2017-7,E01000649,B8,2,2,1.0
2017-7,E01000650,B1,2,2,1.0
2017-7,E01000650,B19,3,3,1.0
2017-7,E01000650,B26,5,5,1.0
2017-7,E01000650,B7,1,1,1.0
2017-7,E01000651,B17,1,1,1.0
2017-7,E01000652,B17,2,2,1.0
2017-7,E01000652,B26,2,2,1.0
2017-7,E01000653,B1,1,1,1.0
2017-7,E01000653,B17,1,1,1.0
2017-7,E01000653,B25,1,1,1.0
2017-7,E01000654,B17,1,1,1.0
2017-7,E01000654,B26,1,1,1.0
2017-7,E01000654,B28,1,1,1.0
2017-7,E01000654,B7,1,1,1.0
2017-7,E01000655,B17,2,2,1.0
2017-7,E01000655,B26,2,2,1.0
2017-7,E01000656,B1,3,3,1.0
2017-7,E01000656,B17,3,2,1.5
2017-7,E01000656,B19,1,1,1.0
2017-7,E01000656,B23,2,2,1.0
2017-7,E01000656,B24,1,1,1.0
2017-7,E01000656,B25,2,2,1.0
2017-7,E01000656,B26,6,4,1.5
2017-7,E01000656,B28,1,1,1.0
2017-7,E01000657,B24,1,1,1.0
2017-7,E01000657,B25,1,1,1.0
2017-7,E01000657,B26,1,1,1.0
2017-7,E01000657,B28,2,1,2.0
2017-7,E01000658,B10,1,1,1.0
2017-7,E01000658,B14,1,1,1.0
2017-7,E01000658,B15,1,1,1.0
2017-7,E01000658,B17,1,1,1.0
2017-7,E01000658,B24,1,1,1.0
2017-7,E01000659,B1,1,1,1.0
2017-7,E01000659,B17,2,2,1.0
2017-7,E01000659,B19,1,1,1.0
2017-7,E01000659,B24,3,1,3.0
2017-7,E01000659,B25,1,1,1.0
2017-7,E01000659,B26,3,3,1.0
2017-7,E01000661,B17,1,1,1.0
2017-7,E01000661,B19,1,1,1.0
2017-7,E01000661,B26,5,4,1.25
2017-7,E01000661,B7,1,1,1.0
2017-7,E01000662,B15,1,1,1.0
2017-7,E01000662,B17,2,2,1.0
2017-7,E01000662,B26,1,1,1.0
2017-7,E01000663,B17,3,2,1.5
2017-7,E01000663,B19,2,2,1.0
2017-7,E01000663,B26,1,1,1.0
2017-7,E01000664,B1,1,1,1.0
2017-7,E01000664,B15,2,2,1.0
2017-7,E01000664,B17,1,1,1.0
2017-7,E01000664,B23,1,1,1.0
2017-7,E01000664,B26,2,2,1.0
2017-7,E01000664,B28,1,1,1.0
2017-7,E01000665,B17,1,1,1.0
2017-7,E01000665,B19,2,2,1.0
2017-7,E01000665,B25,1,1,1.0
2017-7,E01000665,B26,2,2,1.0
2017-7,E01000665,B28,2,2,1.0
2017-7,E01000666,B1,2,2,1.0
2017-7,E01000666,B17,3,3,1.0
2017-7,E01000666,B19,1,1,1.0
2017-7,E01000666,B25,1,1,1.0
2017-7,E01000666,B26,13,10,1.3
2017-7,E01000666,B28,1,1,1.0
2017-7,E01000667,B17,2,2,1.0
2017-7,E01000667,B25,3,2,1.5
2017-7,E01000667,B26,2,2,1.0
2017-7,E01000667,B28,2,2,1.0
2017-7,E01000668,B17,2,2,1.0
2017-7,E01000668,B24,1,1,1.0
2017-7,E01000668,B26,5,2,2.5
2017-7,E01000669,B1,1,1,1.0
2017-7,E01000669,B24,1,1,1.0
2017-7,E01000669,B26,1,1,1.0
2017-7,E01000670,B14,1,1,1.0
2017-7,E01000670,B19,2,2,1.0
2017-7,E01000670,B23,1,1,1.0
2017-7,E01000670,B25,1,1,1.0
2017-7,E01000670,B26,1,1,1.0
2017-7,E01000671,B1,1,1,1.0
2017-7,E01000671,B19,1,1,1.0
2017-7,E01000671,B25,1,1,1.0
2017-7,E01000671,B26,1,1,1.0
2017-7,E01000671,B7,2,1,2.0
2017-7,E01000672,B1,2,1,2.0
2017-7,E01000672,B17,1,1,1.0
2017-7,E01000672,B25,2,2,1.0
2017-7,E01000672,B26,1,1,1.0
2017-7,E01000672,B8,1,1,1.0
2017-7,E01000673,B17,1,1,1.0
2017-7,E01000673,B25,1,1,1.0
2017-7,E01000673,B26,1,1,1.0
2017-7,E01000674,B24,1,1,1.0
2017-7,E01000674,B26,1,1,1.0
2017-7,E01000675,B17,2,2,1.0
2017-7,E01000675,B19,1,1,1.0
2017-7,E01000675,B26,9,6,1.5
2017-7,E01000675,B8,1,1,1.0
2017-7,E01000676,B19,1,1,1.0
2017-7,E01000676,B26,3,3,1.0
2017-7,E01000676,B28,1,1,1.0
2017-7,E01000677,B1,1,1,1.0
2017-7,E01000677,B10,2,1,2.0
2017-7,E01000677,B15,1,1,1.0
2017-7,E01000677,B19,1,1,1.0
2017-7,E01000677,B26,12,6,2.0
2017-7,E01000678,B17,1,1,1.0
2017-7,E01000678,B23,1,1,1.0
2017-7,E01000678,B25,2,2,1.0
2017-7,E01000678,B26,1,1,1.0
2017-7,E01000678,B7,1,1,1.0
2017-7,E01000679,B17,3,3,1.0
2017-7,E01000679,B26,3,3,1.0
2017-7,E01000680,B1,2,2,1.0
2017-7,E01000680,B17,5,5,1.0
2017-7,E01000680,B19,1,1,1.0
2017-7,E01000680,B24,2,2,1.0
2017-7,E01000680,B26,6,5,1.2
2017-7,E01000681,B1,2,2,1.0
2017-7,E01000681,B17,2,2,1.0
2017-7,E01000681,B19,1,1,1.0
2017-7,E01000681,B25,1,1,1.0
2017-7,E01000681,B28,1,1,1.0
2017-7,E01000681,B8,2,2,1.0
2017-7,E01000682,B17,1,1,1.0
2017-7,E01000682,B19,1,1,1.0
2017-7,E01000682,B26,4,3,1.3333333333333333
2017-7,E01000683,B1,1,1,1.0
2017-7,E01000683,B17,5,3,1.6666666666666667
2017-7,E01000683,B19,2,2,1.0
2017-7,E01000683,B23,1,1,1.0
2017-7,E01000683,B24,1,1,1.0
2017-7,E01000683,B26,1,1,1.0
2017-7,E01000684,B1,1,1,1.0
2017-7,E01000684,B17,4,4,1.0
2017-7,E01000684,B23,2,1,2.0
2017-7,E01000685,B17,6,4,1.5
2017-7,E01000685,B26,4,4,1.0
2017-7,E01000685,B8,2,2,1.0
2017-7,E01000686,B26,1,1,1.0
2017-7,E01000686,B28,3,3,1.0
2017-7,E01000687,B19,1,1,1.0
2017-7,E01000687,B24,1,1,1.0
2017-7,E01000687,B28,1,1,1.0
2017-7,E01000688,B1,1,1,1.0
2017-7,E01000688,B24,1,1,1.0
2017-7,E01000688,B26,1,1,1.0
2017-7,E01000688,B8,1,1,1.0
2017-7,E01000689,B17,1,1,1.0
2017-7,E01000689,B26,4,4,1.0
2017-7,E01000689,B8,1,1,1.0
2017-7,E01000690,B1,1,1,1.0
2017-7,E01000690,B26,1,1,1.0
2017-7,E01000691,B1,3,3,1.0
2017-7,E01000691,B17,2,2,1.0
2017-7,E01000691,B26,2,2,1.0
2017-7,E01000691,B7,1,1,1.0
2017-7,E01000692,B1,1,1,1.0
2017-7,E01000692,B15,1,1,1.0
2017-7,E01000692,B17,1,1,1.0
2017-7,E01000692,B19,1,1,1.0
2017-7,E01000692,B26,1,1,1.0
2017-7,E01000692,B28,2,2,1.0
2017-7,E01000693,B17,1,1,1.0
2017-7,E01000693,B26,1,1,1.0
2017-7,E01000693,B7,1,1,1.0
2017-7,E01000694,B1,1,1,1.0
2017-7,E01000694,B17,2,2,1.0
2017-7,E01000694,B23,1,1,1.0
2017-7,E01000694,B26,6,5,1.2
2017-7,E01000694,B28,2,2,1.0
2017-7,E01000695,B1,3,3,1.0
2017-7,E01000695,B17,1,1,1.0
2017-7,E01000695,B23,1,1,1.0
2017-7,E01000695,B24,1,1,1.0
2017-7,E01000695,B26,3,3,1.0
2017-7,E01000696,B1,1,1,1.0
2017-7,E01000696,B19,1,1,1.0
2017-7,E01000696,B26,3,3,1.0
2017-7,E01000696,B28,1,1,1.0
2017-7,E01000697,B1,1,1,1.0
2017-7,E01000697,B17,1,1,1.0
2017-7,E01000697,B25,2,2,1.0
2017-7,E01000697,B26,2,2,1.0
2017-7,E01000697,B28,1,1,1.0
2017-7,E01000698,B23,1,1,1.0
2017-7,E01000698,B24,1,1,1.0
2017-7,E01000698,B26,2,2,1.0
2017-7,E01000699,B23,1,1,1.0
2017-7,E01000699,B24,1,1,1.0
2017-7,E01000699,B25,1,1,1.0
2017-7,E01000699,B26,4,3,1.3333333333333333
2017-7,E01000699,B8,1,1,1.0
2017-7,E01000700,B1,1,1,1.0
2017-7,E01000700,B17,2,2,1.0
2017-7,E01000700,B19,2,2,1.0
2017-7,E01000700,B26,3,2,1.5
2017-7,E01000701,B25,1,1,1.0
2017-7,E01000701,B26,4,2,2.0
2017-7,E01000702,B1,2,2,1.0
2017-7,E01000702,B14,1,1,1.0
2017-7,E01000702,B17,2,2,1.0
2017-7,E01000702,B26,2,2,1.0
2017-7,E01000702,B7,2,2,1.0
2017-7,E01000703,B1,1,1,1.0
2017-7,E01000703,B17,1,1,1.0
2017-7,E01000703,B25,1,1,1.0
2017-7,E01000703,B26,3,3,1.0
2017-7,E01000703,B28,2,2,1.0
2017-7,E01000703,B7,2,2,1.0
2017-7,E01000704,B1,2,2,1.0
2017-7,E01000704,B17,2,2,1.0
2017-7,E01000704,B19,1,1,1.0
2017-7,E01000704,B23,1,1,1.0
2017-7,E01000704,B26,3,3,1.0
2017-7,E01000704,B8,1,1,1.0
2017-7,E01000705,B19,3,3,1.0
2017-7,E01000705,B23,1,1,1.0
2017-7,E01000705,B26,1,1,1.0
2017-7,E01000705,B8,1,1,1.0
2017-7,E01000706,B1,1,1,1.0
2017-7,E01000706,B17,2,2,1.0
2017-7,E01000706,B26,5,3,1.6666666666666667
2017-7,E01000707,B1,1,1,1.0
2017-7,E01000707,B17,1,1,1.0
2017-7,E01000707,B25,1,1,1.0
2017-7,E01000707,B26,5,4,1.25
2017-7,E01000707,B8,1,1,1.0
2017-7,E01000708,B17,1,1,1.0
2017-7,E01000708,B25,1,1,1.0
2017-7,E01000708,B26,2,2,1.0
2017-7,E01000709,B1,1,1,1.0
2017-7,E01000709,B17,1,1,1.0
2017-7,E01000709,B26,1,1,1.0
2017-7,E01000710,B1,1,1,1.0
2017-7,E01000710,B24,1,1,1.0
2017-7,E01000710,B25,1,1,1.0
2017-7,E01000710,B26,9,7,1.2857142857142858
2017-7,E01000710,B8,1,1,1.0
2017-7,E01000711,B1,2,2,1.0
2017-7,E01000711,B26,1,1,1.0
2017-7,E01000711,B7,1,1,1.0
2017-7,E01000711,B8,1,1,1.0
2017-7,E01000712,B1,2,2,1.0
2017-7,E01000712,B17,3,2,1.5
2017-7,E01000712,B23,1,1,1.0
2017-7,E01000712,B7,4,4,1.0
2017-7,E01000713,B1,2,2,1.0
2017-7,E01000713,B24,2,1,2.0
2017-7,E01000713,B25,1,1,1.0
2017-7,E01000713,B26,4,4,1.0
2017-7,E01000713,B8,2,2,1.0
2017-7,E01000714,B17,2,2,1.0
2017-7,E01000714,B19,3,3,1.0
2017-7,E01000714,B23,1,1,1.0
2017-7,E01000714,B25,1,1,1.0
2017-7,E01000714,B26,2,2,1.0
2017-7,E01000714,B28,1,1,1.0
2017-7,E01000714,B7,1,1,1.0
2017-7,E01000715,B17,1,1,1.0
2017-7,E01000715,B26,1,1,1.0
2017-7,E01000716,B1,1,1,1.0
2017-7,E01000716,B8,1,1,1.0
2017-7,E01000717,B26,1,1,1.0
2017-7,E01000718,B1,1,1,1.0
2017-7,E01000718,B17,1,1,1.0
2017-7,E01000718,B19,2,2,1.0
2017-7,E01000718,B26,4,3,1.3333333333333333
2017-7,E01000719,B1,1,1,1.0
2017-7,E01000719,B17,3,3,1.0
2017-7,E01000719,B19,1,1,1.0
2017-7,E01000719,B25,2,2,1.0
2017-7,E01000719,B26,8,5,1.6
2017-7,E01000719,B28,1,1,1.0
2017-7,E01000720,B1,2,2,1.0
2017-7,E01000720,B15,1,1,1.0
2017-7,E01000720,B17,2,2,1.0
2017-7,E01000720,B19,1,1,1.0
2017-7,E01000720,B23,2,2,1.0
2017-7,E01000720,B26,10,8,1.25
2017-7,E01000721,B17,1,1,1.0
2017-7,E01000721,B24,1,1,1.0
2017-7,E01000721,B25,1,1,1.0
2017-7,E01000721,B26,1,1,1.0
2017-7,E01000722,B1,1,1,1.0
2017-7,E01000722,B17,4,4,1.0
2017-7,E01000722,B19,2,2,1.0
2017-7,E01000722,B23,2,2,1.0
2017-7,E01000722,B25,1,1,1.0
2017-7,E01000722,B26,9,5,1.8
2017-7,E01000722,B28,2,2,1.0
2017-7,E01000723,B1,1,1,1.0
2017-7,E01000723,B19,1,1,1.0
2017-7,E01000723,B23,1,1,1.0
2017-7,E01000724,B17,1,1,1.0
2017-7,E01000724,B23,1,1,1.0
2017-7,E01000724,B26,4,4,1.0
2017-7,E01000724,B28,1,1,1.0
2017-7,E01000725,B1,1,1,1.0
2017-7,E01000725,B15,1,1,1.0
2017-7,E01000725,B17,4,3,1.3333333333333333
2017-7,E01000725,B23,2,2,1.0
2017-7,E01000725,B24,1,1,1.0
2017-7,E01000725,B25,2,2,1.0
2017-7,E01000725,B26,9,2,4.5
2017-7,E01000725,B28,1,1,1.0
2017-7,E01000726,B25,1,1,1.0
2017-7,E01000726,B26,11,4,2.75
2017-7,E01000726,B28,1,1,1.0
2017-7,E01000727,B15,1,1,1.0
2017-7,E01000727,B25,1,1,1.0
2017-7,E01000727,B26,3,2,1.5
2017-7,E01000727,B7,1,1,1.0
2017-7,E01000728,B1,2,2,1.0
2017-7,E01000728,B17,1,1,1.0
2017-7,E01000728,B26,3,3,1.0
2017-7,E01000729,B1,1,1,1.0
2017-7,E01000729,B14,1,1,1.0
2017-7,E01000729,B26,3,3,1.0
2017-7,E01000729,B28,1,1,1.0
2017-7,E01000729,B8,1,1,1.0
2017-7,E01000730,B17,3,3,1.0
2017-7,E01000730,B19,1,1,1.0
2017-7,E01000730,B23,1,1,1.0
2017-7,E01000730,B26,7,6,1.1666666666666667
