lsoa,SHEF_B_CODE,reports,unique_users,average_per_user
E01000126,B1,2,1,2.0
E01000132,B1,1,1,1.0
E01000166,B1,1,1,1.0
E01000178,B1,1,1,1.0
E01000205,B1,1,1,1.0
E01000226,B1,1,1,1.0
E01000248,B1,2,1,2.0
E01000251,B1,1,1,1.0
E01000284,B1,1,1,1.0
E01000318,B1,1,1,1.0
E01017142,B1,1,1,1.0
E01017147,B1,1,1,1.0
E01017178,B1,1,1,1.0
E01017180,B1,1,1,1.0
E01017192,B1,1,1,1.0
E01017193,B1,1,1,1.0
E01017213,B1,1,1,1.0
E01017214,B1,1,1,1.0
E01017225,B1,2,2,1.0
E01017234,B1,1,1,1.0
E01017243,B1,1,1,1.0
E01017246,B1,1,1,1.0
E01017247,B1,1,1,1.0
E01017254,B1,1,1,1.0
E01017256,B1,1,1,1.0
E01017260,B1,1,1,1.0
E01017279,B1,1,1,1.0
E01032756,B1,1,1,1.0
W01001836,B1,1,1,1.0
W01001946,B1,1,1,1.0
W01001948,B1,1,1,1.0
E01000159,B11,1,1,1.0
E01000219,B11,1,1,1.0
E01000232,B11,1,1,1.0
E01000256,B11,1,1,1.0
E01000122,B13,1,1,1.0
E01000124,B13,3,3,1.0
E01000126,B13,1,1,1.0
E01000138,B13,1,1,1.0
E01000142,B13,1,1,1.0
E01000144,B13,1,1,1.0
E01000166,B13,1,1,1.0
E01000169,B13,1,1,1.0
E01000170,B13,1,1,1.0
E01000171,B13,1,1,1.0
E01000175,B13,1,1,1.0
E01000181,B13,1,1,1.0
E01000182,B13,1,1,1.0
E01000192,B13,1,1,1.0
E01000194,B13,1,1,1.0
E01000195,B13,1,1,1.0
E01000198,B13,2,2,1.0
E01000201,B13,1,1,1.0
E01000204,B13,2,2,1.0
E01000209,B13,1,1,1.0
E01000210,B13,1,1,1.0
E01000214,B13,1,1,1.0
E01000215,B13,1,1,1.0
E01000226,B13,1,1,1.0
E01000228,B13,2,2,1.0
E01000234,B13,1,1,1.0
E01000235,B13,1,1,1.0
E01000239,B13,1,1,1.0
E01000242,B13,2,2,1.0
E01000248,B13,1,1,1.0
E01000254,B13,1,1,1.0
E01000255,B13,1,1,1.0
E01000259,B13,1,1,1.0
E01000260,B13,1,1,1.0
E01000261,B13,2,2,1.0
E01000263,B13,1,1,1.0
E01000264,B13,1,1,1.0
E01000271,B13,1,1,1.0
E01000272,B13,2,1,2.0
E01000273,B13,2,2,1.0
E01000279,B13,1,1,1.0
E01000280,B13,1,1,1.0
E01000288,B13,1,1,1.0
E01000302,B13,2,2,1.0
E01000303,B13,1,1,1.0
E01000311,B13,1,1,1.0
E01000313,B13,1,1,1.0
E01000314,B13,1,1,1.0
E01011281,B13,1,1,1.0
E01011286,B13,1,1,1.0
E01011292,B13,1,1,1.0
E01011363,B13,1,1,1.0
E01011467,B13,1,1,1.0
E01011468,B13,1,1,1.0
E01011478,B13,1,1,1.0
E01011481,B13,1,1,1.0
E01011485,B13,1,1,1.0
E01011608,B13,1,1,1.0
E01011694,B13,1,1,1.0
E01017136,B13,1,1,1.0
E01017137,B13,1,1,1.0
E01017138,B13,1,1,1.0
E01017140,B13,2,2,1.0
E01017142,B13,1,1,1.0
E01017146,B13,1,1,1.0
E01017147,B13,1,1,1.0
E01017152,B13,1,1,1.0
E01017155,B13,1,1,1.0
E01017165,B13,2,2,1.0
E01017170,B13,1,1,1.0
E01017175,B13,1,1,1.0
E01017176,B13,1,1,1.0
E01017177,B13,2,2,1.0
E01017184,B13,1,1,1.0
E01017187,B13,1,1,1.0
E01017189,B13,1,1,1.0
E01017191,B13,2,1,2.0
E01017193,B13,2,1,2.0
E01017195,B13,1,1,1.0
E01017196,B13,1,1,1.0
E01017197,B13,1,1,1.0
E01017201,B13,1,1,1.0
E01017202,B13,1,1,1.0
E01017205,B13,1,1,1.0
E01017208,B13,1,1,1.0
E01017217,B13,3,1,3.0
E01017219,B13,1,1,1.0
E01017220,B13,1,1,1.0
E01017224,B13,1,1,1.0
E01017225,B13,4,3,1.3333333333333333
E01017231,B13,3,3,1.0
E01017234,B13,3,3,1.0
E01017235,B13,1,1,1.0
E01017238,B13,1,1,1.0
E01017244,B13,2,1,2.0
E01017249,B13,2,2,1.0
E01017252,B13,3,3,1.0
E01017256,B13,2,2,1.0
E01017258,B13,1,1,1.0
E01017259,B13,1,1,1.0
E01017267,B13,1,1,1.0
