lsoa,SHEF_B_CODE,reports,unique_users,average_per_user
E01000326,B1,2,2,1.0
E01000327,B1,2,2,1.0
E01000330,B1,1,1,1.0
E01000332,B1,3,3,1.0
E01000335,B1,1,1,1.0
E01000336,B1,2,1,2.0
E01000337,B1,3,3,1.0
E01000338,B1,4,3,1.3333333333333333
E01000339,B1,1,1,1.0
E01000340,B1,1,1,1.0
E01000341,B1,1,1,1.0
E01000343,B1,2,2,1.0
E01000345,B1,1,1,1.0
E01000346,B1,1,1,1.0
E01000347,B1,1,1,1.0
E01000349,B1,2,2,1.0
E01000352,B1,4,2,2.0
E01000354,B1,3,3,1.0
E01000355,B1,2,2,1.0
E01000358,B1,1,1,1.0
E01000360,B1,1,1,1.0
E01000361,B1,1,1,1.0
E01000363,B1,1,1,1.0
E01000367,B1,1,1,1.0
E01000368,B1,1,1,1.0
E01000371,B1,1,1,1.0
E01000375,B1,1,1,1.0
E01000378,B1,2,2,1.0
E01000379,B1,1,1,1.0
E01000380,B1,2,2,1.0
E01000381,B1,1,1,1.0
E01000385,B1,1,1,1.0
E01000386,B1,1,1,1.0
E01000388,B1,1,1,1.0
E01000389,B1,1,1,1.0
E01000390,B1,3,3,1.0
E01000391,B1,1,1,1.0
E01000393,B1,1,1,1.0
E01000395,B1,1,1,1.0
E01000398,B1,2,2,1.0
E01000399,B1,1,1,1.0
E01000401,B1,2,2,1.0
E01000403,B1,3,3,1.0
E01000404,B1,2,1,2.0
E01000405,B1,1,1,1.0
E01000406,B1,1,1,1.0
E01000408,B1,3,2,1.5
E01000415,B1,1,1,1.0
E01000418,B1,1,1,1.0
E01000420,B1,1,1,1.0
E01000421,B1,1,1,1.0
E01000425,B1,1,1,1.0
E01000426,B1,2,2,1.0
E01000429,B1,2,2,1.0
E01000430,B1,2,2,1.0
E01000432,B1,1,1,1.0
E01000433,B1,3,3,1.0
E01000435,B1,1,1,1.0
E01000437,B1,1,1,1.0
E01000438,B1,1,1,1.0
E01000439,B1,1,1,1.0
E01000442,B1,1,1,1.0
E01000444,B1,1,1,1.0
E01000445,B1,1,1,1.0
E01000446,B1,1,1,1.0
E01000447,B1,5,4,1.25
E01000448,B1,1,1,1.0
E01000451,B1,1,1,1.0
E01000453,B1,1,1,1.0
E01000454,B1,3,2,1.5
E01000455,B1,1,1,1.0
E01000458,B1,1,1,1.0
E01000464,B1,1,1,1.0
E01000465,B1,1,1,1.0
E01000468,B1,2,1,2.0
E01000647,B1,2,2,1.0
E01000648,B1,1,1,1.0
E01000653,B1,1,1,1.0
E01000658,B1,1,1,1.0
E01000661,B1,1,1,1.0
E01000662,B1,1,1,1.0
E01000663,B1,1,1,1.0
E01000664,B1,1,1,1.0
E01000665,B1,1,1,1.0
E01000666,B1,1,1,1.0
E01000671,B1,2,2,1.0
E01000677,B1,1,1,1.0
E01000681,B1,1,1,1.0
E01000696,B1,1,1,1.0
E01000697,B1,3,3,1.0
E01000699,B1,1,1,1.0
E01000704,B1,4,4,1.0
E01000705,B1,1,1,1.0
E01000707,B1,1,1,1.0
E01000710,B1,1,1,1.0
E01000714,B1,1,1,1.0
E01000715,B1,2,2,1.0
E01000719,B1,1,1,1.0
E01000720,B1,4,4,1.0
E01000723,B1,1,1,1.0
E01000724,B1,2,2,1.0
E01000725,B1,1,1,1.0
E01000730,B1,1,1,1.0
E01000732,B1,3,2,1.5
E01000735,B1,2,2,1.0
E01000736,B1,1,1,1.0
E01000738,B1,1,1,1.0
E01000740,B1,1,1,1.0
E01000741,B1,2,2,1.0
E01000743,B1,1,1,1.0
E01000744,B1,2,2,1.0
E01000745,B1,1,1,1.0
E01000746,B1,3,2,1.5
E01000750,B1,1,1,1.0
E01000752,B1,2,2,1.0
E01000754,B1,1,1,1.0
E01000759,B1,1,1,1.0
E01000760,B1,1,1,1.0
E01000763,B1,1,1,1.0
E01000767,B1,1,1,1.0
E01000770,B1,2,2,1.0
E01000771,B1,1,1,1.0
E01000772,B1,2,2,1.0
E01000773,B1,1,1,1.0
E01000774,B1,2,2,1.0
E01000782,B1,2,2,1.0
E01000783,B1,1,1,1.0
E01000785,B1,1,1,1.0
E01000786,B1,1,1,1.0
E01000787,B1,1,1,1.0
E01000789,B1,3,3,1.0
E01000790,B1,2,2,1.0
E01000800,B1,2,2,1.0
E01000803,B1,2,2,1.0
E01000804,B1,2,2,1.0
E01000805,B1,1,1,1.0
E01000806,B1,1,1,1.0
E01000809,B1,1,1,1.0
E01000810,B1,1,1,1.0
E01000811,B1,1,1,1.0
E01000812,B1,1,1,1.0
E01000813,B1,1,1,1.0
E01000814,B1,1,1,1.0
E01000816,B1,1,1,1.0
E01000820,B1,1,1,1.0
E01000823,B1,2,2,1.0
E01000827,B1,1,1,1.0
E01000831,B1,1,1,1.0
E01000841,B1,1,1,1.0
E01001571,B1,1,1,1.0
E01001572,B1,1,1,1.0
E01001576,B1,3,1,3.0
E01001578,B1,1,1,1.0
E01001580,B1,1,1,1.0
E01001583,B1,1,1,1.0
E01001586,B1,1,1,1.0
E01001591,B1,4,2,2.0
E01001592,B1,1,1,1.0
E01001594,B1,1,1,1.0
E01001596,B1,1,1,1.0
E01001599,B1,1,1,1.0
E01001602,B1,1,1,1.0
E01001603,B1,1,1,1.0
E01001607,B1,4,4,1.0
E01001614,B1,1,1,1.0
E01001617,B1,1,1,1.0
E01001623,B1,1,1,1.0
E01001625,B1,3,3,1.0
E01001632,B1,3,1,3.0
E01001633,B1,1,1,1.0
E01001635,B1,6,1,6.0
E01001646,B1,2,2,1.0
E01001648,B1,2,2,1.0
E01001651,B1,1,1,1.0
E01001652,B1,1,1,1.0
E01001654,B1,1,1,1.0
E01001657,B1,3,3,1.0
E01001658,B1,1,1,1.0
E01001659,B1,1,1,1.0
E01001660,B1,1,1,1.0
E01001662,B1,1,1,1.0
E01001664,B1,1,1,1.0
E01001665,B1,1,1,1.0
