lsoa,SHEF_B_CODE,reports,unique_users,average_per_user
E01000327,B1,1,1,1.0
E01000329,B1,1,1,1.0
E01000331,B1,1,1,1.0
E01000334,B1,1,1,1.0
E01000336,B1,1,1,1.0
E01000337,B1,1,1,1.0
E01000340,B1,1,1,1.0
E01000344,B1,1,1,1.0
E01000345,B1,1,1,1.0
E01000352,B1,1,1,1.0
E01000353,B1,1,1,1.0
E01000355,B1,2,2,1.0
E01000361,B1,1,1,1.0
E01000363,B1,1,1,1.0
E01000367,B1,1,1,1.0
E01000368,B1,1,1,1.0
E01000369,B1,1,1,1.0
E01000371,B1,2,2,1.0
E01000377,B1,1,1,1.0
E01000378,B1,1,1,1.0
E01000383,B1,1,1,1.0
E01000389,B1,1,1,1.0
E01000393,B1,1,1,1.0
E01000394,B1,1,1,1.0
E01000399,B1,1,1,1.0
E01000400,B1,2,2,1.0
E01000403,B1,3,3,1.0
E01000410,B1,3,3,1.0
E01000413,B1,1,1,1.0
E01000417,B1,1,1,1.0
E01000424,B1,1,1,1.0
E01000428,B1,1,1,1.0
E01000432,B1,2,2,1.0
E01000439,B1,1,1,1.0
E01000442,B1,1,1,1.0
E01000443,B1,1,1,1.0
E01000445,B1,3,2,1.5
E01000449,B1,1,1,1.0
E01000453,B1,2,2,1.0
E01000645,B1,1,1,1.0
E01000650,B1,1,1,1.0
E01000655,B1,2,2,1.0
E01000658,B1,1,1,1.0
E01000662,B1,3,2,1.5
E01000664,B1,2,2,1.0
E01000667,B1,1,1,1.0
E01000668,B1,2,2,1.0
E01000671,B1,1,1,1.0
E01000673,B1,3,3,1.0
E01000677,B1,2,1,2.0
E01000678,B1,2,2,1.0
E01000679,B1,1,1,1.0
E01000680,B1,1,1,1.0
E01000683,B1,1,1,1.0
E01000684,B1,1,1,1.0
E01000685,B1,1,1,1.0
E01000693,B1,1,1,1.0
E01000695,B1,1,1,1.0
E01000697,B1,3,3,1.0
E01000699,B1,2,2,1.0
E01000700,B1,1,1,1.0
E01000702,B1,1,1,1.0
E01000703,B1,1,1,1.0
E01000705,B1,1,1,1.0
E01000706,B1,1,1,1.0
E01000708,B1,1,1,1.0
E01000709,B1,1,1,1.0
E01000715,B1,1,1,1.0
E01000716,B1,1,1,1.0
E01000717,B1,1,1,1.0
E01000720,B1,2,2,1.0
E01000722,B1,1,1,1.0
E01000724,B1,1,1,1.0
E01000726,B1,1,1,1.0
E01000733,B1,1,1,1.0
E01000737,B1,1,1,1.0
E01000738,B1,4,4,1.0
E01000741,B1,5,4,1.25
E01000744,B1,1,1,1.0
E01000745,B1,1,1,1.0
E01000746,B1,1,1,1.0
E01000750,B1,2,2,1.0
E01000753,B1,2,2,1.0
E01000755,B1,1,1,1.0
E01000756,B1,2,2,1.0
E01000758,B1,1,1,1.0
E01000759,B1,2,2,1.0
E01000762,B1,1,1,1.0
E01000763,B1,1,1,1.0
E01000764,B1,2,2,1.0
E01000767,B1,1,1,1.0
E01000769,B1,1,1,1.0
E01000770,B1,1,1,1.0
E01000772,B1,1,1,1.0
E01000774,B1,4,4,1.0
E01000775,B1,2,2,1.0
E01000777,B1,1,1,1.0
E01000785,B1,1,1,1.0
E01000786,B1,2,2,1.0
E01000789,B1,2,2,1.0
E01000790,B1,1,1,1.0
E01000795,B1,1,1,1.0
E01000797,B1,1,1,1.0
E01000799,B1,1,1,1.0
E01000800,B1,1,1,1.0
E01000801,B1,1,1,1.0
E01000802,B1,1,1,1.0
E01000803,B1,1,1,1.0
E01000805,B1,1,1,1.0
E01000807,B1,1,1,1.0
E01000808,B1,2,2,1.0
E01000810,B1,1,1,1.0
E01000816,B1,1,1,1.0
E01000824,B1,1,1,1.0
E01000835,B1,2,2,1.0
E01000836,B1,1,1,1.0
E01000837,B1,2,1,2.0
E01000840,B1,1,1,1.0
E01001576,B1,1,1,1.0
E01001577,B1,2,2,1.0
E01001580,B1,1,1,1.0
E01001581,B1,2,2,1.0
E01001590,B1,2,2,1.0
E01001593,B1,1,1,1.0
E01001596,B1,1,1,1.0
E01001603,B1,1,1,1.0
E01001606,B1,1,1,1.0
E01001617,B1,1,1,1.0
E01001618,B1,1,1,1.0
E01001623,B1,1,1,1.0
E01001629,B1,1,1,1.0
E01001631,B1,1,1,1.0
E01001632,B1,1,1,1.0
E01001638,B1,2,2,1.0
E01001645,B1,1,1,1.0
E01001647,B1,1,1,1.0
E01001650,B1,1,1,1.0
E01001656,B1,1,1,1.0
E01001659,B1,1,1,1.0
E01001660,B1,1,1,1.0
E01001662,B1,1,1,1.0
E01001665,B1,1,1,1.0
E01001668,B1,1,1,1.0
E01001669,B1,2,2,1.0
E01001673,B1,1,1,1.0
E01001675,B1,1,1,1.0
E01001677,B1,1,1,1.0
E01001680,B1,1,1,1.0
E01001685,B1,3,3,1.0
E01001687,B1,2,2,1.0
E01001692,B1,1,1,1.0
E01001703,B1,1,1,1.0
E01001705,B1,1,1,1.0
E01001708,B1,3,3,1.0
E01001709,B1,4,2,2.0
E01001712,B1,1,1,1.0
E01001713,B1,1,1,1.0
E01002560,B1,2,2,1.0
E01002565,B1,1,1,1.0
E01002567,B1,1,1,1.0
E01002581,B1,1,1,1.0
E01002582,B1,5,1,5.0
E01002585,B1,1,1,1.0
E01002587,B1,1,1,1.0
E01002591,B1,1,1,1.0
E01002592,B1,1,1,1.0
E01002593,B1,2,1,2.0
E01002602,B1,2,1,2.0
E01002603,B1,1,1,1.0
E01002605,B1,1,1,1.0
E01002607,B1,1,1,1.0
E01002609,B1,1,1,1.0
E01002610,B1,1,1,1.0
E01002612,B1,2,1,2.0
E01002613,B1,2,1,2.0
E01002614,B1,2,2,1.0
E01002615,B1,1,1,1.0
E01002616,B1,1,1,1.0
E01002620,B1,2,1,2.0
E01002622,B1,1,1,1.0
E01002625,B1,1,1,1.0
E01002626,B1,1,1,1.0
E01002627,B1,1,1,1.0
E01002628,B1,1,1,1.0
E01002629,B1,1,1,1.0
E01002630,B1,1,1,1.0
E01002631,B1,1,1,1.0
E01002643,B1,1,1,1.0
E01002647,B1,1,1,1.0
E01002655,B1,2,1,2.0
E01002656,B1,1,1,1.0
E01002658,B1,2,1,2.0
E01002659,B1,1,1,1.0
E01002663,B1,1,1,1.0
E01002665,B1,2,1,2.0
E01002669,B1,1,1,1.0
E01002675,B1,2,1,2.0
E01002680,B1,1,1,1.0
E01002682,B1,1,1,1.0
E01002686,B1,1,1,1.0
E01014371,B1,1,1,1.0
E01014375,B1,1,1,1.0
E01014376,B1,1,1,1.0
E01014386,B1,1,1,1.0
E01014387,B1,2,2,1.0
E01014388,B1,1,1,1.0
E01014390,B1,1,1,1.0
E01014392,B1,1,1,1.0
E01014396,B1,1,1,1.0
E01014398,B1,1,1,1.0
E01014409,B1,1,1,1.0
E01014410,B1,1,1,1.0
E01014411,B1,3,2,1.5
E01014416,B1,1,1,1.0
E01014428,B1,2,2,1.0
E01014431,B1,1,1,1.0
E01014432,B1,2,2,1.0
E01014435,B1,1,1,1.0
E01014436,B1,1,1,1.0
E01014439,B1,2,2,1.0
E01014449,B1,2,1,2.0
E01014456,B1,2,2,1.0
E01014465,B1,1,1,1.0
E01014467,B1,1,1,1.0
E01014470,B1,1,1,1.0
E01014471,B1,1,1,1.0
E01014475,B1,3,3,1.0
E01022847,B1,2,2,1.0
E01022848,B1,1,1,1.0
E01022850,B1,1,1,1.0
E01022855,B1,1,1,1.0
E01022857,B1,3,2,1.5
E01022874,B1,1,1,1.0
E01022879,B1,1,1,1.0
E01022881,B1,1,1,1.0
E01022884,B1,2,2,1.0
E01022891,B1,3,2,1.5
E01022893,B1,1,1,1.0
E01023466,B1,1,1,1.0
E01023750,B1,1,1,1.0
E01023751,B1,1,1,1.0
E01023754,B1,1,1,1.0
E01023755,B1,3,2,1.5
E01023758,B1,1,1,1.0
E01023760,B1,1,1,1.0
E01023765,B1,1,1,1.0
E01023767,B1,1,1,1.0
E01023769,B1,2,2,1.0
E01023771,B1,1,1,1.0
E01023774,B1,2,2,1.0
E01023775,B1,2,2,1.0
E01023776,B1,1,1,1.0
E01023777,B1,1,1,1.0
E01023778,B1,1,1,1.0
E01023779,B1,1,1,1.0
E01023780,B1,1,1,1.0
E01023781,B1,1,1,1.0
E01023782,B1,1,1,1.0
E01023784,B1,1,1,1.0
E01023785,B1,2,2,1.0
E01023787,B1,1,1,1.0
E01023788,B1,2,2,1.0
E01023789,B1,6,3,2.0
E01023790,B1,1,1,1.0
E01023794,B1,1,1,1.0
E01023795,B1,2,2,1.0
E01023796,B1,1,1,1.0
E01023798,B1,3,2,1.5
E01023801,B1,2,2,1.0
E01028513,B1,1,1,1.0
E01028540,B1,1,1,1.0
E01028608,B1,2,1,2.0
E01028614,B1,1,1,1.0
E01028617,B1,1,1,1.0
E01028634,B1,1,1,1.0
E01028644,B1,1,1,1.0
E01032563,B1,1,1,1.0
E01032567,B1,1,1,1.0
E01032568,B1,2,2,1.0
E01032570,B1,1,1,1.0
E01032573,B1,4,1,4.0
E01032853,B1,1,1,1.0
E01033082,B1,1,1,1.0
E01033727,B1,2,1,2.0
E01033733,B1,2,2,1.0
E01033737,B1,2,1,2.0
E01033738,B1,1,1,1.0
E01033739,B1,2,2,1.0
E01033741,B1,2,2,1.0
E01033744,B1,1,1,1.0
E01014709,B11,1,1,1.0
E01026034,B11,1,1,1.0
E01026059,B11,1,1,1.0
E01027112,B11,1,1,1.0
E01027349,B11,1,1,1.0
E01002558,B12,1,1,1.0
E01002559,B12,1,1,1.0
E01002606,B12,1,1,1.0
E01002607,B12,2,1,2.0
E01002618,B12,1,1,1.0
E01002624,B12,1,1,1.0
E01002676,B12,1,1,1.0
E01026033,B12,1,1,1.0
E01026038,B12,1,1,1.0
E01026070,B12,1,1,1.0
E01026098,B12,1,1,1.0
E01026109,B12,2,1,2.0
E01026115,B12,1,1,1.0
E01026133,B12,1,1,1.0
E01026135,B12,1,1,1.0
E01026197,B12,1,1,1.0
E01026199,B12,1,1,1.0
E01026239,B12,1,1,1.0
E01026240,B12,1,1,1.0
E01026268,B12,1,1,1.0
E01026289,B12,3,1,3.0
E01026336,B12,1,1,1.0
E01026374,B12,1,1,1.0
E01026397,B12,1,1,1.0
E01026399,B12,1,1,1.0
E01026404,B12,1,1,1.0
E01026411,B12,1,1,1.0
E01028426,B12,1,1,1.0
E01028614,B12,2,2,1.0
E01028627,B12,1,1,1.0
E01028644,B12,1,1,1.0
E01028683,B12,1,1,1.0
E01028689,B12,1,1,1.0
E01028742,B12,1,1,1.0
E01028779,B12,1,1,1.0
E01031005,B12,2,2,1.0
E01031027,B12,4,4,1.0
E01031028,B12,1,1,1.0
E01031054,B12,1,1,1.0
E01031121,B12,1,1,1.0
E01031146,B12,2,2,1.0
E01031149,B12,1,1,1.0
E01031153,B12,1,1,1.0
E01031166,B12,1,1,1.0
E01031173,B12,1,1,1.0
E01031199,B12,1,1,1.0
E01031205,B12,1,1,1.0
E01031210,B12,1,1,1.0
E01031211,B12,1,1,1.0
E01031225,B12,1,1,1.0
E01031263,B12,1,1,1.0
E01031274,B12,1,1,1.0
E01031300,B12,1,1,1.0
E01031305,B12,1,1,1.0
E01031317,B12,1,1,1.0
E01001580,B13,1,1,1.0
E01001589,B13,1,1,1.0
E01001602,B13,1,1,1.0
E01001607,B13,1,1,1.0
E01001614,B13,1,1,1.0
E01002555,B13,1,1,1.0
E01002563,B13,2,1,2.0
E01002572,B13,1,1,1.0
E01002577,B13,1,1,1.0
E01002578,B13,2,1,2.0
E01002580,B13,1,1,1.0
E01002582,B13,2,1,2.0
E01002589,B13,1,1,1.0
E01002595,B13,1,1,1.0
E01002600,B13,1,1,1.0
E01002608,B13,1,1,1.0
E01002617,B13,1,1,1.0
E01002629,B13,1,1,1.0
E01002637,B13,1,1,1.0
E01002638,B13,1,1,1.0
E01002643,B13,2,1,2.0
E01002667,B13,1,1,1.0
E01002674,B13,2,1,2.0
E01002684,B13,1,1,1.0
E01002686,B13,1,1,1.0
E01002689,B13,2,1,2.0
E01002692,B13,1,1,1.0
E01014486,B13,1,1,1.0
E01014488,B13,1,1,1.0
E01014508,B13,2,1,2.0
E01014514,B13,1,1,1.0
E01014516,B13,2,2,1.0
E01014520,B13,1,1,1.0
E01014526,B13,2,2,1.0
E01014535,B13,1,1,1.0
E01014564,B13,1,1,1.0
E01014566,B13,1,1,1.0
E01014568,B13,2,2,1.0
E01014570,B13,1,1,1.0
E01014577,B13,1,1,1.0
E01014578,B13,1,1,1.0
E01014583,B13,1,1,1.0
E01014585,B13,1,1,1.0
E01014586,B13,1,1,1.0
E01014590,B13,1,1,1.0
