period,LAD,SHEF_C_CODE,report_count,user_count,average
2017,,C2,6,4,1.5
2017,,C3,134,67,2.0
2017,,C4,18,12,1.5
2017,,C5,36,33,1.0909090909090908
2017,,C6,7,7,1.0
2017,,C7,343,189,1.8148148148148149
2017,,C8,30,30,1.0
2017,E06000001,C1,2,2,1.0
2017,E06000001,C2,10,9,1.1111111111111112
2017,E06000001,C3,78,29,2.689655172413793
2017,E06000001,C4,5,2,2.5
2017,E06000001,C5,33,25,1.32
2017,E06000001,C6,15,8,1.875
2017,E06000001,C7,79,46,1.7173913043478262
2017,E06000001,C8,12,9,1.3333333333333333
2017,E06000002,C2,5,3,1.6666666666666667
2017,E06000002,C3,28,16,1.75
2017,E06000002,C4,5,3,1.6666666666666667
2017,E06000002,C5,32,13,2.4615384615384617
2017,E06000002,C6,4,3,1.3333333333333333
2017,E06000002,C7,102,39,2.6153846153846154
2017,E06000002,C8,21,15,1.4
2017,E06000003,C2,4,4,1.0
2017,E06000003,C3,32,20,1.6
2017,E06000003,C4,1,1,1.0
2017,E06000003,C5,13,10,1.3
2017,E06000003,C6,7,4,1.75
2017,E06000003,C7,40,28,1.4285714285714286
2017,E06000003,C8,15,11,1.3636363636363635
2017,E06000004,C1,1,1,1.0
2017,E06000004,C2,33,26,1.2692307692307692
2017,E06000004,C3,121,65,1.8615384615384616
2017,E06000004,C4,16,3,5.333333333333333
2017,E06000004,C5,45,37,1.2162162162162162
2017,E06000004,C6,15,11,1.3636363636363635
2017,E06000004,C7,195,123,1.5853658536585367
2017,E06000004,C8,72,52,1.3846153846153846
2017,E06000005,C2,5,5,1.0
2017,E06000005,C3,61,19,3.210526315789474
2017,E06000005,C4,3,2,1.5
2017,E06000005,C5,8,6,1.3333333333333333
2017,E06000005,C7,67,28,2.392857142857143
2017,E06000005,C8,7,7,1.0
2017,E06000006,C2,19,17,1.1176470588235294
2017,E06000006,C3,44,28,1.5714285714285714
2017,E06000006,C5,14,11,1.2727272727272727
2017,E06000006,C6,9,6,1.5
2017,E06000006,C7,64,46,1.391304347826087
2017,E06000006,C8,28,24,1.1666666666666667
2017,E06000007,C2,15,13,1.1538461538461537
2017,E06000007,C3,26,19,1.368421052631579
2017,E06000007,C5,11,10,1.1
2017,E06000007,C6,8,4,2.0
2017,E06000007,C7,115,74,1.554054054054054
2017,E06000007,C8,29,21,1.380952380952381
2017,E06000008,C2,6,5,1.2
2017,E06000008,C3,93,61,1.5245901639344261
2017,E06000008,C4,3,3,1.0
2017,E06000008,C5,23,20,1.15
2017,E06000008,C6,3,3,1.0
2017,E06000008,C7,159,83,1.9156626506024097
2017,E06000008,C8,36,34,1.0588235294117647
2017,E06000009,C2,4,4,1.0
2017,E06000009,C3,45,32,1.40625
2017,E06000009,C5,20,19,1.0526315789473684
2017,E06000009,C6,5,3,1.6666666666666667
2017,E06000009,C7,66,45,1.4666666666666666
2017,E06000009,C8,28,27,1.037037037037037
2017,E06000010,,5,5,1.0
2017,E06000010,C2,30,13,2.3076923076923075
2017,E06000010,C3,868,75,11.573333333333334
2017,E06000010,C4,142,5,28.4
2017,E06000010,C5,153,23,6.6521739130434785
2017,E06000010,C6,17,12,1.4166666666666667
2017,E06000010,C7,996,76,13.105263157894736
2017,E06000010,C8,48,42,1.1428571428571428
2017,E06000011,,17,13,1.3076923076923077
2017,E06000011,C1,11,5,2.2
2017,E06000011,C2,19,7,2.7142857142857144
2017,E06000011,C3,216,53,4.0754716981132075
2017,E06000011,C4,55,4,13.75
2017,E06000011,C5,23,14,1.6428571428571428
2017,E06000011,C6,1,1,1.0
2017,E06000011,C7,595,82,7.2560975609756095
2017,E06000011,C8,18,15,1.2
2017,E06000012,,4,3,1.3333333333333333
2017,E06000012,C1,1,1,1.0
2017,E06000012,C2,1,1,1.0
2017,E06000012,C3,45,19,2.3684210526315788
2017,E06000012,C4,6,3,2.0
2017,E06000012,C5,13,6,2.1666666666666665
2017,E06000012,C6,1,1,1.0
2017,E06000012,C7,43,24,1.7916666666666667
2017,E06000012,C8,16,9,1.7777777777777777
2017,E06000013,C1,4,2,2.0
2017,E06000013,C2,10,5,2.0
2017,E06000013,C3,104,32,3.25
2017,E06000013,C4,19,4,4.75
2017,E06000013,C5,20,10,2.0
2017,E06000013,C7,186,45,4.133333333333334
2017,E06000013,C8,12,11,1.0909090909090908
2017,E06000014,C2,9,8,1.125
2017,E06000014,C3,21,17,1.2352941176470589
2017,E06000014,C4,3,3,1.0
2017,E06000014,C5,17,13,1.3076923076923077
2017,E06000014,C6,3,3,1.0
2017,E06000014,C7,190,68,2.7941176470588234
2017,E06000014,C8,8,8,1.0
2017,E06000015,C2,27,17,1.588235294117647
2017,E06000015,C3,342,70,4.885714285714286
2017,E06000015,C4,6,4,1.5
2017,E06000015,C5,26,15,1.7333333333333334
2017,E06000015,C6,17,10,1.7
2017,E06000015,C7,119,68,1.75
2017,E06000015,C8,30,21,1.4285714285714286
2017,E06000016,C2,11,11,1.0
2017,E06000016,C3,84,50,1.68
2017,E06000016,C4,15,4,3.75
2017,E06000016,C5,25,19,1.3157894736842106
2017,E06000016,C6,7,5,1.4
2017,E06000016,C7,111,64,1.734375
2017,E06000016,C8,62,52,1.1923076923076923
2017,E06000017,C3,15,11,1.3636363636363635
2017,E06000017,C4,1,1,1.0
2017,E06000017,C5,4,4,1.0
2017,E06000017,C6,1,1,1.0
2017,E06000017,C7,41,30,1.3666666666666667
2017,E06000017,C8,2,2,1.0
2017,E06000018,C2,7,7,1.0
2017,E06000018,C3,164,51,3.215686274509804
2017,E06000018,C4,3,3,1.0
2017,E06000018,C5,28,23,1.2173913043478262
2017,E06000018,C6,7,5,1.4
2017,E06000018,C7,136,72,1.8888888888888888
2017,E06000018,C8,48,37,1.2972972972972974
2017,E06000019,C1,7,6,1.1666666666666667
2017,E06000019,C2,18,11,1.6363636363636365
2017,E06000019,C3,51,29,1.7586206896551724
2017,E06000019,C4,2,2,1.0
2017,E06000019,C5,17,16,1.0625
2017,E06000019,C6,3,3,1.0
2017,E06000019,C7,421,154,2.7337662337662336
2017,E06000019,C8,20,16,1.25
2017,E06000020,C1,1,1,1.0
2017,E06000020,C2,5,4,1.25
2017,E06000020,C3,25,18,1.3888888888888888
2017,E06000020,C4,1,1,1.0
2017,E06000020,C5,9,9,1.0
2017,E06000020,C6,3,3,1.0
2017,E06000020,C7,57,32,1.78125
2017,E06000020,C8,13,11,1.1818181818181819
2017,E06000021,C2,22,17,1.2941176470588236
2017,E06000021,C3,70,43,1.627906976744186
