lad,SHEF_C_CODE,reports,unique_users,average_per_user
E06000007,C1,1,1,1.0
E06000011,C1,9,6,1.5
E06000013,C1,1,1,1.0
E06000017,C1,1,1,1.0
E06000019,C1,4,4,1.0
E06000032,C1,1,1,1.0
E06000035,C1,1,1,1.0
E06000037,C1,45,26,1.7307692307692308
E06000040,C1,4,2,2.0
E06000041,C1,1,1,1.0
E06000044,C1,1,1,1.0
E06000045,C1,6,4,1.5
E06000046,C1,2,1,2.0
E06000047,C1,1,1,1.0
E06000049,C1,1,1,1.0
E06000051,C1,6,3,2.0
E06000052,C1,2,2,1.0
E06000056,C1,6,4,1.5
E06000058,C1,2,2,1.0
E06000059,C1,1,1,1.0
E06000060,C1,1,1,1.0
E07000008,C1,1,1,1.0
E07000012,C1,1,1,1.0
E07000031,C1,1,1,1.0
E07000032,C1,1,1,1.0
E07000038,C1,1,1,1.0
E07000040,C1,3,2,1.5
E07000041,C1,3,3,1.0
E07000042,C1,1,1,1.0
E07000043,C1,5,5,1.0
E07000044,C1,4,4,1.0
E07000045,C1,3,3,1.0
E07000046,C1,2,2,1.0
E07000061,C1,46,41,1.1219512195121952
E07000062,C1,116,82,1.4146341463414633
E07000063,C1,209,150,1.3933333333333333
E07000064,C1,239,165,1.4484848484848485
E07000065,C1,526,241,2.1825726141078836
E07000067,C1,2,2,1.0
E07000071,C1,4,4,1.0
E07000073,C1,2,1,2.0
E07000075,C1,3,3,1.0
E07000076,C1,2,2,1.0
E07000079,C1,3,2,1.5
E07000080,C1,4,3,1.3333333333333333
E07000081,C1,2,2,1.0
E07000082,C1,3,3,1.0
E07000083,C1,9,7,1.2857142857142858
E07000084,C1,3,3,1.0
E07000085,C1,1,1,1.0
E07000086,C1,3,3,1.0
E07000089,C1,8,6,1.3333333333333333
E07000091,C1,1,1,1.0
E07000093,C1,10,1,10.0
E07000094,C1,7,3,2.3333333333333335
E07000095,C1,2,2,1.0
E07000096,C1,1,1,1.0
E07000098,C1,5,5,1.0
E07000099,C1,2,2,1.0
E07000102,C1,4,2,2.0
E07000103,C1,7,4,1.75
E07000112,C1,1,1,1.0
E07000119,C1,2,2,1.0
E07000141,C1,2,2,1.0
E07000142,C1,1,1,1.0
E07000143,C1,11,9,1.2222222222222223
E07000144,C1,7,7,1.0
E07000145,C1,9,6,1.5
E07000146,C1,12,10,1.2
E07000147,C1,4,4,1.0
E07000149,C1,8,8,1.0
E07000166,C1,1,1,1.0
E07000177,C1,48,39,1.2307692307692308
E07000178,C1,40,34,1.1764705882352942
E07000179,C1,84,62,1.3548387096774193
E07000180,C1,79,63,1.253968253968254
E07000181,C1,29,26,1.1153846153846154
E07000188,C1,1,1,1.0
E07000193,C1,1,1,1.0
E07000200,C1,22,4,5.5
E07000202,C1,5,4,1.25
E07000203,C1,16,12,1.3333333333333333
E07000207,C1,8,7,1.1428571428571428
E07000208,C1,9,5,1.8
E07000209,C1,8,7,1.1428571428571428
E07000210,C1,6,4,1.5
E07000211,C1,2,2,1.0
E07000212,C1,9,8,1.125
E07000214,C1,7,7,1.0
E07000215,C1,3,3,1.0
E07000216,C1,14,10,1.4
E07000217,C1,6,5,1.2
E07000218,C1,140,101,1.386138613861386
E07000219,C1,97,90,1.0777777777777777
E07000220,C1,195,139,1.4028776978417266
E07000221,C1,339,285,1.1894736842105262
E07000222,C1,305,250,1.22
E07000228,C1,1,1,1.0
E07000235,C1,2,2,1.0
E07000236,C1,1,1,1.0
E07000238,C1,1,1,1.0
E07000239,C1,3,3,1.0
E07000240,C1,2,2,1.0
E07000241,C1,3,3,1.0
E07000242,C1,5,5,1.0
E07000243,C1,18,16,1.125
E07000244,C1,31,15,2.066666666666667
E07000245,C1,14,11,1.2727272727272727
E08000003,C1,2,2,1.0
E08000015,C1,1,1,1.0
E08000036,C1,2,1,2.0
E09000006,C1,541,447,1.2102908277404922
E09000007,C1,1,1,1.0
E09000010,C1,1,1,1.0
E09000011,C1,2,2,1.0
E09000012,C1,1,1,1.0
E09000013,C1,1,1,1.0
E09000014,C1,1,1,1.0
E09000018,C1,2,2,1.0
E09000023,C1,2,2,1.0
E09000025,C1,1,1,1.0
E09000027,C1,1,1,1.0
E09000031,C1,1,1,1.0
S12000036,C1,4,3,1.3333333333333333
S12000039,C1,1,1,1.0
W06000003,C1,1,1,1.0
W06000011,C1,1,1,1.0
W06000015,C1,2,2,1.0
W06000016,C1,1,1,1.0
E06000001,C2,2,2,1.0
E06000002,C2,3,3,1.0
E06000003,C2,2,2,1.0
E06000004,C2,15,14,1.0714285714285714
E06000006,C2,13,9,1.4444444444444444
E06000007,C2,14,13,1.0769230769230769
E06000008,C2,8,8,1.0
E06000009,C2,2,2,1.0
E06000010,C2,13,12,1.0833333333333333
E06000011,C2,14,12,1.1666666666666667
E06000012,C2,1,1,1.0
E06000013,C2,14,4,3.5
E06000014,C2,22,15,1.4666666666666666
E06000015,C2,9,9,1.0
E06000016,C2,11,7,1.5714285714285714
E06000017,C2,3,3,1.0
E06000018,C2,8,8,1.0
E06000019,C2,5,5,1.0
E06000020,C2,8,8,1.0
E06000021,C2,17,13,1.3076923076923077
E06000022,C2,11,8,1.375
E06000023,C2,20,20,1.0
E06000024,C2,5,5,1.0
E06000025,C2,19,17,1.1176470588235294
E06000026,C2,15,14,1.0714285714285714
E06000027,C2,1,1,1.0
E06000030,C2,9,8,1.125
E06000031,C2,18,15,1.2
E06000032,C2,9,7,1.2857142857142858
E06000033,C2,9,8,1.125
E06000034,C2,10,3,3.3333333333333335
E06000035,C2,4,3,1.3333333333333333
E06000036,C2,16,9,1.7777777777777777
E06000037,C2,12,6,2.0
E06000038,C2,20,18,1.1111111111111112
E06000039,C2,3,2,1.5
E06000040,C2,21,19,1.105263157894737
E06000041,C2,16,15,1.0666666666666667
E06000042,C2,8,7,1.1428571428571428
E06000043,C2,40,32,1.25
E06000044,C2,4,4,1.0
E06000045,C2,57,43,1.3255813953488371
E06000046,C2,6,4,1.5
E06000047,C2,20,19,1.0526315789473684
E06000049,C2,31,28,1.1071428571428572
E06000050,C2,19,12,1.5833333333333333
E06000051,C2,9,9,1.0
E06000052,C2,15,12,1.25
E06000054,C2,12,11,1.0909090909090908
E06000055,C2,6,5,1.2
E06000056,C2,50,32,1.5625
E06000057,C2,6,5,1.2
E06000058,C2,27,24,1.125
E06000059,C2,9,8,1.125
E06000060,C2,35,32,1.09375
E07000008,C2,19,18,1.0555555555555556
E07000009,C2,1,1,1.0
E07000010,C2,2,2,1.0
E07000011,C2,5,5,1.0
E07000012,C2,15,14,1.0714285714285714
E07000026,C2,1,1,1.0
E07000027,C2,6,3,2.0
E07000028,C2,1,1,1.0
E07000029,C2,2,2,1.0
E07000031,C2,3,1,3.0
E07000032,C2,4,4,1.0
E07000033,C2,11,7,1.5714285714285714
E07000034,C2,10,8,1.25
E07000035,C2,5,5,1.0
E07000036,C2,8,7,1.1428571428571428
E07000037,C2,5,4,1.25
E07000038,C2,7,5,1.4
E07000039,C2,6,6,1.0
E07000040,C2,18,13,1.3846153846153846
E07000041,C2,11,8,1.375
E07000042,C2,8,7,1.1428571428571428
E07000043,C2,21,15,1.4
E07000044,C2,17,13,1.3076923076923077
E07000045,C2,9,6,1.5
E07000046,C2,12,10,1.2
E07000047,C2,2,2,1.0
E07000061,C2,95,68,1.3970588235294117
E07000062,C2,166,103,1.6116504854368932
E07000063,C2,235,182,1.2912087912087913
E07000064,C2,200,152,1.3157894736842106
E07000065,C2,415,296,1.402027027027027
E07000066,C2,15,14,1.0714285714285714
E07000067,C2,5,4,1.25
E07000068,C2,2,2,1.0
E07000069,C2,4,4,1.0
E07000070,C2,9,9,1.0
E07000071,C2,11,10,1.1
E07000072,C2,3,3,1.0
E07000074,C2,1,1,1.0
E07000075,C2,8,8,1.0
E07000076,C2,1,1,1.0
E07000077,C2,13,10,1.3
E07000078,C2,26,13,2.0
E07000079,C2,1,1,1.0
E07000080,C2,2,2,1.0
E07000081,C2,9,7,1.2857142857142858
E07000082,C2,5,5,1.0
E07000083,C2,8,7,1.1428571428571428
E07000084,C2,13,11,1.1818181818181819
E07000085,C2,6,6,1.0
E07000086,C2,9,8,1.125
E07000087,C2,6,5,1.2
E07000088,C2,1,1,1.0
E07000089,C2,17,15,1.1333333333333333
E07000090,C2,1,1,1.0
E07000091,C2,9,8,1.125
E07000092,C2,3,3,1.0
E07000093,C2,8,4,2.0
E07000094,C2,9,9,1.0
E07000095,C2,2,2,1.0
E07000096,C2,9,9,1.0
E07000098,C2,13,10,1.3
E07000099,C2,20,17,1.1764705882352942
E07000102,C2,40,11,3.6363636363636362
E07000103,C2,7,5,1.4
E07000105,C2,12,9,1.3333333333333333
E07000106,C2,2,2,1.0
E07000107,C2,3,3,1.0
E07000109,C2,6,6,1.0
E07000110,C2,4,4,1.0
E07000111,C2,4,4,1.0
E07000112,C2,14,11,1.2727272727272727
E07000113,C2,5,5,1.0
E07000114,C2,9,8,1.125
E07000115,C2,3,3,1.0
E07000116,C2,6,4,1.5
E07000117,C2,4,4,1.0
E07000118,C2,14,11,1.2727272727272727
E07000119,C2,2,2,1.0
E07000120,C2,3,2,1.5
E07000121,C2,18,17,1.0588235294117647
E07000122,C2,3,3,1.0
E07000123,C2,16,14,1.1428571428571428
E07000124,C2,3,3,1.0
E07000125,C2,4,3,1.3333333333333333
E07000126,C2,5,4,1.25
E07000127,C2,11,9,1.2222222222222223
E07000128,C2,5,4,1.25
E07000129,C2,2,2,1.0
E07000130,C2,11,8,1.375
E07000131,C2,4,4,1.0
E07000132,C2,1,1,1.0
E07000133,C2,4,3,1.3333333333333333
E07000134,C2,7,6,1.1666666666666667
E07000135,C2,3,3,1.0
E07000136,C2,2,2,1.0
E07000137,C2,4,3,1.3333333333333333
E07000138,C2,9,7,1.2857142857142858
E07000139,C2,8,7,1.1428571428571428
E07000140,C2,2,2,1.0
E07000141,C2,11,8,1.375
E07000142,C2,17,3,5.666666666666667
E07000143,C2,4,4,1.0
E07000144,C2,7,6,1.1666666666666667
E07000145,C2,3,3,1.0
E07000146,C2,8,8,1.0
E07000147,C2,3,3,1.0
E07000148,C2,15,14,1.0714285714285714
E07000149,C2,2,2,1.0
E07000150,C2,2,2,1.0
E07000152,C2,2,2,1.0
E07000153,C2,3,3,1.0
E07000154,C2,18,17,1.0588235294117647
E07000155,C2,1,1,1.0
E07000165,C2,56,48,1.1666666666666667
E07000166,C2,1,1,1.0
E07000168,C2,1,1,1.0
E07000169,C2,1,1,1.0
E07000170,C2,5,5,1.0
E07000171,C2,7,6,1.1666666666666667
E07000172,C2,7,5,1.4
E07000173,C2,6,6,1.0
E07000174,C2,5,5,1.0
E07000175,C2,1,1,1.0
E07000176,C2,2,1,2.0
E07000177,C2,332,245,1.3551020408163266
E07000178,C2,126,105,1.2
E07000179,C2,407,264,1.5416666666666667
E07000180,C2,408,238,1.7142857142857142
E07000181,C2,201,139,1.4460431654676258
E07000187,C2,8,8,1.0
E07000188,C2,6,6,1.0
E07000189,C2,6,6,1.0
E07000192,C2,17,14,1.2142857142857142
E07000193,C2,4,3,1.3333333333333333
E07000194,C2,11,11,1.0
E07000195,C2,4,3,1.3333333333333333
E07000196,C2,4,3,1.3333333333333333
E07000197,C2,5,5,1.0
E07000199,C2,7,6,1.1666666666666667
E07000200,C2,2,2,1.0
E07000202,C2,9,8,1.125
E07000207,C2,1,1,1.0
E07000208,C2,8,4,2.0
E07000209,C2,4,4,1.0
E07000210,C2,6,5,1.2
E07000211,C2,2,2,1.0
E07000212,C2,4,4,1.0
E07000213,C2,4,4,1.0
E07000214,C2,2,2,1.0
E07000215,C2,4,4,1.0
E07000216,C2,7,4,1.75
E07000217,C2,6,3,2.0
E07000218,C2,16,15,1.0666666666666667
E07000219,C2,25,25,1.0
E07000220,C2,37,32,1.15625
E07000221,C2,60,57,1.0526315789473684
E07000222,C2,68,62,1.096774193548387
E07000223,C2,7,7,1.0
E07000224,C2,8,5,1.6
E07000225,C2,5,5,1.0
E07000226,C2,5,3,1.6666666666666667
E07000227,C2,6,6,1.0
E07000228,C2,11,9,1.2222222222222223
E07000229,C2,7,7,1.0
E07000234,C2,8,7,1.1428571428571428
E07000235,C2,6,6,1.0
E07000236,C2,8,8,1.0
E07000237,C2,1,1,1.0
E07000238,C2,6,5,1.2
E07000239,C2,9,9,1.0
E07000240,C2,27,19,1.4210526315789473
E07000241,C2,18,17,1.0588235294117647
E07000242,C2,19,15,1.2666666666666666
E07000243,C2,64,52,1.2307692307692308
E07000244,C2,11,9,1.2222222222222223
E07000245,C2,14,10,1.4
E07000246,C2,6,5,1.2
E08000001,C2,6,6,1.0
E08000002,C2,7,5,1.4
E08000003,C2,22,19,1.1578947368421053
E08000004,C2,2,2,1.0
E08000005,C2,11,10,1.1
E08000007,C2,18,17,1.0588235294117647
E08000008,C2,3,3,1.0
E08000009,C2,12,10,1.2
E08000010,C2,7,7,1.0
E08000011,C2,10,8,1.25
E08000012,C2,23,18,1.2777777777777777
E08000013,C2,11,9,1.2222222222222223
E08000014,C2,6,5,1.2
E08000015,C2,20,17,1.1764705882352942
E08000016,C2,6,5,1.2
E08000017,C2,22,13,1.6923076923076923
E08000018,C2,18,13,1.3846153846153846
E08000019,C2,75,54,1.3888888888888888
E08000021,C2,13,13,1.0
E08000022,C2,9,9,1.0
E08000023,C2,1,1,1.0
E08000024,C2,9,9,1.0
E08000025,C2,46,38,1.2105263157894737
E08000026,C2,6,6,1.0
E08000027,C2,12,11,1.0909090909090908
E08000028,C2,18,17,1.0588235294117647
E08000029,C2,13,11,1.1818181818181819
E08000030,C2,9,7,1.2857142857142858
E08000031,C2,6,6,1.0
E08000032,C2,15,14,1.0714285714285714
E08000033,C2,6,5,1.2
E08000034,C2,10,7,1.4285714285714286
E08000035,C2,43,34,1.2647058823529411
E08000036,C2,7,6,1.1666666666666667
E08000037,C2,7,7,1.0
E09000001,C2,1,1,1.0
E09000002,C2,1,1,1.0
E09000003,C2,146,121,1.2066115702479339
E09000004,C2,9,8,1.125
E09000005,C2,10,5,2.0
E09000006,C2,2512,1794,1.4002229654403568
E09000007,C2,29,22,1.3181818181818181
E09000008,C2,23,18,1.2777777777777777
E09000009,C2,28,20,1.4
E09000010,C2,12,9,1.3333333333333333
E09000011,C2,57,45,1.2666666666666666
E09000012,C2,15,13,1.1538461538461537
E09000013,C2,4,4,1.0
E09000014,C2,15,10,1.5
E09000015,C2,11,9,1.2222222222222223
E09000016,C2,10,8,1.25
E09000017,C2,23,13,1.7692307692307692
E09000018,C2,22,15,1.4666666666666666
E09000019,C2,8,6,1.3333333333333333
E09000020,C2,1,1,1.0
E09000021,C2,16,11,1.4545454545454546
E09000022,C2,22,18,1.2222222222222223
E09000023,C2,60,38,1.5789473684210527
E09000024,C2,8,8,1.0
E09000025,C2,10,8,1.25
E09000026,C2,1,1,1.0
E09000027,C2,10,10,1.0
E09000028,C2,16,12,1.3333333333333333
E09000029,C2,14,7,2.0
E09000030,C2,19,17,1.1176470588235294
E09000031,C2,14,12,1.1666666666666667
E09000032,C2,13,8,1.625
E09000033,C2,29,11,2.6363636363636362
N09000003,C2,3,3,1.0
N09000006,C2,1,1,1.0
N09000007,C2,1,1,1.0
N09000011,C2,2,2,1.0
S12000005,C2,1,1,1.0
S12000006,C2,3,2,1.5
S12000010,C2,2,2,1.0
S12000011,C2,3,2,1.5
S12000014,C2,14,12,1.1666666666666667
S12000017,C2,5,4,1.25
S12000018,C2,2,2,1.0
S12000019,C2,2,2,1.0
S12000021,C2,9,7,1.2857142857142858
S12000026,C2,1,1,1.0
S12000029,C2,1,1,1.0
S12000030,C2,5,3,1.6666666666666667
S12000033,C2,77,5,15.4
S12000034,C2,5,5,1.0
S12000036,C2,21,20,1.05
S12000038,C2,4,4,1.0
S12000039,C2,3,3,1.0
S12000040,C2,5,4,1.25
S12000042,C2,5,3,1.6666666666666667
S12000045,C2,2,2,1.0
S12000047,C2,8,7,1.1428571428571428
S12000049,C2,27,24,1.125
S12000050,C2,6,6,1.0
W06000001,C2,1,1,1.0
W06000002,C2,3,1,3.0
W06000003,C2,7,6,1.1666666666666667
W06000004,C2,1,1,1.0
W06000005,C2,7,7,1.0
W06000006,C2,2,2,1.0
W06000008,C2,7,6,1.1666666666666667
W06000010,C2,2,2,1.0
W06000011,C2,4,4,1.0
W06000012,C2,4,4,1.0
W06000013,C2,11,9,1.2222222222222223
W06000014,C2,1,1,1.0
W06000015,C2,47,33,1.4242424242424243
W06000016,C2,3,3,1.0
W06000018,C2,1,1,1.0
W06000020,C2,2,2,1.0
W06000021,C2,3,2,1.5
W06000022,C2,3,3,1.0
W06000023,C2,4,4,1.0
E06000001,C3,36,10,3.6
E06000002,C3,19,12,1.5833333333333333
E06000003,C3,22,18,1.2222222222222223
E06000004,C3,58,31,1.8709677419354838
E06000005,C3,37,16,2.3125
E06000006,C3,31,16,1.9375
E06000007,C3,36,23,1.565217391304348
E06000008,C3,166,55,3.018181818181818
E06000009,C3,65,40,1.625
E06000010,C3,138,41,3.3658536585365852
E06000011,C3,89,61,1.459016393442623
E06000012,C3,57,20,2.85
E06000013,C3,72,10,7.2
E06000014,C3,87,25,3.48
E06000015,C3,24,17,1.411764705882353
E06000016,C3,44,30,1.4666666666666666
E06000017,C3,5,4,1.25
E06000018,C3,133,43,3.0930232558139537
E06000019,C3,29,18,1.6111111111111112
E06000020,C3,24,13,1.8461538461538463
E06000021,C3,80,37,2.1621621621621623
E06000022,C3,32,19,1.6842105263157894
E06000023,C3,356,173,2.0578034682080926
E06000024,C3,49,23,2.130434782608696
E06000025,C3,74,38,1.9473684210526316
E06000026,C3,47,27,1.7407407407407407
E06000027,C3,33,20,1.65
E06000030,C3,61,31,1.967741935483871
E06000031,C3,217,66,3.287878787878788
E06000032,C3,263,49,5.36734693877551
E06000033,C3,72,30,2.4
E06000034,C3,49,28,1.75
E06000035,C3,98,46,2.130434782608696
E06000036,C3,56,37,1.5135135135135136
E06000037,C3,32,19,1.6842105263157894
E06000038,C3,74,41,1.8048780487804879
E06000039,C3,51,27,1.8888888888888888
E06000040,C3,63,44,1.4318181818181819
E06000041,C3,106,44,2.409090909090909
E06000042,C3,44,22,2.0
E06000043,C3,135,74,1.8243243243243243
E06000044,C3,20,18,1.1111111111111112
E06000045,C3,195,95,2.0526315789473686
E06000046,C3,30,17,1.7647058823529411
E06000047,C3,154,69,2.2318840579710146
E06000049,C3,123,71,1.732394366197183
E06000050,C3,56,34,1.6470588235294117
E06000051,C3,33,22,1.5
E06000052,C3,87,55,1.5818181818181818
E06000054,C3,69,39,1.7692307692307692
E06000055,C3,53,21,2.5238095238095237
E06000056,C3,159,70,2.2714285714285714
E06000057,C3,26,19,1.368421052631579
E06000058,C3,69,50,1.38
E06000059,C3,52,32,1.625
E06000060,C3,179,102,1.7549019607843137
E07000008,C3,24,19,1.263157894736842
E07000009,C3,42,14,3.0
E07000010,C3,23,13,1.7692307692307692
E07000011,C3,35,23,1.5217391304347827
E07000012,C3,46,31,1.4838709677419355
E07000026,C3,15,7,2.142857142857143
E07000027,C3,36,12,3.0
E07000028,C3,5,5,1.0
E07000029,C3,23,16,1.4375
E07000030,C3,12,4,3.0
E07000031,C3,4,4,1.0
E07000032,C3,16,13,1.2307692307692308
E07000033,C3,34,17,2.0
E07000034,C3,13,9,1.4444444444444444
E07000035,C3,19,13,1.4615384615384615
E07000036,C3,35,18,1.9444444444444444
E07000037,C3,9,6,1.5
E07000038,C3,23,16,1.4375
E07000039,C3,30,13,2.3076923076923075
E07000040,C3,32,30,1.0666666666666667
E07000041,C3,29,24,1.2083333333333333
E07000042,C3,37,23,1.608695652173913
E07000043,C3,105,69,1.5217391304347827
E07000044,C3,61,32,1.90625
E07000045,C3,60,43,1.3953488372093024
E07000046,C3,50,23,2.1739130434782608
E07000047,C3,21,10,2.1
E07000061,C3,183,120,1.525
E07000062,C3,237,179,1.324022346368715
E07000063,C3,426,311,1.369774919614148
E07000064,C3,572,381,1.5013123359580052
E07000065,C3,826,502,1.6454183266932272
E07000066,C3,26,16,1.625
E07000067,C3,6,5,1.2
E07000068,C3,47,6,7.833333333333333
E07000069,C3,12,5,2.4
E07000070,C3,20,12,1.6666666666666667
E07000071,C3,74,35,2.1142857142857143
E07000072,C3,15,12,1.25
E07000073,C3,20,8,2.5
E07000074,C3,3,2,1.5
E07000075,C3,6,6,1.0
E07000076,C3,6,6,1.0
E07000077,C3,3,3,1.0
E07000078,C3,82,51,1.607843137254902
E07000079,C3,56,10,5.6
E07000080,C3,2,2,1.0
E07000081,C3,10,8,1.25
E07000082,C3,19,12,1.5833333333333333
E07000083,C3,35,23,1.5217391304347827
E07000084,C3,48,29,1.6551724137931034
E07000085,C3,55,37,1.4864864864864864
E07000086,C3,29,19,1.5263157894736843
E07000087,C3,9,8,1.125
E07000088,C3,3,3,1.0
E07000089,C3,336,251,1.3386454183266931
E07000090,C3,23,9,2.5555555555555554
E07000091,C3,32,20,1.6
E07000092,C3,18,13,1.3846153846153846
E07000093,C3,23,18,1.2777777777777777
E07000094,C3,50,36,1.3888888888888888
E07000095,C3,33,12,2.75
E07000096,C3,102,54,1.8888888888888888
E07000098,C3,70,40,1.75
E07000099,C3,87,43,2.0232558139534884
E07000102,C3,121,22,5.5
E07000103,C3,91,31,2.935483870967742
E07000105,C3,38,18,2.111111111111111
E07000106,C3,45,26,1.7307692307692308
E07000107,C3,123,26,4.730769230769231
E07000108,C3,10,8,1.25
E07000109,C3,36,15,2.4
E07000110,C3,48,23,2.0869565217391304
E07000111,C3,153,55,2.7818181818181817
E07000112,C3,37,18,2.0555555555555554
E07000113,C3,60,30,2.0
E07000114,C3,354,77,4.597402597402597
E07000115,C3,12,11,1.0909090909090908
E07000116,C3,88,33,2.6666666666666665
E07000117,C3,31,16,1.9375
E07000118,C3,63,16,3.9375
E07000119,C3,21,13,1.6153846153846154
E07000120,C3,23,15,1.5333333333333334
E07000121,C3,61,45,1.3555555555555556
E07000122,C3,11,11,1.0
E07000123,C3,96,47,2.0425531914893615
E07000124,C3,10,7,1.4285714285714286
E07000125,C3,35,19,1.8421052631578947
