lsoa,SHEF_A_CODE,reports,unique_users,average_per_user
E01000167,A1,2,1,2.0
E01000169,A1,1,1,1.0
E01000177,A1,1,1,1.0
E01000179,A1,1,1,1.0
E01000183,A1,2,1,2.0
E01000190,A1,2,2,1.0
E01000200,A1,1,1,1.0
E01000213,A1,1,1,1.0
E01000219,A1,1,1,1.0
E01000223,A1,1,1,1.0
E01000239,A1,1,1,1.0
E01000251,A1,1,1,1.0
E01000255,A1,1,1,1.0
E01000259,A1,1,1,1.0
E01000261,A1,1,1,1.0
E01000268,A1,1,1,1.0
E01000272,A1,1,1,1.0
E01000286,A1,1,1,1.0
E01000301,A1,1,1,1.0
E01000303,A1,2,1,2.0
E01000307,A1,1,1,1.0
E01000316,A1,1,1,1.0
E01000324,A1,2,1,2.0
E01000647,A1,1,1,1.0
E01000650,A1,1,1,1.0
E01000654,A1,1,1,1.0
E01000665,A1,1,1,1.0
E01000669,A1,1,1,1.0
E01000670,A1,1,1,1.0
E01000677,A1,2,1,2.0
E01000680,A1,1,1,1.0
E01000686,A1,1,1,1.0
E01000693,A1,1,1,1.0
E01000698,A1,1,1,1.0
E01000700,A1,1,1,1.0
E01000705,A1,1,1,1.0
E01000721,A1,1,1,1.0
E01000730,A1,1,1,1.0
E01000736,A1,1,1,1.0
E01000746,A1,1,1,1.0
E01000754,A1,1,1,1.0
E01000765,A1,1,1,1.0
E01000770,A1,1,1,1.0
E01000782,A1,1,1,1.0
E01000792,A1,1,1,1.0
E01000795,A1,1,1,1.0
E01000797,A1,1,1,1.0
E01000801,A1,1,1,1.0
E01000804,A1,1,1,1.0
E01000809,A1,1,1,1.0
E01000814,A1,1,1,1.0
E01000836,A1,1,1,1.0
E01017164,A12,1,1,1.0
E01017187,A12,1,1,1.0
E01017191,A12,1,1,1.0
E01000677,A16,1,1,1.0
E01000685,A16,1,1,1.0
E01000693,A16,1,1,1.0
E01000737,A16,1,1,1.0
E01000791,A16,1,1,1.0
E01000802,A16,1,1,1.0
E01000126,A2,1,1,1.0
E01000132,A2,1,1,1.0
E01000138,A2,2,1,2.0
E01000140,A2,1,1,1.0
E01000148,A2,1,1,1.0
E01000150,A2,1,1,1.0
E01000155,A2,2,2,1.0
E01000173,A2,1,1,1.0
E01000197,A2,1,1,1.0
E01000231,A2,2,1,2.0
E01000237,A2,5,1,5.0
E01000242,A2,2,2,1.0
E01000247,A2,1,1,1.0
E01000250,A2,1,1,1.0
E01000289,A2,1,1,1.0
E01000296,A2,2,1,2.0
E01000305,A2,1,1,1.0
E01000306,A2,5,3,1.6666666666666667
E01000307,A2,1,1,1.0
E01000309,A2,6,2,3.0
E01000310,A2,1,1,1.0
E01000311,A2,1,1,1.0
E01000313,A2,1,1,1.0
E01000314,A2,1,1,1.0
E01000205,A20,1,1,1.0
E01000239,A20,1,1,1.0
E01000267,A20,1,1,1.0
E01000282,A20,1,1,1.0
E01000306,A20,5,2,2.5
E01000314,A20,5,2,2.5
E01017173,A20,1,1,1.0
E01017178,A20,1,1,1.0
E01017221,A20,1,1,1.0
E01000650,A22,1,1,1.0
E01000654,A22,1,1,1.0
E01000674,A22,1,1,1.0
E01000680,A22,2,1,2.0
E01000694,A22,2,2,1.0
E01000699,A22,3,2,1.5
