lsoa,SHEF_A_CODE,reports,unique_users,average_per_user
E01000423,A1,1,1,1.0
E01000652,A1,1,1,1.0
E01000653,A1,1,1,1.0
E01000654,A1,1,1,1.0
E01000655,A1,2,2,1.0
E01000661,A1,1,1,1.0
E01000662,A1,1,1,1.0
E01000663,A1,1,1,1.0
E01000664,A1,3,3,1.0
E01000667,A1,2,2,1.0
E01000669,A1,2,2,1.0
E01000671,A1,1,1,1.0
E01000673,A1,1,1,1.0
E01000674,A1,1,1,1.0
E01000683,A1,1,1,1.0
E01000684,A1,1,1,1.0
E01000687,A1,1,1,1.0
E01000689,A1,3,3,1.0
E01000691,A1,1,1,1.0
E01000692,A1,1,1,1.0
E01000693,A1,2,2,1.0
E01000695,A1,2,2,1.0
E01000696,A1,1,1,1.0
E01000697,A1,2,2,1.0
E01000698,A1,1,1,1.0
E01000701,A1,1,1,1.0
E01000702,A1,3,3,1.0
E01000703,A1,1,1,1.0
E01000708,A1,2,2,1.0
E01000711,A1,1,1,1.0
E01000712,A1,1,1,1.0
E01000716,A1,1,1,1.0
E01000717,A1,1,1,1.0
E01000718,A1,1,1,1.0
E01000719,A1,1,1,1.0
E01000720,A1,2,2,1.0
E01000721,A1,1,1,1.0
E01000722,A1,1,1,1.0
E01000724,A1,1,1,1.0
E01000726,A1,2,2,1.0
E01000728,A1,1,1,1.0
E01000730,A1,1,1,1.0
E01000738,A1,2,2,1.0
E01000741,A1,3,3,1.0
E01000742,A1,1,1,1.0
E01000744,A1,1,1,1.0
E01000751,A1,2,2,1.0
E01000753,A1,1,1,1.0
E01000754,A1,1,1,1.0
E01000756,A1,2,2,1.0
E01000763,A1,1,1,1.0
E01000767,A1,2,2,1.0
E01000768,A1,2,2,1.0
E01000770,A1,1,1,1.0
E01000771,A1,2,2,1.0
E01000772,A1,1,1,1.0
E01000773,A1,1,1,1.0
E01000774,A1,1,1,1.0
E01000775,A1,1,1,1.0
E01000778,A1,1,1,1.0
E01000780,A1,1,1,1.0
E01000782,A1,3,3,1.0
E01000787,A1,1,1,1.0
E01000788,A1,1,1,1.0
E01000789,A1,1,1,1.0
E01000795,A1,2,2,1.0
E01000797,A1,1,1,1.0
E01000800,A1,1,1,1.0
E01000812,A1,1,1,1.0
E01000816,A1,1,1,1.0
E01000826,A1,1,1,1.0
E01000827,A1,2,2,1.0
E01000828,A1,1,1,1.0
E01000829,A1,1,1,1.0
E01000831,A1,3,3,1.0
E01000835,A1,3,2,1.5
E01000837,A1,1,1,1.0
E01000841,A1,1,1,1.0
E01001580,A1,2,2,1.0
E01001583,A1,2,2,1.0
E01001587,A1,3,3,1.0
E01001588,A1,1,1,1.0
E01001595,A1,1,1,1.0
E01001599,A1,1,1,1.0
E01001605,A1,2,2,1.0
E01001606,A1,1,1,1.0
E01001614,A1,2,2,1.0
E01001615,A1,1,1,1.0
E01001617,A1,2,2,1.0
E01001623,A1,1,1,1.0
E01001625,A1,1,1,1.0
E01001632,A1,1,1,1.0
E01001637,A1,1,1,1.0
E01001640,A1,1,1,1.0
E01001648,A1,1,1,1.0
E01001651,A1,1,1,1.0
E01001652,A1,2,2,1.0
E01001656,A1,3,3,1.0
E01001657,A1,1,1,1.0
E01001658,A1,3,3,1.0
E01001659,A1,1,1,1.0
E01001661,A1,2,2,1.0
E01001674,A1,1,1,1.0
E01001675,A1,2,2,1.0
E01001682,A1,1,1,1.0
E01001685,A1,1,1,1.0
E01001686,A1,1,1,1.0
E01001695,A1,1,1,1.0
E01001697,A1,1,1,1.0
E01001698,A1,1,1,1.0
E01001699,A1,1,1,1.0
E01001700,A1,1,1,1.0
E01001702,A1,1,1,1.0
E01001704,A1,4,1,4.0
E01001705,A1,2,2,1.0
E01014370,A1,1,1,1.0
E01014372,A1,2,2,1.0
E01014373,A1,1,1,1.0
E01014385,A1,1,1,1.0
E01014387,A1,2,2,1.0
E01014390,A1,3,3,1.0
E01014391,A1,1,1,1.0
E01014392,A1,1,1,1.0
E01014394,A1,2,2,1.0
E01014399,A1,1,1,1.0
E01014407,A1,1,1,1.0
E01014410,A1,1,1,1.0
E01014411,A1,2,2,1.0
E01014414,A1,1,1,1.0
E01014415,A1,1,1,1.0
E01014416,A1,2,2,1.0
E01014421,A1,1,1,1.0
E01014422,A1,1,1,1.0
E01014427,A1,1,1,1.0
E01014429,A1,1,1,1.0
E01014436,A1,3,3,1.0
E01014437,A1,1,1,1.0
E01014439,A1,1,1,1.0
E01014440,A1,1,1,1.0
E01014450,A1,3,3,1.0
E01014452,A1,1,1,1.0
E01014456,A1,2,2,1.0
E01014460,A1,1,1,1.0
E01014463,A1,2,2,1.0
E01014466,A1,1,1,1.0
E01014469,A1,1,1,1.0
E01014474,A1,1,1,1.0
E01014476,A1,1,1,1.0
E01014478,A1,1,1,1.0
E01014479,A1,2,2,1.0
E01014482,A1,1,1,1.0
E01022857,A1,1,1,1.0
E01022860,A1,1,1,1.0
E01022869,A1,2,2,1.0
E01022870,A1,3,3,1.0
E01022874,A1,1,1,1.0
E01022879,A1,2,2,1.0
E01022880,A1,1,1,1.0
E01022881,A1,1,1,1.0
E01022891,A1,1,1,1.0
E01022892,A1,2,2,1.0
E01022896,A1,1,1,1.0
E01023442,A1,1,1,1.0
E01023445,A1,1,1,1.0
E01023451,A1,2,2,1.0
E01023453,A1,1,1,1.0
E01023469,A1,1,1,1.0
E01023499,A1,1,1,1.0
E01023750,A1,1,1,1.0
E01023752,A1,3,2,1.5
E01023754,A1,1,1,1.0
E01023755,A1,2,2,1.0
E01023756,A1,1,1,1.0
E01023757,A1,1,1,1.0
E01023758,A1,1,1,1.0
E01023760,A1,1,1,1.0
E01023765,A1,1,1,1.0
E01023766,A1,1,1,1.0
E01023771,A1,1,1,1.0
E01023772,A1,1,1,1.0
E01023774,A1,1,1,1.0
E01023776,A1,1,1,1.0
E01023781,A1,3,2,1.5
E01023783,A1,1,1,1.0
E01023784,A1,2,2,1.0
E01023785,A1,1,1,1.0
E01023787,A1,1,1,1.0
E01023788,A1,1,1,1.0
E01023789,A1,5,5,1.0
E01023790,A1,1,1,1.0
E01023792,A1,1,1,1.0
E01023796,A1,1,1,1.0
E01028512,A1,1,1,1.0
E01028521,A1,1,1,1.0
E01028533,A1,1,1,1.0
E01028561,A1,1,1,1.0
E01028562,A1,1,1,1.0
E01028575,A1,1,1,1.0
E01028617,A1,1,1,1.0
E01028630,A1,1,1,1.0
E01028641,A1,1,1,1.0
E01028664,A1,1,1,1.0
E01028672,A1,1,1,1.0
E01028702,A1,1,1,1.0
E01028750,A1,1,1,1.0
E01032567,A1,1,1,1.0
E01032568,A1,1,1,1.0
E01033078,A1,1,1,1.0
E01033729,A1,1,1,1.0
E01033731,A1,1,1,1.0
E01033733,A1,2,2,1.0
E01033735,A1,1,1,1.0
E01033741,A1,1,1,1.0
E01033743,A1,1,1,1.0
E01017627,A11,1,1,1.0
E01017632,A11,1,1,1.0
E01017645,A11,3,2,1.5
E01017671,A11,1,1,1.0
E01017676,A11,1,1,1.0
E01017680,A11,1,1,1.0
E01017689,A11,1,1,1.0
E01017697,A11,1,1,1.0
E01017698,A11,1,1,1.0
E01017727,A11,1,1,1.0
E01017733,A11,1,1,1.0
E01017737,A11,1,1,1.0
E01017741,A11,1,1,1.0
