lsoa,SHEF_A_CODE,reports,unique_users,average_per_user
E01000646,A1,2,2,1.0
E01000653,A1,2,2,1.0
E01000659,A1,1,1,1.0
E01000683,A1,1,1,1.0
E01000686,A1,2,2,1.0
E01000689,A1,1,1,1.0
E01000698,A1,1,1,1.0
E01000711,A1,1,1,1.0
E01000712,A1,1,1,1.0
E01000719,A1,1,1,1.0
E01000720,A1,1,1,1.0
E01000724,A1,1,1,1.0
E01000725,A1,1,1,1.0
E01000727,A1,1,1,1.0
E01000728,A1,1,1,1.0
E01000729,A1,1,1,1.0
E01000737,A1,1,1,1.0
E01000738,A1,3,3,1.0
E01000740,A1,3,3,1.0
E01000743,A1,2,2,1.0
E01000744,A1,2,2,1.0
E01000746,A1,1,1,1.0
E01000747,A1,2,2,1.0
E01000755,A1,1,1,1.0
E01000762,A1,2,2,1.0
E01000780,A1,1,1,1.0
E01000784,A1,2,2,1.0
E01000792,A1,3,2,1.5
E01000794,A1,1,1,1.0
E01000796,A1,2,1,2.0
E01000798,A1,1,1,1.0
E01000800,A1,1,1,1.0
E01000802,A1,1,1,1.0
E01000803,A1,1,1,1.0
E01000807,A1,1,1,1.0
E01000816,A1,1,1,1.0
E01000818,A1,1,1,1.0
E01000837,A1,1,1,1.0
E01000840,A1,4,3,1.3333333333333333
E01022871,A1,1,1,1.0
E01023752,A1,1,1,1.0
E01023756,A1,2,2,1.0
E01023757,A1,2,2,1.0
E01023760,A1,1,1,1.0
E01023762,A1,1,1,1.0
E01023764,A1,1,1,1.0
E01023769,A1,2,2,1.0
E01023771,A1,1,1,1.0
E01023772,A1,1,1,1.0
E01023775,A1,1,1,1.0
E01023776,A1,1,1,1.0
E01023777,A1,3,3,1.0
E01023780,A1,2,2,1.0
E01023782,A1,1,1,1.0
E01023783,A1,1,1,1.0
E01023785,A1,2,2,1.0
E01023786,A1,1,1,1.0
E01023787,A1,1,1,1.0
E01023788,A1,1,1,1.0
E01023789,A1,2,2,1.0
E01023792,A1,1,1,1.0
E01023796,A1,3,3,1.0
E01028738,A1,1,1,1.0
E01028815,A1,1,1,1.0
E01029528,A1,1,1,1.0
E01032856,A1,1,1,1.0
E01000649,A16,1,1,1.0
E01000665,A16,1,1,1.0
E01000680,A16,2,2,1.0
E01000687,A16,1,1,1.0
E01000691,A16,1,1,1.0
E01000703,A16,1,1,1.0
E01000714,A16,1,1,1.0
E01000715,A16,1,1,1.0
E01000723,A16,1,1,1.0
E01000726,A16,1,1,1.0
E01000730,A16,1,1,1.0
E01000731,A16,1,1,1.0
E01000732,A16,1,1,1.0
E01000746,A16,1,1,1.0
E01000747,A16,2,2,1.0
E01000755,A16,1,1,1.0
E01000766,A16,1,1,1.0
E01000769,A16,1,1,1.0
E01000791,A16,1,1,1.0
E01000801,A16,1,1,1.0
E01000814,A16,1,1,1.0
E01000822,A16,1,1,1.0
E01000828,A16,1,1,1.0
E01000836,A16,1,1,1.0
E01023753,A16,1,1,1.0
E01023764,A16,1,1,1.0
E01023770,A16,1,1,1.0
E01023786,A16,2,2,1.0
E01023789,A16,1,1,1.0
E01023793,A16,1,1,1.0
E01023799,A16,1,1,1.0
E01032563,A16,1,1,1.0
E01028468,A17,1,1,1.0
E01028479,A17,1,1,1.0
E01028611,A17,1,1,1.0
E01028612,A17,1,1,1.0
E01028660,A17,1,1,1.0
E01028720,A17,2,2,1.0
E01028726,A17,1,1,1.0
E01028727,A17,1,1,1.0
E01028738,A17,1,1,1.0
E01028808,A17,1,1,1.0
E01028823,A17,1,1,1.0
E01023755,A19,1,1,1.0
E01023779,A19,1,1,1.0
E01023787,A19,1,1,1.0
E01000115,A2,1,1,1.0
E01000118,A2,1,1,1.0
E01000128,A2,1,1,1.0
E01000139,A2,1,1,1.0
E01000143,A2,1,1,1.0
E01000144,A2,2,2,1.0
E01000145,A2,1,1,1.0
E01000147,A2,1,1,1.0
E01000148,A2,1,1,1.0
E01000156,A2,1,1,1.0
E01000157,A2,2,2,1.0
E01000160,A2,2,2,1.0
E01000174,A2,1,1,1.0
E01000176,A2,1,1,1.0
E01000177,A2,2,2,1.0
E01000178,A2,2,2,1.0
E01000179,A2,1,1,1.0
E01000192,A2,1,1,1.0
E01000212,A2,1,1,1.0
E01000216,A2,1,1,1.0
E01000217,A2,1,1,1.0
E01000219,A2,1,1,1.0
E01000221,A2,1,1,1.0
E01000223,A2,1,1,1.0
E01000224,A2,1,1,1.0
E01000226,A2,1,1,1.0
E01000229,A2,1,1,1.0
E01000233,A2,1,1,1.0
E01000238,A2,1,1,1.0
E01000240,A2,1,1,1.0
E01000241,A2,1,1,1.0
E01000242,A2,1,1,1.0
E01000243,A2,1,1,1.0
E01000244,A2,1,1,1.0
E01000248,A2,2,2,1.0
E01000250,A2,1,1,1.0
E01000252,A2,1,1,1.0
E01000258,A2,1,1,1.0
E01000266,A2,1,1,1.0
E01000268,A2,1,1,1.0
E01000271,A2,2,2,1.0
E01000274,A2,1,1,1.0
E01000282,A2,1,1,1.0
E01000288,A2,2,2,1.0
E01000289,A2,2,2,1.0
E01000292,A2,1,1,1.0
E01000296,A2,1,1,1.0
E01000299,A2,1,1,1.0
E01000301,A2,1,1,1.0
E01000306,A2,2,2,1.0
E01000307,A2,2,2,1.0
E01000309,A2,1,1,1.0
E01000316,A2,1,1,1.0
E01000323,A2,2,1,2.0
E01000324,A2,1,1,1.0
E01017160,A2,1,1,1.0
E01017195,A2,1,1,1.0
E01017228,A2,1,1,1.0
E01017242,A2,1,1,1.0
E01000159,A20,1,1,1.0
E01000169,A20,1,1,1.0
E01000174,A20,1,1,1.0
E01000205,A20,5,1,5.0
E01000209,A20,1,1,1.0
E01000242,A20,1,1,1.0
E01000251,A20,1,1,1.0
E01000255,A20,1,1,1.0
E01000290,A20,1,1,1.0
E01000316,A20,1,1,1.0
E01000318,A20,1,1,1.0
E01017178,A20,1,1,1.0
E01017183,A20,1,1,1.0
E01017194,A20,1,1,1.0
E01017197,A20,1,1,1.0
E01017211,A20,1,1,1.0
E01017214,A20,1,1,1.0
E01017254,A20,1,1,1.0
E01017276,A20,1,1,1.0
E01022898,A20,1,1,1.0
E01023751,A20,3,2,1.5
E01023752,A20,1,1,1.0
E01023756,A20,1,1,1.0
E01023757,A20,2,2,1.0
E01023759,A20,2,2,1.0
E01023761,A20,3,2,1.5
E01023762,A20,1,1,1.0
E01023774,A20,4,2,2.0
E01023775,A20,1,1,1.0
E01023779,A20,1,1,1.0
E01023782,A20,1,1,1.0
E01023784,A20,1,1,1.0
E01023787,A20,1,1,1.0
E01023788,A20,2,2,1.0
E01023789,A20,4,1,4.0
E01023790,A20,3,3,1.0
