lsoa,SHEF_A_CODE,reports,unique_users,average_per_user
E01000647,A1,2,2,1.0
E01000648,A1,2,1,2.0
E01000655,A1,1,1,1.0
E01000657,A1,1,1,1.0
E01000662,A1,1,1,1.0
E01000665,A1,1,1,1.0
E01000666,A1,1,1,1.0
E01000667,A1,2,2,1.0
E01000675,A1,2,1,2.0
E01000678,A1,1,1,1.0
E01000686,A1,1,1,1.0
E01000688,A1,1,1,1.0
E01000692,A1,1,1,1.0
E01000693,A1,1,1,1.0
E01000695,A1,1,1,1.0
E01000698,A1,1,1,1.0
E01000701,A1,1,1,1.0
E01000703,A1,1,1,1.0
E01000704,A1,1,1,1.0
E01000706,A1,1,1,1.0
E01000710,A1,2,2,1.0
E01000711,A1,2,1,2.0
E01000712,A1,2,1,2.0
E01000718,A1,1,1,1.0
E01000720,A1,4,4,1.0
E01000724,A1,3,3,1.0
E01000725,A1,1,1,1.0
E01000734,A1,1,1,1.0
E01000739,A1,1,1,1.0
E01000742,A1,1,1,1.0
E01000743,A1,1,1,1.0
E01000744,A1,1,1,1.0
E01000755,A1,1,1,1.0
E01000757,A1,1,1,1.0
E01000758,A1,1,1,1.0
E01000759,A1,2,2,1.0
E01000761,A1,1,1,1.0
E01000762,A1,1,1,1.0
E01000763,A1,1,1,1.0
E01000765,A1,2,2,1.0
E01000768,A1,1,1,1.0
E01000771,A1,2,2,1.0
E01000772,A1,1,1,1.0
E01000773,A1,1,1,1.0
E01000775,A1,1,1,1.0
E01000777,A1,1,1,1.0
E01000779,A1,1,1,1.0
E01000786,A1,1,1,1.0
E01000792,A1,1,1,1.0
E01000798,A1,1,1,1.0
E01000799,A1,1,1,1.0
E01000801,A1,1,1,1.0
E01000803,A1,2,1,2.0
E01000806,A1,1,1,1.0
E01000807,A1,1,1,1.0
E01000808,A1,1,1,1.0
E01000810,A1,2,2,1.0
E01000812,A1,1,1,1.0
E01000820,A1,1,1,1.0
E01000830,A1,1,1,1.0
E01000832,A1,1,1,1.0
E01000834,A1,2,2,1.0
E01000841,A1,2,2,1.0
E01001573,A1,1,1,1.0
E01001575,A1,1,1,1.0
E01001577,A1,1,1,1.0
E01001580,A1,1,1,1.0
E01001585,A1,1,1,1.0
E01001593,A1,1,1,1.0
E01001598,A1,2,2,1.0
E01001610,A1,1,1,1.0
E01001617,A1,2,2,1.0
E01001623,A1,2,2,1.0
E01001632,A1,1,1,1.0
E01001633,A1,1,1,1.0
E01001640,A1,1,1,1.0
E01001646,A1,1,1,1.0
E01001651,A1,1,1,1.0
E01001656,A1,1,1,1.0
E01001661,A1,2,1,2.0
E01001680,A1,1,1,1.0
E01001686,A1,1,1,1.0
E01001694,A1,1,1,1.0
E01001700,A1,1,1,1.0
E01001701,A1,1,1,1.0
E01001706,A1,1,1,1.0
E01001708,A1,1,1,1.0
E01001709,A1,1,1,1.0
E01013804,A1,1,1,1.0
E01014370,A1,1,1,1.0
E01014376,A1,1,1,1.0
E01014384,A1,1,1,1.0
E01014389,A1,1,1,1.0
E01014390,A1,2,2,1.0
E01014396,A1,1,1,1.0
E01014400,A1,1,1,1.0
E01014401,A1,1,1,1.0
E01014402,A1,1,1,1.0
E01014405,A1,2,2,1.0
E01014409,A1,1,1,1.0
E01014410,A1,1,1,1.0
E01014411,A1,2,2,1.0
E01014413,A1,1,1,1.0
E01014427,A1,2,2,1.0
E01014435,A1,1,1,1.0
E01014436,A1,1,1,1.0
E01014438,A1,1,1,1.0
E01014448,A1,1,1,1.0
E01014450,A1,1,1,1.0
E01014458,A1,1,1,1.0
E01014462,A1,1,1,1.0
E01014463,A1,1,1,1.0
E01014465,A1,2,2,1.0
E01014466,A1,1,1,1.0
E01014467,A1,2,2,1.0
E01014475,A1,1,1,1.0
E01014479,A1,1,1,1.0
E01014480,A1,1,1,1.0
E01014482,A1,1,1,1.0
E01022847,A1,1,1,1.0
E01022849,A1,2,2,1.0
E01022857,A1,1,1,1.0
E01022858,A1,1,1,1.0
E01022868,A1,3,3,1.0
E01022875,A1,1,1,1.0
E01022876,A1,1,1,1.0
E01022879,A1,3,3,1.0
E01022880,A1,1,1,1.0
E01022881,A1,1,1,1.0
E01022884,A1,1,1,1.0
E01022885,A1,1,1,1.0
E01022891,A1,1,1,1.0
E01022892,A1,1,1,1.0
E01022898,A1,1,1,1.0
E01023451,A1,1,1,1.0
E01023465,A1,1,1,1.0
E01023468,A1,1,1,1.0
E01023472,A1,1,1,1.0
E01023486,A1,1,1,1.0
E01023506,A1,1,1,1.0
E01023511,A1,1,1,1.0
E01023750,A1,1,1,1.0
E01023755,A1,1,1,1.0
E01023756,A1,4,4,1.0
E01023757,A1,1,1,1.0
E01023769,A1,1,1,1.0
E01023774,A1,1,1,1.0
E01023776,A1,2,2,1.0
E01023777,A1,1,1,1.0
E01023778,A1,2,2,1.0
E01023779,A1,1,1,1.0
E01023780,A1,1,1,1.0
E01023787,A1,1,1,1.0
E01023788,A1,1,1,1.0
E01023791,A1,1,1,1.0
E01023793,A1,1,1,1.0
E01023794,A1,2,1,2.0
E01023795,A1,2,1,2.0
E01023796,A1,1,1,1.0
E01023801,A1,2,2,1.0
E01028521,A1,1,1,1.0
E01028634,A1,1,1,1.0
E01028677,A1,1,1,1.0
E01028742,A1,2,1,2.0
E01031224,A1,1,1,1.0
E01031301,A1,1,1,1.0
E01031324,A1,1,1,1.0
E01032563,A1,1,1,1.0
E01032854,A1,2,2,1.0
E01033079,A1,1,1,1.0
E01033729,A1,2,2,1.0
E01033741,A1,1,1,1.0
E01033745,A1,2,2,1.0
E01017632,A11,1,1,1.0
E01017641,A11,1,1,1.0
E01017651,A11,1,1,1.0
E01017675,A11,1,1,1.0
E01017708,A11,1,1,1.0
E01017717,A11,1,1,1.0
E01017774,A11,2,2,1.0
E01017775,A11,1,1,1.0
E01017801,A11,1,1,1.0
E01017803,A11,1,1,1.0
E01017807,A11,1,1,1.0
E01017810,A11,1,1,1.0
E01017818,A11,1,1,1.0
E01017825,A11,1,1,1.0
E01017837,A11,1,1,1.0
E01017842,A11,1,1,1.0
E01017873,A11,1,1,1.0
E01017889,A11,1,1,1.0
E01017895,A11,1,1,1.0
E01017917,A11,1,1,1.0
E01017919,A11,1,1,1.0
E01017937,A11,1,1,1.0
E01026039,A11,1,1,1.0
E01026163,A11,1,1,1.0
E01026183,A11,1,1,1.0
E01026189,A11,1,1,1.0
E01026297,A11,1,1,1.0
E01026397,A11,1,1,1.0
E01026410,A11,1,1,1.0
E01000697,A12,1,1,1.0
E01014370,A12,1,1,1.0
E01014387,A12,1,1,1.0
E01014396,A12,1,1,1.0
E01014415,A12,1,1,1.0
E01014416,A12,1,1,1.0
E01014430,A12,1,1,1.0
E01014434,A12,2,2,1.0
E01032568,A12,1,1,1.0
E01001585,A16,1,1,1.0
E01001588,A16,1,1,1.0
E01001601,A16,1,1,1.0
E01001617,A16,1,1,1.0
E01001621,A16,2,2,1.0
E01001652,A16,1,1,1.0
E01001658,A16,1,1,1.0
E01001662,A16,1,1,1.0
E01001665,A16,1,1,1.0
E01001701,A16,1,1,1.0
E01013790,A16,1,1,1.0
E01014376,A16,1,1,1.0
E01014379,A16,1,1,1.0
E01014383,A16,1,1,1.0
E01014391,A16,1,1,1.0
E01014395,A16,1,1,1.0
E01014399,A16,1,1,1.0
E01014412,A16,1,1,1.0
E01014481,A16,3,3,1.0
E01023763,A16,1,1,1.0
E01023778,A16,1,1,1.0
E01033078,A16,1,1,1.0
E01033729,A16,1,1,1.0
E01014375,A17,1,1,1.0
E01014379,A17,3,2,1.5
E01014385,A17,1,1,1.0
E01014394,A17,1,1,1.0
E01014399,A17,1,1,1.0
E01014400,A17,1,1,1.0
E01014415,A17,1,1,1.0
E01014418,A17,3,3,1.0
E01014449,A17,1,1,1.0
E01014462,A17,1,1,1.0
E01014481,A17,1,1,1.0
E01033078,A17,1,1,1.0
E01023758,A19,1,1,1.0
E01023772,A19,1,1,1.0
E01014370,A2,3,3,1.0
E01014371,A2,3,3,1.0
E01014372,A2,2,2,1.0
E01014373,A2,1,1,1.0
E01014374,A2,1,1,1.0
E01014375,A2,1,1,1.0
E01014379,A2,4,3,1.3333333333333333
E01014380,A2,2,2,1.0
E01014382,A2,2,2,1.0
E01014385,A2,1,1,1.0
E01014387,A2,4,3,1.3333333333333333
E01014390,A2,3,3,1.0
E01014391,A2,2,2,1.0
E01014392,A2,3,3,1.0
E01014393,A2,1,1,1.0
E01014394,A2,2,2,1.0
E01014399,A2,1,1,1.0
E01014400,A2,1,1,1.0
E01014403,A2,1,1,1.0
E01014407,A2,1,1,1.0
E01014409,A2,1,1,1.0
E01014411,A2,4,4,1.0
E01014412,A2,1,1,1.0
E01014413,A2,3,3,1.0
E01014416,A2,3,3,1.0
E01014417,A2,3,3,1.0
E01014418,A2,1,1,1.0
E01014419,A2,1,1,1.0
E01014421,A2,1,1,1.0
E01014428,A2,1,1,1.0
E01014429,A2,1,1,1.0
E01014430,A2,1,1,1.0
E01014433,A2,2,2,1.0
E01014435,A2,1,1,1.0
E01014436,A2,1,1,1.0
E01014437,A2,1,1,1.0
E01014446,A2,4,3,1.3333333333333333
E01014447,A2,1,1,1.0
E01014448,A2,1,1,1.0
E01014449,A2,1,1,1.0
E01014458,A2,2,2,1.0
E01014462,A2,2,2,1.0
E01014464,A2,4,3,1.3333333333333333
E01014465,A2,2,2,1.0
E01014467,A2,2,2,1.0
E01014471,A2,1,1,1.0
E01014472,A2,1,1,1.0
E01014474,A2,2,2,1.0
E01014481,A2,3,2,1.5
E01014482,A2,6,5,1.2
E01014483,A2,4,4,1.0
E01014484,A2,2,2,1.0
E01033080,A2,3,2,1.5
E01001572,A20,1,1,1.0
E01001619,A20,1,1,1.0
E01001641,A20,1,1,1.0
E01001650,A20,1,1,1.0
E01001654,A20,1,1,1.0
E01001662,A20,1,1,1.0
E01001668,A20,1,1,1.0
E01014370,A20,2,2,1.0
E01014377,A20,1,1,1.0
E01014399,A20,1,1,1.0
E01014402,A20,3,3,1.0
E01014404,A20,1,1,1.0
E01014407,A20,1,1,1.0
E01014412,A20,1,1,1.0
E01014421,A20,1,1,1.0
E01014422,A20,1,1,1.0
E01014434,A20,2,1,2.0
E01014436,A20,1,1,1.0
E01014446,A20,2,1,2.0
E01014448,A20,1,1,1.0
E01014483,A20,1,1,1.0
E01023751,A20,1,1,1.0
E01023754,A20,1,1,1.0
E01023757,A20,1,1,1.0
E01023762,A20,1,1,1.0
E01023765,A20,1,1,1.0
E01023766,A20,2,2,1.0
E01023782,A20,1,1,1.0
E01023785,A20,2,2,1.0
E01028482,A20,1,1,1.0
E01014370,A23,3,3,1.0
E01014371,A23,1,1,1.0
E01014372,A23,1,1,1.0
E01001605,A24,1,1,1.0
E01001647,A24,1,1,1.0
E01014375,A24,2,1,2.0
E01014394,A24,1,1,1.0
E01014405,A24,1,1,1.0
E01014436,A24,1,1,1.0
E01014446,A24,1,1,1.0
E01014447,A24,1,1,1.0
E01017628,A24,1,1,1.0
E01017629,A24,3,3,1.0
E01017632,A24,1,1,1.0
E01017638,A24,1,1,1.0
E01017647,A24,1,1,1.0
E01017653,A24,1,1,1.0
E01017658,A24,1,1,1.0
E01017666,A24,1,1,1.0
E01017669,A24,1,1,1.0
E01017690,A24,1,1,1.0
E01017692,A24,1,1,1.0
E01017714,A24,2,1,2.0
E01017716,A24,1,1,1.0
E01017721,A24,1,1,1.0
E01017732,A24,1,1,1.0
E01017741,A24,1,1,1.0
E01017743,A24,1,1,1.0
E01017749,A24,1,1,1.0
E01017752,A24,1,1,1.0
E01017757,A24,1,1,1.0
E01017758,A24,1,1,1.0
E01017769,A24,1,1,1.0
E01017774,A24,1,1,1.0
E01017776,A24,1,1,1.0
E01017779,A24,2,2,1.0
E01017783,A24,1,1,1.0
E01017796,A24,1,1,1.0
E01017801,A24,2,2,1.0
E01017829,A24,2,2,1.0
E01017831,A24,2,2,1.0
E01017832,A24,1,1,1.0
E01017833,A24,1,1,1.0
E01017838,A24,1,1,1.0
E01017843,A24,2,1,2.0
E01017844,A24,1,1,1.0
E01017845,A24,2,2,1.0
E01017854,A24,1,1,1.0
E01017870,A24,1,1,1.0
E01017881,A24,2,1,2.0
E01017892,A24,1,1,1.0
