lsoa,SHEF_A_CODE,reports,unique_users,average_per_user
E01017164,A20,1,1,1.0
E01017249,A20,1,1,1.0
E01017276,A20,1,1,1.0
E01032748,A20,1,1,1.0
E01000182,A22,1,1,1.0
E01000195,A22,1,1,1.0
E01000211,A22,1,1,1.0
E01000273,A22,2,1,2.0
E01000319,A22,1,1,1.0
E01000181,A24,1,1,1.0
E01000174,A28,1,1,1.0
E01000261,A28,1,1,1.0
E01000268,A28,1,1,1.0
E01000288,A28,1,1,1.0
E01017151,A29,1,1,1.0
E01017158,A29,1,1,1.0
E01017176,A29,1,1,1.0
E01017191,A29,2,2,1.0
E01017193,A29,1,1,1.0
E01017194,A29,1,1,1.0
E01017202,A29,1,1,1.0
E01017216,A29,2,1,2.0
E01017241,A29,1,1,1.0
E01017244,A29,1,1,1.0
E01017253,A29,2,2,1.0
E01017254,A29,1,1,1.0
E01017139,A33,1,1,1.0
E01017140,A33,1,1,1.0
E01017154,A33,1,1,1.0
E01017194,A33,1,1,1.0
E01017200,A33,1,1,1.0
E01017219,A33,1,1,1.0
E01000232,A37,1,1,1.0
E01000256,A37,1,1,1.0
E01017146,A41,1,1,1.0
E01017177,A41,2,2,1.0
E01017201,A41,1,1,1.0
E01017225,A41,1,1,1.0
E01017231,A41,1,1,1.0
E01017252,A41,1,1,1.0
E01032746,A41,1,1,1.0
E01032753,A41,1,1,1.0
E01000126,A47,1,1,1.0
E01017195,A47,1,1,1.0
E01017187,A54,1,1,1.0
E01017190,A54,1,1,1.0
E01017203,A54,1,1,1.0
E01017207,A54,1,1,1.0
E01017238,A54,1,1,1.0
E01017246,A54,2,2,1.0
E01017260,A54,1,1,1.0
E01017180,A55,1,1,1.0
E01017266,A55,1,1,1.0
E01000156,A56,1,1,1.0
E01000163,A56,1,1,1.0
E01000215,A56,1,1,1.0
E01017139,A57,1,1,1.0
E01017140,A57,1,1,1.0
E01017145,A57,1,1,1.0
E01017165,A57,1,1,1.0
E01017169,A57,1,1,1.0
E01017219,A57,1,1,1.0
E01017227,A57,1,1,1.0
E01017260,A57,1,1,1.0
E01017145,A60,1,1,1.0
E01017146,A60,1,1,1.0
E01017166,A60,1,1,1.0
E01017190,A60,1,1,1.0
E01017196,A60,1,1,1.0
E01017246,A60,1,1,1.0
E01017279,A60,1,1,1.0
E01000116,A71,1,1,1.0
E01000126,A71,1,1,1.0
E01000135,A71,1,1,1.0
E01000136,A71,1,1,1.0
E01000139,A71,1,1,1.0
E01000140,A71,1,1,1.0
E01000142,A71,1,1,1.0
E01000144,A71,2,2,1.0
E01000155,A71,1,1,1.0
E01000165,A71,1,1,1.0
E01000168,A71,1,1,1.0
E01000175,A71,2,1,2.0
E01000182,A71,1,1,1.0
E01000184,A71,1,1,1.0
E01000190,A71,1,1,1.0
E01000192,A71,1,1,1.0
E01000202,A71,1,1,1.0
E01000210,A71,1,1,1.0
E01000213,A71,1,1,1.0
E01000219,A71,1,1,1.0
E01000220,A71,1,1,1.0
E01000225,A71,1,1,1.0
E01000227,A71,1,1,1.0
E01000232,A71,1,1,1.0
E01000233,A71,2,2,1.0
E01000237,A71,1,1,1.0
E01000249,A71,1,1,1.0
E01000251,A71,1,1,1.0
E01000255,A71,1,1,1.0
E01000257,A71,1,1,1.0
E01000261,A71,1,1,1.0
E01000263,A71,1,1,1.0
E01000266,A71,1,1,1.0
E01000271,A71,1,1,1.0
E01000272,A71,1,1,1.0
E01000273,A71,3,2,1.5
E01000282,A71,2,1,2.0
E01000287,A71,1,1,1.0
E01000296,A71,1,1,1.0
E01000301,A71,1,1,1.0
E01000307,A71,1,1,1.0
E01000310,A71,1,1,1.0
E01000311,A71,2,2,1.0
E01000320,A71,1,1,1.0
E01000321,A71,1,1,1.0
E01000322,A71,1,1,1.0
E01000135,A79,1,1,1.0
E01000142,A79,1,1,1.0
E01000206,A79,1,1,1.0
E01000231,A79,1,1,1.0
E01000232,A79,1,1,1.0
E01017181,A79,1,1,1.0
E01017261,A79,1,1,1.0
E01032750,A79,1,1,1.0
E01000129,A8,1,1,1.0
E01000138,A80,1,1,1.0
E01000272,A80,1,1,1.0
E01000273,A80,1,1,1.0
E01000276,A80,1,1,1.0
E01000125,A81,1,1,1.0
E01000128,A81,1,1,1.0
E01000129,A81,1,1,1.0
E01000170,A81,1,1,1.0
E01000187,A81,1,1,1.0
E01000193,A81,1,1,1.0
E01000199,A81,1,1,1.0
E01000200,A81,1,1,1.0
E01000212,A81,1,1,1.0
E01000226,A81,1,1,1.0
E01000232,A81,1,1,1.0
E01000235,A81,1,1,1.0
E01000237,A81,2,2,1.0
E01000241,A81,1,1,1.0
E01000246,A81,3,2,1.5
E01000250,A81,3,2,1.5
E01000252,A81,3,3,1.0
E01000258,A81,1,1,1.0
E01000260,A81,1,1,1.0
E01000263,A81,1,1,1.0
E01000278,A81,1,1,1.0
E01000279,A81,1,1,1.0
E01000284,A81,1,1,1.0
E01000297,A81,1,1,1.0
E01000310,A83,1,1,1.0
E01017145,A83,1,1,1.0
E01017150,A83,1,1,1.0
E01000191,A86,1,1,1.0
E01000202,A86,1,1,1.0
