lsoa,SHEF_A_CODE,reports,unique_users,average_per_user
E01000121,A1,1,1,1.0
E01000125,A1,1,1,1.0
E01000146,A1,1,1,1.0
E01000172,A1,1,1,1.0
E01000200,A1,1,1,1.0
E01000224,A1,1,1,1.0
E01000236,A1,1,1,1.0
E01000269,A1,1,1,1.0
E01000280,A1,1,1,1.0
E01000286,A1,1,1,1.0
S01008790,A1,1,1,1.0
W01001834,A1,1,1,1.0
E01000141,A12,2,2,1.0
E01000199,A12,1,1,1.0
E01000118,A20,1,1,1.0
E01000125,A20,1,1,1.0
E01000131,A20,1,1,1.0
E01000159,A20,1,1,1.0
E01000177,A20,1,1,1.0
E01000179,A20,2,1,2.0
E01000284,A20,1,1,1.0
E01000292,A20,1,1,1.0
E01000293,A20,1,1,1.0
E01000294,A20,1,1,1.0
E01000309,A20,1,1,1.0
E01011370,A20,1,1,1.0
W01001753,A20,1,1,1.0
W01001860,A20,1,1,1.0
E01000117,A24,1,1,1.0
E01000118,A24,1,1,1.0
E01000138,A24,1,1,1.0
E01000146,A24,1,1,1.0
E01000158,A24,1,1,1.0
E01000161,A24,2,2,1.0
E01000173,A24,1,1,1.0
E01000184,A24,1,1,1.0
E01000190,A24,1,1,1.0
E01000192,A24,1,1,1.0
E01000204,A24,1,1,1.0
E01000215,A24,1,1,1.0
E01000219,A24,1,1,1.0
E01000227,A24,1,1,1.0
E01000228,A24,1,1,1.0
E01000229,A24,2,2,1.0
E01000230,A24,2,2,1.0
E01000231,A24,1,1,1.0
E01000233,A24,3,3,1.0
E01000238,A24,3,2,1.5
E01000246,A24,1,1,1.0
E01000250,A24,1,1,1.0
E01000254,A24,1,1,1.0
E01000259,A24,1,1,1.0
E01000261,A24,1,1,1.0
E01000263,A24,1,1,1.0
E01000284,A24,1,1,1.0
E01000293,A24,1,1,1.0
E01000298,A24,1,1,1.0
E01000312,A24,1,1,1.0
E01000319,A24,2,2,1.0
E01000320,A24,2,2,1.0
W01001859,A24,1,1,1.0
E01000172,A28,1,1,1.0
E01000188,A28,1,1,1.0
E01000130,A29,1,1,1.0
E01000136,A29,2,1,2.0
E01000138,A29,1,1,1.0
E01000141,A29,1,1,1.0
E01000163,A29,1,1,1.0
E01000177,A29,1,1,1.0
E01000179,A29,1,1,1.0
E01000185,A29,1,1,1.0
E01000197,A29,1,1,1.0
E01000226,A29,1,1,1.0
E01000236,A29,2,1,2.0
E01000239,A29,1,1,1.0
E01000242,A29,1,1,1.0
E01000249,A29,1,1,1.0
E01000270,A29,1,1,1.0
E01000277,A29,1,1,1.0
E01000284,A29,1,1,1.0
E01000303,A29,1,1,1.0
E01000314,A29,1,1,1.0
E01011477,A29,1,1,1.0
E01011554,A29,1,1,1.0
S01008450,A29,1,1,1.0
S01008814,A29,1,1,1.0
W01001694,A29,1,1,1.0
W01001765,A29,1,1,1.0
W01001860,A29,1,1,1.0
W01001947,A29,1,1,1.0
E01000175,A33,1,1,1.0
E01000258,A33,1,1,1.0
E01000271,A33,1,1,1.0
E01000277,A33,1,1,1.0
E01000293,A33,1,1,1.0
